sample_type_name,sample_id,neighb_id,neighborhood,age,pop,p,r,n.response,mu,sigma,n.sample,exposure,dose,popDose,deployment_id,country,city,citylabel,date,pathway,neighb_pop,neighb_pop_label,perDose
Open Drain Water,1,602,Osu Alata,Children,c,0.013731536,0.258276441,218,6.612646727,1.188693507,11,0.69,19477352.07,19477352.07,6,Ghana,Accra,Accra 18,10/1/2018,Open Drain Water,Accra 602 Children,Accra 602,1.987932078
Municipal Drinking Water,3,602,Osu Alata,Adults,a,0.051164612,0.468132549,220,0.303353435,0.801839231,10,0.751,1459.819141,1459.819141,6,Ghana,Accra,Accra 18,10/1/2018,Municipal Drinking Water,Accra 602 Adults,Accra 602,0.000101326
Municipal Drinking Water,3,602,Osu Alata,Children,c,0.033453615,0.396668686,218,0.303353435,0.801839231,10,0.746,700.7895191,700.7895191,6,Ghana,Accra,Accra 18,10/1/2018,Municipal Drinking Water,Accra 602 Children,Accra 602,7.15E-05
Floodwater,6,602,Osu Alata,Adults,a,0.044566742,0.505933803,440,4.614794077,1.559326854,5,0.805,470872.419,470872.419,6,Ghana,Accra,Accra 18,10/1/2018,Floodwater,Accra 602 Adults,Accra 602,0.032683314
Floodwater,6,602,Osu Alata,Children,c,0.040191967,0.474412661,436,4.614794077,1.559326854,5,0.79,2660846.656,2660846.656,6,Ghana,Accra,Accra 18,10/1/2018,Floodwater,Accra 602 Children,Accra 602,0.271576054
Public Latrine,7,602,Osu Alata,Adults,a,0.001074822,0.208768916,219,0.570112094,1.145582683,10,0.768,2046.867367,2046.867367,6,Ghana,Accra,Accra 18,10/1/2018,Public Latrine,Accra 602 Adults,Accra 602,0.000142073
Public Latrine,7,602,Osu Alata,Children,c,0.001449917,0.224392803,217,0.570112094,1.145582683,10,0.789,2176.098417,2176.098417,6,Ghana,Accra,Accra 18,10/1/2018,Public Latrine,Accra 602 Children,Accra 602,0.000222101
Ocean,4,602,Osu Alata,Adults,a,0.039606363,0.208469047,220,2.967151259,0.775479928,10,0.46,341.5848467,341.5848467,6,Ghana,Accra,Accra 18,10/1/2018,Ocean,Accra 602 Adults,Accra 602,2.37E-05
Ocean,4,602,Osu Alata,Children,c,0.013523195,0.096454127,218,2.967151259,0.775479928,10,0.337,4771.944653,4771.944653,6,Ghana,Accra,Accra 18,10/1/2018,Ocean,Accra 602 Children,Accra 602,0.000487043
Raw Produce,2,602,Osu Alata,Adults,a,0.097561821,1.169712572,220,3.379837396,1.67559711,10,0.949,100575640,100575640,6,Ghana,Accra,Accra 18,10/1/2018,Raw Produce,Accra 602 Adults,Accra 602,6.980967956
Raw Produce,2,602,Osu Alata,Children,c,0.080363246,0.939258036,218,3.379837396,1.67559711,10,0.911,51317719.13,51317719.13,6,Ghana,Accra,Accra 18,10/1/2018,Raw Produce,Accra 602 Children,Accra 602,5.237680136
Street Food,10,602,Osu Alata,Adults,a,0.084364451,0.943039668,220,2.636339806,1.608568948,10,0.901,13751710.79,13751710.79,6,Ghana,Accra,Accra 18,10/1/2018,Street Food,Accra 602 Adults,Accra 602,0.954507994
Street Food,10,602,Osu Alata,Children,c,0.071146064,0.771052803,218,2.636339806,1.608568948,10,0.866,3814393.176,3814393.176,6,Ghana,Accra,Accra 18,10/1/2018,Street Food,Accra 602 Children,Accra 602,0.389311367
Bathing Water,9,701,FanteNewTown,Adults,a,0.321571464,10.75137971,240,1.4733334,2,3,1,754434.7051,754434.7051,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Bathing Water,Kumasi 701 Adults,Kumasi 701,1.609836577
Bathing Water,9,701,FanteNewTown,Children,c,0.59020018,28.64200071,238,1.4733334,2,3,1,19189606.6,19189606.6,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Bathing Water,Kumasi 701 Children,Kumasi 701,3.670005796
Open Drain Water,1,701,FanteNewTown,Adults,a,0.013620536,0.263377198,240,6.970631534,0.779686709,10,0.655,660478.6513,660478.6513,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Open Drain Water,Kumasi 701 Adults,Kumasi 701,1.409350185
Open Drain Water,1,701,FanteNewTown,Children,c,0.007454546,0.289752154,238,6.970631534,0.779686709,10,0.758,17490133.89,17490133.89,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Open Drain Water,Kumasi 701 Children,Kumasi 701,3.344982213
Municipal Drinking Water,3,701,FanteNewTown,Adults,a,0.028122104,0.60399583,240,0.834327272,0.696137691,10,0.882,5567.883677,5567.883677,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Municipal Drinking Water,Kumasi 701 Adults,Kumasi 701,0.011880926
Municipal Drinking Water,3,701,FanteNewTown,Children,c,0.01819806,0.646751111,236,0.834327272,0.696137691,10,0.919,2348.067425,2348.067425,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Municipal Drinking Water,Kumasi 701 Children,Kumasi 701,0.000449067
Floodwater,6,701,FanteNewTown,Adults,a,0.043324485,0.634964386,480,4.333879395,1.309313756,6,0.86,36702.15218,36702.15218,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Floodwater,Kumasi 701 Adults,Kumasi 701,0.07831621
Floodwater,6,701,FanteNewTown,Children,c,0.029043791,0.666347847,476,4.333879395,1.309313756,6,0.913,1610452.059,1610452.059,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Floodwater,Kumasi 701 Children,Kumasi 701,0.307998414
Public Latrine,7,701,FanteNewTown,Adults,a,0.00430402,0.296904473,240,1.449157306,0.760215179,10,0.807,1463.419536,1463.419536,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Public Latrine,Kumasi 701 Adults,Kumasi 701,0.003122691
Public Latrine,7,701,FanteNewTown,Children,c,0.007360554,0.364274634,238,1.449157306,0.760215179,10,0.823,901.439288,901.439288,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Public Latrine,Kumasi 701 Children,Kumasi 701,0.0001724
Raw Produce,2,701,FanteNewTown,Adults,a,0.051430949,0.783404718,240,2.722056443,1.192360183,8,0.888,1527734.966,1527734.966,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Raw Produce,Kumasi 701 Adults,Kumasi 701,3.259929071
Raw Produce,2,701,FanteNewTown,Children,c,0.035007018,0.738480639,238,2.722056443,1.192360183,8,0.943,1389674.543,1389674.543,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Raw Produce,Kumasi 701 Children,Kumasi 701,0.265774788
Street Food,10,701,FanteNewTown,Adults,a,0.085232862,1.366018034,240,2.249511181,0.762850932,9,0.966,51621.99889,51621.99889,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Street Food,Kumasi 701 Adults,Kumasi 701,0.11015265
Street Food,10,701,FanteNewTown,Children,c,0.075037568,1.808389151,238,2.249511181,0.762850932,9,0.994,51150.5725,51150.5725,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Street Food,Kumasi 701 Children,Kumasi 701,0.00978253
Bathing Water,9,702,MoshieZongo,Adults,a,0.398904907,16.71328561,240,1.23692162,1.511442655,10,1,14551.21651,14551.21651,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Bathing Water,Kumasi 702 Adults,Kumasi 702,0.001432738
Bathing Water,9,702,MoshieZongo,Children,c,0.682833328,38.71045815,240,1.23692162,1.511442655,10,1,29634.92859,29634.92859,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Bathing Water,Kumasi 702 Children,Kumasi 702,0.001424098
Open Drain Water,1,702,MoshieZongo,Adults,a,0.019826425,0.371854436,240,7.2881018,0.744815185,10,0.797,857017.9106,857017.9106,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Open Drain Water,Kumasi 702 Adults,Kumasi 702,0.084383457
Open Drain Water,1,702,MoshieZongo,Children,c,0.004037031,0.270713109,235,7.2881018,0.744815185,10,0.782,52526831.93,52526831.93,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Open Drain Water,Kumasi 702 Children,Kumasi 702,2.524161977
Municipal Drinking Water,3,702,MoshieZongo,Adults,a,0.024912484,0.645369881,240,0.359577238,1.306419781,10,0.913,36164.58992,36164.58992,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Municipal Drinking Water,Kumasi 702 Adults,Kumasi 702,0.003560828
Municipal Drinking Water,3,702,MoshieZongo,Children,c,0.023838518,0.782413978,240,0.359577238,1.306419781,10,0.952,13949.29727,13949.29727,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Municipal Drinking Water,Kumasi 702 Children,Kumasi 702,0.00067033
Floodwater,6,702,MoshieZongo,Adults,a,0.028861047,0.435998081,480,5.260648771,0.673806958,10,0.77,14692.99653,14692.99653,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Floodwater,Kumasi 702 Adults,Kumasi 702,0.001446698
Floodwater,6,702,MoshieZongo,Children,c,0.014517016,0.458447347,480,5.260648771,0.673806958,10,0.871,671087.4275,671087.4275,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Floodwater,Kumasi 702 Children,Kumasi 702,0.032248916
Public Latrine,7,702,MoshieZongo,Adults,a,0.034928919,0.714098794,240,1.47592253,1.848795908,8,0.911,146393.896,146393.896,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Public Latrine,Kumasi 702 Adults,Kumasi 702,0.014414195
Public Latrine,7,702,MoshieZongo,Children,c,0.031429917,0.682156472,240,1.47592253,1.848795908,8,0.904,1849981.883,1849981.883,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Public Latrine,Kumasi 702 Children,Kumasi 702,0.088900353
Raw Produce,2,702,MoshieZongo,Adults,a,0.04870703,0.6083308,240,3.695911751,1.703733591,10,0.845,79199440.09,79199440.09,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Raw Produce,Kumasi 702 Adults,Kumasi 702,7.798113021
Raw Produce,2,702,MoshieZongo,Children,c,0.080266184,1.122725032,240,3.695911751,1.703733591,10,0.939,116246445.6,116246445.6,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Raw Produce,Kumasi 702 Children,Kumasi 702,5.5861899
Street Food,10,702,MoshieZongo,Adults,a,0.022879157,0.577954541,240,2.028098499,0.190087948,10,0.897,12819.94563,12819.94563,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Street Food,Kumasi 702 Adults,Kumasi 702,0.001262274
Street Food,10,702,MoshieZongo,Children,c,0.082091473,2.063469701,240,2.028098499,0.190087948,10,0.994,5666.627493,5666.627493,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Street Food,Kumasi 702 Children,Kumasi 702,0.000272308
Bathing Water,9,703,Dakodwom,Adults,a,0.542824112,26.35484562,240,2.274851131,0.736292216,8,1,3091.701787,3091.701787,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Bathing Water,Kumasi 703 Adults,Kumasi 703,0.000329867
Bathing Water,9,703,Dakodwom,Children,c,0.60755398,30.43700547,239,2.274851131,0.736292216,8,1,6263.080444,6263.080444,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Bathing Water,Kumasi 703 Children,Kumasi 703,0.000529782
Open Drain Water,1,703,Dakodwom,Adults,a,0.026210958,0.485392041,239,6.658443328,1.280266724,10,0.833,27882011.58,27882011.58,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Open Drain Water,Kumasi 703 Adults,Kumasi 703,2.974852452
Open Drain Water,1,703,Dakodwom,Children,c,0.029716885,0.56353399,239,6.658443328,1.280266724,10,0.866,59528201.74,59528201.74,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Open Drain Water,Kumasi 703 Children,Kumasi 703,5.035374334
Municipal Drinking Water,3,703,Dakodwom,Adults,a,0.001044097,0.331684351,240,-0.090608641,0.238732639,10,0.885,245.7934396,245.7934396,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Municipal Drinking Water,Kumasi 703 Adults,Kumasi 703,2.62E-05
Municipal Drinking Water,3,703,Dakodwom,Children,c,0.01270315,0.856636715,239,-0.090608641,0.238732639,10,0.979,102.3609041,102.3609041,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Municipal Drinking Water,Kumasi 703 Children,Kumasi 703,8.66E-06
Floodwater,6,703,Dakodwom,Adults,a,0.056208125,0.687299691,479,5.142000498,1.332313927,10,0.863,227176.7269,227176.7269,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Floodwater,Kumasi 703 Adults,Kumasi 703,0.024238468
Floodwater,6,703,Dakodwom,Children,c,0.077285787,1.115664114,474,5.142000498,1.332313927,10,0.939,19425876.97,19425876.97,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Floodwater,Kumasi 703 Children,Kumasi 703,1.643196997
Public Latrine,7,703,Dakodwom,Adults,a,0.096982037,1.710964507,240,0.708959746,1.330396472,4,0.979,863.6236476,863.6236476,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Public Latrine,Kumasi 703 Adults,Kumasi 703,9.21E-05
Public Latrine,7,703,Dakodwom,Children,c,0.122690066,2.211295297,238,0.708959746,1.330396472,4,0.992,671.4751916,671.4751916,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Public Latrine,Kumasi 703 Children,Kumasi 703,5.68E-05
Raw Produce,2,703,Dakodwom,Adults,a,0.089725207,0.879051593,240,3.655965961,1.448812921,10,0.876,44172997.29,44172997.29,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Raw Produce,Kumasi 703 Adults,Kumasi 703,4.713008203
Raw Produce,2,703,Dakodwom,Children,c,0.144467795,1.438624612,239,3.655965961,1.448812921,10,0.941,13233522.98,13233522.98,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Raw Produce,Kumasi 703 Children,Kumasi 703,1.119397865
Surface Water,5,703,Dakodwom,Adults,a,0.004357101,0.112582416,239,2.341636589,2,3,0.453,454127.4099,454127.4099,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Surface Water,Kumasi 703 Adults,Kumasi 703,0.048452818
Surface Water,5,703,Dakodwom,Children,c,0.013159403,0.19622782,238,2.341636589,2,3,0.578,1630288.241,1630288.241,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Surface Water,Kumasi 703 Children,Kumasi 703,0.137902899
Street Food,10,703,Dakodwom,Adults,a,0.051889407,0.791076365,240,2.697752349,1.133654189,10,0.921,1000115.653,1000115.653,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Street Food,Kumasi 703 Adults,Kumasi 703,0.106706666
Street Food,10,703,Dakodwom,Children,c,0.213343946,3.606131888,239,2.697752349,1.133654189,10,0.997,448302.7265,448302.7265,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Street Food,Kumasi 703 Children,Kumasi 703,0.037921052
Open Drain Water,1,704,Ahodwo,Adults,a,0.018212613,0.325172755,240,6.179668529,1.291540119,10,0.722,4314145.659,4314145.659,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Open Drain Water,Kumasi 704 Adults,Kumasi 704,2.985923575
Open Drain Water,1,704,Ahodwo,Children,c,0.016240746,0.334926528,239,6.179668529,1.291540119,10,0.763,16917456.88,16917456.88,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Open Drain Water,Kumasi 704 Children,Kumasi 704,4.260227333
Municipal Drinking Water,3,704,Ahodwo,Adults,a,0.011473221,0.449013678,239,-0.016898398,0.975679603,6,0.862,2626.923031,2626.923031,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Municipal Drinking Water,Kumasi 704 Adults,Kumasi 704,0.001818156
Municipal Drinking Water,3,704,Ahodwo,Children,c,0.023184708,0.711816861,240,-0.016898398,0.975679603,6,0.939,1212.508109,1212.508109,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Municipal Drinking Water,Kumasi 704 Children,Kumasi 704,0.000305339
Floodwater,6,704,Ahodwo,Adults,a,0.063007483,0.592129678,480,5.073990608,1.280049753,10,0.791,154031.2576,154031.2576,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Floodwater,Kumasi 704 Adults,Kumasi 704,0.106608724
Floodwater,6,704,Ahodwo,Children,c,0.03877125,0.592210266,479,5.073990608,1.280049753,10,0.852,3744924.266,3744924.266,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Floodwater,Kumasi 704 Children,Kumasi 704,0.943063064
Public Latrine,7,704,Ahodwo,Adults,a,0.028382172,0.461079038,240,0.183098109,0.882173774,4,0.817,20.80711747,20.80711747,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Public Latrine,Kumasi 704 Adults,Kumasi 704,1.44E-05
Public Latrine,7,704,Ahodwo,Children,c,0.014084315,0.313932082,240,0.183098109,0.882173774,4,0.743,24.95255443,24.95255443,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Public Latrine,Kumasi 704 Children,Kumasi 704,6.28E-06
Raw Produce,2,704,Ahodwo,Adults,a,0.029873484,0.540215371,240,3.640461462,1.109505463,10,0.855,5640207.833,5640207.833,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Raw Produce,Kumasi 704 Adults,Kumasi 704,3.903722977
Raw Produce,2,704,Ahodwo,Children,c,0.068909318,0.912835549,240,3.640461462,1.109505463,10,0.934,9001382.347,9001382.347,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Raw Produce,Kumasi 704 Children,Kumasi 704,2.266767125
Street Food,10,704,Ahodwo,Adults,a,0.061632395,0.799975191,240,2.127734683,0.387699959,10,0.879,10332.31643,10332.31643,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Street Food,Kumasi 704 Adults,Kumasi 704,0.007151244
Street Food,10,704,Ahodwo,Children,c,0.054554272,1.057869002,239,2.127734683,0.387699959,10,0.952,7906.112072,7906.112072,7,Ghana,Kumasi,Kumasi 18,10/1/2018,Street Food,Kumasi 704 Children,Kumasi 704,0.001990951
Municipal Drinking Water,3,801,Intervention,Adults,a,0.146784102,4.342423797,87,0.374807465,0.998160279,29,1,9694.192078,9694.192078,8,Mozambique,Maputo,Maputo 16,5/1/2016,Municipal Drinking Water,Maputo 801 Adults,Maputo 801,0.000960858
Municipal Drinking Water,3,801,Intervention,Children,c,0.241991944,9.847626961,58,0.374807465,0.998160279,29,1,3893.047171,3893.047171,8,Mozambique,Maputo,Maputo 16,5/1/2016,Municipal Drinking Water,Maputo 801 Children,Maputo 801,0.000388226
Floodwater,6,801,Intervention,Adults,a,0.085966897,1.560684561,87,5.908727813,0.893972325,5,0.974,57380.11144,57380.11144,8,Mozambique,Maputo,Maputo 16,5/1/2016,Floodwater,Maputo 801 Adults,Maputo 801,0.00568734
Floodwater,6,801,Intervention,Children,c,0.123962463,2.408404633,58,5.908727813,0.893972325,5,0.99,1141838.656,1141838.656,8,Mozambique,Maputo,Maputo 16,5/1/2016,Floodwater,Maputo 801 Children,Maputo 801,0.11386759
Raw Produce,2,801,Intervention,Adults,a,0.932685377,98.25266507,87,3.881197271,1.535455701,15,0.997,79652569.27,79652569.27,8,Mozambique,Maputo,Maputo 16,5/1/2016,Raw Produce,Maputo 801 Adults,Maputo 801,7.89491715
Raw Produce,2,801,Intervention,Children,c,0.975611256,281.7142358,58,3.881197271,1.535455701,15,1,78061299.45,78061299.45,8,Mozambique,Maputo,Maputo 16,5/1/2016,Raw Produce,Maputo 801 Children,Maputo 801,7.784507919
Open Drain Water,1,802,Control,Adults,a,0.029184781,0.228901145,49,5.039172541,1.14315656,7,0.56,9936.196392,9936.196392,8,Mozambique,Maputo,Maputo 16,5/1/2016,Open Drain Water,Maputo 802 Adults,Maputo 802,2.47E-08
Open Drain Water,1,802,Control,Children,c,0.017611471,0.136592037,36,5.039172541,1.14315656,7,0.451,82105.33207,82105.33207,8,Mozambique,Maputo,Maputo 16,5/1/2016,Open Drain Water,Maputo 802 Children,Maputo 802,1.56E-06
Municipal Drinking Water,3,802,Control,Adults,a,0.406344523,83.9278021,49,0.571307934,0.957304202,9,1,15395.56872,15395.56872,8,Mozambique,Maputo,Maputo 16,5/1/2016,Municipal Drinking Water,Maputo 802 Adults,Maputo 802,3.82E-08
Municipal Drinking Water,3,802,Control,Children,c,0.357232857,184.4649386,36,0.571307934,0.957304202,9,1,7217.888386,7217.888386,8,Mozambique,Maputo,Maputo 16,5/1/2016,Municipal Drinking Water,Maputo 802 Children,Maputo 802,1.37E-07
Floodwater,6,802,Control,Adults,a,0.095357634,1.17209091,49,5.369055637,1.653949197,5,0.947,669038.2588,669038.2588,8,Mozambique,Maputo,Maputo 16,5/1/2016,Floodwater,Maputo 802 Adults,Maputo 802,1.66E-06
Floodwater,6,802,Control,Children,c,0.174899085,2.808560735,36,5.369055637,1.653949197,5,0.99,4318304.482,4318304.482,8,Mozambique,Maputo,Maputo 16,5/1/2016,Floodwater,Maputo 802 Children,Maputo 802,8.19E-05
Raw Produce,2,802,Control,Adults,a,0.864427281,64.48655771,49,5.201883497,2.476787425,7,1,5.12E+12,5.12E+12,8,Mozambique,Maputo,Maputo 16,5/1/2016,Raw Produce,Maputo 802 Adults,Maputo 802,12.70925837
Raw Produce,2,802,Control,Children,c,0.951346118,210.8407924,36,5.201883497,2.476787425,7,1,6.22E+11,6.22E+11,8,Mozambique,Maputo,Maputo 16,5/1/2016,Raw Produce,Maputo 802 Children,Maputo 802,11.79365599
Open Drain Water,1,901,Makindye,Adults,a,0.01591988,0.246818424,176,6.038797057,1.256087481,9,0.644,224170.4404,224170.4404,9,Uganda,Kampala,Kampala 18,10/1/2018,Open Drain Water,Kampala 901 Adults,Kampala 901,0.00601567
Open Drain Water,1,901,Makindye,Children,c,0.024260682,0.347527097,176,6.038797057,1.256087481,9,0.723,8169662.147,8169662.147,9,Uganda,Kampala,Kampala 18,10/1/2018,Open Drain Water,Kampala 901 Children,Kampala 901,0.456709867
Floodwater,6,901,Makindye,Adults,a,0.091584647,0.626815887,352,4.961441084,1.019092204,10,0.774,28262.29889,28262.29889,9,Uganda,Kampala,Kampala 18,10/1/2018,Floodwater,Kampala 901 Adults,Kampala 901,0.000758426
Floodwater,6,901,Makindye,Children,c,0.070209561,0.673592376,352,4.961441084,1.019092204,10,0.825,393206.3095,393206.3095,9,Uganda,Kampala,Kampala 18,10/1/2018,Floodwater,Kampala 901 Children,Kampala 901,0.021981472
Public Latrine,7,901,Makindye,Adults,a,0.016567686,0.42452112,176,0.490796289,1.155805228,7,0.814,796.7572281,796.7572281,9,Uganda,Kampala,Kampala 18,10/1/2018,Public Latrine,Kampala 901 Adults,Kampala 901,2.14E-05
Public Latrine,7,901,Makindye,Children,c,0.003442135,0.251130055,175,0.490796289,1.155805228,7,0.754,645.4684458,645.4684458,9,Uganda,Kampala,Kampala 18,10/1/2018,Public Latrine,Kampala 901 Children,Kampala 901,3.61E-05
Raw Produce,2,901,Makindye,Adults,a,0.149428256,0.621693078,176,3.677779498,1.313667928,9,0.702,2053684.328,2053684.328,9,Uganda,Kampala,Kampala 18,10/1/2018,Raw Produce,Kampala 901 Adults,Kampala 901,0.055111132
Raw Produce,2,901,Makindye,Children,c,0.095896131,0.460150356,175,3.677779498,1.313667928,9,0.676,5222555.484,5222555.484,9,Uganda,Kampala,Kampala 18,10/1/2018,Raw Produce,Kampala 901 Children,Kampala 901,0.291957314
Surface Water,5,901,Makindye,Adults,a,0.020624488,0.149109288,176,3.60886532,1.416585601,5,0.446,54657.70143,54657.70143,9,Uganda,Kampala,Kampala 18,10/1/2018,Surface Water,Kampala 901 Adults,Kampala 901,0.001466753
Surface Water,5,901,Makindye,Children,c,0.006725322,0.121884892,176,3.60886532,1.416585601,5,0.445,1006302.074,1006302.074,9,Uganda,Kampala,Kampala 18,10/1/2018,Surface Water,Kampala 901 Children,Kampala 901,0.056255458
Street Food,10,901,Makindye,Adults,a,0.216056276,1.981183628,176,3.478720461,1.977874191,7,0.96,314414005,314414005,9,Uganda,Kampala,Kampala 18,10/1/2018,Street Food,Kampala 901 Adults,Kampala 901,8.437378328
Street Food,10,901,Makindye,Children,c,0.211960209,2.377363823,176,3.478720461,1.977874191,7,0.968,131254722.4,131254722.4,9,Uganda,Kampala,Kampala 18,10/1/2018,Street Food,Kampala 901 Children,Kampala 901,7.337552725
Open Drain Water,1,902,Central,Adults,a,0.023902756,0.228131081,146,6.491585859,0.572925183,7,0.571,34125.11547,34125.11547,9,Uganda,Kampala,Kampala 18,10/1/2018,Open Drain Water,Kampala 902 Adults,Kampala 902,0.000220499
Open Drain Water,1,902,Central,Children,c,0.043817398,0.389439304,145,6.491585859,0.572925183,7,0.708,688476.8336,688476.8336,9,Uganda,Kampala,Kampala 18,10/1/2018,Open Drain Water,Kampala 902 Children,Kampala 902,0.005573745
Municipal Drinking Water,3,902,Central,Adults,a,0.001276039,0.120060965,292,-0.301029972,1.14E-05,10,0.555,72.47281371,72.47281371,9,Uganda,Kampala,Kampala 18,10/1/2018,Municipal Drinking Water,Kampala 902 Adults,Kampala 902,4.68E-07
Municipal Drinking Water,3,902,Central,Children,c,0.002149725,0.140486782,288,-0.301029972,1.14E-05,10,0.554,28.2223586,28.2223586,9,Uganda,Kampala,Kampala 18,10/1/2018,Municipal Drinking Water,Kampala 902 Children,Kampala 902,2.28E-07
Floodwater,6,902,Central,Adults,a,0.108479777,0.59869967,292,5.953000282,0.82465982,10,0.731,60574.36541,60574.36541,9,Uganda,Kampala,Kampala 18,10/1/2018,Floodwater,Kampala 902 Adults,Kampala 902,0.0003914
Floodwater,6,902,Central,Children,c,0.090304157,0.645659677,288,5.953000282,0.82465982,10,0.78,1335513.113,1335513.113,9,Uganda,Kampala,Kampala 18,10/1/2018,Floodwater,Kampala 902 Children,Kampala 902,0.010811997
Public Latrine,7,902,Central,Adults,a,0.011659315,0.158963649,146,1.005285281,1.252875969,9,0.489,2781.725846,2781.725846,9,Uganda,Kampala,Kampala 18,10/1/2018,Public Latrine,Kampala 902 Adults,Kampala 902,1.80E-05
Public Latrine,7,902,Central,Children,c,0.020897221,0.235774325,145,1.005285281,1.252875969,9,0.637,2334.623011,2334.623011,9,Uganda,Kampala,Kampala 18,10/1/2018,Public Latrine,Kampala 902 Children,Kampala 902,1.89E-05
Raw Produce,2,902,Central,Adults,a,0.149807852,0.712951986,146,3.302886199,1.960127924,6,0.755,329518877.1,329518877.1,9,Uganda,Kampala,Kampala 18,10/1/2018,Raw Produce,Kampala 902 Adults,Kampala 902,2.129180374
Raw Produce,2,902,Central,Children,c,0.14354303,0.580003253,144,3.302886199,1.960127924,6,0.645,49027992.98,49027992.98,9,Uganda,Kampala,Kampala 18,10/1/2018,Raw Produce,Kampala 902 Children,Kampala 902,0.396918991
Street Food,10,902,Central,Adults,a,0.190511162,1.640036516,146,3.795178974,2.022323899,6,0.94,1086644243,1086644243,9,Uganda,Kampala,Kampala 18,10/1/2018,Street Food,Kampala 902 Adults,Kampala 902,7.02133248
Street Food,10,902,Central,Children,c,0.15149832,1.623458625,145,3.795178974,2.022323899,6,0.952,1066605616,1066605616,9,Uganda,Kampala,Kampala 18,10/1/2018,Street Food,Kampala 902 Children,Kampala 902,8.634985832
Bathing Water,9,902,Central,Adults,a,,,,,,,1,9437.60967,9437.60967,9,Uganda,Kampala,Kampala 18,10/1/2018,Street Food,Kampala 902 Children,Kampala 902,
Bathing Water,9,902,Central,Children,c,,,,,,,1,16994.16743,16994.16743,9,Uganda,Kampala,Kampala 18,10/1/2018,Street Food,Kampala 902 Children,Kampala 902,
Open Drain Water,1,903,Kawempe,Adults,a,0.02048899,0.260019797,138,7.282401862,1.288602212,8,0.617,3342039.314,3342039.314,9,Uganda,Kampala,Kampala 18,10/1/2018,Open Drain Water,Kampala 903 Adults,Kampala 903,6.25885221
Open Drain Water,1,903,Kawempe,Children,c,0.027043369,0.462338976,138,7.282401862,1.288602212,8,0.804,207977844.4,207977844.4,9,Uganda,Kampala,Kampala 18,10/1/2018,Open Drain Water,Kampala 903 Children,Kampala 903,8.258708067
