"UID","dply_num","lab_date","sample_type","col_sample_type_alt","sampleid","mf","neighborhood","neighb_UID","ec_conc"
"02_01_1406",2,"2017-05-20",1,"","1406",FALSE,"4",204,12045000
"02_01_1407",2,"2017-05-20",1,"","1407",FALSE,"4",204,11170000
"02_01_1408",2,"2017-05-20",1,"","1408",FALSE,"4",204,7145000
"02_01_1427",2,"2017-05-20",1,"","1427",FALSE,"4",204,34725000
"02_01_1428",2,"2017-05-20",1,"","1428",FALSE,"4",204,8035000
"02_01_1429",2,"2017-05-20",1,"","1429",FALSE,"4",204,310000
"02_01_1442",2,"2017-05-16",1,"","1442",FALSE,"4",204,27645000
"02_01_1443",2,"2017-05-16",1,"","1443",FALSE,"4",204,25625000
"02_01_1462",2,"2017-05-21",1,"","1462",FALSE,"10",210,387300000
"02_01_1463",2,"2017-05-21",1,"","1463",FALSE,"10",210,517200000
"02_01_1502",2,"2017-05-21",1,"","1502",FALSE,"10",210,10900000
"02_01_1503",2,"2017-05-21",1,"","1503",FALSE,"10",210,18130000
"02_01_1504",2,"2017-05-21",1,"","1504",FALSE,"10",210,29375000
"02_01_1505",2,"2017-05-21",1,"","1505",FALSE,"10",210,50000
"02_01_1506",2,"2017-05-21",1,"","1506",FALSE,"10",210,1580000
"02_01_1507",2,"2017-05-21",1,"","1507",FALSE,"10",210,6215000
"02_01_1525",2,"2017-05-23",1,"","1525",FALSE,"10",210,44180000
"02_01_1526",2,"2017-05-23",1,"","1526",FALSE,"10",210,10025000
"02_01_1552",2,"2017-05-25",1,"","1552",FALSE,"5",205,9800000
"02_01_1553",2,"2017-05-25",1,"","1553",FALSE,"5",205,31355000
"02_01_1554",2,"2017-05-25",1,"","1554",FALSE,"5",205,55425000
"02_01_1567",2,"2017-05-28",1,"","1567",FALSE,"5",205,11685000
"02_01_1568",2,"2017-05-28",1,"","1568",FALSE,"5",205,92725000
"02_01_1575",2,"2017-05-28",1,"","1575",FALSE,"5",205,5340000
"02_01_1600",2,"2017-05-29",1,"","1600",FALSE,"5",205,8060000
"02_01_1601",2,"2017-05-29",1,"","1601",FALSE,"5",205,1875000
"02_01_1616",2,"2017-05-30",1,"","1616",FALSE,"5",205,3055000
"02_01_1617",2,"2017-05-30",1,"","1617",FALSE,"5",205,18280000
"02_01_1650",2,"2017-06-01",1,"","1650",FALSE,"2",202,10040000
"02_01_1651",2,"2017-06-01",1,"","1651",FALSE,"2",202,1e+05
"02_01_1652",2,"2017-06-01",1,"","1652",FALSE,"2",202,22400000
"02_01_1655",2,"2017-06-01",1,"","1655",FALSE,"2",202,1e+05
"02_01_1661",2,"2017-06-04",1,"","1661",FALSE,"2",202,35225000
"02_01_1662",2,"2017-06-04",1,"","1662",FALSE,"2",202,41990000
"02_01_1663",2,"2017-06-04",1,"","1663",FALSE,"2",202,2425000
"02_01_1664",2,"2017-06-04",1,"","1664",FALSE,"2",202,23235000
"02_01_1665",2,"2017-06-04",1,"","1665",FALSE,"2",202,15815000
"02_01_1666",2,"2017-06-04",1,"","1666",FALSE,"2",202,112740000
"02_01_1762",2,"2017-06-08",1,"","1762",FALSE,"3",203,68975000
"02_01_1763",2,"2017-06-08",1,"","1763",FALSE,"3",203,44355000
"02_01_1764",2,"2017-06-08",1,"","1764",FALSE,"3",203,3910000
"02_01_1765",2,"2017-06-08",1,"","1765",FALSE,"3",203,49860000
"02_01_1766",2,"2017-06-08",1,"","1766",FALSE,"3",203,105150000
"02_01_1813",2,"2017-06-11",1,"","1813",FALSE,"3",203,1110000
"02_01_1814",2,"2017-06-11",1,"","1814",FALSE,"3",203,4530000
"02_01_1815",2,"2017-06-11",1,"","1815",FALSE,"3",203,4485000
"02_01_1829",2,"2017-06-12",1,"","1829",FALSE,"3",203,1e+05
"02_01_1830",2,"2017-06-12",1,"","1830",FALSE,"3",203,3e+05
"02_01_1872",2,"2017-06-13",1,"","1872",FALSE,"6",206,1e+05
"02_01_1873",2,"2017-06-13",1,"","1873",FALSE,"6",206,114110000
"02_01_1888",2,"2017-06-19",1,"","1888",FALSE,"6",206,1e+05
"02_01_1889",2,"2017-06-19",1,"","1889",FALSE,"6",206,850000
"02_01_1890",2,"2017-06-19",1,"","1890",FALSE,"6",206,1e+05
"02_01_1960",2,"2017-06-19",1,"","1960",FALSE,"6",206,630000
"02_01_1961",2,"2017-06-19",1,"","1961",FALSE,"6",206,42440000
"02_01_1962",2,"2017-06-19",1,"","1962",FALSE,"6",206,2e+05
"02_01_1968",2,"2017-06-20",1,"","1968",FALSE,"6",206,72370000
"02_01_1971",2,"2017-06-20",1,"","1971",FALSE,"6",206,7665000
"02_10_1037",2,"2017-04-24",10,"","1037",FALSE,"1",201,5
"02_10_1038",2,"2017-04-24",10,"","1038",FALSE,"1",201,5
"02_10_1039",2,"2017-04-24",10,"","1039",FALSE,"1",201,1475
"02_10_1051",2,"2017-04-26",10,"","1051",FALSE,"1",201,16930
"02_10_1052",2,"2017-04-25",10,"","1052",FALSE,"1",201,31
"02_10_1053",2,"2017-04-25",10,"","1053",FALSE,"1",201,74
"02_10_1054",2,"2017-04-25",10,"","1054",FALSE,"1",201,
"02_10_1055",2,"2017-04-25",10,"","1055",FALSE,"1",201,
"02_10_1083",2,"2017-04-25",10,"","1083",FALSE,"1",201,19094.3333333333
"02_10_1084",2,"2017-04-25",10,"","1084",FALSE,"1",201,646.5
"02_10_1113",2,"2017-04-23",10,"","1113",FALSE,"7",207,76
"02_10_1114",2,"2017-04-23",10,"","1114",FALSE,"7",207,31
"02_10_1120",2,"2017-04-27",10,"","1120",FALSE,"7",207,76
"02_10_1121",2,"2017-04-27",10,"","1121",FALSE,"7",207,5
"02_10_1122",2,"2017-04-27",10,"","1122",FALSE,"7",207,20
"02_10_1144",2,"2017-04-27",10,"","1144",FALSE,"7",207,884.5
"02_10_1145",2,"2017-04-27",10,"","1145",FALSE,"7",207,63
"02_10_1146",2,"2017-04-27",10,"","1146",FALSE,"7",207,2497.66666666667
"02_10_1175",2,"2017-04-29",10,"","1175",FALSE,"7",207,5
"02_10_1176",2,"2017-04-29",10,"","1176",FALSE,"7",207,31
"02_10_1192",2,"2017-04-29",10,"","1192",FALSE,"8",208,2545
"02_10_1193",2,"2017-05-04",10,"","1193",FALSE,"8",208,6161.33333333333
"02_10_1206",2,"2017-04-29",10,"","1206",FALSE,"8",208,
"02_10_1207",2,"2017-04-29",10,"","1207",FALSE,"8",208,4420.33333333333
"02_10_1239",2,"2017-04-30",10,"","1239",FALSE,"8",208,278
"02_10_1240",2,"2017-04-30",10,"","1240",FALSE,"8",208,583
"02_10_1245",2,"2017-04-30",10,"","1245",FALSE,"8",208,230.5
"02_10_1246",2,"2017-04-30",10,"","1246",FALSE,"8",208,
"02_10_1269",2,"2017-04-30",10,"","1269",FALSE,"8",208,265.5
"02_10_1270",2,"2017-04-30",10,"","1270",FALSE,"8",208,9524.66666666667
"02_10_1277",2,"2017-05-04",10,"","1277",FALSE,"9",209,
"02_10_1278",2,"2017-05-04",10,"","1278",FALSE,"9",209,17215
"02_10_1316",2,"2017-05-09",10,"","1316",FALSE,"9",209,17275
"02_10_1317",2,"2017-05-09",10,"","1317",FALSE,"9",209,270.5
"02_10_1318",2,"2017-05-09",10,"","1318",FALSE,"9",209,
"02_10_1340",2,"2017-05-15",10,"","1340",FALSE,"9",209,3867.66666666667
"02_10_1341",2,"2017-05-15",10,"","1341",FALSE,"9",209,
"02_10_1342",2,"2017-05-15",10,"","1342",FALSE,"9",209,5
"02_10_1351",2,"2017-05-11",10,"","1351",FALSE,"9",209,171
"02_10_1352",2,"2017-05-11",10,"","1352",FALSE,"9",209,
"02_10_1367",2,"2017-05-17",10,"","1367",FALSE,"4",204,20
"02_10_1368",2,"2017-05-17",10,"","1368",FALSE,"4",204,14804
"02_10_1398",2,"2017-05-17",10,"","1398",FALSE,"4",204,
"02_10_1399",2,"2017-05-17",10,"","1399",FALSE,"4",204,
"02_10_1400",2,"2017-05-17",10,"","1400",FALSE,"4",204,
"02_10_1414",2,"2017-05-17",10,"","1414",FALSE,"4",204,844.5
"02_10_1415",2,"2017-05-17",10,"","1415",FALSE,"4",204,173
"02_10_1416",2,"2017-05-17",10,"","1416",FALSE,"4",204,1067.5
"02_10_1433",2,"2017-05-16",10,"","1433",FALSE,"4",204,5
"02_10_1434",2,"2017-05-16",10,"","1434",FALSE,"4",204,54655
"02_10_1464",2,"2017-05-21",10,"","1464",FALSE,"10",210,6178
"02_10_1465",2,"2017-05-21",10,"","1465",FALSE,"10",210,145310
"02_10_1475",2,"2017-05-21",10,"","1475",FALSE,"10",210,20
"02_10_1476",2,"2017-05-21",10,"","1476",FALSE,"10",210,31
"02_10_1477",2,"2017-05-21",10,"","1477",FALSE,"10",210,163755
"02_10_1499",2,"2017-05-21",10,"","1499",FALSE,"10",210,
"02_10_1500",2,"2017-05-21",10,"","1500",FALSE,"10",210,4951.33333333333
"02_10_1501",2,"2017-05-21",10,"","1501",FALSE,"10",210,37370
"02_10_1527",2,"2017-05-23",10,"","1527",FALSE,"10",210,
"02_10_1528",2,"2017-05-23",10,"","1528",FALSE,"10",210,18870
"02_10_1555",2,"2017-05-25",10,"","1555",FALSE,"5",205,3032
"02_10_1556",2,"2017-05-25",10,"","1556",FALSE,"5",205,
"02_10_1576",2,"2017-05-28",10,"","1576",FALSE,"5",205,41
"02_10_1577",2,"2017-05-28",10,"","1577",FALSE,"5",205,221
"02_10_1578",2,"2017-05-28",10,"","1578",FALSE,"5",205,81.5
"02_10_1602",2,"2017-05-29",10,"","1602",FALSE,"5",205,328
"02_10_1603",2,"2017-05-29",10,"","1603",FALSE,"5",205,4898.33333333333
"02_10_1604",2,"2017-05-29",10,"","1604",FALSE,"5",205,5
"02_10_1620",2,"2017-07-05",10,"","1620",FALSE,"5",205,10
"02_10_1621",2,"2017-07-05",10,"","1621",FALSE,"5",205,3544
"02_10_1683",2,"2017-06-05",10,"","1683",FALSE,"2",202,10546
"02_10_1684",2,"2017-07-05",10,"","1684",FALSE,"2",202,2930.66666666667
"02_10_1685",2,"2017-07-05",10,"","1685",FALSE,"2",202,65
"02_10_1686",2,"2017-07-05",10,"","1686",FALSE,"2",202,121
"02_10_1687",2,"2017-07-05",10,"","1687",FALSE,"2",202,175
"02_10_1714",2,"2017-07-05",10,"","1714",FALSE,"2",202,2111.5
"02_10_1715",2,"2017-07-05",10,"","1715",FALSE,"2",202,415.5
"02_10_1716",2,"2017-07-05",10,"","1716",FALSE,"2",202,12800.3333333333
"02_10_1717",2,"2017-07-05",10,"","1717",FALSE,"2",202,19306.3333333333
"02_10_1718",2,"2017-07-05",10,"","1718",FALSE,"2",202,43810
"02_10_1839",2,"2017-06-12",10,"","1839",FALSE,"3",203,298.5
"02_10_1840",2,"2017-06-12",10,"","1840",FALSE,"3",203,
"02_10_1841",2,"2017-06-12",10,"","1841",FALSE,"3",203,41
"02_10_1842",2,"2017-06-19",10,"","1842",FALSE,"3",203,6642.66666666667
"02_10_1843",2,"2017-06-19",10,"","1843",FALSE,"3",203,314630
"02_10_1844",2,"2017-06-19",10,"","1844",FALSE,"3",203,88235
"02_10_1845",2,"2017-06-22",10,"","1845",FALSE,"3",203,20
"02_10_1846",2,"2017-06-22",10,"","1846",FALSE,"3",203,10
"02_10_1847",2,"2017-06-22",10,"","1847",FALSE,"3",203,160
"02_10_1848",2,"2017-06-22",10,"","1848",FALSE,"3",203,75
"02_10_1874",2,"2017-06-13",10,"","1874",FALSE,"6",206,23507.6666666667
"02_10_1875",2,"2017-06-13",10,"","1875",FALSE,"6",206,1733.5
"02_10_1885",2,"2017-06-13",10,"","1885",FALSE,"6",206,492.5
"02_10_1886",2,"2017-06-19",10,"","1886",FALSE,"6",206,156.5
"02_10_1887",2,"2017-06-19",10,"","1887",FALSE,"6",206,564.5
"02_10_1955",2,"2017-06-19",10,"","1955",FALSE,"6",206,2669.66666666667
"02_10_1956",2,"2017-06-19",10,"","1956",FALSE,"6",206,120.5
"02_10_1957",2,"2017-06-19",10,"","1957",FALSE,"6",206,
"02_10_1977",2,"2017-07-05",10,"","1977",FALSE,"6",206,79785
"02_10_1978",2,"2017-07-05",10,"","1978",FALSE,"6",206,52
"02_02_1030",2,"2017-04-23",2,"","1030",FALSE,"1",201,5
"02_02_1031",2,"2017-04-23",2,"","1031",FALSE,"1",201,7894
"02_02_1032",2,"2017-04-23",2,"","1032",FALSE,"1",201,5
"02_02_1033",2,"2017-04-24",2,"","1033",FALSE,"1",201,
"02_02_1034",2,"2017-04-24",2,"","1034",FALSE,"1",201,123
"02_02_1066",2,"2017-04-23",2,"","1066",FALSE,"1",201,65.5
"02_02_1067",2,"2017-04-23",2,"","1067",FALSE,"1",201,55
"02_02_1076",2,"2017-04-24",2,"","1076",FALSE,"1",201,5
"02_02_1077",2,"2017-04-24",2,"","1077",FALSE,"1",201,5471.66666666667
"02_02_1078",2,"2017-04-25",2,"","1078",FALSE,"1",201,5
"02_02_1097",2,"2017-04-26",2,"","1097",FALSE,"7",207,96
"02_02_1098",2,"2017-04-26",2,"","1098",FALSE,"7",207,
"02_02_1099",2,"2017-04-26",2,"","1099",FALSE,"7",207,9353
"02_02_1100",2,"2017-04-26",2,"","1100",FALSE,"7",207,5
"02_02_1128",2,"2017-04-27",2,"","1128",FALSE,"7",207,
"02_02_1129",2,"2017-04-27",2,"","1129",FALSE,"7",207,56310
"02_02_1152",2,"2017-04-27",2,"","1152",FALSE,"7",207,4298.66666666667
"02_02_1153",2,"2017-04-27",2,"","1153",FALSE,"7",207,198765
"02_02_1154",2,"2017-04-27",2,"","1154",FALSE,"7",207,204.5
"02_02_1174",2,"2017-04-29",2,"","1174",FALSE,"7",207,5
"02_02_1199",2,"2017-04-29",2,"","1199",FALSE,"8",208,97
"02_02_1200",2,"2017-04-29",2,"","1200",FALSE,"8",208,10
"02_02_1212",2,"2017-04-29",2,"","1212",FALSE,"8",208,5
"02_02_1213",2,"2017-04-29",2,"","1213",FALSE,"8",208,95
"02_02_1214",2,"2017-04-29",2,"","1214",FALSE,"8",208,6898
"02_02_1232",2,"2017-04-30",2,"","1232",FALSE,"8",208,
"02_02_1233",2,"2017-04-30",2,"","1233",FALSE,"8",208,60
"02_02_1251",2,"2017-04-30",2,"","1251",FALSE,"8",208,97
"02_02_1252",2,"2017-04-30",2,"","1252",FALSE,"8",208,4435
"02_02_1253",2,"2017-04-30",2,"","1253",FALSE,"8",208,31
"02_02_1292",2,"2017-05-04",2,"","1292",FALSE,"9",209,
"02_02_1293",2,"2017-05-04",2,"","1293",FALSE,"9",209,17757
"02_02_1294",2,"2017-05-04",2,"","1294",FALSE,"9",209,81
"02_02_1301",2,"2017-05-09",2,"","1301",FALSE,"9",209,430
"02_02_1302",2,"2017-05-09",2,"","1302",FALSE,"9",209,
"02_02_1325",2,"2017-05-15",2,"","1325",FALSE,"9",209,52
"02_02_1326",2,"2017-05-15",2,"","1326",FALSE,"9",209,5
"02_02_1343",2,"2017-05-11",2,"","1343",FALSE,"9",209,3497.66666666667
"02_02_1344",2,"2017-05-11",2,"","1344",FALSE,"9",209,426
"02_02_1345",2,"2017-05-11",2,"","1345",FALSE,"9",209,5
"02_02_1383",2,"2017-05-17",2,"","1383",FALSE,"4",204,10
"02_02_1384",2,"2017-05-17",2,"","1384",FALSE,"4",204,22349.6666666667
"02_02_1385",2,"2017-05-17",2,"","1385",FALSE,"4",204,70.5
"02_02_1391",2,"2017-05-17",2,"","1391",FALSE,"4",204,5
"02_02_1392",2,"2017-05-17",2,"","1392",FALSE,"4",204,228
"02_02_1423",2,"2017-05-17",2,"","1423",FALSE,"4",204,20
"02_02_1424",2,"2017-05-17",2,"","1424",FALSE,"4",204,
"02_02_1435",2,"2017-05-16",2,"","1435",FALSE,"4",204,
"02_02_1436",2,"2017-05-16",2,"","1436",FALSE,"4",204,5
"02_02_1437",2,"2017-05-16",2,"","1437",FALSE,"4",204,6424
"02_02_1456",2,"2017-05-21",2,"","1456",FALSE,"10",210,10
"02_02_1457",2,"2017-05-21",2,"","1457",FALSE,"10",210,41052
"02_02_1458",2,"2017-05-21",2,"","1458",FALSE,"10",210,423.5
"02_02_1489",2,"2017-05-21",2,"","1489",FALSE,"10",210,5
"02_02_1490",2,"2017-05-21",2,"","1490",FALSE,"10",210,3874.66666666667
"02_02_1521",2,"2017-05-21",2,"","1521",FALSE,"10",210,10
"02_02_1522",2,"2017-05-21",2,"","1522",FALSE,"10",210,167015
"02_02_1538",2,"2017-05-23",2,"","1538",FALSE,"10",210,41
"02_02_1539",2,"2017-05-23",2,"","1539",FALSE,"10",210,21678.6666666667
"02_02_1540",2,"2017-05-23",2,"","1540",FALSE,"10",210,87.5
"02_02_1557",2,"2017-05-25",2,"","1557",FALSE,"5",205,15519.6666666667
"02_02_1558",2,"2017-05-25",2,"","1558",FALSE,"5",205,5
"02_02_1559",2,"2017-05-25",2,"","1559",FALSE,"5",205,75
"02_02_1573",2,"2017-05-28",2,"","1573",FALSE,"5",205,539
"02_02_1574",2,"2017-05-28",2,"","1574",FALSE,"5",205,13574
"02_02_1595",2,"2017-05-29",2,"","1595",FALSE,"5",205,348
"02_02_1596",2,"2017-05-29",2,"","1596",FALSE,"5",205,5
"02_02_1628",2,"2017-05-30",2,"","1628",FALSE,"5",205,5
"02_02_1629",2,"2017-05-30",2,"","1629",FALSE,"5",205,5138.33333333333
"02_02_1630",2,"2017-05-30",2,"","1630",FALSE,"5",205,10764.3333333333
"02_02_1639",2,"2017-06-01",2,"","1639",FALSE,"2",202,31
"02_02_1640",2,"2017-06-01",2,"","1640",FALSE,"2",202,3362
"02_02_1641",2,"2017-06-01",2,"","1641",FALSE,"2",202,74
"02_02_1681",2,"2017-06-04",2,"","1681",FALSE,"2",202,5
"02_02_1682",2,"2017-06-04",2,"","1682",FALSE,"2",202,
"02_02_1688",2,"2017-06-05",2,"","1688",FALSE,"2",202,617.5
"02_02_1689",2,"2017-06-05",2,"","1689",FALSE,"2",202,180915
"02_02_1719",2,"2017-06-06",2,"","1719",FALSE,"2",202,
"02_02_1720",2,"2017-06-06",2,"","1720",FALSE,"2",202,2966.33333333333
"02_02_1730",2,"2017-06-06",2,"","1730",FALSE,"2",202,586
"02_02_1754",2,"2017-06-08",2,"","1754",FALSE,"3",203,204.5
"02_02_1755",2,"2017-06-08",2,"","1755",FALSE,"3",203,5
"02_02_1756",2,"2017-06-08",2,"","1756",FALSE,"3",203,8016
"02_02_1803",2,"2017-06-11",2,"","1803",FALSE,"3",203,
"02_02_1804",2,"2017-06-11",2,"","1804",FALSE,"3",203,79670
"02_02_1837",2,"2017-06-12",2,"","1837",FALSE,"3",203,11399.3333333333
"02_02_1838",2,"2017-06-12",2,"","1838",FALSE,"3",203,131.5
"02_02_1858",2,"2017-06-12",2,"","1858",FALSE,"3",203,5
"02_02_1859",2,"2017-06-12",2,"","1859",FALSE,"3",203,13257.6666666667
"02_02_1860",2,"2017-06-12",2,"","1860",FALSE,"3",203,5
"02_02_1866",2,"2017-06-13",2,"","1866",FALSE,"6",206,136.5
"02_02_1867",2,"2017-06-13",2,"","1867",FALSE,"6",206,228200
"02_02_1868",2,"2017-06-13",2,"","1868",FALSE,"6",206,5
"02_02_1900",2,"2017-06-19",2,"","1900",FALSE,"6",206,5
"02_02_1901",2,"2017-06-19",2,"","1901",FALSE,"6",206,179.5
"02_02_1972",2,"2017-06-20",2,"","1972",FALSE,"6",206,1444
"02_02_1973",2,"2017-06-20",2,"","1973",FALSE,"6",206,20782
"02_02_1974",2,"2017-06-20",2,"","1974",FALSE,"6",206,
"02_02_1975",2,"2017-06-20",2,"","1975",FALSE,"6",206,2209.66666666667
"02_02_1976",2,"2017-06-20",2,"","1976",FALSE,"6",206,
"02_03_1005",2,"2017-04-23",3,"","1005",FALSE,"1",201,0.5
"02_03_1008",2,"2017-04-13",3,"","1008",FALSE,"1",201,24.2
"02_03_1013",2,"2017-04-13",3,"","1013",FALSE,"1",201,12.1
"02_03_1023",2,"2017-04-23",3,"","1023",FALSE,"1",201,8.75
"02_03_1027",2,"2017-04-23",3,"","1027",FALSE,"1",201,2
"02_03_1035",2,"2017-04-24",3,"Other Drinking Water","1035",FALSE,"1",201,5172
"02_03_1036",2,"2017-04-24",3,"Other Drinking Water","1036",FALSE,"1",201,2
"02_03_1040",2,"2017-04-26",3,"Other Drinking Water","1040",FALSE,"1",201,1
"02_03_1041",2,"2017-04-24",3,"","1041",FALSE,"1",201,1
"02_03_1042",2,"2017-04-24",3,"","1042",FALSE,"1",201,0.5
"02_03_1043",2,"2017-04-26",3,"Other Drinking Water","1043",FALSE,"1",201,15.5
"02_03_1056",2,"2017-04-19",3,"Other Drinking Water","1056",FALSE,"1",201,45.05
"02_03_1057",2,"2017-04-19",3,"Other Drinking Water","1057",FALSE,"1",201,11.1
"02_03_1058",2,"2017-04-17",3,"Other Drinking Water","1058",FALSE,"1",201,0.5
"02_03_1072",2,"2017-04-24",3,"","1072",FALSE,"1",201,0.5
"02_03_1073",2,"2017-04-17",3,"Other Drinking Water","1073",FALSE,"1",201,0.5
"02_03_1074",2,"2017-04-24",3,"","1074",FALSE,"1",201,0.5
"02_03_1075",2,"2017-06-22",3,"","1075",FALSE,"1",201,0.5
"02_03_1085",2,"2017-04-24",3,"Other Drinking Water","1085",FALSE,"1",201,8.5
"02_03_1086",2,"2017-04-24",3,"Other Drinking Water","1086",FALSE,"1",201,0.5
"02_03_1093",2,"2017-04-23",3,"Other Drinking Water","1093",FALSE,"7",207,8.15
"02_03_1094",2,"2017-04-23",3,"Other Drinking Water","1094",FALSE,"7",207,0.5
"02_03_1108",2,"2017-04-23",3,"","1108",FALSE,"7",207,164.2
"02_03_1110",2,"2017-04-23",3,"","1110",FALSE,"7",207,6
"02_03_1111",2,"2017-04-23",3,"","1111",FALSE,"7",207,8664
"02_03_1115",2,"2017-04-27",3,"","1115",FALSE,"7",207,30.95
"02_03_1116",2,"2017-04-27",3,"","1116",FALSE,"7",207,24196
"02_03_1133",2,"2017-04-27",3,"Other Drinking Water","1133",FALSE,"7",207,0.5
"02_03_1134",2,"2017-04-27",3,"Other Drinking Water","1134",FALSE,"7",207,0.5
"02_03_1135",2,"2017-05-11",3,"Other Drinking Water","1135",FALSE,"7",207,0.5
"02_03_1139",2,"2017-04-29",3,"","1139",FALSE,"7",207,68.55
"02_03_1140",2,"2017-04-27",3,"","1140",FALSE,"7",207,10462
"02_03_1141",2,"2017-04-27",3,"","1141",FALSE,"7",207,4106.8
"02_03_1157",2,"2017-04-27",3,"Other Drinking Water","1157",FALSE,"7",207,0.5
"02_03_1158",2,"2017-04-27",3,"Other Drinking Water","1158",FALSE,"7",207,0.5
"02_03_1159",2,"2017-04-27",3,"Other Drinking Water","1159",FALSE,"7",207,0.5
"02_03_1168",2,"2017-04-29",3,"Other Drinking Water","1168",FALSE,"7",207,0.5
"02_03_1169",2,"2017-04-29",3,"Other Drinking Water","1169",FALSE,"7",207,0.5
"02_03_1177",2,"2017-04-29",3,"","1177",FALSE,"7",207,24.2
"02_03_1178",2,"2017-04-29",3,"","1178",FALSE,"7",207,24196
"02_03_1183",2,"2017-04-29",3,"Other Drinking Water","1183",FALSE,"8",208,634.4
"02_03_1184",2,"2017-04-29",3,"Other Drinking Water","1184",FALSE,"8",208,2237.65
"02_03_1188",2,"2017-04-29",3,"","1188",FALSE,"8",208,57940
"02_03_1190",2,"2017-04-29",3,"","1190",FALSE,"8",208,5475
"02_03_1191",2,"2017-04-29",3,"","1191",FALSE,"8",208,4106
"02_03_1202",2,"2017-04-29",3,"","1202",FALSE,"8",208,1515
"02_03_1204",2,"2017-04-29",3,"","1204",FALSE,"8",208,14136
"02_03_1219",2,"2017-04-29",3,"Other Drinking Water","1219",FALSE,"8",208,41.65
"02_03_1220",2,"2017-04-29",3,"Other Drinking Water","1220",FALSE,"8",208,12.05
"02_03_1224",2,"2017-04-30",3,"Other Drinking Water","1224",FALSE,"8",208,12.05
"02_03_1225",2,"2017-04-30",3,"Other Drinking Water","1225",FALSE,"8",208,6.5
"02_03_1234",2,"2017-04-30",3,"","1234",FALSE,"8",208,223.25
"02_03_1237",2,"2017-04-30",3,"","1237",FALSE,"8",208,146
"02_03_1242",2,"2017-04-30",3,"","1242",FALSE,"8",208,36
"02_03_1243",2,"2017-04-30",3,"","1243",FALSE,"8",208,7701
"02_03_1256",2,"2017-04-30",3,"Other Drinking Water","1256",FALSE,"8",208,11.9
"02_03_1257",2,"2017-04-30",3,"Other Drinking Water","1257",FALSE,"8",208,51.25
"02_03_1258",2,"2017-04-30",3,"Other Drinking Water","1258",FALSE,"8",208,6867
"02_03_1264",2,"2017-04-30",3,"Other Drinking Water","1264",FALSE,"8",208,37.15
"02_03_1268",2,"2017-04-30",3,"","1268",FALSE,"8",208,9804
"02_03_1271",2,"2017-05-04",3,"","1271",FALSE,"9",209,196.8
"02_03_1272",2,"2017-05-04",3,"","1272",FALSE,"9",209,215.15
"02_03_1273",2,"2017-05-04",3,"","1273",FALSE,"9",209,421.05
"02_03_1281",2,"2017-05-04",3,"Other Drinking Water","1281",FALSE,"9",209,5.5
"02_03_1282",2,"2017-05-04",3,"Other Drinking Water","1282",FALSE,"9",209,34
"02_03_1283",2,"2017-05-04",3,"Other Drinking Water","1283",FALSE,"9",209,1
"02_03_1306",2,"2017-05-09",3,"Other Drinking Water","1306",FALSE,"9",209,1
"02_03_1307",2,"2017-05-09",3,"Other Drinking Water","1307",FALSE,"9",209,0.5
"02_03_1311",2,"2017-05-09",3,"","1311",FALSE,"9",209,42.35
"02_03_1312",2,"2017-05-09",3,"","1312",FALSE,"9",209,0.5
"02_03_1332",2,"2017-05-15",3,"Other Drinking Water","1332",FALSE,"9",209,2
"02_03_1333",2,"2017-05-15",3,"Other Drinking Water","1333",FALSE,"9",209,0.5
"02_03_1334",2,"2017-05-15",3,"Other Drinking Water","1334",FALSE,"9",209,21.15
"02_03_1335",2,"2017-05-15",3,"","1335",FALSE,"9",209,66.2
"02_03_1336",2,"2017-05-15",3,"","1336",FALSE,"9",209,236.2
"02_03_1337",2,"2017-05-15",3,"","1337",FALSE,"9",209,3
"02_03_1353",2,"2017-05-11",3,"","1353",FALSE,"9",209,2
"02_03_1354",2,"2017-05-11",3,"","1354",FALSE,"9",209,331.95
"02_03_1357",2,"2017-05-11",3,"Other Drinking Water","1357",FALSE,"9",209,26.6
"02_03_1358",2,"2017-05-11",3,"Other Drinking Water","1358",FALSE,"9",209,0.5
"02_03_1364",2,"2017-05-20",3,"Other Drinking Water","1364",FALSE,"4",204,5.5
"02_03_1365",2,"2017-05-20",3,"Other Drinking Water","1365",FALSE,"4",204,1
"02_03_1366",2,"2017-05-20",3,"Other Drinking Water","1366",FALSE,"4",204,6
"02_03_1372",2,"2017-05-16",3,"","1372",FALSE,"4",204,50
"02_03_1373",2,"2017-05-20",3,"","1373",FALSE,"4",204,536.8
"02_03_1374",2,"2017-05-20",3,"","1374",FALSE,"4",204,97.85
"02_03_1396",2,"2017-05-20",3,"Other Drinking Water","1396",FALSE,"4",204,0.5
"02_03_1397",2,"2017-05-20",3,"Other Drinking Water","1397",FALSE,"4",204,2
"02_03_1401",2,"2017-05-20",3,"","1401",FALSE,"4",204,2046
"02_03_1402",2,"2017-05-20",3,"","1402",FALSE,"4",204,24196
"02_03_1409",2,"2017-05-20",3,"Other Drinking Water","1409",FALSE,"4",204,0.5
"02_03_1410",2,"2017-05-20",3,"Other Drinking Water","1410",FALSE,"4",204,0.5
"02_03_1411",2,"2017-05-20",3,"Other Drinking Water","1411",FALSE,"4",204,0.5
"02_03_1430",2,"2017-05-20",3,"","1430",FALSE,"4",204,2747.8
"02_03_1431",2,"2017-05-20",3,"","1431",FALSE,"4",204,1
