"UID","dply_num","lab_date","sample_type","col_sample_type_alt","sampleid","mf","neighborhood","neighb_UID","ec_conc"
"03_08_0188",3,"2016-05-11",8,"","188",TRUE,"2",302,
"03_08_0189",3,"2016-05-11",8,"","189",TRUE,"2",302,332
"03_08_0198",3,"2016-05-11",8,"","198",TRUE,"2",302,1
"03_08_0199",3,"2016-05-11",8,"","199",TRUE,"2",302,400
"03_08_0200",3,"2016-05-11",8,"","200",TRUE,"2",302,260
"03_08_0201",3,"2016-05-11",8,"","201",TRUE,"2",302,160
"03_08_0202",3,"2016-05-11",8,"","202",TRUE,"2",302,20
"03_08_0203",3,"2016-05-11",8,"","203",TRUE,"2",302,1
"03_08_0204",3,"2016-05-11",8,"","204",TRUE,"2",302,60
"03_08_0205",3,"2016-05-11",8,"","205",TRUE,"2",302,640
"03_08_0206",3,"2016-05-11",8,"","206",TRUE,"2",302,8
"03_08_0207",3,"2016-05-11",8,"","207",TRUE,"2",302,17
"03_08_0269",3,"2016-06-10",8,"","269",TRUE,"5",305,4000
"03_08_0270",3,"2016-06-10",8,"","270",TRUE,"5",305,4000
"03_08_0271",3,"2016-06-10",8,"","271",TRUE,"5",305,100
"03_08_0310",3,"2016-06-10",8,"","310",TRUE,"5",305,4000
"03_08_0311",3,"2016-06-10",8,"","311",TRUE,"5",305,4000
"03_08_0312",3,"2016-06-10",8,"","312",TRUE,"5",305,1320
"03_08_0313",3,"2016-06-10",8,"","313",TRUE,"5",305,2720
"03_08_0314",3,"2016-06-10",8,"","314",TRUE,"5",305,4000
"03_08_0318",3,"2016-06-10",8,"","318",TRUE,"5",305,760
"03_08_0319",3,"2016-06-10",8,"","319",TRUE,"5",305,4000
"03_08_0391",3,"2016-06-23",8,"","391",TRUE,"4",304,150
"03_08_0392",3,"2016-06-23",8,"","392",TRUE,"4",304,520
"03_08_0393",3,"2016-06-23",8,"","393",TRUE,"4",304,8
"03_08_0394",3,"2016-06-23",8,"","394",TRUE,"4",304,820
"03_08_0395",3,"2016-06-23",8,"","395",TRUE,"4",304,1480
"03_08_0396",3,"2016-06-23",8,"","396",TRUE,"4",304,10
"03_08_0397",3,"2016-06-23",8,"","397",TRUE,"4",304,7000
"03_08_0398",3,"2016-06-23",8,"","398",TRUE,"4",304,460
"03_08_0399",3,"2016-06-23",8,"","399",TRUE,"4",304,580
"03_08_0410",3,"2016-06-23",8,"","410",TRUE,"4",304,100
"03_08_0490",3,"2016-07-05",8,"","490",TRUE,"3",303,1550
"03_08_0491",3,"2016-07-05",8,"","491",TRUE,"3",303,2240
"03_08_0493",3,"2016-07-05",8,"","493",TRUE,"3",303,820
"03_08_0494",3,"2016-07-05",8,"","494",TRUE,"3",303,5200
"03_08_0495",3,"2016-07-05",8,"","495",TRUE,"3",303,760
"03_08_0496",3,"2016-07-05",8,"","496",TRUE,"3",303,10
"03_08_0497",3,"2016-07-05",8,"","497",TRUE,"3",303,4000
"03_08_0498",3,"2016-07-05",8,"","498",TRUE,"3",303,10
"03_08_0499",3,"2016-07-05",8,"","499",TRUE,"3",303,10
"03_08_0786",3,"2016-07-05",8,"","786",TRUE,"3",303,780
"03_08_0804",3,"2016-03-30",8,"","804",TRUE,"1",301,260
"03_08_0806",3,"2016-03-30",8,"","806",TRUE,"1",301,200
"03_08_0809",3,"2016-03-30",8,"","809",TRUE,"1",301,4000
"03_08_0810",3,"2016-03-30",8,"","810",TRUE,"1",301,4
"03_08_0812",3,"2016-03-30",8,"","812",TRUE,"1",301,2
"03_08_0813",3,"2016-03-30",8,"","813",TRUE,"1",301,1
"03_08_0814",3,"2016-03-30",8,"","814",TRUE,"1",301,
"03_08_0815",3,"2016-03-30",8,"","815",TRUE,"1",301,68
"03_08_0841",3,"2016-03-29",8,"","841",TRUE,"1",301,1140
"03_08_0844",3,"2016-03-29",8,"","844",TRUE,"1",301,307
"03_08_0845",3,"2016-03-29",8,"","845",TRUE,"1",301,66
"03_08_0850",3,"2016-03-29",8,"","850",TRUE,"1",301,4000
"03_08_0853",3,"2016-03-29",8,"","853",TRUE,"1",301,110
"03_08_0855",3,"2016-03-29",8,"","855",TRUE,"1",301,15
"03_08_0857",3,"2016-03-30",8,"","857",TRUE,"1",301,620
"03_08_0859",3,"2016-03-30",8,"","859",TRUE,"1",301,40
"03_08_0885",3,"2016-03-29",8,"","885",TRUE,"1",301,28
"03_08_0889",3,"2016-03-29",8,"","889",TRUE,"1",301,172
"08_01_1025",8,"2016-05-05",1,"","1025",TRUE,"2",802,24000
"08_01_1026",8,"2016-05-09",1,"","1026",TRUE,"2",802,2e+06
"08_01_1027",8,"2016-05-03",1,"","1027",TRUE,"2",802,40000
"08_01_1028",8,"2016-05-10",1,"","1028",TRUE,"2",802,270000
"08_01_1029",8,"2016-05-09",1,"","1029",TRUE,"2",802,510000
"08_01_1030",8,"2016-05-05",1,"","1030",TRUE,"2",802,5000
"08_01_1031",8,"2016-05-05",1,"","1031",TRUE,"2",802,140000
"08_02_1118",8,"2016-05-12",2,"","1118",TRUE,"1",801,10000
"08_02_1119",8,"2016-05-19",2,"","1119",TRUE,"1",801,7500
"08_02_1120",8,"2016-05-06",2,"","1120",TRUE,"1",801,250
"08_02_1121",8,"2016-05-06",2,"","1121",TRUE,"1",801,2500
"08_02_1122",8,"2016-05-31",2,"","1122",TRUE,"1",801,1e+07
"08_02_1123",8,"2016-05-13",2,"","1123",TRUE,"1",801,5500
"08_02_1124",8,"2016-05-12",2,"","1124",TRUE,"1",801,1500
"08_02_1125",8,"2016-05-18",2,"","1125",TRUE,"1",801,6000
"08_02_1126",8,"2016-05-19",2,"","1126",TRUE,"1",801,4000
"08_02_1127",8,"2016-05-18",2,"","1127",TRUE,"1",801,3000
"08_02_1128",8,"2016-05-31",2,"","1128",TRUE,"1",801,1e+07
"08_02_1129",8,"2016-05-24",2,"","1129",TRUE,"1",801,17500
"08_02_1130",8,"2016-05-24",2,"","1130",TRUE,"1",801,5000
"08_02_1131",8,"2016-05-13",2,"","1131",TRUE,"1",801,250
"08_02_1132",8,"2016-05-23",2,"","1132",TRUE,"1",801,250
"08_02_1133",8,"2016-05-05",2,"","1133",TRUE,"2",802,250
"08_02_1134",8,"2016-05-10",2,"","1134",TRUE,"2",802,250000
"08_02_1135",8,"2016-05-09",2,"","1135",TRUE,"2",802,1e+07
"08_02_1136",8,"2016-05-10",2,"","1136",TRUE,"2",802,6000
"08_02_1137",8,"2016-05-11",2,"","1137",TRUE,"2",802,1e+07
"08_02_1138",8,"2016-05-09",2,"","1138",TRUE,"2",802,1e+07
"08_02_1139",8,"2016-05-11",2,"","1139",TRUE,"2",802,
"08_02_1140",8,"2016-05-05",2,"","1140",TRUE,"2",802,7000
"08_03_1184",8,"2016-05-19",3,"","1184",TRUE,"1",801,0.5
"08_03_1185",8,"2016-05-06",3,"","1185",TRUE,"1",801,0.5
"08_03_1186",8,"2016-05-06",3,"","1186",TRUE,"1",801,0.5
"08_03_1187",8,"2016-05-31",3,"","1187",TRUE,"1",801,0.5
"08_03_1188",8,"2016-05-13",3,"","1188",TRUE,"1",801,0.5
"08_03_1189",8,"2016-05-12",3,"","1189",TRUE,"1",801,0.5
"08_03_1190",8,"2016-05-18",3,"","1190",TRUE,"1",801,130
"08_03_1191",8,"2016-05-19",3,"","1191",TRUE,"1",801,0.5
"08_03_1192",8,"2016-05-18",3,"","1192",TRUE,"1",801,11
"08_03_1193",8,"2016-05-31",3,"","1193",TRUE,"1",801,8
"08_03_1194",8,"2016-05-24",3,"","1194",TRUE,"1",801,6
"08_03_1195",8,"2016-05-24",3,"","1195",TRUE,"1",801,0.5
"08_03_1196",8,"2016-05-12",3,"","1196",TRUE,"1",801,0.5
"08_03_1197",8,"2016-05-13",3,"","1197",TRUE,"1",801,45
"08_03_1198",8,"2016-05-23",3,"","1198",TRUE,"1",801,0.5
"08_03_1199",8,"2016-05-05",3,"","1199",TRUE,"2",802,0.5
"08_03_1200",8,"2016-05-10",3,"","1200",TRUE,"2",802,6
"08_03_1201",8,"2016-05-09",3,"","1201",TRUE,"2",802,21
"08_03_1202",8,"2016-05-03",3,"","1202",TRUE,"2",802,3
"08_03_1203",8,"2016-05-10",3,"","1203",TRUE,"2",802,0.5
"08_03_1204",8,"2016-05-11",3,"","1204",TRUE,"2",802,
"08_03_1205",8,"2016-05-09",3,"","1205",TRUE,"2",802,53
"08_03_1206",8,"2016-05-11",3,"","1206",TRUE,"2",802,0.5
"08_03_1207",8,"2016-05-05",3,"","1207",TRUE,"2",802,28
"08_03_1208",8,"2016-05-03",3,"","1208",TRUE,"2",802,2
"08_03_1209",8,"2016-05-25",3,"","1209",TRUE,"1",801,0.5
"08_03_1210",8,"2016-05-25",3,"","1210",TRUE,"1",801,0.5
"08_03_1211",8,"2016-05-25",3,"","1211",TRUE,"1",801,45
"08_03_1212",8,"2016-05-25",3,"","1212",TRUE,"1",801,0.5
"08_03_1213",8,"2016-05-25",3,"","1213",TRUE,"1",801,
"08_03_1214",8,"2016-05-25",3,"","1214",TRUE,"1",801,0.5
"08_03_1215",8,"2016-05-25",3,"","1215",TRUE,"1",801,0.5
"08_03_1216",8,"2016-05-25",3,"","1216",TRUE,"1",801,0.5
"08_03_1217",8,"2016-05-25",3,"","1217",TRUE,"1",801,0.5
"08_03_1218",8,"2016-05-25",3,"","1218",TRUE,"1",801,95
"08_03_1219",8,"2016-05-24",3,"","1219",TRUE,"1",801,11
"08_03_1220",8,"2016-05-24",3,"","1220",TRUE,"1",801,13.5
"08_03_1221",8,"2016-05-25",3,"","1221",TRUE,"1",801,0.5
"08_03_1222",8,"2016-05-25",3,"","1222",TRUE,"1",801,590
"08_03_1223",8,"2016-05-23",3,"","1223",TRUE,"1",801,15
"08_06_1032",8,"2016-05-19",6,"","1032",TRUE,"1",801,2e+06
"08_06_1033",8,"2016-05-16",6,"","1033",TRUE,"1",801,1690000
"08_06_1034",8,"2016-05-18",6,"","1034",TRUE,"1",801,2e+06
"08_06_1035",8,"2016-05-23",6,"","1035",TRUE,"1",801,1e+05
"08_06_1036",8,"2016-05-09",6,"","1036",TRUE,"2",802,820000
"08_06_1037",8,"2016-05-09",6,"","1037",TRUE,"2",802,4900
"08_06_1038",8,"2016-05-13",6,"","1038",TRUE,"1",801,550000
"08_06_1039",8,"2016-05-09",6,"","1039",TRUE,"2",802,760000
"08_06_1040",8,"2016-05-03",6,"","1040",TRUE,"2",802,120000
"08_06_1041",8,"2016-05-09",6,"","1041",TRUE,"2",802,2e+06
"08_07_1141",8,"2016-05-19",7,"","1141",TRUE,"1",801,19.6
"08_07_1142",8,"2016-05-06",7,"","1142",TRUE,"1",801,
"08_07_1143",8,"2016-05-06",7,"","1143",TRUE,"1",801,0.7
"08_07_1144",8,"2016-05-31",7,"","1144",TRUE,"1",801,0.7
"08_07_1145",8,"2016-05-13",7,"","1145",TRUE,"1",801,68.6
"08_07_1146",8,"2016-05-12",7,"","1146",TRUE,"1",801,0.7
"08_07_1147",8,"2016-05-18",7,"","1147",TRUE,"1",801,22.4
"08_07_1148",8,"2016-05-19",7,"","1148",TRUE,"1",801,21
"08_07_1149",8,"2016-05-18",7,"","1149",TRUE,"1",801,0.7
"08_07_1150",8,"2016-05-31",7,"","1150",TRUE,"1",801,1680
"08_07_1151",8,"2016-05-24",7,"","1151",TRUE,"1",801,1.4
"08_07_1152",8,"2016-05-24",7,"","1152",TRUE,"1",801,14
"08_07_1153",8,"2016-05-12",7,"","1153",TRUE,"1",801,7
"08_07_1154",8,"2016-05-13",7,"","1154",TRUE,"1",801,700
"08_07_1155",8,"2016-05-23",7,"","1155",TRUE,"1",801,
"08_07_1156",8,"2016-05-05",7,"","1156",TRUE,"2",802,0.7
"08_07_1157",8,"2016-05-10",7,"","1157",TRUE,"2",802,0.7
"08_07_1158",8,"2016-05-09",7,"","1158",TRUE,"2",802,4.2
"08_07_1159",8,"2016-05-03",7,"","1159",TRUE,"2",802,0.7
"08_07_1160",8,"2016-05-10",7,"","1160",TRUE,"2",802,1.4
"08_07_1161",8,"2016-05-11",7,"","1161",TRUE,"2",802,560
"08_07_1162",8,"2016-05-09",7,"","1162",TRUE,"2",802,2.8
"08_07_1163",8,"2016-05-11",7,"","1163",TRUE,"2",802,28000
"08_07_1164",8,"2016-05-05",7,"","1164",TRUE,"2",802,0.7
"08_07_1165",8,"2016-05-03",7,"","1165",TRUE,"2",802,1.4
"08_07_1166",8,"2016-05-19",7,"","1166",TRUE,"1",801,19.6
"08_07_1167",8,"2016-05-06",7,"","1167",TRUE,"1",801,
"08_07_1168",8,"2016-05-06",7,"","1168",TRUE,"1",801,0.7
"08_07_1169",8,"2016-05-31",7,"","1169",TRUE,"1",801,0.7
"08_07_1170",8,"2016-05-13",7,"","1170",TRUE,"1",801,0.7
"08_07_1171",8,"2016-05-12",7,"","1171",TRUE,"1",801,
"08_07_1172",8,"2016-05-18",7,"","1172",TRUE,"1",801,9.8
"08_07_1173",8,"2016-05-19",7,"","1173",TRUE,"1",801,37.8
"08_07_1174",8,"2016-05-18",7,"","1174",TRUE,"1",801,0.7
"08_07_1175",8,"2016-05-31",7,"","1175",TRUE,"1",801,18.2
"08_07_1176",8,"2016-05-24",7,"","1176",TRUE,"1",801,0.7
"08_07_1177",8,"2016-05-24",7,"","1177",TRUE,"1",801,18.2
"08_07_1178",8,"2016-05-12",7,"","1178",TRUE,"1",801,11.2
"08_07_1179",8,"2016-05-13",7,"","1179",TRUE,"1",801,68.6
"08_07_1180",8,"2016-05-23",7,"","1180",TRUE,"1",801,
"08_07_1181",8,"2016-05-05",7,"","1181",TRUE,"2",802,0.7
"08_07_1182",8,"2016-05-10",7,"","1182",TRUE,"2",802,0.7
"08_07_1183",8,"2016-05-09",7,"","1183",TRUE,"2",802,21
"08_08_1042",8,"2016-05-19",8,"","1042",TRUE,"1",801,4000
"08_08_1043",8,"2016-05-19",8,"","1043",TRUE,"1",801,100
"08_08_1044",8,"2016-05-31",8,"","1044",TRUE,"1",801,103.2
"08_08_1045",8,"2016-05-13",8,"","1045",TRUE,"1",801,700
"08_08_1046",8,"2016-05-12",8,"","1046",TRUE,"1",801,1200
"08_08_1047",8,"2016-05-18",8,"","1047",TRUE,"1",801,6000
"08_08_1048",8,"2016-05-19",8,"","1048",TRUE,"1",801,4000
"08_08_1049",8,"2016-05-18",8,"","1049",TRUE,"1",801,8.4
"08_08_1050",8,"2016-05-31",8,"","1050",TRUE,"1",801,260
"08_08_1051",8,"2016-05-24",8,"","1051",TRUE,"1",801,380
"08_08_1052",8,"2016-05-24",8,"","1052",TRUE,"1",801,26000
"08_08_1053",8,"2016-05-12",8,"","1053",TRUE,"1",801,6
"08_08_1054",8,"2016-05-13",8,"","1054",TRUE,"1",801,44000
"08_08_1055",8,"2016-05-23",8,"","1055",TRUE,"1",801,160
"08_08_1056",8,"2016-05-05",8,"","1056",TRUE,"2",802,276.3
"08_08_1057",8,"2016-05-10",8,"","1057",TRUE,"2",802,38000
"08_08_1058",8,"2016-05-09",8,"","1058",TRUE,"2",802,28000
"08_08_1059",8,"2016-05-03",8,"","1059",TRUE,"2",802,10000
"08_08_1060",8,"2016-05-10",8,"","1060",TRUE,"1",801,720
"08_08_1061",8,"2016-05-11",8,"","1061",TRUE,"2",802,60
"08_08_1062",8,"2016-05-09",8,"","1062",TRUE,"2",802,10000
"08_08_1063",8,"2016-05-11",8,"","1063",TRUE,"2",802,820
"08_08_1064",8,"2016-05-05",8,"","1064",TRUE,"2",802,60
"08_08_1065",8,"2016-05-03",8,"","1065",TRUE,"2",802,268000
"08_08_1066",8,"2016-05-31",8,"","1066",TRUE,"1",801,4000
"08_08_1067",8,"2016-05-06",8,"","1067",TRUE,"1",801,160
"08_08_1068",8,"2016-05-06",8,"","1068",TRUE,"1",801,88000
"08_08_1069",8,"2016-05-31",8,"","1069",TRUE,"1",801,500
"08_08_1070",8,"2016-05-13",8,"","1070",TRUE,"1",801,600
"08_08_1071",8,"2016-05-12",8,"","1071",TRUE,"1",801,115.4
"08_08_1072",8,"2016-05-18",8,"","1072",TRUE,"1",801,
"08_08_1073",8,"2016-05-19",8,"","1073",TRUE,"1",801,1260
"08_08_1074",8,"2016-05-18",8,"","1074",TRUE,"1",801,4e+05
"08_08_1075",8,"2016-05-31",8,"","1075",TRUE,"1",801,14.8
"08_08_1076",8,"2016-05-24",8,"","1076",TRUE,"1",801,4e+05
"08_08_1077",8,"2016-05-24",8,"","1077",TRUE,"1",801,4000
"08_08_1078",8,"2016-05-12",8,"","1078",TRUE,"1",801,2600
"08_08_1079",8,"2016-05-13",8,"","1079",TRUE,"1",801,300
"08_08_1080",8,"2016-05-23",8,"","1080",TRUE,"1",801,140
"08_08_1081",8,"2016-05-19",8,"","1081",TRUE,"1",801,12000
"08_08_1082",8,"2016-05-06",8,"","1082",TRUE,"1",801,14230
"08_08_1083",8,"2016-05-06",8,"","1083",TRUE,"1",801,4e+05
"08_08_1084",8,"2016-05-31",8,"","1084",TRUE,"1",801,1360
"08_08_1085",8,"2016-05-12",8,"","1085",TRUE,"1",801,660
"08_08_1086",8,"2016-05-18",8,"","1086",TRUE,"1",801,200
"08_08_1087",8,"2016-05-19",8,"","1087",TRUE,"1",801,4.2
"08_08_1088",8,"2016-05-18",8,"","1088",TRUE,"1",801,420
"08_08_1089",8,"2016-05-31",8,"","1089",TRUE,"1",801,180
"08_08_1090",8,"2016-05-24",8,"","1090",TRUE,"1",801,8000
"08_08_1091",8,"2016-05-24",8,"","1091",TRUE,"1",801,16000
"08_08_1092",8,"2016-05-12",8,"","1092",TRUE,"1",801,660
"08_08_1093",8,"2016-05-13",8,"","1093",TRUE,"1",801,4e+05
"08_08_1094",8,"2016-05-23",8,"","1094",TRUE,"1",801,100
"08_08_1095",8,"2016-05-05",8,"","1095",TRUE,"2",802,30000
"08_08_1096",8,"2016-05-10",8,"","1096",TRUE,"2",802,166000
"08_08_1097",8,"2016-05-09",8,"","1097",TRUE,"2",802,2000
"08_08_1098",8,"2016-05-03",8,"","1098",TRUE,"2",802,920
"08_08_1099",8,"2016-05-10",8,"","1099",TRUE,"2",802,61730
"08_08_1100",8,"2016-05-11",8,"","1100",TRUE,"2",802,4000
"08_08_1101",8,"2016-05-09",8,"","1101",TRUE,"2",802,5.2
"08_08_1102",8,"2016-05-11",8,"","1102",TRUE,"2",802,60
"08_08_1103",8,"2016-05-05",8,"","1103",TRUE,"2",802,4000
"08_08_1104",8,"2016-05-03",8,"","1104",TRUE,"2",802,267.4
"08_08_1105",8,"2016-05-19",8,"","1105",TRUE,"1",801,3820
"08_08_1106",8,"2016-05-06",8,"","1106",TRUE,"1",801,340
"08_08_1107",8,"2016-05-31",8,"","1107",TRUE,"1",801,20
"08_08_1108",8,"2016-05-12",8,"","1108",TRUE,"1",801,2000
"08_08_1109",8,"2016-05-18",8,"","1109",TRUE,"1",801,10000
"08_08_1110",8,"2016-05-19",8,"","1110",TRUE,"1",801,340
"08_08_1111",8,"2016-05-18",8,"","1111",TRUE,"1",801,140
"08_08_1112",8,"2016-05-31",8,"","1112",TRUE,"1",801,8.4
"08_08_1113",8,"2016-05-24",8,"","1113",TRUE,"1",801,16000
"08_08_1114",8,"2016-05-24",8,"","1114",TRUE,"1",801,4000
"08_08_1115",8,"2016-05-12",8,"","1115",TRUE,"1",801,10000
"08_08_1116",8,"2016-05-13",8,"","1116",TRUE,"1",801,54000
"08_08_1117",8,"2016-05-23",8,"","1117",TRUE,"1",801,6
"08_09_1000",8,"2016-05-19",9,"","1000",TRUE,"1",801,160.5
"08_09_1001",8,"2016-05-06",9,"","1001",TRUE,"1",801,350
"08_09_1002",8,"2016-05-06",9,"","1002",TRUE,"1",801,0.5
"08_09_1003",8,"2016-05-31",9,"","1003",TRUE,"1",801,4
"08_09_1004",8,"2016-05-13",9,"","1004",TRUE,"1",801,4
"08_09_1005",8,"2016-05-12",9,"","1005",TRUE,"1",801,
"08_09_1006",8,"2016-05-18",9,"","1006",TRUE,"1",801,187.5
"08_09_1007",8,"2016-05-19",9,"","1007",TRUE,"1",801,0.5
"08_09_1008",8,"2016-05-18",9,"","1008",TRUE,"1",801,2
"08_09_1009",8,"2016-05-31",9,"","1009",TRUE,"1",801,32
"08_09_1010",8,"2016-05-24",9,"","1010",TRUE,"1",801,11.5
"08_09_1011",8,"2016-05-24",9,"","1011",TRUE,"1",801,0.5
"08_09_1012",8,"2016-05-12",9,"","1012",TRUE,"1",801,2000
"08_09_1013",8,"2016-05-13",9,"","1013",TRUE,"1",801,160
"08_09_1014",8,"2016-05-23",9,"","1014",TRUE,"1",801,72
"08_09_1015",8,"2016-05-05",9,"","1015",TRUE,"2",802,2000
"08_09_1016",8,"2016-05-10",9,"","1016",TRUE,"2",802,0.5
"08_09_1017",8,"2016-05-09",9,"","1017",TRUE,"2",802,21
"08_09_1018",8,"2016-05-03",9,"","1018",TRUE,"2",802,42
"08_09_1019",8,"2016-05-10",9,"","1019",TRUE,"2",802,18
"08_09_1020",8,"2016-05-11",9,"","1020",TRUE,"2",802,2000
"08_09_1021",8,"2016-05-09",9,"","1021",TRUE,"2",802,130
"08_09_1022",8,"2016-05-11",9,"","1022",TRUE,"2",802,2000
"08_09_1023",8,"2016-05-05",9,"","1023",TRUE,"2",802,0.5
"08_09_1024",8,"2016-05-03",9,"","1024",TRUE,"2",802,10
"01_02_1270",1,"2016-09-08",2,"","1270",TRUE,"1",101,5500
"01_02_1271",1,"2016-09-08",2,"","1271",TRUE,"1",101,1200
"01_02_1272",1,"2016-09-08",2,"","1272",TRUE,"1",101,1e+06
"01_02_1273",1,"2016-09-12",2,"","1273",TRUE,"1",101,43750
"01_02_1274",1,"2016-09-12",2,"","1274",TRUE,"1",101,725
"01_02_1275",1,"2016-09-12",2,"","1275",TRUE,"1",101,345000
"01_02_1276",1,"2016-09-12",2,"","1276",TRUE,"1",101,210000
"01_02_1277",1,"2016-09-15",2,"","1277",TRUE,"1",101,
"01_02_1278",1,"2016-09-15",2,"","1278",TRUE,"1",101,
"01_02_1279",1,"2016-09-15",2,"","1279",TRUE,"1",101,12775
"01_02_1280",1,"2016-10-04",2,"","1280",TRUE,"2",102,
"01_02_1281",1,"2016-10-04",2,"","1281",TRUE,"2",102,13500
"01_02_1282",1,"2016-10-04",2,"","1282",TRUE,"2",102,300
"01_02_1283",1,"2016-10-06",2,"","1283",TRUE,"2",102,
"01_02_1284",1,"2016-10-06",2,"","1284",TRUE,"2",102,650
"01_02_1285",1,"2016-10-06",2,"","1285",TRUE,"2",102,63750
"01_02_1286",1,"2016-10-11",2,"","1286",TRUE,"2",102,1650
"01_02_1287",1,"2016-10-11",2,"","1287",TRUE,"2",102,750
"01_02_1288",1,"2016-10-11",2,"","1288",TRUE,"2",102,750
"01_02_1289",1,"2016-10-11",2,"","1289",TRUE,"2",102,12000
"01_02_1290",1,"2016-10-13",2,"","1290",TRUE,"4",104,25
"01_02_1291",1,"2016-10-13",2,"","1291",TRUE,"4",104,64000
"01_02_1292",1,"2016-10-13",2,"","1292",TRUE,"4",104,68250
"01_02_1293",1,"2016-10-18",2,"","1293",TRUE,"4",104,100
"01_02_1294",1,"2016-10-18",2,"","1294",TRUE,"4",104,780000
"01_02_1295",1,"2016-10-18",2,"","1295",TRUE,"4",104,3000
"01_02_1296",1,"2016-10-18",2,"","1296",TRUE,"4",104,23000
"01_02_1297",1,"2016-10-20",2,"","1297",TRUE,"4",104,38500
"01_02_1298",1,"2016-10-20",2,"","1298",TRUE,"4",104,210000
"01_02_1299",1,"2016-10-20",2,"","1299",TRUE,"4",104,850
"01_02_1300",1,"2016-11-08",2,"","1300",TRUE,"5",105,240000
"01_02_1301",1,"2016-11-08",2,"","1301",TRUE,"5",105,280000
"01_02_1302",1,"2016-11-08",2,"","1302",TRUE,"5",105,540000
"01_03_1100",1,"2016-10-17",3,"Drinking Water","1100",TRUE,"4",104,0.5
"01_03_1101",1,"2016-10-17",3,"Drinking Water","1101",TRUE,"4",104,0.5
"01_03_1102",1,"2016-10-17",3,"Drinking Water","1102",TRUE,"4",104,0.5
"01_03_1103",1,"2016-10-17",3,"Drinking Water","1103",TRUE,"4",104,0.5
"01_03_1104",1,"2016-10-17",3,"Drinking Water","1104",TRUE,"4",104,0.5
"01_03_1105",1,"2016-10-18",3,"Drinking Water","1105",TRUE,"4",104,0.5
"01_03_1106",1,"2016-10-18",3,"Drinking Water","1106",TRUE,"4",104,0.5
"01_03_1107",1,"2016-10-18",3,"Drinking Water","1107",TRUE,"4",104,0.5
"01_03_1108",1,"2016-10-20",3,"Drinking Water","1108",TRUE,"4",104,0.5
"01_03_1109",1,"2016-10-20",3,"Drinking Water","1109",TRUE,"4",104,0.5
"01_33_1000",1,"2016-09-06",33,"Well Water","1000",TRUE,"1",101,29
"01_33_1001",1,"2016-09-06",33,"Well Water","1001",TRUE,"1",101,0.5
"01_33_1002",1,"2016-09-08",33,"Well Water","1002",TRUE,"1",101,0.5
"01_33_1003",1,"2016-09-08",33,"Well Water","1003",TRUE,"1",101,1
"01_33_1004",1,"2016-09-12",33,"Well Water","1004",TRUE,"1",101,145
"01_33_1005",1,"2016-09-12",33,"Well Water","1005",TRUE,"1",101,0.5
"01_33_1006",1,"2016-09-13",33,"Well Water","1006",TRUE,"1",101,0.5
"01_33_1007",1,"2016-09-14",33,"Well Water","1007",TRUE,"1",101,15
"01_33_1008",1,"2016-09-14",33,"Well Water","1008",TRUE,"1",101,0.5
"01_33_1009",1,"2016-09-15",33,"Well Water","1009",TRUE,"1",101,4
"01_33_1010",1,"2016-09-22",33,"Well Water","1010",TRUE,"2",102,0.5
"01_33_1011",1,"2016-09-22",33,"Well Water","1011",TRUE,"2",102,0.5
"01_33_1012",1,"2016-10-04",33,"Well Water","1012",TRUE,"2",102,1
"01_33_1013",1,"2016-10-04",33,"Well Water","1013",TRUE,"2",102,0.5
"01_33_1014",1,"2016-10-04",33,"Well Water","1014",TRUE,"2",102,160
"01_33_1015",1,"2016-10-04",33,"Well Water","1015",TRUE,"2",102,92.5
"01_33_1016",1,"2016-10-05",33,"Well Water","1016",TRUE,"2",102,0.5
"01_33_1017",1,"2016-10-05",33,"Well Water","1017",TRUE,"2",102,0.5
"01_33_1018",1,"2016-10-05",33,"Well Water","1018",TRUE,"2",102,2000
"01_33_1019",1,"2016-10-06",33,"Well Water","1019",TRUE,"2",102,0.5
"01_33_1020",1,"2016-10-11",33,"Well Water","1020",TRUE,"4",104,0.5
"01_33_1021",1,"2016-10-11",33,"Well Water","1021",TRUE,"4",104,157.5
"01_33_1022",1,"2016-10-13",33,"Well Water","1022",TRUE,"4",104,2000
"01_33_1023",1,"2016-10-13",33,"Well Water","1023",TRUE,"4",104,0.5
"01_33_1024",1,"2016-10-18",33,"Well Water","1024",TRUE,"4",104,0.5
"01_33_1025",1,"2016-10-18",33,"Well Water","1025",TRUE,"4",104,1
"01_33_1026",1,"2016-10-18",33,"Well Water","1026",TRUE,"4",104,2000
"01_33_1027",1,"2016-10-19",33,"Well Water","1027",TRUE,"4",104,0.5
"01_33_1028",1,"2016-10-19",33,"Well Water","1028",TRUE,"4",104,1
"01_33_1029",1,"2016-10-20",33,"Well Water","1029",TRUE,"4",104,1
"01_33_1030",1,"2016-10-25",33,"Well Water","1030",TRUE,"3",103,40
"01_33_1031",1,"2016-10-25",33,"Well Water","1031",TRUE,"3",103,0.5
"01_33_1032",1,"2016-10-26",33,"Well Water","1032",TRUE,"3",103,0.5
"01_33_1033",1,"2016-10-26",33,"Well Water","1033",TRUE,"3",103,1
"01_33_1034",1,"2016-10-27",33,"Well Water","1034",TRUE,"3",103,7
"01_33_1035",1,"2016-10-27",33,"Well Water","1035",TRUE,"3",103,0.5
