"sample_type","sampleid","start_dt.x","subscriberid.x","simserial.x","deviceid.x","col_neighborhood","col_id_val","col_start","col_location","X_col_location_latitude","X_col_location_longitude","X_col_location_altitude","X_col_location_precision","col_weather","col_rainyest","col_turbidity","col_pa_prox","col_pa_type","col_pa_type_other","col_pa_latrine_distance","col_bw_type","col_bw_type_other","col_bw_container","col_bw_container_lid","col_bw_cl_id","col_bw_cl_free","col_bw_cl_total","col_f_latrine_distance","col_p_type","col_p_type_other","col_p_num","col_dw_connection","col_dw_type","col_dw_type_other","col_dw_id","col_dw_cl_free","col_dw_cl_total","col_odw_type","col_odw_type_other","col_odw_container","col_odw_container_lid","col_odw_id","col_odw_cl_free","col_odw_cl_total","col_l_toilet_type","col_l_toilet_type_other","col_l_latrine_type","col_l_toilet_stalls","col_l_toilet_feces","col_l_toilet_users","col_l_toilet_hw","col_s_type","col_s_type_other","col_d_water_level","col_d_water_flow","col_d_size","col_d_lining","col_d_lining_oth","col_d_feces","col_d_animals","col_d_schools","col_d_urban_ag","col_d_public_latrines","col_d_hh_latrines","col_d_shops","col_d_hh","col_d_hh_num","col_sf_type","col_sf_type_other","col_notes","col_enum.1","col_enum.2","col_enum.3","col_enum.4","col_enum.5","col_enum.6","col_enum.7","col_enum.8","col_photo","end_dt.x","meta.instanceID.x","X_uuid.x","X_submission_time.x","start_dt.y","subscriberid.y","simserial.y","deviceid.y","lab_id_val","lab_processing","lab_incubator_placed","lab_incubator_removed","lab_p_weight","lab_sf_weight","lab_pa_weight","lab_1_dil_tested","lab_1_volume","lab_1_dil","lab_1_ecoli_reading","lab_1_ecoli_big","lab_1_ecoli_small","lab_1_ecoli","lab_2_dil_tested","lab_2_volume","lab_2_dil","lab_2_ecoli_reading","lab_2_ecoli_big","lab_2_ecoli_small","lab_2_ecoli","lab_3_dilution_performed","lab_3_dil_tested","lab_3_volume","lab_3_dil","lab_3_ecoli_reading","lab_3_ecoli_big","lab_3_ecoli_small","lab_3_ecoli","lab_notes","lab_photo","lab_enum","end_dt.y","meta.instanceID.y","X_uuid.y","X_submission_time.y","ec_denom","ec_dil1","ec_dil2","ec_dil3","ec_ecnt1","ec_ecnt2","ec_ecnt3","count1","count2","dil1","dil2","count3","dil3","ec_conc","neighbor"
8,"1695","2017-06-01T11:27:49.483+06",3.10411e+14,8.90141e+19,3.53118e+14,22,1695,"2017-06-01T11:25:00.197+06","23.77038814690045 90.43336146575794 -50.86000014264582 4.0","23.77038815","90.43336147","-50.86000014","4",2,1,"n/a","1","2","n/a","10","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Wet soil,
Trash present",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,"2017-06-01T15:57:50.235+06","uuid:c53e2b1c-826a-403f-8127-258a1c2fb88c","c53e2b1c-826a-403f-8127-258a1c2fb88c","2017-06-01T10:09:47","2017-06-05T10:14:40.513+06",3.10411e+14,8.90141e+19,3.53118e+14,1695,"2017-06-01T11:45:00.123+06","2017-06-01T16:45:00.803+06","2017-06-02T16:45:00.193+06","n/a","n/a","10.51",7,1,7,1,49,48,"2419.6",6,1,6,3,49,47,"2419.6",1,"5",1,"5","3",49,34,"770.1","n/a",0,"Arefeen and shimul","2017-06-05T11:20:23.076+06","uuid:16f7bbdf-7144-40e7-bd6c-7544e04c11df","16f7bbdf-7144-40e7-bd6c-7544e04c11df","2017-06-05T10:00:34",2,1,0.1,0.01,9999,2419.6,770.1,9999,2419.6,1,0.1,770.1,0.01,101206,"22"
8,"1725","2017-06-04T10:54:57.023+06",3.10411e+14,8.90141e+19,3.53118e+14,22,1725,"2017-06-04T10:54:00.705+06","23.770674833882694 90.4302672922764 -50.55919150870908 6.0","23.77067483","90.43026729","-50.55919151","6",2,0,"n/a","1","1","n/a","10","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Trash present ,moist soil.",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,"2017-06-04T15:36:10.380+06","uuid:2a530acb-6eb9-4a88-9815-89521c20c78f","2a530acb-6eb9-4a88-9815-89521c20c78f","2017-06-04T09:42:04","2017-06-06T08:48:49.378+06",3.10411e+14,8.90141e+19,3.53118e+14,1725,"2017-06-04T14:00:00.448+06","2017-06-04T15:30:00.750+06","2017-06-05T15:30:00.956+06","n/a","n/a","10.62",7,1,7,3,49,47,"2419.6",6,1,6,3,49,24,"435.2",1,"5",1,"5","3",35,6,"68.3","n/a",0,"Arefeen","2017-06-06T09:01:07.073+06","uuid:3a87bbf1-526f-4b81-95fb-55f3f78a47fa","3a87bbf1-526f-4b81-95fb-55f3f78a47fa","2017-06-06T03:02:04",2,1,0.1,0.01,2419.6,435.2,68.3,2419.6,435.2,1,0.1,68.3,0.01,9067.73333333333,"22"
8,"1726","2017-06-04T11:08:32.279+06",3.10411e+14,8.90141e+19,3.53118e+14,22,1726,"2017-06-04T11:08:00.175+06","23.770269357956803 90.42941492949507 -37.93539627081613 4.0","23.77026936","90.42941493","-37.93539627","4",2,0,"n/a","2","2","n/a","20","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Trash present,moist soil.",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,"2017-06-04T15:38:47.296+06","uuid:e968a2bc-2121-48bd-afb6-5c23400997bc","e968a2bc-2121-48bd-afb6-5c23400997bc","2017-06-04T09:42:06","2017-06-06T08:50:37.955+06",3.10411e+14,8.90141e+19,3.53118e+14,1726,"2017-06-04T14:00:00.792+06","2017-06-04T15:30:00.799+06","2017-06-05T15:30:00.451+06","n/a","n/a","10.33",7,1,7,1,49,48,"2419.6",6,1,6,1,49,48,"2419.6",1,"5",1,"5","3",49,30,"613.1","n/a",0,"Arefeen","2017-06-06T09:01:33.733+06","uuid:96298772-4d4e-4e94-8622-f3d7a01e3f77","96298772-4d4e-4e94-8622-f3d7a01e3f77","2017-06-06T03:02:06",2,1,0.1,0.01,9999,9999,613.1,9999,9999,1,0.1,613.1,0.01,122620,"22"
8,"1727","2017-06-04T11:59:57.830+06",3.10411e+14,8.90141e+19,3.53118e+14,22,1727,"2017-06-04T12:02:00.000+06","23.771540041635657 90.42873094971887 -37.325884844911435 6.0","23.77154004","90.42873095","-37.32588484","6",2,0,"n/a","2","3","n/a","5","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Trash present,moist soil",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,"2017-06-04T15:39:25.406+06","uuid:9a58deb3-7ba6-4d63-a7bd-bbd6bb5ef7d9","9a58deb3-7ba6-4d63-a7bd-bbd6bb5ef7d9","2017-06-04T09:42:13","2017-06-06T08:46:31.014+06",3.10411e+14,8.90141e+19,3.53118e+14,1727,"2017-06-04T14:00:00.478+06","2017-06-04T15:30:00.911+06","2017-06-05T15:30:00.205+06","n/a","n/a","10.09",7,1,7,3,49,35,"816.4",6,1,6,3,36,7,"73.8",1,"5",1,"5","3",10,0,"11","n/a",0,"Arefeen","2017-06-06T09:01:51.340+06","uuid:e9b0a556-f5ef-40cf-a808-e6d6c20ac99b","e9b0a556-f5ef-40cf-a808-e6d6c20ac99b","2017-06-06T03:02:01",2,1,0.1,0.01,816.4,73.8,11,816.4,73.8,1,0.1,11,0.01,1769.6,"22"
8,"1752","2017-06-06T09:38:45.707+06",3.10411e+14,8.90141e+19,3.53118e+14,33,1752,"2017-06-06T09:37:00.229+06","23.78276601929662 90.33951584064953 -27.470679013264608 8.0","23.78276602","90.33951584","-27.47067901","8",1,1,"n/a","2","3","n/a","15","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Sample collected from Gabtoli Sromik Union.
Soil is moist.",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"2017-06-06T14:54:40.337+06","uuid:f96ac28c-21be-40e6-9c03-2e1c6d269076","f96ac28c-21be-40e6-9c03-2e1c6d269076","2017-06-06T08:59:01","2017-06-08T12:55:54.696+06",3.10411e+14,8.90141e+19,3.53118e+14,1752,"2017-06-06T12:30:00.860+06","2017-06-06T16:00:00.635+06","2017-06-07T16:00:00.589+06","n/a","n/a","9.63",7,1,7,3,11,0,"12.2",6,1,6,3,0,0,"0.5",1,"5",1,"5","3",0,0,"0.5","n/a",0,"Arefeen","2017-06-10T13:03:43.939+06","uuid:9a944ce3-cece-4808-89ff-f194b459a07e","9a944ce3-cece-4808-89ff-f194b459a07e","2017-06-10T07:08:38",2,1,0.1,0.01,12.2,0.5,0.5,12.2,0.5,1,0.1,0.5,0.01,24.4,"33"
8,"1753","2017-06-06T11:16:49.656+06",3.10411e+14,8.90141e+19,3.53118e+14,33,1753,"2017-06-06T11:15:00.707+06","23.785026440734036 90.34318197023006 -12.774871670859563 8.0","23.78502644","90.34318197","-12.77487167","8",1,1,"n/a","2","3","n/a","20","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Soil is moist",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"2017-06-06T14:55:03.270+06","uuid:d955431c-4148-4e1e-a80c-4c1477edfe89","d955431c-4148-4e1e-a80c-4c1477edfe89","2017-06-06T08:59:14","2017-06-08T12:53:34.833+06",3.10411e+14,8.90141e+19,3.53118e+14,1753,"2017-06-06T12:30:00.782+06","2017-06-06T16:00:00.745+06","2017-06-07T16:00:00.387+06","n/a","n/a","9.95",7,1,7,3,49,20,"344.8",6,1,6,3,18,1,"23.1",1,"5",1,"5","3",6,3,NA,"n/a",0,"Arefeen","2017-06-10T13:03:28.221+06","uuid:ac390505-0bfd-4819-851e-a3b2411fa06c","ac390505-0bfd-4819-851e-a3b2411fa06c","2017-06-10T07:08:26",2,1,0.1,0.01,344.8,23.1,NA,344.8,23.1,1,0.1,NA,0.01,NA,"33"
8,"1797","2017-06-07T09:34:04.669+06",3.10411e+14,8.90141e+19,3.53118e+14,33,1797,"2017-06-07T09:38:00.524+06","23.78184580708603 90.33970553074697 -40.67017594876122 4.0","23.78184581","90.33970553","-40.67017595","4",1,0,"n/a","2","3","n/a","12","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Dry Soil",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"2017-06-07T13:38:19.718+06","uuid:1ac44c7b-e166-46d1-b567-509b71c7274a","1ac44c7b-e166-46d1-b567-509b71c7274a","2017-06-07T07:40:29","2017-06-11T09:40:13.200+06",3.10411e+14,8.90141e+19,3.53118e+14,1797,"2017-06-07T12:20:00.894+06","2017-06-07T16:30:00.345+06","2017-06-08T16:30:00.433+06","n/a","n/a","10.16",7,1,7,3,46,11,"151.5",6,1,6,3,17,0,"20.3",1,"5",1,"5","3",2,0,"2","n/a",0,"Shimul","2017-06-12T10:02:03.041+06","uuid:91065edf-fd22-47ec-9831-d6f131f232eb","91065edf-fd22-47ec-9831-d6f131f232eb","2017-06-12T04:35:07",2,1,0.1,0.01,151.5,20.3,2,151.5,20.3,1,0.1,2,0.01,NA,"33"
8,"1798","2017-06-07T09:42:24.726+06",3.10411e+14,8.90141e+19,3.53118e+14,33,1798,"2017-06-07T09:50:00.821+06","23.780905593904517 90.33958623467 -39.48585231858965 6.0","23.78090559","90.33958623","-39.48585232","6",1,0,"n/a","2","3","n/a","15","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Soil is dry",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"2017-06-07T13:38:37.720+06","uuid:5e4b4ee1-c10c-4d85-9148-1d587c04827a","5e4b4ee1-c10c-4d85-9148-1d587c04827a","2017-06-07T07:40:32","2017-06-11T09:49:29.007+06",3.10411e+14,8.90141e+19,3.53118e+14,1798,"2017-06-07T12:20:00.671+06","2017-06-07T16:30:00.944+06","2017-06-08T16:30:00.002+06","n/a","n/a","10.96",7,1,7,1,49,48,"2419.6",6,1,6,3,26,16,"59.8",1,"5",1,"5","3",2,1,"3","n/a",0,"Shimul","2017-06-12T10:02:46.929+06","uuid:3d8d52fb-1f85-48de-8913-2b7b50acc725","3d8d52fb-1f85-48de-8913-2b7b50acc725","2017-06-12T04:35:11",2,1,0.1,0.01,9999,59.8,3,9999,59.8,1,0.1,3,0.01,898,"33"
8,"1831","2017-06-08T09:52:41.832+06",3.10411e+14,8.90141e+19,3.53118e+14,33,1831,"2017-06-08T09:45:00.730+06","23.780661344449488 90.33955507090758 -49.57570150669263 6.0","23.78066134","90.33955507","-49.57570151","6",1,0,"n/a","2","3","n/a","10","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Dry soil",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"2017-06-08T14:54:13.582+06","uuid:adacf99c-0795-4935-8ecc-646c90da1ca2","adacf99c-0795-4935-8ecc-646c90da1ca2","2017-06-08T09:03:37","2017-06-11T13:55:22.795+06",3.10411e+14,8.90141e+19,3.53118e+14,1831,"2017-06-08T12:20:00.309+06","2017-06-08T16:00:00.749+06","2017-06-09T16:00:00.772+06","n/a","n/a","10.51",7,1,7,3,22,1,"29.5",6,1,6,3,5,0,"5.2",1,"5",1,"5","3",0,0,"0.5","n/a",0,"Shimul","2017-06-12T10:29:29.740+06","uuid:90b3cabb-e788-4364-8d00-98c4c0dde737","90b3cabb-e788-4364-8d00-98c4c0dde737","2017-06-12T04:50:15",2,1,0.1,0.01,29.5,5.2,0.5,29.5,5.2,1,0.1,0.5,0.01,81.5,"33"
8,"1832","2017-06-08T10:00:34.830+06",3.10411e+14,8.90141e+19,3.53118e+14,33,1832,"2017-06-08T10:00:00.413+06","23.780046388817755 90.33957120122896 -31.546076033875075 8.0","23.78004639","90.3395712","-31.54607603","8",1,0,"n/a","2","3","n/a","10","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Sample collection from City colony. Soil is dry.",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"2017-06-08T14:55:19.764+06","uuid:5c9495b5-de00-4597-b872-faf2dc37457d","5c9495b5-de00-4597-b872-faf2dc37457d","2017-06-08T09:03:39","2017-06-11T13:53:51.696+06",3.10411e+14,8.90141e+19,3.53118e+14,1832,"2017-06-08T12:20:00.918+06","2017-06-08T16:00:00.904+06","2017-06-09T16:00:00.793+06","n/a","n/a","10.62",7,1,7,1,49,48,"2419.6",6,1,6,1,49,48,"2419.6",1,"5",1,"5","3",49,15,"261.3","n/a",0,"Shimul","2017-06-12T10:28:34.837+06","uuid:46233bc3-fb58-4b70-9383-e8785fb9a909","46233bc3-fb58-4b70-9383-e8785fb9a909","2017-06-12T04:49:45",2,1,0.1,0.01,9999,9999,261.3,9999,9999,1,0.1,261.3,0.01,52260,"33"
8,"1833","2017-06-08T10:10:39.078+06",3.10411e+14,8.90141e+19,3.53118e+14,33,1833,"2017-06-08T10:12:00.006+06","23.779409053677295 90.3405509099034 -28.91337825215834 6.0","23.77940905","90.34055091","-28.91337825","6",1,0,"n/a","2","3","n/a","10","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","City colony.
Dry soil",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"2017-06-08T14:55:38.731+06","uuid:bd2953e9-ebac-42b7-aec3-0690f5085869","bd2953e9-ebac-42b7-aec3-0690f5085869","2017-06-08T09:03:40","2017-06-11T13:27:03.703+06",3.10411e+14,8.90141e+19,3.53118e+14,1833,"2017-06-08T12:20:00.297+06","2017-06-08T16:00:00.071+06","2017-06-09T16:00:00.987+06","n/a","n/a","10.33",7,1,7,3,49,30,"613.1",6,1,6,3,30,9,"58.8",1,"5",1,"5","3",11,1,"13.4","n/a",0,"Shimul","2017-06-12T10:27:56.685+06","uuid:af0bccc4-2499-4318-9057-46c3721c41fb","af0bccc4-2499-4318-9057-46c3721c41fb","2017-06-12T04:49:16",2,1,0.1,0.01,613.1,58.8,13.4,613.1,58.8,1,0.1,13.4,0.01,1694.06666666667,"33"
8,"1851","2017-06-10T09:24:24.433+06",3.10411e+14,8.90141e+19,3.53118e+14,33,1851,"2017-06-10T09:26:00.535+06","23.779174205834025 90.3403343520804 -34.60151919251914 6.0","23.77917421","90.34033435","-34.60151919","6",1,0,"n/a","2","3","n/a","18","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Sample collection from City colony.soil dry",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"2017-06-10T13:58:01.594+06","uuid:74dafecc-5d44-42b2-a424-35475d092a99","74dafecc-5d44-42b2-a424-35475d092a99","2017-06-10T08:03:36","2017-06-12T11:33:35.299+06",3.10411e+14,8.90141e+19,3.53118e+14,1851,"2017-06-10T12:00:00.720+06","2017-06-10T16:30:00.690+06","2017-06-11T16:30:00.320+06","n/a","n/a","10.88",7,1,7,1,49,48,"2419.6",6,1,6,3,49,20,"344.8",1,"5",1,"5","3",21,1,"27.9","n/a",0,"Shimul","2017-06-12T12:50:01.361+06","uuid:485ad56c-7c52-4440-856d-011df96613f4","485ad56c-7c52-4440-856d-011df96613f4","2017-06-12T07:05:38",2,1,0.1,0.01,9999,344.8,27.9,9999,344.8,1,0.1,27.9,0.01,6238,"33"
8,"1852","2017-06-10T10:08:41.010+06",3.10411e+14,8.90141e+19,3.53118e+14,33,1852,"2017-06-10T10:10:00.196+06","23.777616321028354 90.33826135478748 -42.39811197979025 6.0","23.77761632","90.33826135","-42.39811198","6",1,0,"n/a","2","3","n/a","10","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Deep jame mosque dry soil",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"2017-06-10T13:59:14.803+06","uuid:4d4f4945-65a0-41f7-b5a7-3585f92e44e0","4d4f4945-65a0-41f7-b5a7-3585f92e44e0","2017-06-10T08:03:45","2017-06-12T11:35:24.675+06",3.10411e+14,8.90141e+19,3.53118e+14,1852,"2017-06-10T12:00:00.287+06","2017-06-10T16:30:00.167+06","2017-06-11T16:30:00.626+06","n/a","n/a","10.15",7,1,7,1,49,48,"2419.6",6,1,6,3,49,38,"980.4",1,"5",1,"5","3",42,8,"104.6","n/a",0,"Arefeen","2017-06-12T12:50:29.982+06","uuid:a09057a2-fb95-4adf-bf8a-4d561eb8e290","a09057a2-fb95-4adf-bf8a-4d561eb8e290","2017-06-12T07:06:38",2,1,0.1,0.01,9999,980.4,104.6,9999,980.4,1,0.1,104.6,0.01,20264,"33"
8,"1853","2017-06-10T10:30:31.572+06",3.10411e+14,8.90141e+19,3.53118e+14,33,1853,"2017-06-10T10:28:00.723+06","23.77725747273383 90.33846690597017 -42.325721160377306 6.0","23.77725747","90.33846691","-42.32572116","6",1,0,"n/a","2","2","n/a","20","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Deep jame mosque dry soil",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"2017-06-10T13:59:48.927+06","uuid:c9fc36c6-5c5a-4b1c-9404-d0df1580c10c","c9fc36c6-5c5a-4b1c-9404-d0df1580c10c","2017-06-10T08:03:48","2017-06-12T11:30:39.269+06",3.10411e+14,8.90141e+19,3.53118e+14,1853,"2017-06-10T12:00:00.855+06","2017-06-10T16:30:00.080+06","2017-06-11T16:30:00.708+06","n/a","n/a","9.25",7,1,7,3,49,41,"1203.3",6,1,6,3,46,9,"142.1",1,"5",1,"5","3",12,1,"14.6","n/a",0,"Arefeen","2017-06-12T12:49:31.147+06","uuid:97e87259-fca8-4241-b187-5d2d845bb3a5","97e87259-fca8-4241-b187-5d2d845bb3a5","2017-06-12T07:04:41",2,1,0.1,0.01,1203.3,142.1,14.6,1203.3,142.1,1,0.1,14.6,0.01,2722.86666666667,"33"
8,"1861","2017-06-11T09:22:54.727+06",3.10411e+14,8.90141e+19,3.53118e+14,66,1861,"2017-06-11T09:19:00.898+06","23.730902991405376 90.42569351461894 -72.25362756448455 6.0","23.73090299","90.42569351","-72.25362756","6",1,0,"n/a","2","3","n/a","15","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Sami moist",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"2017-06-11T15:07:41.551+06","uuid:ea39420a-6b96-493d-aa23-f6ce7d00faa3","ea39420a-6b96-493d-aa23-f6ce7d00faa3","2017-06-11T09:14:12","2017-06-13T11:26:19.851+06",3.10411e+14,8.90141e+19,3.53118e+14,1861,"2017-06-11T11:15:00.755+06","2017-06-11T16:30:00.945+06","2017-06-12T16:30:00.544+06","n/a","n/a","9.65",7,1,7,3,48,2,"133.1",6,1,6,3,17,0,"20.3",1,"5",1,"5","3",0,0,"0.5","n/a",0,"Shimul","2017-06-14T09:06:29.043+06","uuid:269968f3-54f6-4e69-ba29-d5dce6036d8a","269968f3-54f6-4e69-ba29-d5dce6036d8a","2017-06-14T03:07:07",2,1,0.1,0.01,133.1,20.3,0.5,133.1,20.3,1,0.1,0.5,0.01,336.1,"66"
8,"1862","2017-06-11T09:39:38.599+06",3.10411e+14,8.90141e+19,3.53118e+14,66,1862,"2017-06-11T09:39:00.743+06","23.730297305811167 90.42579336025014 -52.32698032449216 6.0","23.73029731","90.42579336","-52.32698032","6",1,0,"n/a","2","3","n/a","20","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Sami moist",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"2017-06-11T15:09:17.620+06","uuid:e07aadbb-04ea-4ba2-9fcb-3268e997f2a0","e07aadbb-04ea-4ba2-9fcb-3268e997f2a0","2017-06-11T09:15:00","2017-06-13T11:28:16.018+06",3.10411e+14,8.90141e+19,3.53118e+14,1862,"2017-06-11T11:15:00.326+06","2017-06-11T16:30:00.777+06","2017-06-12T16:30:00.581+06","n/a","n/a","9.54",7,1,7,3,49,38,"980.4",6,1,6,3,41,8,"98.7",1,"5",1,"5","3",11,2,"14.5","n/a",0,"Arefeen","2017-06-14T09:06:56.322+06","uuid:6a04c0b3-b458-4ff3-86ef-c6142f1959a5","6a04c0b3-b458-4ff3-86ef-c6142f1959a5","2017-06-14T03:07:10",2,1,0.1,0.01,980.4,98.7,14.5,980.4,98.7,1,0.1,14.5,0.01,2278.26666666667,"66"
