start_dt,subscriberid,simserial,deviceid,col_id,col_id_val,col_start,col_location,_col_location_latitude,_col_location_longitude,_col_location_altitude,_col_location_precision,col_gps_device,col_gps_device_id,col_gps_device_wp,col_gps_device_lat,col_gps_device_lon,col_neighborhood,col_sample_type,col_pa_group,col_pa_prox,col_pa_type,col_pa_type_other,col_pa_latrine_distance,col_bw_group,col_bw_type,col_bw_type_other,col_bw_container,col_bw_container_lid,col_f_group,col_f_latrine_distance,col_p_group,col_p_type,col_p_num,col_ws_group,col_ws_container,col_ws_container_lid,col_b_group,col_b_source,col_b_source_other,col_b_container,col_b_container_lid,col_ww_group,col_ww_source,col_ww_source_other,col_ww_container,col_ww_container_lid,col_i_group,col_i_container,col_i_container_lid,col_s_group,col_s_type,col_s_type_other,col_d_group,col_d_water_level,col_d_water_flow,col_d_size,col_d_lining,col_d_prompt,col_d_feces,col_d_animals,col_d_schools,col_d_urban_ag,col_d_public_latrines,col_d_hh_latrines,col_d_businesses,col_d_hh,col_d_hh_num,col_close,col_enum,col_notes,end_dt,meta/instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index
2016-10-27T08:31:56.847+07,4.56062E+14,8.98551E+18,3.59125E+14,Ice407,Ice407,2016-10-27T08:32:00.000+07,13.37606641 103.85879124 34.0 5.0,13.37606641,103.8587912,34,5,0,,,,,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Buy at store along the road,2016-10-27T08:32:55.217+07,uuid:a1fa3b20-6afa-41de-a2c7-d395a7ef63cf,1634,a1fa3b20-6afa-41de-a2c7-d395a7ef63cf,2016-10-27T02:24:17,229,,-1
2016-10-27T08:59:31.991+07,4.56062E+14,8.98551E+18,3.59125E+14,Ice408,Ice408,2016-10-27T08:59:00.000+07,13.37550435 103.85665334 25.0 5.0,13.37550435,103.8566533,25,5,0,,,,,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Buy from store along the road,2016-10-27T09:02:49.644+07,uuid:001566d1-6d96-430b-8f4e-172483620b9c,1641,001566d1-6d96-430b-8f4e-172483620b9c,2016-10-27T02:24:31,236,,-1
2016-10-31T09:42:24.127+07,4.56062E+14,8.98551E+18,3.59125E+14,Ice409,Ice409,2016-10-31T09:42:00.000+07,13.37790397 103.85408833 2.0 5.0,13.37790397,103.8540883,2,5,0,,,,,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Buy from store,2016-10-31T09:43:10.534+07,uuid:9dcc2da1-544d-4866-a6d0-629df74083bb,1720,9dcc2da1-544d-4866-a6d0-629df74083bb,2016-10-31T02:57:49,246,,-1
2016-10-31T09:45:33.542+07,4.56062E+14,8.98551E+18,3.59125E+14,Ice410,Ice410,2016-10-31T09:45:00.000+07,13.37845594 103.85530826 10.0 5.0,13.37845594,103.8553083,10,5,0,,,,,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Buy from store,2016-10-31T09:47:04.109+07,uuid:3d62d17d-ba56-455a-a964-3a1abfc4e262,1721,3d62d17d-ba56-455a-a964-3a1abfc4e262,2016-10-31T02:57:52,247,,-1
2016-11-08T08:36:03.803+07,4.56062E+14,8.98551E+18,3.59125E+14,Ice501,Ice501,2016-11-08T08:36:00.000+07,13.38434815 103.85246206 -2.0 5.0,13.38434815,103.8524621,-2,5,0,,,,,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Buy hygiene ice from store along the road,2016-11-08T09:08:32.067+07,uuid:27d38c3f-52c9-4d30-989b-a38bc860c675,1869,27d38c3f-52c9-4d30-989b-a38bc860c675,2016-11-08T02:43:26,269,,-1
2016-11-08T08:50:27.970+07,4.56062E+14,8.98551E+18,3.59125E+14,Ice502,Ice502,2016-11-08T08:50:00.000+07,13.3843571 103.85245615 -11.0 5.0,13.3843571,103.8524562,-11,5,0,,,,,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Buy cube ice from store along the road,2016-11-08T09:08:48.221+07,uuid:1b5e736e-1c08-4fb5-989d-6fd42b0b90b7,1870,1b5e736e-1c08-4fb5-989d-6fd42b0b90b7,2016-11-08T02:43:28,270,,-1
2016-11-08T09:05:30.640+07,4.56062E+14,8.98551E+18,3.59125E+14,Ice503,Ice503,2016-11-08T09:05:00.000+07,13.38495546 103.85249295 14.0 5.0,13.38495546,103.852493,14,5,0,,,,,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Buy cube ice from store along the road,2016-11-08T09:08:09.004+07,uuid:a0947c56-d436-419f-b9ac-d257b0fda678,1875,a0947c56-d436-419f-b9ac-d257b0fda678,2016-11-08T02:43:38,275,,-1
2016-11-08T09:12:13.992+07,4.56062E+14,8.98551E+18,3.59125E+14,Ice504,Ice504,2016-11-08T09:12:00.000+07,13.38447177 103.85141514 16.0 5.0,13.38447177,103.8514151,16,5,0,,,,,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Buy cube ice along the road at store,2016-11-08T09:13:08.535+07,uuid:bbfbdc96-86ea-42aa-9d5f-8707e1900204,1876,bbfbdc96-86ea-42aa-9d5f-8707e1900204,2016-11-08T02:43:40,276,,-1
2016-11-08T09:17:05.989+07,4.56062E+14,8.98551E+18,3.59125E+14,Ice505,Ice505,2016-11-08T09:17:00.000+07,13.38452048 103.85186855 -1.0 5.0,13.38452048,103.8518686,-1,5,0,,,,,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Buy hygiene ice along the road,2016-11-08T09:18:13.370+07,uuid:d9962239-baef-4a8c-a46c-2bef78cc96c5,1877,d9962239-baef-4a8c-a46c-2bef78cc96c5,2016-11-08T02:43:42,277,,-1
2016-11-08T09:25:58.637+07,4.56062E+14,8.98551E+18,3.59125E+14,Ice506,Ice506,2016-11-08T09:26:00.000+07,13.3838035 103.85235228 2.0 5.0,13.3838035,103.8523523,2,5,0,,,,,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Buy hygiene ice along the road at store,2016-11-08T09:27:29.292+07,uuid:2010ea34-77dd-461f-86ab-f53c05ce02e3,1879,2010ea34-77dd-461f-86ab-f53c05ce02e3,2016-11-08T02:43:48,279,,-1
2016-11-16T08:24:43.039+07,4.56062E+14,8.98551E+18,3.59125E+14,Ice507,Ice507,2016-11-16T08:24:00.000+07,13.38367087 103.85126951 -10.0 5.0,13.38367087,103.8512695,-10,5,0,,,,,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Buy cube ice along the road at small store,2016-11-16T08:25:47.812+07,uuid:842f53c4-bd83-4bc1-b816-2a99e1a94eb1,1939,842f53c4-bd83-4bc1-b816-2a99e1a94eb1,2016-11-16T02:28:54,285,,-1
2016-11-16T08:40:01.003+07,4.56062E+14,8.98551E+18,3.59125E+14,Ice508,Ice508,2016-11-16T08:40:00.000+07,13.38372177 103.85083299 -8.0 5.0,13.38372177,103.850833,-8,5,0,,,,,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Buy hygiene ice along the road,2016-11-16T08:41:09.019+07,uuid:94df5568-cde9-4df0-ab60-aa4c3b822127,1943,94df5568-cde9-4df0-ab60-aa4c3b822127,2016-11-16T02:29:03,289,,-1
2016-11-16T09:18:17.726+07,4.56062E+14,8.98551E+18,3.59125E+14,Ice509,Ice509,2016-11-16T09:18:00.000+07,13.38536059 103.85263815 12.0 5.0,13.38536059,103.8526382,12,5,0,,,,,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Buy cube ice along the road at store,2016-11-16T09:19:21.829+07,uuid:03a01133-e574-4f7c-ba5b-51f4aaa8fc5f,1949,03a01133-e574-4f7c-ba5b-51f4aaa8fc5f,2016-11-16T02:29:14,295,,-1
2016-11-16T09:19:24.487+07,4.56062E+14,8.98551E+18,3.59125E+14,Ice510,Ice510,2016-11-16T09:19:00.000+07,13.38533713 103.8526016 10.0 5.0,13.38533713,103.8526016,10,5,0,,,,,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Buy hygiene ice along the road at store,2016-11-16T09:20:31.119+07,uuid:1e49516a-f46e-45e7-b493-7b7872f5c803,1950,1e49516a-f46e-45e7-b493-7b7872f5c803,2016-11-16T02:29:16,296,,-1
2016-09-06T11:49:06.562+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol112,Sol112,2016-09-06T11:49:00.000+07,13.35704598 103.88577036 -6.0 5.0,13.35704598,103.8857704,-6,5,0,,,,,1,8,,4,1,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Children are playing soil, no grass, no rubbishes, the access road to the house",2016-09-06T11:51:18.925+07,uuid:ef584102-23c5-4150-892c-59e090ae7fef,943,ef584102-23c5-4150-892c-59e090ae7fef,2016-09-06T05:09:54,32,,-1
2016-09-06T11:54:44.273+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol113,Sol113,2016-09-06T11:54:00.000+07,13.35696739 103.88571597 -48.0 5.0,13.35696739,103.885716,-48,5,0,,,,,1,8,,4,3,Soil with sand,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Have rock, children always play ground, no grass",2016-09-06T11:56:50.933+07,uuid:edc97389-fcb6-40ee-80fa-3bfb29f08d47,945,edc97389-fcb6-40ee-80fa-3bfb29f08d47,2016-09-06T05:10:00,34,,-1
2016-09-07T09:36:15.178+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol114,Sol114,2016-09-07T09:36:00.000+07,13.35764123 103.88630183 -12.0 5.0,13.35764123,103.8863018,-12,5,0,,,,,1,8,,4,3,Soil and sand,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Under the tree, have the rubbish and dog. Yesterday rain.",2016-09-07T09:38:50.847+07,uuid:30bd1feb-9d68-4749-905b-51b57ede79e6,962,30bd1feb-9d68-4749-905b-51b57ede79e6,2016-09-07T03:41:15,35,,-1
2016-09-07T09:41:16.280+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol115,Sol115,2016-09-07T09:41:00.000+07,13.35758947 103.88684827 -2.0 5.0,13.35758947,103.8868483,-2,5,0,,,,,1,8,,4,2,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Sand mix with rock, chicken, dog, water remain on the road",2016-09-07T09:44:42.596+07,uuid:49f90c2e-7488-46b9-9c3b-ee72c6df0681,963,49f90c2e-7488-46b9-9c3b-ee72c6df0681,2016-09-07T03:41:18,36,,-1
2016-09-07T09:58:32.941+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol116,Sol116,2016-09-07T09:58:00.000+07,13.35711596 103.88639539 10.0 5.0,13.35711596,103.8863954,10,5,0,,,,,1,8,,4,3,"Sand, Clay, soil",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Empty land, under the shadow, some stone, no grass",2016-09-07T10:00:54.358+07,uuid:38e5caa3-0539-4aa3-aaf2-c1a62249081a,965,38e5caa3-0539-4aa3-aaf2-c1a62249081a,2016-09-07T03:41:22,38,,-1
2016-09-13T08:19:20.942+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol117,Sol117,2016-09-13T08:19:00.000+07,13.356789 103.88559205 -5.0 9.0,13.356789,103.8855921,-5,9,0,,,,,1,8,,4,2,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Yesterday rained, people like to sit on the ground to talk something. There are many rock and brick.",2016-09-13T08:24:02.846+07,uuid:8e27827f-1415-4a4d-9817-033a9b6963d0,1050,8e27827f-1415-4a4d-9817-033a9b6963d0,2016-09-13T02:08:12,9,,-1
2016-09-13T08:26:36.733+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol118,Sol118,2016-09-13T08:26:00.000+07,13.35698924 103.88623223 -20.0 5.0,13.35698924,103.8862322,-20,5,0,,,,,1,8,,4,3,Sand and clay,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Sample take Infront of household that people always play card and clean something.,2016-09-13T08:29:25.456+07,uuid:b90bb075-5065-4940-9e6a-4e61f99c3f85,1051,b90bb075-5065-4940-9e6a-4e61f99c3f85,2016-09-13T02:08:14,10,,-1
2016-09-13T08:33:44.877+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol119,Sol119,2016-09-13T08:34:00.000+07,13.35731023 103.88611694 -45.0 5.0,13.35731023,103.8861169,-45,5,0,,,,,1,8,,4,3,Sand and clay,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Sample take along the access road Infront of household. No grass.,2016-09-13T08:36:28.618+07,uuid:995f97d9-c391-4351-8115-7b5b0173bbbc,1052,995f97d9-c391-4351-8115-7b5b0173bbbc,2016-09-13T02:08:16,11,,-1
2016-09-14T08:27:33.820+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol120,Sol120,2016-09-14T08:27:00.000+07,13.35754127 103.88710842 23.0 6.0,13.35754127,103.8871084,23,6,0,,,,,1,8,,4,3,Black soil with sand,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Take sample during raining, soil   is under the roof. Children always run and walk cross this soil.",2016-09-14T08:32:53.281+07,uuid:335c5762-5161-4723-b2cf-5830226f5f65,1071,335c5762-5161-4723-b2cf-5830226f5f65,2016-09-14T02:57:15,18,,-1
2016-09-14T08:46:02.946+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol121,Sol121,2016-09-14T08:46:00.000+07,13.3567896 103.88612457 -6.0 5.0,13.3567896,103.8861246,-6,5,0,,,,,1,8,,4,3,Sand with soil,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Take sample at empty land, no grass.",2016-09-14T08:48:35.113+07,uuid:65a5a6af-24df-4f5a-9456-7c3984357a4f,1074,65a5a6af-24df-4f5a-9456-7c3984357a4f,2016-09-14T02:57:24,21,,-1
2016-09-22T09:27:34.493+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol201,Sol201,2016-09-22T09:27:00.000+07,13.37613952 103.85873364 22.0 5.0,13.37613952,103.8587336,22,5,0,,,,,2,8,,4,2,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Take the sample along internal road, wet soil, some big stone, both side of the road have grass and water plants.",2016-09-22T09:30:26.815+07,uuid:793a4438-be2b-40f1-9a5d-3699e56a9668,1142,793a4438-be2b-40f1-9a5d-3699e56a9668,2016-09-22T03:26:55,74,,-1
2016-09-22T09:32:24.323+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol202,Sol202,2016-09-22T09:36:00.000+07,13.37631345 103.85774341 1.0 4.0,13.37631345,103.8577434,1,4,0,,,,,2,8,,4,3,Soil and sand,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Children always play ground and walk through this area. Tree leave, some rock, motor parking.",2016-09-22T09:39:20.152+07,uuid:7feab6f5-c5a1-42c4-90ab-07331d5694ee,1143,7feab6f5-c5a1-42c4-90ab-07331d5694ee,2016-09-22T03:26:57,75,,-1
2016-09-22T09:40:39.679+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol203,Sol203,2016-09-22T09:40:00.000+07,13.37618152 103.85787205 -5.0 5.0,13.37618152,103.8578721,-5,5,0,,,,,2,8,,4,2,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Empty land, football place",2016-09-22T09:42:03.743+07,uuid:9b3d4caf-99f1-4bdf-ae08-836d9ba2a692,1144,9b3d4caf-99f1-4bdf-ae08-836d9ba2a692,2016-09-22T03:27:01,76,,-1
2016-09-22T09:42:47.019+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol204,Sol204,2016-09-22T09:43:00.000+07,13.37645542 103.8575036 4.0 5.0,13.37645542,103.8575036,4,5,0,,,,,2,8,,4,3,Clay and soil,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Area near by flood water, people always walk through and fishing, wood, rubbish, stone.",2016-09-22T09:48:41.579+07,uuid:80d5ff92-eac0-4ff3-8dd6-4be99e272840,1145,80d5ff92-eac0-4ff3-8dd6-4be99e272840,2016-09-22T03:27:03,77,,-1
2016-09-22T09:53:39.781+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol205,Sol205,2016-09-22T09:53:00.000+07,13.37649248 103.85774431 -6.0 6.0,13.37649248,103.8577443,-6,6,0,,,,,2,8,,4,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Access road Infront of house, rubbish.",2016-09-22T09:55:38.017+07,uuid:d08e4678-6d85-45fd-88a1-559b0bfc24ac,1147,d08e4678-6d85-45fd-88a1-559b0bfc24ac,2016-09-22T03:27:07,79,,-1
2016-10-05T08:48:52.857+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol206,Sol206,2016-10-05T08:49:00.000+07,13.37634191 103.8566849 7.0 4.0,13.37634191,103.8566849,7,4,0,,,,,2,8,,4,3,Soil and sand,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Grass, rubbish and the well",2016-10-05T08:50:17.316+07,uuid:2af86630-48d4-42f9-9645-90188de9c2b9,1242,2af86630-48d4-42f9-9645-90188de9c2b9,2016-10-05T03:04:52,102,,-1
2016-10-05T09:13:00.274+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol207,Sol207,2016-10-05T09:13:00.000+07,13.37639506 103.8571326 -4.0 5.0,13.37639506,103.8571326,-4,5,0,,,,,2,8,,4,3,Clay and sand,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Many children like to play, empty land",2016-10-05T09:14:27.940+07,uuid:b59a49fa-62ec-4316-b8a5-e8e8010b12e1,1247,b59a49fa-62ec-4316-b8a5-e8e8010b12e1,2016-10-05T03:05:03,107,,-1
2016-10-05T09:18:04.952+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol208,Sol208,2016-10-05T09:18:00.000+07,13.37649815 103.85627883 21.0 4.0,13.37649815,103.8562788,21,4,0,,,,,2,8,,4,3,Black soil,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Take sample under the tree, people always sit here",2016-10-05T09:20:16.836+07,uuid:2d442dcf-8abb-4e36-a387-ce08a9ac08ff,1248,2d442dcf-8abb-4e36-a387-ce08a9ac08ff,2016-10-05T03:05:05,108,,-1
2016-10-05T09:22:02.029+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol209,Sol209,2016-10-05T09:22:00.000+07,13.37656515 103.85606676 -9.0 5.0,13.37656515,103.8560668,-9,5,0,,,,,2,8,,4,2,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Rubbish, children always play ground, chicken, flies.",2016-10-05T09:23:37.420+07,uuid:404f495d-54c9-4417-b748-f1e9d0e44882,1249,404f495d-54c9-4417-b748-f1e9d0e44882,2016-10-05T03:05:07,109,,-1
2016-10-05T09:26:20.523+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol210,Sol210,2016-10-05T09:26:00.000+07,13.3766588 103.85580046 6.0 5.0,13.3766588,103.8558005,6,5,0,,,,,2,8,,4,2,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Rubbish, people always play card here",2016-10-05T09:28:24.008+07,uuid:b3bda15b-d652-41d6-a505-19ecf496c4db,1250,b3bda15b-d652-41d6-a505-19ecf496c4db,2016-10-05T03:05:09,110,,-1
2016-10-12T08:36:34.902+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol301,Sol301,2016-10-12T08:36:00.000+07,13.35279769 103.84882747 -5.0 5.0,13.35279769,103.8488275,-5,5,0,,,,,4,8,,4,2,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Rock, rubbish, children like standing here",2016-10-12T08:38:34.854+07,uuid:d01529d6-3ec7-4713-8148-2e697885acd9,1351,d01529d6-3ec7-4713-8148-2e697885acd9,2016-10-12T02:45:45,141,,-1
2016-10-12T08:39:54.155+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol302,Sol302,2016-10-12T08:40:00.000+07,13.35281149 103.84904317 4.0 5.0,13.35281149,103.8490432,4,5,0,,,,,4,8,,4,3,"Sand, clay",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Children are playing the ground under the tree,2016-10-12T08:41:25.638+07,uuid:6681c126-430b-4348-bc46-630bf2b7bcac,1352,6681c126-430b-4348-bc46-630bf2b7bcac,2016-10-12T02:45:47,142,,-1
2016-10-12T09:00:51.172+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol303,Sol303,2016-10-12T09:01:00.000+07,13.35318676 103.84866543 -5.0 5.0,13.35318676,103.8486654,-5,5,0,,,,,4,8,,4,2,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Take sample at Islam church, there are many children",2016-10-12T09:03:19.347+07,uuid:fa6420cd-d292-4122-b88e-2f464788a883,1358,fa6420cd-d292-4122-b88e-2f464788a883,2016-10-12T02:45:59,148,,-1
2016-10-12T09:14:49.318+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol304,Sol304,2016-10-12T09:15:00.000+07,13.35214957 103.84975781 5.0 5.0,13.35214957,103.8497578,5,5,0,,,,,4,8,,4,2,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Rock, Infront of house",2016-10-12T09:15:55.621+07,uuid:12250385-fbbb-4160-843d-3e892ce0af97,1359,12250385-fbbb-4160-843d-3e892ce0af97,2016-10-12T02:46:01,149,,-1
2016-10-12T09:23:32.178+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol305,Sol305,2016-10-12T09:24:00.000+07,13.35272047 103.85046172 -3.0 5.0,13.35272047,103.8504617,-3,5,0,,,,,4,8,,4,2,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Take sample at parking area near washing motor,2016-10-12T09:25:57.991+07,uuid:51908368-f008-4f4e-a007-cd168640e655,1361,51908368-f008-4f4e-a007-cd168640e655,2016-10-12T02:46:06,151,,-1
2016-10-18T08:36:52.493+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol306,Sol306,2016-10-18T08:37:00.000+07,13.35387975 103.85103208 9.0 5.0,13.35387975,103.8510321,9,5,0,,,,,4,8,,4,2,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Take sample at parking area,2016-10-18T08:39:20.194+07,uuid:fe0225c0-c9df-4305-84f5-6b3e2abdf556,1454,fe0225c0-c9df-4305-84f5-6b3e2abdf556,2016-10-18T02:57:37,173,,-1
2016-10-18T09:04:30.985+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol307,Sol307,2016-10-18T09:04:00.000+07,13.35178956 103.84972506 19.0 5.0,13.35178956,103.8497251,19,5,0,,,,,4,8,,4,2,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Rock and rubbish, Infront of house",2016-10-18T09:05:48.514+07,uuid:3a8e1860-ff74-4e93-b235-5dcd6e7a1b7a,1459,3a8e1860-ff74-4e93-b235-5dcd6e7a1b7a,2016-10-18T02:59:37,178,,-1
2016-10-18T09:39:25.809+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol308,Sol308,2016-10-18T09:39:00.000+07,13.35381591 103.84920469 24.0 5.0,13.35381591,103.8492047,24,5,0,,,,,4,8,,4,2,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Rock, rubbish, many children in here",2016-10-18T09:41:10.059+07,uuid:f8e5d12e-78dc-45ca-8cfa-ea9318afde1f,1468,f8e5d12e-78dc-45ca-8cfa-ea9318afde1f,2016-10-18T03:05:22,187,,-1
2016-10-19T08:52:34.449+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol309,Sol309,2016-10-19T08:52:00.000+07,13.35366107 103.85050156 2.0 5.0,13.35366107,103.8505016,2,5,0,,,,,4,8,,4,2,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",On the access road round the house,2016-10-19T08:55:07.537+07,uuid:2e43a3c4-4c94-4cdf-9f31-b3d320c0c7c5,1475,2e43a3c4-4c94-4cdf-9f31-b3d320c0c7c5,2016-10-19T02:34:12,190,,-1
2016-10-19T08:58:53.028+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol310,Sol310,2016-10-19T08:59:00.000+07,13.35357551 103.85136051 -1.0 5.0,13.35357551,103.8513605,-1,5,0,,,,,4,8,,4,2,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Take sample Infront of stung thmey primary school at gate,2016-10-19T09:00:06.005+07,uuid:542765b6-0045-4298-9b06-8d854effee24,1477,542765b6-0045-4298-9b06-8d854effee24,2016-10-19T02:36:42,192,,-1
2016-10-25T08:34:23.063+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol401,Sol401,2016-10-25T08:34:00.000+07,13.37561794 103.8583449 -34.0 5.0,13.37561794,103.8583449,-34,5,0,,,,,3,8,,4,3,"Soil, clay",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Children are playing the ground,2016-10-25T08:38:05.340+07,uuid:a4be519a-0aaa-4f07-96fc-e7388b1ca9e3,1581,a4be519a-0aaa-4f07-96fc-e7388b1ca9e3,2016-10-25T02:26:47,211,,-1
2016-10-25T08:40:48.080+07,4.56062E+14,8.98551E+18,3.59125E+14,Sol402,Sol402,2016-10-25T08:41:00.000+07,13.37583404 103.8584013 0.0 5.0,13.37583404,103.8584013,0,5,0,,,,,3,8,,4,2,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Tree leave,2016-10-25T08:42:16.170+07,uuid:6e35773b-c4de-4b29-b143-a05c5ddf5dbf,1583,6e35773b-c4de-4b29-b143-a05c5ddf5dbf,2016-10-25T02:26:52,213,,-1
