start_dt,subscriberid,simserial,deviceid,lab_id,lab_id_val,lab_processing,lab_neighborhood,lab_sample_type,lab_incubator_placed,lab_incubator_removed,lab_ws_cl_free,lab_ws_cl_total,lab_p_weight,lab_pa_weight,lab_1_note,lab_1_group,lab_1_dil_tested,lab_1_volume,lab_1_dil,lab_1_ecoli_reading,lab_1_ecoli,lab_2_group,lab_2_dil_tested,lab_2_volume,lab_2_dil,lab_2_ecoli_reading,lab_2_ecoli,lab_3_dilution_performed,lab_3_group,lab_3_dil_tested,lab_3_volume,lab_3_dil,lab_3_ecoli_reading,lab_3_ecoli,lab_closing_group,lab_enum,lab_notes,end_dt,meta/instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index,Cube or Hygiene Ice
2016-11-18T15:23:11.951+07,4.56E+14,8.99E+18,3.58E+14,DWB508,DWB508,2016-11-17T14:00:00.000+07,5,22,2016-11-17T15:15:00.000+07,2016-11-18T15:00:00.000+07,,,,,,,7,100,700,3,0,,7,10,70,3,0,0,,,,,,,,"St,mm","Pt1: 61 Coliform
Pt2: 8 Coliform",2016-11-18T15:25:25.063+07,uuid:d1b9eff2-0b74-4fa2-b35d-aa7208f5683f,1999,d1b9eff2-0b74-4fa2-b35d-aa7208f5683f,2016-11-18T08:36:48,307,,-1,
2016-11-18T15:26:34.718+07,4.56E+14,8.99E+18,3.58E+14,DWB509,DWB509,2016-11-17T14:00:00.000+07,5,22,2016-11-17T15:15:00.000+07,2016-11-18T15:00:00.000+07,,,,,,,7,100,700,3,0,,7,10,70,3,0,0,,,,,,,,"St,mm","Pt1: 124 Coliform
Pt2: 31 Coliform",2016-11-18T15:28:34.907+07,uuid:0c87b5bf-6083-4f77-add7-01db25947d21,2000,0c87b5bf-6083-4f77-add7-01db25947d21,2016-11-18T08:36:50,308,,-1,
2016-11-18T15:28:45.004+07,4.56E+14,8.99E+18,3.58E+14,DWB510,DWB510,2016-11-17T14:00:00.000+07,5,22,2016-11-17T15:15:00.000+07,2016-11-18T15:00:00.000+07,,,,,,,7,100,700,3,0,,7,10,70,3,0,0,,,,,,,,"St,mm","Pt1: 44 Coliform
Pt2: 3 Coliform",2016-11-18T15:30:52.208+07,uuid:06728c4c-31e9-45c8-9e6a-2257565fc368,2001,06728c4c-31e9-45c8-9e6a-2257565fc368,2016-11-18T08:36:52,309,,-1,
2016-10-31T09:14:36.344+07,4.56E+14,8.99E+18,3.58E+14,DWC306,DWC306,2016-10-17T11:00:00.000+07,4,21,2016-10-17T11:40:00.000+07,2016-10-18T12:00:00.000+07,99,99,,,,,7,100,700,3,0,,7,10,70,3,0,0,,,,,,,,"St, Mm","Pt1: 0 Coliform
Pt2: 0 Coliform",2016-10-31T09:16:55.995+07,uuid:e70799c5-67e5-4cd1-98b2-d286cde37e35,1702,e70799c5-67e5-4cd1-98b2-d286cde37e35,2016-10-31T02:28:59,235,,-1,
2016-10-31T09:16:58.875+07,4.56E+14,8.99E+18,3.58E+14,DWC307,DWC307,2016-10-17T11:00:00.000+07,4,21,2016-10-17T11:40:00.000+07,2016-10-18T12:00:00.000+07,99,99,,,,,7,100,700,3,0,,7,10,70,3,0,0,,,,,,,,"St, Mm","Pt1: 0 Coliform
Pt2: 0 Coliform",2016-10-31T09:23:02.309+07,uuid:d3a3cb28-979c-481a-811a-263ab73b9b53,1703,d3a3cb28-979c-481a-811a-263ab73b9b53,2016-10-31T02:29:01,236,,-1,
2016-10-31T09:23:11.619+07,4.56E+14,8.99E+18,3.58E+14,DWC308,DWC308,2016-10-17T11:00:00.000+07,4,21,2016-10-17T11:40:00.000+07,2016-10-18T12:00:00.000+07,99,99,,,,,7,100,700,3,0,,7,10,70,3,0,0,,,,,,,,"St, Mm","Pt1: 0 Coliform
Pt2: 0 Coliform",2016-10-31T09:24:27.032+07,uuid:cd89262a-25ee-4a5b-ba75-9214d3bb485c,1704,cd89262a-25ee-4a5b-ba75-9214d3bb485c,2016-10-31T02:29:02,237,,-1,
2016-10-31T09:24:36.163+07,4.56E+14,8.99E+18,3.58E+14,DWC309,DWC309,2016-10-17T11:00:00.000+07,4,21,2016-10-17T11:40:00.000+07,2016-10-18T12:00:00.000+07,99,99,,,,,7,100,700,3,0,,7,10,70,3,0,0,,,,,,,,"St, Mm","Pt1: 0 Coliform
Pt2: 0 Coliform",2016-10-31T09:25:47.435+07,uuid:c75da5a7-89c6-4fa7-8425-81d5ca010c82,1705,c75da5a7-89c6-4fa7-8425-81d5ca010c82,2016-10-31T02:29:04,238,,-1,
2016-10-31T09:25:56.503+07,4.56E+14,8.99E+18,3.58E+14,DWC310,DWC310,2016-10-17T11:00:00.000+07,4,21,2016-10-17T11:40:00.000+07,2016-10-18T12:00:00.000+07,99,99,,,,,7,100,700,3,0,,7,10,70,3,0,0,,,,,,,,"St, Mm","Pt1: 0 Coliform
Pt2: 0 Coliform",2016-10-31T09:27:05.041+07,uuid:c4bd8cc3-0508-4d5f-9d83-85268c517a01,1706,c4bd8cc3-0508-4d5f-9d83-85268c517a01,2016-10-31T02:29:06,239,,-1,
2016-10-31T09:29:54.972+07,4.56E+14,8.99E+18,3.58E+14,DWC311,DWC311,2016-10-18T14:00:00.000+07,4,21,2016-10-18T16:00:00.000+07,2016-10-19T16:00:00.000+07,99,99,,,,,7,100,700,3,0,,7,10,70,3,0,0,,,,,,,,"St, Mm","Pt1: 0 Coliform
Pt2: 0 Coliform",2016-10-31T09:31:47.968+07,uuid:66ee66dd-6275-4a90-b581-190f85fd5fca,1707,66ee66dd-6275-4a90-b581-190f85fd5fca,2016-10-31T02:35:45,240,,-1,
2016-10-31T09:31:54.030+07,4.56E+14,8.99E+18,3.58E+14,DWC312,DWC312,2016-10-18T14:00:00.000+07,4,21,2016-10-18T16:00:00.000+07,2016-10-19T16:00:00.000+07,99,99,,,,,7,100,700,3,0,,7,10,70,3,0,0,,,,,,,,"St, Mm","Pt1: 0 Coliform
Pt2: 0 Coliform",2016-10-31T09:32:57.024+07,uuid:12c03d69-2982-492f-9bde-de6916aaf736,1708,12c03d69-2982-492f-9bde-de6916aaf736,2016-10-31T02:35:47,241,,-1,
2016-10-31T09:33:06.949+07,4.56E+14,8.99E+18,3.58E+14,DWC313,DWC313,2016-10-18T14:00:00.000+07,4,21,2016-10-18T16:00:00.000+07,2016-10-19T16:00:00.000+07,99,99,,,,,7,100,700,3,0,,7,10,70,3,0,0,,,,,,,,"St, Mm","Pt1: 0 Coliform
Pt2: 0 Coliform",2016-10-31T09:34:22.038+07,uuid:04c2e783-4daf-4175-b4b2-5a269bc4582a,1709,04c2e783-4daf-4175-b4b2-5a269bc4582a,2016-10-31T02:35:49,242,,-1,
2016-10-31T09:36:16.891+07,4.56E+14,8.99E+18,3.58E+14,DWC314,DWC314,2016-10-20T14:00:00.000+07,4,21,2016-10-20T16:00:00.000+07,2016-10-21T15:00:00.000+07,99,99,,,,,7,100,700,3,0,,7,10,70,3,0,0,,,,,,,,"St, Mm","Pt1: 0 Coliform
Pt2: 0 Coliform",2016-10-31T09:37:27.933+07,uuid:1cf5c4aa-ce78-4d68-9c7d-98dc86017838,1710,1cf5c4aa-ce78-4d68-9c7d-98dc86017838,2016-10-31T02:39:40,243,,-1,
2016-10-31T09:37:33.121+07,4.56E+14,8.99E+18,3.58E+14,DWC315,DWC315,2016-10-20T14:00:00.000+07,4,21,2016-10-20T16:00:00.000+07,2016-10-21T15:00:00.000+07,99,99,,,,,7,100,700,3,0,,7,10,70,3,0,0,,,,,,,,"St, Mm","Pt1: 0 Coliform
Pt2: 0 Coliform",2016-10-31T09:38:38.611+07,uuid:465ee4b9-64ca-46eb-b724-93ea58e9ec68,1711,465ee4b9-64ca-46eb-b724-93ea58e9ec68,2016-10-31T02:39:42,244,,-1,
2016-09-21T14:10:49.783+07,4.56E+14,8.99E+18,3.58E+14,DWR101,DWR101,2016-09-20T10:00:00.000+07,1,9,2016-09-20T11:45:00.000+07,2016-09-21T10:00:00.000+07,,,,,,,7,100,700,3,3,,7,10,70,3,1,0,,,,,,,,"St,mm","Rain Water
Pt1: TNTC Coliform
Pt2: TNTC Coliform",2016-09-21T14:17:32.505+07,uuid:7794107d-57f1-4747-b641-8ace24c78a74,1129,7794107d-57f1-4747-b641-8ace24c78a74,2016-09-21T07:17:59,61,,-1,
2016-09-21T14:18:06.372+07,4.56E+14,8.99E+18,3.58E+14,DWR102,DWR102,2016-09-20T10:00:00.000+07,1,9,2016-09-20T11:45:00.000+07,2016-09-21T10:00:00.000+07,,,,,,,7,100,700,3,0,,7,10,70,3,0,0,,,,,,,,"St,mm","Rain Water
Pt1: TNTC Coliform
Pt2: 130 Coliform",2016-09-21T14:20:24.253+07,uuid:9e9c1581-65b1-4322-9895-61decde1007b,1130,9e9c1581-65b1-4322-9895-61decde1007b,2016-09-21T07:28:40,62,,-1,
2016-09-21T14:20:28.204+07,4.56E+14,8.99E+18,3.58E+14,DWR103,DWR103,2016-09-20T10:00:00.000+07,1,9,2016-09-20T11:45:00.000+07,2016-09-21T10:00:00.000+07,,,,,,,7,100,700,1,,,7,10,70,3,5,0,,,,,,,,"St,mm","Rain Water
Pt1: TNTC Coliform
Pt2: TNTC Coliform",2016-09-21T14:22:09.950+07,uuid:ff8fc67d-3321-4698-a8e6-c7073c2eaeeb,1131,ff8fc67d-3321-4698-a8e6-c7073c2eaeeb,2016-09-21T07:28:42,63,,-1,
2016-09-21T14:22:23.867+07,4.56E+14,8.99E+18,3.58E+14,DWR104,DWR104,2016-09-20T10:00:00.000+07,1,9,2016-09-20T11:45:00.000+07,2016-09-21T10:00:00.000+07,,,,,,,7,100,700,3,134,,7,10,70,3,21,0,,,,,,,,"St,mm","Rain Water
Pt1: TNTC Coliform
Pt2: TNTC Coliform",2016-09-21T14:24:21.337+07,uuid:4e0cd1b3-fd0e-4329-86a7-2f88391d6789,1132,4e0cd1b3-fd0e-4329-86a7-2f88391d6789,2016-09-21T07:28:44,64,,-1,
2016-09-21T14:24:33.702+07,4.56E+14,8.99E+18,3.58E+14,DWR105,DWR105,2016-09-20T10:00:00.000+07,1,9,2016-09-20T11:45:00.000+07,2016-09-21T10:00:00.000+07,,,,,,,7,100,700,1,,,7,10,70,3,164,0,,,,,,,,"St,mm","Rain Water
Pt1: TNTC Coliform
Pt2: TNTC Coliform",2016-09-21T14:26:17.182+07,uuid:ea7530eb-d5b0-49a0-86a6-ff68cc9e68ed,1133,ea7530eb-d5b0-49a0-86a6-ff68cc9e68ed,2016-09-21T07:28:46,65,,-1,
2016-09-21T14:26:44.163+07,4.56E+14,8.99E+18,3.58E+14,DWR106,DWR106,2016-09-20T10:00:00.000+07,1,9,2016-09-20T11:45:00.000+07,2016-09-21T10:00:00.000+07,,,,,,,7,100,700,3,139,,7,10,70,3,17,0,,,,,,,,"St,mm","Rain Water
Pt1: TNTC Coliform
Pt2: TNTC Coliform",2016-09-21T14:28:12.435+07,uuid:7f3b23e0-7385-485e-be22-f11908c5a8a4,1134,7f3b23e0-7385-485e-be22-f11908c5a8a4,2016-09-21T07:28:49,66,,-1,
2016-09-21T14:28:54.961+07,4.56E+14,8.99E+18,3.58E+14,DWR107,DWR107,2016-09-20T10:00:00.000+07,1,9,2016-09-20T11:45:00.000+07,2016-09-21T10:00:00.000+07,,,,,,,7,100,700,1,,,7,10,70,3,79,0,,,,,,,,"St,mm","Rain Water
Pt1: TNTC Coliform
Pt2: TNTC Coliform",2016-09-21T14:30:30.690+07,uuid:6283c5e3-316c-4ca4-b329-90d43ebd6569,1135,6283c5e3-316c-4ca4-b329-90d43ebd6569,2016-09-21T07:37:01,67,,-1,
2016-09-21T14:30:51.722+07,4.56E+14,8.99E+18,3.58E+14,DWR108,DWR108,2016-09-20T10:00:00.000+07,1,9,2016-09-20T11:45:00.000+07,2016-09-21T10:00:00.000+07,,,,,,,7,100,700,3,24,,7,10,70,3,4,0,,,,,,,,"St,mm","Rain Water
Pt1: TNTC Coliform
Pt2:114 Coliform",2016-09-21T14:32:26.439+07,uuid:1bc7033e-34bb-4ca9-bd6d-4d40667d8591,1136,1bc7033e-34bb-4ca9-bd6d-4d40667d8591,2016-09-21T07:37:04,68,,-1,
2016-09-21T14:32:55.204+07,4.56E+14,8.99E+18,3.58E+14,DWR109,DWR109,2016-09-20T10:00:00.000+07,1,9,2016-09-20T11:45:00.000+07,2016-09-21T10:00:00.000+07,,,,,,,7,100,700,1,,,7,10,70,3,31,0,,,,,,,,"St,mm","Rain Water
Pt1: TNTC Coliform
Pt2: TNTC Coliform",2016-09-21T14:34:50.056+07,uuid:864c34d1-91ba-4569-bcdc-11b5db9933c7,1137,864c34d1-91ba-4569-bcdc-11b5db9933c7,2016-09-21T07:37:06,69,,-1,
2016-09-21T14:34:57.319+07,4.56E+14,8.99E+18,3.58E+14,DWR110,DWR110,2016-09-20T10:00:00.000+07,1,9,2016-09-20T11:45:00.000+07,2016-09-21T10:00:00.000+07,,,,,,,7,100,700,3,15,,7,10,70,3,4,0,,,,,,,,"St,mm","Rain Water
Pt1: TNTC Coliform
Pt2: TNTC Coliform",2016-09-21T14:36:39.600+07,uuid:9063c9a1-bf05-467b-b2f7-21e9828e7c7c,1138,9063c9a1-bf05-467b-b2f7-21e9828e7c7c,2016-09-21T07:37:08,70,,-1,
2016-09-08T13:14:25.202+07,4.56E+14,8.99E+18,3.58E+14,FLO109,FLO109,2016-09-06T15:00:00.000+07,1,6,2016-09-06T16:20:00.000+07,2016-09-07T16:00:00.000+07,,,,,,,6,1,6,1,,,5,1,5,3,47,1,,4,1,4,3,5,,"St,Mm","Pt1: TNTC Coliform
Pt2: 73 Coliform
Pt3: 49 Coliform",2016-09-08T13:16:16.955+07,uuid:02eb9574-0686-4a27-ae73-4de060408705,990,02eb9574-0686-4a27-ae73-4de060408705,2016-09-08T06:20:21,29,,-1,
2016-09-08T13:16:23.749+07,4.56E+14,8.99E+18,3.58E+14,FLO110,FLO110,2016-09-06T15:00:00.000+07,1,6,2016-09-06T16:20:00.000+07,2016-09-07T16:00:00.000+07,,,,,,,6,1,6,3,42,,5,1,5,3,4,1,,4,1,4,3,1,,"St,Mm","Pt1: 95 Coliform
Pt2: 35 Coliform
Pt3: 4 Coliform",2016-09-08T13:18:06.103+07,uuid:3f59f151-5574-4326-9588-7f78ef4f7484,991,3f59f151-5574-4326-9588-7f78ef4f7484,2016-09-08T06:20:24,30,,-1,
2016-09-08T13:18:12.497+07,4.56E+14,8.99E+18,3.58E+14,FLO111,FLO111,2016-09-06T15:00:00.000+07,1,6,2016-09-06T16:20:00.000+07,2016-09-07T16:00:00.000+07,,,,,,,6,1,6,1,,,5,1,5,3,46,1,,4,1,4,3,8,,"St, Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-09-08T13:19:58.340+07,uuid:c84e4618-b18f-418d-a50a-8d9ea02f7751,992,c84e4618-b18f-418d-a50a-8d9ea02f7751,2016-09-08T06:20:26,31,,-1,
2016-09-13T16:40:38.269+07,4.56E+14,8.99E+18,3.58E+14,FLO112,FLO112,2016-09-12T15:00:00.000+07,1,6,2016-09-12T16:30:00.000+07,2016-09-13T16:00:00.000+07,,,,,,,6,1,6,3,9,,5,1,5,3,1,1,,4,1,4,3,0,,"St,Mm","Pt1: TNTC Coliform
Pt2: 82 Coliform
Pt3: 15 Coliform",2016-09-13T16:42:07.406+07,uuid:5e152ee4-582c-4394-96de-b342a768ccec,1062,5e152ee4-582c-4394-96de-b342a768ccec,2016-09-13T09:44:12,18,,-1,
2016-09-13T16:42:12.251+07,4.56E+14,8.99E+18,3.58E+14,FLO113,FLO113,2016-09-12T15:00:00.000+07,1,6,2016-09-12T16:30:00.000+07,2016-09-13T16:00:00.000+07,,,,,,,6,1,6,3,6,,5,1,5,3,1,1,,4,1,4,3,0,,"St,Mm","Pt1: TNTC Coliform
Pt2: 57 Coliform
Pt3: 11 Coliform",2016-09-13T16:43:43.022+07,uuid:c100e5f9-7c35-4af0-89be-3c41097177a5,1063,c100e5f9-7c35-4af0-89be-3c41097177a5,2016-09-13T09:44:15,19,,-1,
2016-09-15T16:14:55.282+07,4.56E+14,8.99E+18,3.58E+14,FLO114,FLO114,2016-09-14T14:30:00.000+07,1,6,2016-09-14T15:45:00.000+07,2016-09-15T15:30:00.000+07,,,,,,,6,1,6,3,4,,5,1,5,3,1,1,,4,1,4,3,0,,"St,Mm","Pt1: TNTC Coliform
Pt2: 93 Coliform
Pt3: 93 Coliform",2016-09-15T16:17:11.797+07,uuid:1ebec9df-1697-4854-a2d5-45e94a9d9804,1104,1ebec9df-1697-4854-a2d5-45e94a9d9804,2016-09-15T09:26:00,49,,-1,
2016-09-15T16:17:14.851+07,4.56E+14,8.99E+18,3.58E+14,FLO115,FLO115,2016-09-14T14:30:00.000+07,1,6,2016-09-14T15:45:00.000+07,2016-09-15T15:30:00.000+07,,,,,,,6,1,6,3,58,,5,1,5,3,15,1,,4,1,4,3,2,,"St,Mm","Pt1: TNTC Coliform
Pt2: 44 Coliform
Pt3: 9 Coliform",2016-09-15T16:19:09.330+07,uuid:6a63fd59-d85c-4205-a5a1-b032ca6b76fc,1105,6a63fd59-d85c-4205-a5a1-b032ca6b76fc,2016-09-15T09:26:03,50,,-1,
2016-09-15T16:19:17.666+07,4.56E+14,8.99E+18,3.58E+14,FLO116,FLO116,2016-09-14T14:30:00.000+07,1,6,2016-09-14T15:45:00.000+07,2016-09-15T15:30:00.000+07,,,,,,,6,1,6,1,,,5,1,5,3,104,1,,4,1,4,3,25,,"St,Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 86 Coliform",2016-09-15T16:21:07.803+07,uuid:d5eb18b5-5fa8-49ec-a1a9-e24a6167dc2a,1106,d5eb18b5-5fa8-49ec-a1a9-e24a6167dc2a,2016-09-15T09:26:05,51,,-1,
2016-09-16T16:44:40.111+07,4.56E+14,8.99E+18,3.58E+14,FLO117,FLO117,2016-09-15T15:30:00.000+07,1,6,2016-09-15T16:50:00.000+07,2016-09-16T15:45:00.000+07,,,,,,,6,1,6,3,99,,5,1,5,3,11,1,,4,1,4,3,0,,"Mm,st","Pt1: TNTC Coliform
Pt2:140 Coliform
Pt3:25 Coliform",2016-09-16T16:47:28.177+07,uuid:5f2d314a-9b33-4ae6-9600-c0a42d2e5e49,1114,5f2d314a-9b33-4ae6-9600-c0a42d2e5e49,2016-09-16T09:50:20,59,,-1,
2016-09-16T16:47:37.391+07,4.56E+14,8.99E+18,3.58E+14,FLO118,FLO118,2016-09-15T15:30:00.000+07,1,6,2016-09-15T16:50:00.000+07,2016-09-16T15:45:00.000+07,,,,,,,6,1,6,3,127,,5,1,5,3,18,1,,4,1,4,3,0,,"Mm,st","Pt1: TNTC Coliform
Pt2: 157 Coliform
Pt3:48 Coliform",2016-09-16T16:50:07.133+07,uuid:2f466350-1809-407f-bcee-377d26bb1773,1115,2f466350-1809-407f-bcee-377d26bb1773,2016-09-16T09:50:22,60,,-1,
2016-10-05T16:22:07.307+07,4.56E+14,8.99E+18,3.58E+14,FLO201,FLO201,2016-10-04T14:00:00.000+07,2,6,2016-10-04T15:40:00.000+07,2016-10-05T15:10:00.000+07,,,,,,,6,1,6,3,119,,5,1,5,3,20,1,,4,1,4,3,2,,"St,mm","Pt1:133 Coliform
Pt2:43 Coliform
Pt3:10 Coliform",2016-10-05T16:24:35.857+07,uuid:f8ee361b-f662-4ca5-98c6-c5d0ee86f748,1267,f8ee361b-f662-4ca5-98c6-c5d0ee86f748,2016-10-05T09:28:11,109,,-1,
2016-10-05T16:25:09.387+07,4.56E+14,8.99E+18,3.58E+14,FLO202,FLO202,2016-10-04T14:00:00.000+07,2,6,2016-10-04T15:40:00.000+07,2016-10-05T15:10:00.000+07,,,,,,,6,1,6,3,28,,5,1,5,3,6,1,,4,1,4,3,0,,"St,mm","Pt1: TNTC Coliform
Pt2:54 Coliform
Pt3:15 Coliform",2016-10-05T16:27:11.293+07,uuid:4b01ad6b-e7b9-4620-ad39-112e9bdf01a7,1268,4b01ad6b-e7b9-4620-ad39-112e9bdf01a7,2016-10-05T09:28:13,110,,-1,
2016-10-07T10:25:37.292+07,4.56E+14,8.99E+18,3.58E+14,FLO203,FLO203,2016-10-05T14:30:00.000+07,2,6,2016-10-05T16:30:00.000+07,2016-10-06T16:15:00.000+07,,,,,,,6,1,6,3,17,,5,1,5,3,1,1,,4,1,4,3,0,,"Mm, St","Pt1: TNTC Coliform
Pt2: 87 Coliform
Pt3: 15 Coliform",2016-10-07T10:28:05.087+07,uuid:66a01955-24d6-4454-9750-3e06bd7281d9,1301,66a01955-24d6-4454-9750-3e06bd7281d9,2016-10-07T03:43:14,123,,-1,
2016-10-07T10:28:11.094+07,4.56E+14,8.99E+18,3.58E+14,FLO204,FLO204,2016-10-05T14:30:00.000+07,2,6,2016-10-05T16:30:00.000+07,2016-10-06T16:15:00.000+07,,,,,,,6,1,6,3,13,,5,1,5,3,2,1,,4,1,4,3,0,,"Mm, St","Pt1: 135 Coliform
Pt2: 38 Coliform
Pt3: 2 Coliform",2016-10-07T10:30:01.169+07,uuid:54211d6c-0cfe-48bc-844e-b348ec546473,1302,54211d6c-0cfe-48bc-844e-b348ec546473,2016-10-07T03:43:17,124,,-1,
2016-10-07T10:30:08.472+07,4.56E+14,8.99E+18,3.58E+14,FLO205,FLO205,2016-10-05T14:30:00.000+07,2,6,2016-10-05T16:30:00.000+07,2016-10-06T16:15:00.000+07,,,,,,,6,1,6,3,91,,5,1,5,3,13,1,,4,1,4,3,0,,"Mm, St","Pt1: 163 Coliform
Pt2: 37 Coliform
Pt3: 3 Coliform",2016-10-07T10:32:13.446+07,uuid:e76986fe-3d7d-4947-8ead-a87095e93e20,1303,e76986fe-3d7d-4947-8ead-a87095e93e20,2016-10-07T03:43:19,125,,-1,
2016-10-07T15:57:10.981+07,4.56E+14,8.99E+18,3.58E+14,FLO206,FLO206,2016-10-06T14:30:00.000+07,2,6,2016-10-06T15:30:00.000+07,2016-10-07T15:15:00.000+07,,,,,,,6,1,6,2,,,5,1,5,3,56,1,,4,1,4,3,7,,"St,mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3:42 Coliform",2016-10-07T16:00:14.639+07,uuid:6bc3e018-2321-4b6b-a8ca-a2ca4796c2d9,1311,6bc3e018-2321-4b6b-a8ca-a2ca4796c2d9,2016-10-07T09:15:59,133,,-1,
2016-10-07T16:00:23.190+07,4.56E+14,8.99E+18,3.58E+14,FLO207,FLO207,2016-10-06T14:30:00.000+07,2,6,2016-10-06T15:30:00.000+07,2016-10-07T15:15:00.000+07,,,,,,,6,1,6,1,,,5,1,5,3,36,1,,4,1,4,3,3,,"St,mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3:53 Coliform",2016-10-07T16:03:40.673+07,uuid:447a5aa1-7935-4816-818e-ffca98f92c25,1312,447a5aa1-7935-4816-818e-ffca98f92c25,2016-10-07T09:16:01,134,,-1,
2016-10-13T10:24:16.285+07,4.56E+14,8.99E+18,3.58E+14,FLO208,FLO208,2016-10-11T15:00:00.000+07,2,6,2016-10-11T16:30:00.000+07,2016-10-12T16:40:00.000+07,,,,,,,6,1,6,1,,,5,1,5,3,42,1,,4,1,4,3,2,,"St, Mm","Pt1: TNTC Coliform
Pt2: 91 Coliform
Pt3: 7 Coliform",2016-10-13T10:29:05.266+07,uuid:1facb5b8-8274-4d4b-9f82-dfec8e74a1a0,1387,1facb5b8-8274-4d4b-9f82-dfec8e74a1a0,2016-10-13T04:06:37,142,,-1,
2016-10-13T10:29:12.797+07,4.56E+14,8.99E+18,3.58E+14,FLO209,FLO209,2016-10-11T15:00:00.000+07,2,6,2016-10-11T16:30:00.000+07,2016-10-12T16:40:00.000+07,,,,,,,6,1,6,3,34,,5,1,5,3,4,1,,4,1,4,3,0,,"St, Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 117 Coliform",2016-10-13T10:32:45.444+07,uuid:b5dbd3fc-0809-4bdf-813c-ac973929c953,1388,b5dbd3fc-0809-4bdf-813c-ac973929c953,2016-10-13T04:06:39,143,,-1,
2016-10-13T10:33:16.214+07,4.56E+14,8.99E+18,3.58E+14,FLO210,FLO210,2016-10-11T15:00:00.000+07,2,6,2016-10-11T16:30:00.000+07,2016-10-12T16:40:00.000+07,,,,,,,6,1,6,1,,,5,1,5,3,62,1,,4,1,4,3,4,,"St, Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 96 Coliform",2016-10-13T10:36:21.305+07,uuid:c29299a4-9893-499e-89ff-34b592265ab3,1389,c29299a4-9893-499e-89ff-34b592265ab3,2016-10-13T04:06:41,144,,-1,
2016-10-13T11:16:14.972+07,4.56E+14,8.99E+18,3.58E+14,FLO301,FLO301,2016-10-11T15:30:00.000+07,4,6,2016-10-11T16:30:00.000+07,2016-10-12T16:40:00.000+07,,,,,,,6,1,6,3,8,,5,1,5,3,0,1,,4,1,4,3,0,,"St, Mm","Pt1: TNTC Coliform
Pt2: 20 Coliform
Pt3: 2 Coliform",2016-10-13T11:19:33.715+07,uuid:7933739e-03f5-494f-bfcb-723d912abe88,1394,7933739e-03f5-494f-bfcb-723d912abe88,2016-10-13T04:29:35,149,,-1,
2016-10-13T11:19:41.064+07,4.56E+14,8.99E+18,3.58E+14,FLO302,FLO302,2016-10-11T15:30:00.000+07,4,6,2016-10-11T16:30:00.000+07,2016-10-12T16:40:00.000+07,,,,,,,6,1,6,3,82,,5,1,5,3,8,1,,4,1,4,3,1,,"St, Mm","Pt1: TNTC Coliform
Pt2: 95 Coliform
Pt3: 16 Coliform",2016-10-13T11:27:49.826+07,uuid:823e56e9-c156-45d6-a58a-90c1c74583be,1395,823e56e9-c156-45d6-a58a-90c1c74583be,2016-10-13T04:29:38,150,,-1,
2016-10-13T11:22:43.787+07,4.56E+14,8.99E+18,3.58E+14,FLO303,FLO303,2016-10-11T15:30:00.000+07,4,6,2016-10-11T16:30:00.000+07,2016-10-12T16:40:00.000+07,,,,,,,6,1,6,1,,,5,1,5,3,22,1,,4,1,4,3,1,,"St, Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 33 Coliform",2016-10-13T11:25:51.623+07,uuid:e08daf7b-58d0-4832-b6e2-8966cd59b93c,1396,e08daf7b-58d0-4832-b6e2-8966cd59b93c,2016-10-13T04:29:40,151,,-1,
2016-10-18T15:53:02.158+07,4.56E+14,8.99E+18,3.58E+14,FLO304,FLO304,2016-10-17T14:00:00.000+07,4,6,2016-10-17T14:45:00.000+07,2016-10-18T15:00:00.000+07,,,,,,,6,1,6,3,99,,5,1,5,3,11,1,,4,1,4,3,2,,"Mm,st","Pt1: TNTC Coliform
Ot2: 86 Coliform
Ot3: 17 Coliform",2016-10-18T15:54:48.820+07,uuid:1710d409-b213-48d6-9cfd-3b14ad20ae75,1472,1710d409-b213-48d6-9cfd-3b14ad20ae75,2016-10-18T09:25:32,173,,-1,
2016-10-18T15:54:54.254+07,4.56E+14,8.99E+18,3.58E+14,FLO305,FLO305,2016-10-17T14:00:00.000+07,4,6,2016-10-17T14:45:00.000+07,2016-10-18T15:00:00.000+07,,,,,,,6,1,6,3,106,,5,1,5,3,13,1,,4,1,4,3,1,,"Mm,st","Pt1: TNTC Coliform
Pt2: 58 Coliform
Pt3: 12 Coliform",2016-10-18T15:56:36.834+07,uuid:0c4c0d32-ef31-4cb3-bdec-97a15ea762cb,1473,0c4c0d32-ef31-4cb3-bdec-97a15ea762cb,2016-10-18T09:26:03,174,,-1,
