deviceid,h_id,h_start,h_coordinates,_h_coordinates_latitude,_h_coordinates_longitude,_h_coordinates_altitude,_h_coordinates_precision,h_neighborhood,h_home_type,h_rainweek,h_population,h_c,h_s_a,h_s_a_other,h_s_c,h_s_c_other,h_d_a,h_d_a_other,h_d_c,h_d_c_other,h_f_a,h_f_a_other,h_f_c,h_f_c_other,h_dw_a,h_dw_a_other,h_dw_c,h_dw_c_other,h_dw_e_wt,h_dw_e_wt_other,h_o_a,h_o_a_other,h_o_c,h_o_c_other,h_bw_a,h_bw_a_other,h_bw_c,h_bw_c_other,h_p_a,h_p_a_other,h_p_c,h_p_c_other,h_p_e,h_p_e_other,h_sf_a,h_sf_a_other,h_sf_c,h_sf_c_other,h_l_a,h_l_a_other,h_l_c,h_l_c_other,h_pl_a_th,h_pl_a_th_other,h_pl_a_tu,h_pl_a_tu_other,h_pl_a_tw,h_pl_a_tw_other,h_pl_a_tf,h_pl_a_tf_other,h_pl_a_ts,h_pl_a_ts_other,h_notes,h_enum,__version__,meta/instanceID,_uuid,_submission_time,_tags,_notes
enketo.sanipath.org:iB2IiPlkPaFNoBNl,69,2017-06-13T10:32:00.000-04:00,23.82263372 90.37804181 0 0,23.82263372,90.37804181,0,0,1,2,1,5,1,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,2,n/a,2,n/a,2,n/a,1,n/a,2,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,32,vFLd6ukjFadc82tfQmzfYF,uuid:b89a32ed-f787-4d55-a4f3-231a3d8e7df9,b89a32ed-f787-4d55-a4f3-231a3d8e7df9,2017-11-25T16:17:42,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,70,2017-06-13T11:49:00.000-04:00,23.82455001 90.37790777 0 0,23.82455001,90.37790777,0,0,1,2,1,3,1,1,n/a,2,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,1,n/a,2,n/a,2,n/a,2,n/a,1,n/a,1,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,32,vFLd6ukjFadc82tfQmzfYF,uuid:fc2761de-c128-4a5a-933c-8dfb48892aec,fc2761de-c128-4a5a-933c-8dfb48892aec,2017-11-25T16:19:38,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,71,2017-06-11T10:52:00.000-04:00,23.823169 90.378398 0 0,23.823169,90.378398,0,0,1,2,1,4,1,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,1,n/a,1,n/a,1,n/a,3,n/a,3,n/a,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,n/a,25,vFLd6ukjFadc82tfQmzfYF,uuid:804987c8-2363-45cb-bb12-7b758950274c,804987c8-2363-45cb-bb12-7b758950274c,2017-11-25T16:22:09,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,72,2017-06-12T11:55:00.000-04:00,23.8228727 90.3793966 0 0,23.8228727,90.3793966,0,0,1,2,1,7,1,4,n/a,3,n/a,6,could not be reached,6,could not be reached,3,n/a,2,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,3,n/a,1,n/a,6,could not be reached,6,could not be reached,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Good response,25,vFLd6ukjFadc82tfQmzfYF,uuid:dba2a047-1e19-4ee1-85ef-02f1a1247fa2,dba2a047-1e19-4ee1-85ef-02f1a1247fa2,2017-11-25T16:24:27,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,73,2017-06-12T12:30:00.000-04:00,23.82351114 90.37775619 -1 0,23.82351114,90.37775619,-1,0,1,2,1,5,1,4,n/a,4,n/a,3,n/a,3,n/a,3,n/a,3,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,1,n/a,2,n/a,2,n/a,2,n/a,1,n/a,2,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Good respon,25,vFLd6ukjFadc82tfQmzfYF,uuid:67098566-24ae-495c-9799-661080cfd962,67098566-24ae-495c-9799-661080cfd962,2017-11-25T16:26:34,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,74,2017-06-12T13:12:00.000-04:00,23.8228792 90.3783865 0 0,23.8228792,90.3783865,0,0,1,2,1,2,1,4,n/a,3,n/a,3,n/a,3,n/a,3,n/a,3,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,2,n/a,2,n/a,1,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Good Response,25,vFLd6ukjFadc82tfQmzfYF,uuid:6334ccb6-fd58-4f7c-b77a-73a80f44ffbf,6334ccb6-fd58-4f7c-b77a-73a80f44ffbf,2017-11-25T16:28:32,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,75,2017-06-12T13:55:00.000-04:00,23.8228727 90.3793966 0 0,23.8228727,90.3793966,0,0,1,2,1,8,1,3,n/a,3,n/a,2,n/a,2,n/a,3,n/a,3,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,1,n/a,2,n/a,2,n/a,2,n/a,1,n/a,3,n/a,3,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,good response,25,vFLd6ukjFadc82tfQmzfYF,uuid:491ee801-7d1a-4d0b-b263-2bf43236d845,491ee801-7d1a-4d0b-b263-2bf43236d845,2017-11-25T16:37:48,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,76,2017-06-12T09:03:00.000-04:00,23.8243643 90.3776309 0 0,23.8243643,90.3776309,0,0,1,2,1,5,1,4,n/a,4,n/a,3,n/a,3,n/a,3,n/a,3,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,2,n/a,2,n/a,1,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Good respon,25,vFLd6ukjFadc82tfQmzfYF,uuid:ece5e56f-d9f0-4901-a0b4-1bd02a74211e,ece5e56f-d9f0-4901-a0b4-1bd02a74211e,2017-11-25T16:50:30,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,77,2017-06-13T10:31:00.000-04:00,23.8228727 90.3793966 0 0,23.8228727,90.3793966,0,0,1,2,1,5,1,4,n/a,4,n/a,2,n/a,2,n/a,3,n/a,3,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,3,n/a,1,n/a,3,n/a,3,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Good respon,25,vFLd6ukjFadc82tfQmzfYF,uuid:ed6b6f87-98c0-496a-a51c-a9e9b3fddf46,ed6b6f87-98c0-496a-a51c-a9e9b3fddf46,2017-11-25T16:52:48,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,78,2017-06-13T10:58:00.000-04:00,23.8228727 90.3793966 0 0,23.8228727,90.3793966,0,0,1,2,1,4,1,3,n/a,3,n/a,3,n/a,4,n/a,3,n/a,3,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,3,n/a,1,n/a,3,n/a,3,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Good response,25,vFLd6ukjFadc82tfQmzfYF,uuid:7ef07dd2-a0e4-46e5-aed4-71ef3615adc6,7ef07dd2-a0e4-46e5-aed4-71ef3615adc6,2017-11-25T16:54:53,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,79,2017-06-13T11:22:00.000-04:00,23.8228727 90.3793966 0 0,23.8228727,90.3793966,0,0,1,2,1,3,1,4,n/a,4,n/a,3,n/a,3,n/a,3,n/a,3,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,3,n/a,1,n/a,3,n/a,3,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Good response,25,vFLd6ukjFadc82tfQmzfYF,uuid:51ccd958-d0d7-403f-aca7-8ff3cb77d1a9,51ccd958-d0d7-403f-aca7-8ff3cb77d1a9,2017-11-25T16:56:57,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,80,2017-06-13T12:04:00.000-04:00,23.823169 90.378398 0 0,23.823169,90.378398,0,0,1,2,1,5,1,1,n/a,3,n/a,2,n/a,4,n/a,2,n/a,3,n/a,4,n/a,4,n/a,1,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,3,n/a,1,n/a,3,n/a,3,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Good response,25,vFLd6ukjFadc82tfQmzfYF,uuid:b4a4188f-c1e8-4de5-8d10-b5d0b1174df9,b4a4188f-c1e8-4de5-8d10-b5d0b1174df9,2017-11-25T16:58:53,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,81,2017-06-13T10:35:00.000-04:00,23.82305757 90.37781046 2 0,23.82305757,90.37781046,2,0,1,2,1,4,1,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,2,n/a,2,n/a,1,n/a,2,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,29,vFLd6ukjFadc82tfQmzfYF,uuid:00d42648-ac01-40a5-b1e7-a17ab87ed13b,00d42648-ac01-40a5-b1e7-a17ab87ed13b,2017-11-25T17:01:10,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,82,2017-06-13T11:42:00.000-04:00,23.82345385 90.37755563 -2 0,23.82345385,90.37755563,-2,0,1,2,1,6,1,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,1,n/a,2,n/a,2,n/a,2,n/a,1,n/a,3,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,29,vFLd6ukjFadc82tfQmzfYF,uuid:99b70da5-eeb6-450c-a8ac-410abb1f45f4,99b70da5-eeb6-450c-a8ac-410abb1f45f4,2017-11-25T17:03:26,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,83,2017-06-13T12:14:00.000-04:00,23.82204729 90.37866759 0 0,23.82204729,90.37866759,0,0,1,2,1,3,1,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,3,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,1,n/a,2,n/a,1,n/a,3,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,29,vFLd6ukjFadc82tfQmzfYF,uuid:c8f3dbca-8706-4e23-8ab7-cba41a7a0f99,c8f3dbca-8706-4e23-8ab7-cba41a7a0f99,2017-11-25T17:05:08,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,84,2017-06-13T12:45:00.000-04:00,23.82347114 90.37793748 -134 0,23.82347114,90.37793748,-134,0,1,2,1,3,1,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,1,n/a,2,n/a,2,n/a,2,n/a,1,n/a,4,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,29,vFLd6ukjFadc82tfQmzfYF,uuid:d3bcfa20-fa7f-4ef9-a916-8139a0bfb500,d3bcfa20-fa7f-4ef9-a916-8139a0bfb500,2017-11-25T17:06:57,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,85,2017-06-13T13:20:00.000-04:00,23.82368783 90.37758404 -78 0,23.82368783,90.37758404,-78,0,1,2,1,6,1,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,1,n/a,2,n/a,2,n/a,2,n/a,1,n/a,3,n/a,3,n/a,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,2,n/a,4,n/a,n/a,29,vFLd6ukjFadc82tfQmzfYF,uuid:8127b4b7-68b7-49db-99bd-2557c5f49f9a,8127b4b7-68b7-49db-99bd-2557c5f49f9a,2017-11-25T17:09:08,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,86,2017-06-13T10:59:00.000-04:00,23.8243651 90.3773366 0 0,23.8243651,90.3773366,0,0,1,2,1,8,1,3,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,3,n/a,1,n/a,3,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,28,vFLd6ukjFadc82tfQmzfYF,uuid:44bb80d2-8395-4b9a-9faf-74a93f2f44a0,44bb80d2-8395-4b9a-9faf-74a93f2f44a0,2017-11-25T17:11:15,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,87,2017-06-13T11:23:00.000-04:00,23.82342905 90.37763684 81 0,23.82342905,90.37763684,81,0,1,2,1,8,1,4,n/a,3,n/a,3,n/a,3,n/a,2,n/a,2,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,2,n/a,2,n/a,1,n/a,3,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,28,vFLd6ukjFadc82tfQmzfYF,uuid:11b1a121-f1fb-40ea-8b66-9013860735f7,11b1a121-f1fb-40ea-8b66-9013860735f7,2017-11-25T17:12:58,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,88,2017-06-13T12:07:00.000-04:00,23.82411812 90.37853451 31 0,23.82411812,90.37853451,31,0,1,2,1,4,1,4,n/a,4,n/a,3,n/a,3,n/a,2,n/a,2,n/a,4,n/a,4,n/a,1,n/a,6,N/A,6,N/A,2,n/a,2,n/a,2,n/a,2,n/a,1,n/a,3,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,28,vFLd6ukjFadc82tfQmzfYF,uuid:57c9e1fd-755e-44a4-9d8a-57defd6a2960,57c9e1fd-755e-44a4-9d8a-57defd6a2960,2017-11-25T17:15:45,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,89,2017-06-13T12:37:00.000-04:00,23.8243651 90.3773366 0 0,23.8243651,90.3773366,0,0,1,2,1,7,1,3,n/a,4,n/a,2,n/a,1,n/a,3,n/a,3,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,2,n/a,2,n/a,3,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,28,vFLd6ukjFadc82tfQmzfYF,uuid:7de4986c-bfa6-4fa2-9103-ba8631e0cc6a,7de4986c-bfa6-4fa2-9103-ba8631e0cc6a,2017-11-25T17:18:01,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,90,2017-06-13T13:23:00.000-04:00,23.82330977 90.37823892 13 0,23.82330977,90.37823892,13,0,1,2,1,4,1,4,n/a,4,n/a,2,n/a,3,n/a,2,n/a,2,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,3,n/a,1,n/a,2,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,28,vFLd6ukjFadc82tfQmzfYF,uuid:7c977aec-05e7-4fdf-acac-1d18454175c9,7c977aec-05e7-4fdf-acac-1d18454175c9,2017-11-25T17:20:08,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,91,2017-06-14T09:34:00.000-04:00,23.82435366 90.37796729 0 0,23.82435366,90.37796729,0,0,1,2,1,5,1,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,1,n/a,2,n/a,3,n/a,3,n/a,1,n/a,2,n/a,2,n/a,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,n/a,32,vFLd6ukjFadc82tfQmzfYF,uuid:f9828a08-147d-46d3-b50f-277eaf466a87,f9828a08-147d-46d3-b50f-277eaf466a87,2017-11-25T17:22:47,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,92,2017-06-14T09:55:00.000-04:00,23.82389996 90.37851435 -56 0,23.82389996,90.37851435,-56,0,1,1,1,5,1,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,1,n/a,2,n/a,2,n/a,2,n/a,1,n/a,2,n/a,3,n/a,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,n/a,32,vFLd6ukjFadc82tfQmzfYF,uuid:21c46955-a64c-4172-b1b4-579819990dd3,21c46955-a64c-4172-b1b4-579819990dd3,2017-11-25T17:24:37,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,93,2017-06-14T09:30:00.000-04:00,23.8228727 90.3793966 0 0,23.8228727,90.3793966,0,0,1,2,1,2,1,3,n/a,3,n/a,2,n/a,2,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,3,n/a,1,n/a,3,n/a,3,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Good response,25,vFLd6ukjFadc82tfQmzfYF,uuid:201de9d5-8cdf-40be-8f2d-604caed27c73,201de9d5-8cdf-40be-8f2d-604caed27c73,2017-11-25T17:26:54,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,94,2017-06-14T10:03:00.000-04:00,23.8242803 90.3779974 -51 0,23.8242803,90.3779974,-51,0,1,2,1,6,1,3,n/a,3,n/a,3,n/a,3,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,2,n/a,3,n/a,3,n/a,1,n/a,3,n/a,3,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Good response,25,vFLd6ukjFadc82tfQmzfYF,uuid:07cc013d-ba22-43b9-a36a-2ea08d3660b7,07cc013d-ba22-43b9-a36a-2ea08d3660b7,2017-11-25T17:29:15,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,95,2017-06-14T09:36:00.000-04:00,23.822872 90.3796909 0 0,23.822872,90.3796909,0,0,1,2,1,3,1,3,n/a,2,n/a,1,n/a,1,n/a,3,n/a,2,n/a,2,n/a,2,n/a,2,n/a,6,N/A,6,N/A,3,n/a,3,n/a,3,n/a,3,n/a,1,n/a,3,n/a,2,n/a,3,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,30,vFLd6ukjFadc82tfQmzfYF,uuid:3fdaafb2-0ef2-4633-867c-fc5f3b1ea9bc,3fdaafb2-0ef2-4633-867c-fc5f3b1ea9bc,2017-11-25T17:32:37,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,96,2017-06-14T10:02:00.000-04:00,23.8228727 90.3793966 0 0,23.8228727,90.3793966,0,0,1,2,1,3,1,3,n/a,3,n/a,2,n/a,2,n/a,2,n/a,2,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,3,n/a,1,n/a,3,n/a,3,n/a,3,n/a,3,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,30,vFLd6ukjFadc82tfQmzfYF,uuid:dd2611bb-fd20-4c5d-901d-120d7edf9075,dd2611bb-fd20-4c5d-901d-120d7edf9075,2017-11-25T17:34:38,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,97,2017-06-14T10:50:00.000-04:00,23.82419984 90.37772593 5 0,23.82419984,90.37772593,5,0,1,2,1,5,1,3,n/a,3,n/a,3,n/a,3,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,3,n/a,1,n/a,3,n/a,3,n/a,3,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,30,vFLd6ukjFadc82tfQmzfYF,uuid:e5c2e1a6-83e4-45c5-b84d-be4f6b2c715e,e5c2e1a6-83e4-45c5-b84d-be4f6b2c715e,2017-11-25T17:37:05,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,98,2017-06-14T09:54:00.000-04:00,23.82411777 90.37766891 25 0,23.82411777,90.37766891,25,0,1,2,1,5,1,3,n/a,4,n/a,1,n/a,1,n/a,3,n/a,4,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,3,n/a,1,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,27,vFLd6ukjFadc82tfQmzfYF,uuid:526db823-3c32-425c-832e-28af3c41d69a,526db823-3c32-425c-832e-28af3c41d69a,2017-11-25T17:39:34,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,99,2017-06-14T10:29:00.000-04:00,23.8238372 90.37747971 -42 0,23.8238372,90.37747971,-42,0,1,2,1,5,1,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,4,n/a,4,n/a,1,n/a,2,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,27,vFLd6ukjFadc82tfQmzfYF,uuid:19ad4c78-ce61-45bf-928c-e8fa62b4d4ce,19ad4c78-ce61-45bf-928c-e8fa62b4d4ce,2017-11-25T17:41:35,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,100,2017-06-14T11:07:00.000-04:00,23.8243643 90.3776309 0 0,23.8243643,90.3776309,0,0,1,2,1,4,1,4,n/a,4,n/a,1,n/a,1,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,2,n/a,2,n/a,1,n/a,4,n/a,4,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,27,vFLd6ukjFadc82tfQmzfYF,uuid:0ee44eed-256e-4716-adbc-25af532a0b04,0ee44eed-256e-4716-adbc-25af532a0b04,2017-11-26T17:50:33,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,401,2017-06-12T11:28:00.000-04:00,23.70785299 90.42566389 16 0,23.70785299,90.42566389,16,0,7,2,1,3,1,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,3,n/a,3,n/a,1,n/a,2,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,19,vFLd6ukjFadc82tfQmzfYF,uuid:0a4e4520-1454-4a3d-aae1-6a4abee60d2a,0a4e4520-1454-4a3d-aae1-6a4abee60d2a,2017-11-26T17:54:36,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,402,2017-06-12T12:27:00.000-04:00,23.70801824 90.42560641 18 0,23.70801824,90.42560641,18,0,7,2,1,4,1,4,n/a,4,n/a,1,n/a,1,n/a,3,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,3,n/a,1,n/a,3,n/a,1,n/a,2,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,19,vFLd6ukjFadc82tfQmzfYF,uuid:0819d84f-e1f0-4a56-a414-e6e3223807c1,0819d84f-e1f0-4a56-a414-e6e3223807c1,2017-11-26T17:58:25,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,403,2017-06-12T13:30:00.000-04:00,23.70800603 90.42518554 0 0,23.70800603,90.42518554,0,0,7,2,1,5,1,4,n/a,3,n/a,2,n/a,2,n/a,3,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,3,n/a,1,n/a,3,n/a,3,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,19,vFLd6ukjFadc82tfQmzfYF,uuid:58273cab-c29d-4f80-8e24-85d776fc0500,58273cab-c29d-4f80-8e24-85d776fc0500,2017-11-26T18:00:03,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,404,2017-06-12T14:27:00.000-04:00,23.70741712 90.42532057 -1 0,23.70741712,90.42532057,-1,0,7,2,1,6,1,4,n/a,4,n/a,1,n/a,1,n/a,3,n/a,2,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,2,n/a,2,n/a,1,n/a,3,n/a,2,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,19,vFLd6ukjFadc82tfQmzfYF,uuid:68fd0854-e13e-42d6-9f99-d6589b7a4ed9,68fd0854-e13e-42d6-9f99-d6589b7a4ed9,2017-11-26T18:02:02,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,405,2017-06-12T15:06:00.000-04:00,23.7077822 90.42541902 0 0,23.7077822,90.42541902,0,0,7,2,1,4,1,4,n/a,4,n/a,1,n/a,1,n/a,2,n/a,1,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,2,n/a,2,n/a,1,n/a,3,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,19,vFLd6ukjFadc82tfQmzfYF,uuid:ba4fb2f4-c857-4e01-ae43-90087603fc74,ba4fb2f4-c857-4e01-ae43-90087603fc74,2017-11-26T18:03:44,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,406,2017-06-13T08:45:00.000-04:00,23.707409 90.425892 0 0,23.707409,90.425892,0,0,7,2,1,6,1,4,n/a,4,n/a,2,n/a,2,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,2,n/a,2,n/a,1,n/a,3,n/a,2,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,19,vFLd6ukjFadc82tfQmzfYF,uuid:f4e6f105-2ae2-4721-adf8-25050208dd40,f4e6f105-2ae2-4721-adf8-25050208dd40,2017-11-26T18:05:34,,
