deviceid,h_id,h_start,h_coordinates,_h_coordinates_latitude,_h_coordinates_longitude,_h_coordinates_altitude,_h_coordinates_precision,h_neighborhood,h_home_type,h_rainweek,h_population,h_c,h_s,h_s_a,h_s_a_other,h_s_c,h_s_c_other,h_d,h_d_a,h_d_a_other,h_d_c,h_d_c_other,h_f,h_f_a,h_f_a_other,h_f_c,h_f_c_other,h_dw,h_dw_a,h_dw_a_other,h_dw_c,h_dw_c_other,h_dw_e_wt_note,h_dw_e_wt,h_dw_e_wt_other,h_o,h_o_a,h_o_a_other,h_o_c,h_o_c_other,h_bw,h_bw_a,h_bw_a_other,h_bw_c,h_bw_c_other,h_p,h_p_a,h_p_a_other,h_p_c,h_p_c_other,h_p_e,h_p_e_other,h_sf,h_sf_a,h_sf_a_other,h_sf_c,h_sf_c_other,h_l,h_l_a,h_l_a_other,h_l_c,h_l_c_other,h_pl,h_pl_a_th,h_pl_a_th_other,h_pl_a_tu,h_pl_a_tu_other,h_pl_a_tw,h_pl_a_tw_other,h_pl_a_tf,h_pl_a_tf_other,h_pl_a_ts,h_pl_a_ts_other,h_end,h_notes,h_enum,__version__,_id,_uuid,_submission_time,_index
3.60E+14,56,2017-06-13T10:22:00.724+06,23.8227658 90.3795214 0.0 1151.0,23.8227658,90.3795214,0,1151,11,2,1,4,1,,4,,4,,,1,,1,,,3,,3,,,1,,1,,,2,,,,,,,,2,,2,,,3,,3,,1,,,3,,3,,,4,,4,,,1,,2,,1,,2,,,,,,,,,644d0d3a-1df3-40c5-8298-b90102edf7e2,2017-06-20T05:44:49,
3.60E+14,57,2017-06-13T11:08:00.656+06,23.8227658 90.3795214 0.0 1151.0,23.8227658,90.3795214,0,1151,11,2,1,6,1,,4,,4,,,1,,1,,,3,,3,,,2,,4,,,2,,,,,,,,2,,2,,,3,,3,,1,,,3,,3,,,1,,1,,,2,,,,,,,,,,,,,,,1cf3f31e-822b-414b-97d8-5475f51d35ba,2017-06-20T04:56:53,
3.60E+14,58,2017-06-13T11:51:00.607+06,23.822872 90.3796909 0.0 1100.0,23.822872,90.3796909,0,1100,11,2,1,4,1,,2,,2,,,1,,1,,,4,,4,,,1,,1,,,1,,,,,,,,2,,2,,,3,,3,,1,,,2,,2,,,1,,1,,,2,,,,,,,,,,,,,,,e1f5c927-661d-4ce7-9998-ec7e77560d0f,2017-06-20T05:45:53,
3.60E+14,59,2017-06-13T12:50:00.380+06,23.82411671392023 90.37775938840512 -48.0 0.0,23.82411671,90.37775939,-48,0,11,2,1,4,1,,4,,4,,,1,,1,,,4,,4,,,1,,1,,,2,,,,,,,,2,,1,,,3,,4,,1,,,3,,3,,,1,,1,,,2,,,,,,,,,,,,,,,ab0c2a33-93ad-4d73-add9-349c1d1877f8,2017-06-20T04:46:52,
3.60E+14,60,2017-06-13T13:25:00.610+06,23.824156021983853 90.37765839721855 -1.0 0.0,23.82415602,90.3776584,-1,0,11,2,1,4,1,,4,,4,,,1,,1,,,2,,1,,,4,,4,,,2,,,,,,,,2,,2,,,4,,3,,1,,,4,,3,,,1,,1,,,2,,,,,,,,,,,,,,,35553fbd-d166-45ae-860b-4633285f9a7b,2017-06-20T05:44:51,
3.60E+14,61,2017-06-12T10:24:00.783+06,23.824354806167545 90.37840298648435 -2.0 0.0,23.82435481,90.37840299,-2,0,11,1,1,6,1,,1,,1,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,1,,1,,,1,,2,,1,,,2,,1,,,1,,1,,,2,,,,,,,,,,,,,,,e5665faf-db74-4330-be5c-bfc4de2bf959,2017-06-20T04:03:35,
3.60E+14,62,2017-06-12T11:52:00.474+06,23.824487368891145 90.37783045305001 0.0 0.0,23.82448737,90.37783045,0,0,11,2,1,4,1,,1,,1,,,1,,2,,,1,,1,,,4,,4,,,2,,,,,,,,1,,1,,,2,,2,,1,,,3,,1,,,1,,1,,,2,,,,,,,,,,,,,,,e54a547a-c501-4076-8596-eaddc060ec00,2017-06-20T06:41:37,
3.60E+14,63,2017-06-12T12:39:00.735+06,23.824319439212687 90.37794107421995 -4.0 0.0,23.82431944,90.37794107,-4,0,11,2,1,4,1,,1,,1,,,2,,2,,,1,,1,,,4,,4,,,2,,,,,,,,1,,1,,,1,,2,,1,,,1,,2,,,1,,1,,,2,,,,,,,,,,,,,,,5ef12586-df91-449c-b262-da92570b8c8d,2017-06-20T03:49:32,
3.60E+14,64,2017-06-12T13:00:00.918+06,23.8243339360012 90.37821788131252 -2.0 0.0,23.82433394,90.37821788,-2,0,11,2,1,3,1,,1,,1,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,2,,2,,,2,,3,,1,,,4,,2,,,1,,1,,,2,,,,,,,,,,,,,,,d7ab2ddd-c262-4c83-957a-7c243199904d,2017-06-20T06:42:05,
3.60E+14,65,2017-06-12T13:18:00.397+06,23.822958821986756 90.37827901303261 3.0 0.0,23.82295882,90.37827901,3,0,11,2,1,4,1,,1,,1,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,1,,1,,,1,,2,,1,,,2,,2,,,1,,1,,,2,,,,,,,,,,,,,,,7bb078a6-ad72-4318-ac5b-780700c1d211,2017-06-20T04:00:44,
3.60E+14,66,2017-06-13T09:02:00.569+06,23.824360554796513 90.37808707880076 0.0 0.0,23.82436055,90.37808708,0,0,11,2,1,4,1,,1,,1,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,1,,1,,,2,,3,,1,,,2,,2,,,1,,1,,,2,,,,,,,,,,,,,,,f61b85a9-9cd5-45b1-8432-0884d4b71670,2017-06-20T06:41:40,
3.60E+14,67,2017-06-13T09:27:00.111+06,23.82415941718068 90.37811687306075 0.0 0.0,23.82415942,90.37811687,0,0,11,2,1,4,1,,1,,1,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,1,,1,,,3,,3,,1,,,3,,2,,,1,,1,,,2,,,,,,,,,,,,,,,65b06b77-1323-4083-b362-aa120aaa9033,2017-06-20T03:54:23,
3.60E+14,68,2017-06-13T10:07:00.368+06,23.824079397196712 90.37819704833558 0.0 0.0,23.8240794,90.37819705,0,0,11,2,1,4,1,,2,,2,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,1,,2,,,2,,2,,1,,,2,,3,,,4,,4,,,1,,1,,1,,1,,,,,,,,,68207bb4-c460-4061-bc7b-970ae49cb7eb,2017-06-20T06:42:20,
3.60E+14,69,2017-06-13T10:32:00.896+06,23.822633717066527 90.37804180609726 0.0 0.0,23.82263372,90.37804181,0,0,11,2,1,5,1,,1,,1,,,1,,1,,,1,,1,,,1,,1,,,2,,,,,,,,1,,2,,,2,,2,,1,,,2,,2,,,1,,1,,,2,,,,,,,,,,,,,,,4aaa615d-5836-40aa-8e46-b88ca1c4da68,2017-06-20T03:54:31,
3.60E+14,70,2017-06-13T11:49:00.788+06,23.824550009225877 90.37790776882899 0.0 0.0,23.82455001,90.37790777,0,0,11,2,1,3,1,,1,,2,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,1,,2,,,2,,2,,1,,,1,,2,,,1,,1,,,2,,,,,,,,,,,,,,,51984631-44da-4e43-9d92-9c529dcc9a9b,2017-06-20T06:41:42,
3.60E+14,71,2017-06-11T10:52:00.330+06,23.823169 90.378398 0.0 135.6,23.823169,90.378398,0,135.6,11,2,1,4,1,,4,,4,,,1,,1,,,4,,4,,,4,,4,,,2,,,,,,,,2,,2,,,1,,1,,1,,,3,,3,,,4,,4,,,1,,1,,1,,1,,,,,,,,,0d89939f-bddc-46c8-8ebb-7c5de3fa4354,2017-06-15T08:01:18,
3.60E+14,72,2017-06-12T11:55:00.682+06,23.8228727 90.3793966 0.0 1100.0,23.8228727,90.3793966,0,1100,11,2,1,7,1,,4,,3,,,6,could not be reached,6,could not be reached,,3,,2,,,4,,4,,,2,,,,,,,,2,,2,,,3,,3,,1,,,6,could not be reached,6,could not be reached,,2,,2,,,2,,,,,,,,,,,Good response,,,,7509a16d-97fd-44fe-a642-b0d03ea74401,2017-06-20T05:51:23,
3.60E+14,73,2017-06-12T12:30:00.493+06,23.82351114032363 90.37775618921282 -1.0 0.0,23.82351114,90.37775619,-1,0,11,2,1,5,1,,4,,4,,,3,,3,,,3,,3,,,4,,4,,,2,,,,,,,,1,,2,,,2,,2,,1,,,2,,2,,,1,,1,,,2,,,,,,,,,,,Good respon,,,,658c8d4a-1a81-4eff-ad7b-940c91fbdd17,2017-06-17T09:20:15,
3.60E+14,74,2017-06-12T13:12:00.255+06,23.8228792 90.3783865 0.0 164.4,23.8228792,90.3783865,0,164.4,11,2,1,2,1,,4,,3,,,3,,3,,,3,,3,,,4,,4,,,2,,,,,,,,2,,2,,,2,,2,,1,,,3,,3,,,1,,1,,,2,,,,,,,,,,,Good respon,,,,9a779d08-71f7-42f9-8b51-0b05c34d5e78,2017-06-20T05:52:07,
3.60E+14,75,2017-06-12T13:55:00.060+06,23.8228727 90.3793966 0.0 1100.0,23.8228727,90.3793966,0,1100,11,2,1,8,1,,3,,3,,,2,,2,,,3,,3,,,4,,4,,,2,,,,,,,,1,,2,,,2,,2,,1,,,3,,3,,,2,,2,,,2,,,,,,,,,,,Good respon,,,,84eea627-2bab-401e-a35c-882583e9f6bd,2017-06-20T05:09:52,
3.60E+14,76,2017-06-12T09:03:00.480+06,23.8243643 90.3776309 0.0 1100.0,23.8243643,90.3776309,0,1100,11,2,1,5,1,,4,,4,,,3,,3,,,3,,3,,,4,,4,,,2,,,,,,,,2,,2,,,2,,2,,1,,,3,,3,,,1,,1,,,2,,,,,,,,,,,Good respon,,,,c5ae2f08-d345-4adf-a3e1-fecb790fbcfe,2017-06-20T05:51:26,
3.60E+14,77,2017-06-13T10:31:00.184+06,23.8228727 90.3793966 0.0 1100.0,23.8228727,90.3793966,0,1100,11,2,1,5,1,,4,,4,,,2,,2,,,3,,3,,,4,,4,,,2,,,,,,,,2,,2,,,3,,3,,1,,,3,,3,,,2,,2,,,2,,,,,,,,,,,Good respon,,,,590fba24-53fb-449f-93e9-f0ad05986f17,2017-06-17T09:23:50,
3.60E+14,78,2017-06-13T10:58:00.842+06,23.8228727 90.3793966 0.0 1100.0,23.8228727,90.3793966,0,1100,11,2,1,4,1,,3,,3,,,3,,4,,,3,,3,,,4,,4,,,2,,,,,,,,2,,2,,,3,,3,,1,,,3,,3,,,2,,2,,,2,,,,,,,,,,,Good respon,,,,2f7f8d37-40a8-42fa-aff6-f871b5baee47,2017-06-20T05:52:26,
3.60E+14,79,2017-06-13T11:22:00.879+06,23.8228727 90.3793966 0.0 1100.0,23.8228727,90.3793966,0,1100,11,2,1,3,1,,4,,4,,,3,,3,,,3,,3,,,4,,4,,,2,,,,,,,,2,,2,,,3,,3,,1,,,3,,3,,,2,,2,,,2,,,,,,,,,,,Good respon,,,,b8734370-56fb-4462-af03-f5ceb808f337,2017-06-15T08:16:50,
3.60E+14,80,2017-06-13T12:04:00.746+06,23.823169 90.378398 0.0 56.1,23.823169,90.378398,0,56.1,11,2,1,5,1,,1,,3,,,2,,4,,,2,,3,,,4,,4,,,1,,,,,,,,2,,2,,,3,,3,,1,,,3,,3,,,2,,2,,,2,,,,,,,,,,,Good response,,,,45e88d07-dff2-4525-a47b-34e365719dc0,2017-06-20T05:51:28,
3.60E+14,81,2017-06-13T10:35:00.032+06,23.823057566321932 90.37781045915563 2.0 0.0,23.82305757,90.37781046,2,0,11,2,1,4,1,,4,,4,,,1,,1,,,4,,4,,,4,,4,,,2,,,,,,,,2,,2,,,2,,2,,1,,,2,,1,,,1,,1,,,2,,,,,,,,,,,,,,,b5d83612-ee3f-40bf-8db4-ffcddff616b2,2017-06-20T06:36:57,
3.60E+14,82,2017-06-13T11:42:00.405+06,23.823453854083148 90.37755563306322 -2.0 0.0,23.82345385,90.37755563,-2,0,11,2,1,6,1,,4,,4,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,1,,2,,,2,,2,,1,,,3,,2,,,1,,1,,,2,,,,,,,,,,,,,,,032f8146-21f3-4efc-b6bf-40a00620596b,2017-06-15T08:05:29,
3.60E+14,83,2017-06-13T12:14:00.403+06,23.822047289884967 90.37866759433057 0.0 0.0,23.82204729,90.37866759,0,0,11,2,1,3,1,,4,,4,,,1,,1,,,1,,3,,,4,,4,,,2,,,,,,,,1,,1,,,1,,2,,1,,,3,,2,,,1,,1,,,2,,,,,,,,,,,,,,,b504339e-2236-457f-b2ea-eba2ee715074,2017-06-20T06:37:48,
3.60E+14,84,2017-06-13T12:45:00.407+06,23.823471142268563 90.37793748031324 -134.0 0.0,23.82347114,90.37793748,-134,0,11,2,1,3,1,,4,,4,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,1,,2,,,2,,2,,1,,,4,,2,,,1,,1,,,2,,,,,,,,,,,,,,,75d5b014-c7f3-4169-8381-f4e1b1ca1f68,2017-06-20T04:14:35,
3.60E+14,85,2017-06-13T13:20:00.395+06,23.82368782574982 90.37758403709931 -78.0 0.0,23.82368783,90.37758404,-78,0,11,2,1,6,1,,4,,4,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,1,,2,,,2,,2,,1,,,3,,3,,,4,,4,,,1,,1,,1,,2,,,,,,,,,0e917091-2d92-492b-bce9-a25df3fe39d2,2017-06-20T06:36:59,
3.60E+14,86,2017-06-13T10:59:00.988+06,23.8243651 90.3773366 0.0 1100.0,23.8243651,90.3773366,0,1100,11,2,1,8,1,,3,,4,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,2,,2,,,3,,3,,1,,,3,,2,,,1,,1,,,2,,,,,,,,,,,,,,,8ce99d35-3b2c-4990-87b4-8eae897e5bc0,2017-06-20T06:05:25,
3.60E+14,87,2017-06-13T11:23:00.496+06,23.8234290502723 90.37763683626152 81.0 0.0,23.82342905,90.37763684,81,0,11,2,1,8,1,,4,,3,,,3,,3,,,2,,2,,,4,,4,,,2,,,,,,,,2,,2,,,2,,2,,1,,,3,,2,,,1,,1,,,2,,,,,,,,,,,,,,,444bfab7-ab93-4fc0-83c3-18ff297ab236,2017-06-20T05:29:07,
3.60E+14,88,2017-06-13T12:07:00.314+06,23.824118118193233 90.37853450583368 31.0 0.0,23.82411812,90.37853451,31,0,11,2,1,4,1,,4,,4,,,3,,3,,,2,,2,,,4,,4,,,1,,,,,,,,2,,2,,,2,,2,,1,,,3,,2,,,1,,1,,,2,,,,,,,,,,,,,,,a90f5279-fbde-43a8-bd10-92e10115f586,2017-06-20T06:06:10,
3.60E+14,89,2017-06-13T12:37:00.095+06,23.8243651 90.3773366 0.0 1100.0,23.8243651,90.3773366,0,1100,11,2,1,7,1,,3,,4,,,2,,1,,,3,,3,,,4,,4,,,2,,,,,,,,2,,2,,,3,,2,,2,,,3,,2,,,1,,1,,,2,,,,,,,,,,,,,,,4a309f54-834e-462c-b9fb-ec8a46a8c637,2017-06-17T09:31:28,
3.60E+14,90,2017-06-13T13:23:00.275+06,23.823309765354804 90.37823892498781 13.0 0.0,23.82330977,90.37823892,13,0,11,2,1,4,1,,4,,4,,,2,,3,,,2,,2,,,1,,1,,,2,,,,,,,,2,,2,,,3,,3,,1,,,2,,2,,,1,,1,,,2,,,,,,,,,,,,,,,f1d4d05a-12ba-48f3-ae97-83700f9372a7,2017-06-20T06:05:27,
3.60E+14,91,2017-06-14T09:34:00.670+06,23.824353658367166 90.37796729242386 0.0 0.0,23.82435366,90.37796729,0,0,11,2,1,5,1,,1,,1,,,1,,1,,,1,,2,,,4,,4,,,2,,,,,,,,1,,2,,,3,,3,,1,,,2,,2,,,4,,4,,,1,,1,,1,,1,,,,,,,,,6c4c2e43-91bb-40b0-9652-c96379e02824,2017-06-20T03:54:38,
3.60E+14,92,2017-06-14T09:55:00.544+06,23.82389995669325 90.37851434967399 -56.0 0.0,23.82389996,90.37851435,-56,0,11,1,1,5,1,,1,,1,,,1,,1,,,1,,2,,,4,,4,,,2,,,,,,,,1,,2,,,2,,2,,1,,,2,,3,,,4,,4,,,1,,1,,1,,1,,,,,,,,,f5b8f07d-66e2-40e5-9597-fbcacb736784,2017-06-20T06:42:07,
3.60E+14,93,2017-06-14T09:30:00.321+06,23.8228727 90.3793966 0.0 1100.0,23.8228727,90.3793966,0,1100,11,2,1,2,1,,3,,3,,,2,,2,,,3,,3,,,1,,1,,,2,,,,,,,,2,,2,,,3,,3,,1,,,3,,3,,,2,,2,,,2,,,,,,,,,,,Good respon,,,,48e0ef1d-d11f-46cb-aa87-3ae098ed4ea1,2017-06-15T08:18:42,
3.60E+14,94,2017-06-14T10:03:00.940+06,23.82428029732848 90.37799739653174 -51.0 0.0,23.8242803,90.3779974,-51,0,11,2,1,6,1,,3,,3,,,3,,3,,,3,,3,,,1,,1,,,2,,,,,,,,1,,2,,,3,,3,,1,,,3,,3,,,2,,2,,,2,,,,,,,,,,,Good respon,,,,c6cef9c4-2758-4c04-9011-62b8bee8246b,2017-06-20T05:52:09,
3.60E+14,95,2017-06-14T09:36:00.237+06,23.822872 90.3796909 0.0 1100.0,23.822872,90.3796909,0,1100,11,2,1,3,1,,3,,2,,,1,,1,,,3,,2,,,2,,2,,,2,,,,,,,,3,,3,,,3,,3,,1,,,3,,2,,,3,,2,,,2,,,,,,,,,,,,,,,26ec26b0-de75-45e6-9d8a-ea1b3e5d63f0,2017-06-19T07:21:28,
3.60E+14,96,2017-06-14T10:02:00.055+06,23.8228727 90.3793966 0.0 1100.0,23.8228727,90.3793966,0,1100,11,2,1,3,1,,3,,3,,,2,,2,,,2,,2,,,1,,1,,,2,,,,,,,,2,,2,,,3,,3,,1,,,3,,3,,,3,,3,,,2,,,,,,,,,,,,,,,690d9553-117b-4fd5-ab89-236ab8d5d537,2017-06-19T06:24:12,
3.60E+14,97,2017-06-14T10:50:00.859+06,23.824199844002827 90.37772592510684 5.0 0.0,23.82419984,90.37772593,5,0,11,2,1,5,1,,3,,3,,,3,,3,,,3,,3,,,1,,1,,,2,,,,,,,,2,,2,,,3,,3,,1,,,3,,3,,,3,,2,,,2,,,,,,,,,,,,,,,278cd989-bcb9-4e5b-ae18-b7194f1c032f,2017-06-19T07:09:23,
3.60E+14,98,2017-06-14T09:54:00.496+06,23.82411776763267 90.37766890855643 25.0 0.0,23.82411777,90.37766891,25,0,11,2,1,5,1,,3,,4,,,1,,1,,,3,,4,,,1,,1,,,2,,,,,,,,2,,2,,,3,,3,,1,,,3,,3,,,1,,1,,,2,,,,,,,,,,,,,,,194eb682-c830-4a96-b71a-e21448199082,2017-06-20T04:48:04,
3.60E+14,99,2017-06-14T10:29:00.629+06,23.823837202075993 90.37747970902383 -42.0 0.0,23.8238372,90.37747971,-42,0,11,2,1,5,1,,4,,4,,,1,,1,,,4,,4,,,1,,1,,,2,,,,,,,,2,,2,,,4,,4,,1,,,2,,2,,,1,,1,,,2,,,,,,,,,,,,,,,d7937818-43f6-451e-b2b8-2e1c35008924,2017-06-20T05:45:22,
3.60E+14,100,2017-06-14T11:07:00.061+06,23.8243643 90.3776309 0.0 1100.0,23.8243643,90.3776309,0,1100,11,2,1,4,1,,4,,4,,,1,,1,,,3,,3,,,1,,1,,,2,,,,,,,,1,,1,,,2,,2,,1,,,4,,4,,,1,,1,,,2,,,,,,,,,,,,,,,6b2d715c-34ab-4cb7-abcd-9f3cf8a2b2d1,2017-06-20T04:54:47,
3.60E+14,101,2017-06-12T11:22:00.362+06,23.771386543801533 90.43247951734074 0.0 0.0,23.77138654,90.43247952,0,0,22,2,1,3,1,,4,,4,,,3,,3,,,1,,1,,,1,,1,,,2,,,,,,,,2,,2,,,4,,4,,1,,,4,,3,,,1,,1,,,2,,,,,,,,,,,"Bristir jonno kaj korte khub aktu somosa hoyese,",,,,7d5616f6-f928-4b1f-9ecf-0815a66d805e,2017-06-17T09:28:38,
3.60E+14,102,2017-06-12T12:12:00.440+06,23.771425341052726 90.43261150148709 -1.0 0.0,23.77142534,90.4326115,-1,0,22,2,1,3,1,,4,,4,,,1,,1,,,4,,4,,,1,,1,,,2,,,,,,,,2,,2,,,3,,3,,1,,,4,,3,,,1,,1,,,2,,,,,,,,,,,"Kono montobbo nai,",,,,fb3d0b75-34c7-433d-ab4d-540290df720b,2017-06-20T06:43:03,
3.60E+14,103,2017-06-12T13:19:00.326+06,23.77120054661207 90.43282557295242 -63.0 0.0,23.77120055,90.43282557,-63,0,22,2,1,2,1,,4,,4,,,1,,2,,,3,,3,,,1,,1,,,2,,,,,,,,2,,2,,,3,,3,,1,,,3,,2,,,1,,1,,,2,,,,,,,,,,,Kono montobbo nai,,,,18f8f39a-eca2-4cbc-8d46-7e53ce8947d8,2017-06-15T08:07:18,
3.60E+14,104,2017-06-12T14:11:00.519+06,23.771203612608694 90.43262004042012 34.0 0.0,23.77120361,90.43262004,34,0,22,2,1,3,1,,4,,4,,,4,,4,,,3,,3,,,1,,1,,,1,,,,,,,,1,,1,,,3,,3,,1,,,4,,1,,,1,,1,,,2,,,,,,,,,,,,,,,1c519153-4dd4-44be-8914-2e05f4ca5838,2017-06-20T06:43:34,
3.60E+14,105,2017-06-12T14:50:00.617+06,23.7738691745825 90.43640396227019 0.0 0.0,23.77386917,90.43640396,0,0,22,2,1,6,1,,4,,4,,,4,,4,,,3,,3,,,1,,1,,,2,,,,,,,,2,,2,,,3,,3,,1,,,4,,3,,,1,,1,,,2,,,,,,,,,,,,,,,f5806974-b33f-4c39-89ce-96dedc7c7518,2017-06-20T03:45:07,
3.60E+14,106,2017-06-12T11:04:00.339+06,23.787058 90.4250378 0.0 800.0,23.787058,90.4250378,0,800,22,2,1,5,1,,4,,3,,,2,,2,,,1,,1,,,1,,1,,,2,,,,,,,,2,,1,,,3,,3,,1,,,3,,3,,,1,,1,,,2,,,,,,,,,,,Rojar ager khabar er kotha mone korate kosto hoyese,,,,c5f5270b-5876-4fd7-8bb6-6fc959f1519d,2017-06-19T05:31:51,
3.60E+14,107,2017-06-12T11:53:00.133+06,23.7717095 90.4298905 0.0 1195.0,23.7717095,90.4298905,0,1195,22,2,1,4,1,,2,,2,,,1,,1,,,1,,1,,,1,,1,,,2,,,,,,,,2,,2,,,3,,3,,1,,,3,,1,,,1,,1,,,2,,,,,,,,,,,,,,,9007aed8-bb5c-4a91-b920-c77e3dd27ba2,2017-06-20T06:49:07,
3.60E+14,108,2017-06-12T12:23:00.364+06,23.7717941 90.4315202 0.0 800.0,23.7717941,90.4315202,0,800,22,2,1,4,1,,2,,2,,,1,,1,,,2,,2,,,1,,1,,,1,,,,,,,,1,,2,,,3,,3,,1,,,3,,1,,,1,,1,,,2,,,,,,,,,,,,,,,3a8d3304-71e8-4f82-81aa-e369f31d4260,2017-06-15T08:04:49,
3.60E+14,109,2017-06-12T13:01:00.931+06,23.7717941 90.4315202 0.0 800.0,23.7717941,90.4315202,0,800,22,2,1,3,1,,3,,2,,,2,,1,,,1,,1,,,1,,1,,,2,,,,,,,,2,,1,,,3,,3,,1,,,2,,2,,,1,,1,,,2,,,,,,,,,,,,,,,c4189d72-00ed-4ac1-b10e-10963416af33,2017-06-20T06:49:39,
3.60E+14,110,2017-06-12T13:35:00.142+06,23.7717941 90.4315202 0.0 800.0,23.7717941,90.4315202,0,800,22,2,1,4,1,,3,,2,,,1,,1,,,1,,1,,,1,,1,,,1,,,,,,,,2,,2,,,3,,3,,1,,,4,,3,,,1,,1,,,2,,,,,,,,,,,,,,,a46ca1f1-06da-4d2f-baf7-0f09c76d3384,2017-06-15T08:11:29,
3.60E+14,111,2017-06-12T10:48:00.801+06,,23.770079,90.432195,,,22,2,1,5,1,,1,,4,,,1,,1,,,1,,1,,,1,,1,,,2,,,,,,,,2,,2,,,3,,4,,1,,,3,,3,,,1,,1,,,2,,,,,,,,,,,Valo,,,,2f100105-9e39-49ee-829f-64c9239925e7,2017-06-20T05:56:51,
3.60E+14,112,2017-06-12T11:22:00.698+06,,23.770215,90.431996,,,22,1,1,4,1,,1,,1,,,1,,1,,,3,,3,,,1,,1,,,1,,,,,,,,2,,2,,,3,,3,,1,,,3,,3,,,4,,4,,,1,,1,,1,,2,,,,,"Valo; surface, other and public latrine collected by phone",,,,ce662228-19c0-476f-b606-a8a142472ec6,2017-06-20T05:34:28,
3.60E+14,113,2017-06-12T11:50:00.789+06,,23.770094,90.431917,,,22,1,1,4,1,,4,,4,,,1,,3,,,2,,2,,,1,,1,,,1,,,,,,,,1,,1,,,3,,3,,1,,,2,,2,,,4,,4,,,1,,1,,1,,2,,,,,Valo but onek brishty,,,,bea3cd8c-7d38-4ef6-8ac6-aaf0b8afd03d,2017-06-20T05:57:22,
3.60E+14,114,2017-06-12T12:27:00.646+06,,23.769312,90.432986,,,22,1,1,4,1,,3,,4,,,1,,1,,,2,,2,,,1,,1,,,1,,,,,,,,2,,2,,,3,,3,,1,,,4,,3,,,4,,4,,,1,,1,,1,,2,,,,,"Valo ,,,onekk brishty",,,,22925ee8-ad8d-4702-9faf-78058f640706,2017-06-20T05:34:30,
3.60E+14,115,2017-06-12T13:03:00.541+06,,23.769605,90.433212,,,22,2,1,4,1,,4,,4,,,3,,3,,,1,,1,,,1,,1,,,1,,,,,,,,2,,2,,,3,,3,,1,,,3,,3,,,1,,1,,,2,,,,,,,,,,,"Valo ,brishty",,,,5a770169-0a76-4fb1-b29a-234cf76b9ee5,2017-06-20T05:56:53,
3.60E+14,116,2017-06-12T11:10:00.056+06,23.769778219053226 90.4328132212236 6.0 0.0,23.76977822,90.43281322,6,0,22,2,1,7,1,,4,,4,,,2,,2,,,1,,1,,,1,,1,,,1,,,,,,,,2,,1,,,3,,3,,1,,,4,,2,,,2,,2,,,2,,,,,,,,,,,Uttar data sundor vabe uttar dise,,,,92a427d9-4292-42d6-998d-4046f7653541,2017-06-17T09:28:38,
3.60E+14,117,2017-06-12T12:01:00.876+06,23.769774444633136 90.43291854003189 3.0 0.0,23.76977444,90.43291854,3,0,22,2,1,5,1,,1,,4,,,1,,1,,,1,,1,,,1,,1,,,1,,,,,,,,1,,1,,,2,,2,,2,,,3,,2,,,1,,2,,,2,,,,,,,,,,,,,,,46cb1395-eace-4347-8efa-6bc4d94268ed,2017-06-19T06:04:04,
3.60E+14,118,2017-06-12T12:40:00.356+06,23.769967559751226 90.43231032225238 -25.0 0.0,23.76996756,90.43231032,-25,0,22,2,1,3,1,,4,,4,,,2,,1,,,1,,1,,,1,,1,,,1,,,,,,,,1,,2,,,3,,3,,1,,,3,,3,,,2,,2,,,2,,,,,,,,,,,,,,,e5cfa6aa-d212-4e18-8ee0-1f08bc3c1bd0,2017-06-19T06:25:46,
3.60E+14,119,2017-06-12T13:22:00.042+06,23.770003664121404 90.4325386876133 -56.0 0.0,23.77000366,90.43253869,-56,0,22,1,1,4,1,,3,,4,,,2,,3,,,1,,3,,,1,,1,,,1,,,,,,,,1,,2,,,3,,3,,1,,,3,,2,,,4,,4,,,1,,1,,1,,2,,,,,,,,,41e08b3e-9cf6-4ecc-92e6-158f0a5b525b,2017-06-15T08:14:43,
3.60E+14,120,2017-06-12T13:59:00.161+06,23.77078111899047 90.43374930439089 -166.0 0.0,23.77078112,90.4337493,-166,0,22,2,1,4,1,,2,,2,,,2,,2,,,1,,1,,,1,,1,,,1,,,,,,,,2,,2,,,4,,3,,1,,,3,,3,,,2,,2,,,2,,,,,,,,,,,,,,,beb1fcd7-11c2-4552-b3b5-d60c63c4cafb,2017-06-15T08:16:21,
3.60E+14,121,2017-06-12T11:17:00.527+06,23.769794777633418 90.43109056525105 28.0 0.0,23.76979478,90.43109057,28,0,22,2,1,6,1,,4,,4,,,1,,1,,,1,,3,,,1,,1,,,1,,,,,,,,2,,2,,,3,,3,,1,,,3,,3,,,1,,1,,,2,,,,,,,,,,,0,,,,b36ff1a0-9794-435d-bb3d-0cff0ad611a3,2017-06-19T05:39:42,
