"col_neighborhood","col_sample_type","col_id","col_id_val","col_start","col_location","X_col_location_latitude","X_col_location_longitude","X_col_location_altitude","X_col_location_precision","col_weather","col_rainyest","col_rainweek","col_rainmon","col_pa_prox","col_pa_type","col_pa_type_other","col_pa_latrine_distance","col_bw_type","col_bw_type_other","col_bw_container","col_bw_container_lid","col_bw_cl_id","col_bw_cl_free","col_bw_cl_total","col_f_latrine_distance","col_p_type","col_p_type_other","col_p_num","col_dw_type","col_dw_type_other","col_dw_container","col_dw_container_lid","col_dw_id","col_dw_cl_free","col_dw_cl_total","col_l_toilet_type","col_l_toilet_type_other","col_l_toilet_stalls","col_l_toilet_feces","col_l_toilet_users","col_l_toilet_hw","col_s_type","col_s_type_other","col_d_water_level","col_d_water_flow","col_d_size","col_d_lining","col_d_lining_oth","col_d_feces","col_d_animals","col_d_schools","col_d_urban_ag","col_d_public_latrines","col_d_hh_latrines","col_d_shops","col_d_hh","col_d_hh_num","col_sf_type","col_sf_type_other","col_notes","col_enum","col_photo","meta.instanceID","X_uuid","X_submission_time","X_tags","X_notes"
282,6,2309,2309,"2018-11-01T09:22:00.000Z","6.670296676763002 -1.633315603746478 254.76209032561127 4.0",6.670296676763,-1.63331560374648,254.762090325611,4,1,1,,,,,,,,,,,,,,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani 
John Boateng",1,"uuid:e8103113-58e9-4b33-962c-1a947e7175bf","e8103113-58e9-4b33-962c-1a947e7175bf","2018-11-02T22:45:23",,
282,6,2310,2310,"2018-11-01T09:31:00.000Z","6.670361925943793 -1.633408555223395 272.4600810614428 4.0",6.67036192594379,-1.6334085552234,272.460081061443,4,1,1,,,,,,,,,,,,,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani 
John Boateng",1,"uuid:8dde900d-e66e-488d-b9cd-e5b98a41764e","8dde900d-e66e-488d-b9cd-e5b98a41764e","2018-11-02T22:45:25",,
282,10,9306,9306,"2018-11-01T10:04:00.000Z","6.672060032120295 -1.6273056268661148 291.4240666349335 4.0",6.67206003212029,-1.62730562686611,291.424066634934,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,"Hilda Darimaani 
John Boateng",1,"uuid:6a136dfe-501e-43a4-97cb-796da45313c2","6a136dfe-501e-43a4-97cb-796da45313c2","2018-11-02T22:45:27",,
282,10,9307,9307,"2018-11-01T10:12:00.000Z","6.672547488398376 -1.6276309328258316 291.3070878437692 4.0",6.67254748839838,-1.62763093282583,291.307087843769,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,"Hilda Darimaani 
John Boateng",1,"uuid:cb0819eb-dfd8-4039-b953-ba7055c14624","cb0819eb-dfd8-4039-b953-ba7055c14624","2018-11-02T22:45:29",,
282,10,9308,9308,"2018-11-01T10:15:00.000Z","6.672664010694163 -1.6276801653253417 283.4661536945128 4.0",6.67266401069416,-1.62768016532534,283.466153694513,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,"Hilda Darimaani 
John Boateng",1,"uuid:9a3757e5-e08a-4116-88a2-eb536774c13f","9a3757e5-e08a-4116-88a2-eb536774c13f","2018-11-02T22:45:31",,
282,10,9309,9309,"2018-11-01T10:44:00.000Z","6.669435024460391 -1.6297731640405937 274.7569632062516 4.0",6.66943502446039,-1.62977316404059,274.756963206252,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,"Hilda Darimaani 
John Boateng",1,"uuid:0f182fbd-ec37-4015-91ea-e2b738eeca31","0f182fbd-ec37-4015-91ea-e2b738eeca31","2018-11-02T22:46:11",,
282,10,9310,9310,"2018-11-01T12:03:00.000Z","6.669605579164589 -1.6293970962433988 282.30693298326725 4.0",6.66960557916459,-1.6293970962434,282.306932983267,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"Hilda Darimaani 
John Boateng",1,"uuid:f226444f-8110-411f-ba50-65f124ab4d13","f226444f-8110-411f-ba50-65f124ab4d13","2018-11-02T22:46:13",,
282,8,3301,3301,"2018-11-02T09:01:00.000Z","6.670096791970849 -1.62951711437696 265.27313344255583 4.0",6.67009679197085,-1.62951711437696,265.273133442556,4,1,0,1,,2,2,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani 
John Boateng",1,"uuid:83069e93-e82f-422b-8722-7ac355d682e1","83069e93-e82f-422b-8722-7ac355d682e1","2018-11-07T18:12:51",,
282,8,3302,3302,"2018-11-02T09:13:00.000Z","6.670217717679757 -1.630840188046957 253.92443648226217 4.0",6.67021771767976,-1.63084018804696,253.924436482262,4,1,0,1,,2,2,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani 
John Boateng",1,"uuid:87f10933-0a02-46d5-a78f-0a360834a7d3","87f10933-0a02-46d5-a78f-0a360834a7d3","2018-11-07T18:12:53",,
282,8,3303,3303,"2018-11-02T09:22:00.000Z","6.670423750309603 -1.6310132058868645 274.4393368679231 4.0",6.6704237503096,-1.63101320588686,274.439336867923,4,1,0,1,,4,2,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani 
John Boateng",1,"uuid:6d2817f6-945c-4aef-8350-b5a944deaf69","6d2817f6-945c-4aef-8350-b5a944deaf69","2018-11-07T18:12:54",,
282,8,3304,3304,"2018-11-02T09:32:00.000Z","6.670273295899395 -1.6313279882138612 263.31296840310284 4.0",6.67027329589939,-1.63132798821386,263.312968403103,4,1,0,1,,4,2,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani 
John Boateng",1,"uuid:1af815fe-11c3-478a-9374-6a1ce35173f0","1af815fe-11c3-478a-9374-6a1ce35173f0","2018-11-07T18:12:57",,
282,8,3305,3305,"2018-11-02T09:39:00.000Z","6.670099190792208 -1.6315840902209844 260.1117660940871 4.0",6.67009919079221,-1.63158409022098,260.111766094087,4,1,0,1,,4,2,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani 
John Boateng",1,"uuid:b863bcbc-dc95-4ede-aa67-fef2bf054783","b863bcbc-dc95-4ede-aa67-fef2bf054783","2018-11-07T18:12:58",,
282,8,3306,3306,"2018-11-02T09:49:00.000Z","6.669508517993709 -1.6308950949366394 272.505872493667 4.0",6.66950851799371,-1.63089509493664,272.505872493667,4,1,0,1,,4,2,,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani 
John Boateng",1,"uuid:28339402-05d3-4d00-a80c-a0be1ae52f4c","28339402-05d3-4d00-a80c-a0be1ae52f4c","2018-11-07T18:13:00",,
282,8,3307,3307,"2018-11-02T10:05:00.000Z","6.67022263241006 -1.629364805842756 282.82332129636296 4.0",6.67022263241006,-1.62936480584276,282.823321296363,4,1,0,1,,2,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani 
John Boateng",1,"uuid:47a2947f-6e2a-42d6-9252-990c92e60e75","47a2947f-6e2a-42d6-9252-990c92e60e75","2018-11-07T18:13:02",,
282,8,3308,3308,"2018-11-02T10:17:00.000Z","6.670810268107371 -1.6305605767930935 269.6869190182995 4.0",6.67081026810737,-1.63056057679309,269.686919018299,4,1,0,1,,2,2,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani 
John Boateng",1,"uuid:0be2c0b7-100c-4fd5-8a37-d38a4dac84b5","0be2c0b7-100c-4fd5-8a37-d38a4dac84b5","2018-11-07T18:13:03",,
282,8,3309,3309,"2018-11-02T10:33:00.000Z","6.6714823812879915 -1.6286715637328875 299.7033256181424 4.0",6.67148238128799,-1.62867156373289,299.703325618142,4,1,0,1,,4,2,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hilda Darimaani 
John Boateng",1,"uuid:fe8a8c6f-744f-45e0-9628-449d4f9e4ea7","fe8a8c6f-744f-45e0-9628-449d4f9e4ea7","2018-11-07T18:13:05",,
282,8,3310,3310,"2018-11-02T10:39:00.000Z","6.6720024491141 -1.6289160206700668 286.75558127779664 4.0",6.6720024491141,-1.62891602067007,286.755581277797,4,1,0,1,,4,2,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"School field","Hilda Darimaani 
John Boateng",1,"uuid:56578990-342c-4145-b5f5-8f8573675f30","56578990-342c-4145-b5f5-8f8573675f30","2018-11-07T18:13:07",,
282,9,7304,7304,"2018-11-02T09:24:00.000Z","6.670545952265165 -1.6300963673130873 272.5572707301304 4.0",6.67054595226517,-1.63009636731309,272.55727073013,4,2,0,1,,,,,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John and Alex ",1,"uuid:790f283a-ecb3-4906-a19c-b1b353d65093","790f283a-ecb3-4906-a19c-b1b353d65093","2018-11-07T18:16:44",,
282,9,7306,7306,"2018-11-02T09:34:00.000Z","6.670505546113096 -1.6301676239011753 276.4352005141954 4.0",6.6705055461131,-1.63016762390118,276.435200514195,4,2,0,1,,,,,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John and Alex",1,"uuid:c49bc014-c334-4a84-b70f-fc5f885f2bb1","c49bc014-c334-4a84-b70f-fc5f885f2bb1","2018-11-07T18:21:06",,
282,9,7307,7307,"2018-11-02T09:41:00.000Z","6.67060745285982 -1.6302606407957854 270.27986864479055 4.0",6.67060745285982,-1.63026064079579,270.279868644791,4,2,0,1,,,,,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John and Alex",1,"uuid:7cbda9e5-46ec-435c-80b6-658e2448e11b","7cbda9e5-46ec-435c-80b6-658e2448e11b","2018-11-07T18:21:16",,
282,9,7308,7308,"2018-11-02T09:57:00.000Z","6.671739468446999 -1.631728951043274 274.662237955418 4.0",6.671739468447,-1.63172895104327,274.662237955418,4,2,0,1,,,,,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John and Alex",1,"uuid:f8835502-92a7-4aaf-9308-442ebe7a122f","f8835502-92a7-4aaf-9308-442ebe7a122f","2018-11-07T18:21:17",,
282,5,6301,6301,"2018-11-05T08:54:00.000Z","6.670812976297946 -1.6286377076370473 276.8778698456041 4.0",6.67081297629795,-1.62863770763705,276.877869845604,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,"John and Alex",1,"uuid:febc0cc5-1bf6-477b-bc0b-9563e6159622","febc0cc5-1bf6-477b-bc0b-9563e6159622","2018-11-07T18:21:19",,
282,5,6302,6302,"2018-11-05T08:58:00.000Z","6.670688104607694 -1.62872169976169 280.00310091574795 4.0",6.67068810460769,-1.62872169976169,280.003100915748,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,"John and Alex",1,"uuid:fcffba7f-083d-4ae6-a4f0-868beb48c0df","fcffba7f-083d-4ae6-a4f0-868beb48c0df","2018-11-07T18:21:20",,
283,10,9210,9210,"2018-11-05T10:40:00.000Z","6.6594406483654 -1.6189853947099506 282.8816332928384 4.0",6.6594406483654,-1.61898539470995,282.881633292838,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,"John Boateng Hilda Darimaani",1,"uuid:b5d85261-6d7a-4ed9-ba01-df92f301a06d","b5d85261-6d7a-4ed9-ba01-df92f301a06d","2018-11-07T18:22:39",,
282,9,7302,7302,"2018-11-02T09:03:00.000Z","6.670643185608596 -1.6286914126083971 274.7531058444682 4.0",6.6706431856086,-1.6286914126084,274.753105844468,4,2,0,1,,,,,,88,"Dammed surface water",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John and Alex",1,"uuid:9aa6e079-25cf-4899-a33c-2be66b5c9529","9aa6e079-25cf-4899-a33c-2be66b5c9529","2018-11-08T20:47:29",,
