"sample_type_name","sample_id","neighb_id","neighborhood","age","pop","p","r","n.response","mu","sigma","n.sample","exposure","dose","popDose","deployment_id","country","city","citylabel","date","pathway","neighb_pop","neighb_pop_label","perDose"
"Surface Water",5,209,"Motijhil","Adults","a",0.0554212443877481,0.305818507908351,108,2.33937802862317,0.947625634825221,8,0.579,291.173488369194,291.173488369194,2,"Bangladesh","Dhaka","Dhaka 17",2017-03-01,"Surface Water","Dhaka 209 Adults","Dhaka 209",1.09106185067564e-06
"Surface Water",5,209,"Motijhil","Children","c",0.0125724477421693,0.0654516807217933,101,2.33937802862317,0.947625634825221,8,0.215,818.134521833315,818.134521833315,2,"Bangladesh","Dhaka","Dhaka 17",2017-03-01,"Surface Water","Dhaka 209 Children","Dhaka 209",3.14655449599095e-05
"Street Food",10,209,"Motijhil","Adults","a",0.0411389801957376,0.435376406236918,107,3.95610743105663,1.81578675072631,6,0.758,2499615494.91741,2499615494.91741,2,"Bangladesh","Dhaka","Dhaka 17",2017-03-01,"Street Food","Dhaka 209 Adults","Dhaka 209",9.36635791650133
"Street Food",10,209,"Motijhil","Children","c",0.0318858060074575,0.628785589846008,101,3.95610743105663,1.81578675072631,6,0.885,140444471.695822,140444471.695823,2,"Bangladesh","Dhaka","Dhaka 17",2017-03-01,"Street Food","Dhaka 209 Children","Dhaka 209",5.40151004582103
"Bathing Water",9,210,"Dhanmondi","Adults","a",0.972915389065927,512.034841585474,121,0.924756264687816,1.73938713775856,10,1,54947.708809489,54947.708809489,2,"Bangladesh","Dhaka","Dhaka 17",2017-03-01,"Bathing Water","Dhaka 210 Adults","Dhaka 210",0.00246549250377531
"Bathing Water",9,210,"Dhanmondi","Children","c",0.963469708214946,351.343894581223,116,0.924756264687816,1.73938713775856,10,1,56880.1844442091,56880.1844442091,2,"Bangladesh","Dhaka","Dhaka 17",2017-03-01,"Bathing Water","Dhaka 210 Children","Dhaka 210",0.00158387620992118
"Open Drain Water",1,210,"Dhanmondi","Adults","a",0.0150715460235712,0.1008813254006,121,7.13790107330253,1.34806332747576,10,0.334,2263351.64447221,2263351.64447221,2,"Bangladesh","Dhaka","Dhaka 17",2017-03-01,"Open Drain Water","Dhaka 210 Adults","Dhaka 210",0.1015561273392
"Open Drain Water",1,210,"Dhanmondi","Children","c",0.00790765246104416,0.078356128942809,116,7.13790107330253,1.34806332747576,10,0.315,83588457.9563882,83588457.9563882,2,"Bangladesh","Dhaka","Dhaka 17",2017-03-01,"Open Drain Water","Dhaka 210 Children","Dhaka 210",2.32759037747105
"Municipal Drinking Water",3,210,"Dhanmondi","Adults","a",0.0059531631616888,0.207125772061506,242,0.819113364926263,1.55934453577055,10,0.632,272487.66019393,272487.66019393,2,"Bangladesh","Dhaka","Dhaka 17",2017-03-01,"Municipal Drinking Water","Dhaka 210 Adults","Dhaka 210",0.0122264658187785
"Municipal Drinking Water",3,210,"Dhanmondi","Children","c",0.00376888148681151,0.180238691097428,232,0.819113364926263,1.55934453577055,10,0.642,332740.437895911,332740.437895911,2,"Bangladesh","Dhaka","Dhaka 17",2017-03-01,"Municipal Drinking Water","Dhaka 210 Children","Dhaka 210",0.00926543520932172
"Floodwater",6,210,"Dhanmondi","Adults","a",0.161423912615803,0.410865912921381,242,5.06543724208957,1.84491362776452,10,0.501,767764.105634656,767764.105634656,2,"Bangladesh","Dhaka","Dhaka 17",2017-03-01,"Floodwater","Dhaka 210 Adults","Dhaka 210",0.0344494190590002
"Floodwater",6,210,"Dhanmondi","Children","c",0.172776675685629,0.457303689594146,232,5.06543724208957,1.84491362776452,10,0.575,17632502.1665291,17632502.1665291,2,"Bangladesh","Dhaka","Dhaka 17",2017-03-01,"Floodwater","Dhaka 210 Children","Dhaka 210",0.490991739493073
"Public Latrine",7,210,"Dhanmondi","Adults","a",0.083694655403658,0.0460640177443117,121,-0.0326131825127897,0.347174043623569,10,0.119,0.123330689179145,0.123330689179145,2,"Bangladesh","Dhaka","Dhaka 17",2017-03-01,"Public Latrine","Dhaka 210 Adults","Dhaka 210",5.5338229062631e-09
"Public Latrine",7,210,"Dhanmondi","Children","c",0.0743136152275993,0.285349855753247,116,-0.0326131825127897,0.347174043623569,10,0.542,0.63569611427393,0.63569611427393,2,"Bangladesh","Dhaka","Dhaka 17",2017-03-01,"Public Latrine","Dhaka 210 Children","Dhaka 210",1.77014888748364e-08
"Raw Produce",2,210,"Dhanmondi","Adults","a",0.373226015273414,2.72998821289744,121,3.36186440092795,1.96236133934257,10,0.915,122793316.921993,122793316.921993,2,"Bangladesh","Dhaka","Dhaka 17",2017-03-01,"Raw Produce","Dhaka 210 Adults","Dhaka 210",5.50971112252451
"Raw Produce",2,210,"Dhanmondi","Children","c",0.361882372577734,2.33338812413472,116,3.36186440092795,1.96236133934257,10,0.908,100930906.333299,100930906.333299,2,"Bangladesh","Dhaka","Dhaka 17",2017-03-01,"Raw Produce","Dhaka 210 Children","Dhaka 210",2.81050532710378
"Surface Water",5,210,"Dhanmondi","Adults","a",0.0685633315409949,0.156267177557186,121,4.18124485207803,0.662651839036085,9,0.346,3138.30822019497,3138.30822019497,2,"Bangladesh","Dhaka","Dhaka 17",2017-03-01,"Surface Water","Dhaka 210 Adults","Dhaka 210",0.000140815250700516
"Surface Water",5,210,"Dhanmondi","Children","c",0.0651143001114342,0.124907637333803,116,4.18124485207803,0.662651839036085,9,0.29,18046.765547645,18046.765547645,2,"Bangladesh","Dhaka","Dhaka 17",2017-03-01,"Surface Water","Dhaka 210 Children","Dhaka 210",0.000502527249098085
"Street Food",10,210,"Dhanmondi","Adults","a",0.202487018497101,0.475289193138357,121,4.43443076437118,1.699687799486,8,0.537,58051418.5104432,58051418.5104432,2,"Bangladesh","Dhaka","Dhaka 17",2017-03-01,"Street Food","Dhaka 210 Adults","Dhaka 210",2.60475532596374
"Street Food",10,210,"Dhanmondi","Children","c",0.272710483038313,1.04958838129439,116,4.43443076437118,1.699687799486,8,0.727,102111951.303904,102111951.303904,2,"Bangladesh","Dhaka","Dhaka 17",2017-03-01,"Street Food","Dhaka 210 Children","Dhaka 210",2.84339251004925
"Open Drain Water",1,301,"Shiabu","Adults","a",0.0141780513519838,0.288694873876163,295,7.02274050246014,1.02386045794784,15,0.704,1219383.29177026,1219383.29177026,3,"Ghana","Accra","Accra 16",2016-03-01,"Open Drain Water","Accra 301 Adults","Accra 301",0.0298544400807308
"Open Drain Water",1,301,"Shiabu","Children","c",0.016310167588541,0.152877597379789,201,7.02274050246014,1.02386045794784,15,0.47,65128902.2718016,65128902.2718016,3,"Ghana","Accra","Accra 16",2016-03-01,"Open Drain Water","Accra 301 Children","Accra 301",0.787399246415656
"Municipal Drinking Water",3,301,"Shiabu","Adults","a",0.0285005201304022,0.339317764323599,295,0.513473786854419,0.850974247850477,10,0.696,2284.66849802764,2284.66849802764,3,"Ghana","Accra","Accra 16",2016-03-01,"Municipal Drinking Water","Accra 301 Adults","Accra 301",5.59360614820939e-05
"Municipal Drinking Water",3,301,"Shiabu","Children","c",0.020737472361494,0.342630354721006,203,0.513473786854419,0.850974247850477,10,0.733,1285.74433118371,1285.74433118371,3,"Ghana","Accra","Accra 16",2016-03-01,"Municipal Drinking Water","Accra 301 Children","Accra 301",1.55444676962655e-05
"Public Latrine",7,301,"Shiabu","Adults","a",0.0126373103199983,0.409091819735925,295,2.1610401649806,2.04530070897265,19,0.831,1787940.7854979,1787940.7854979,3,"Ghana","Accra","Accra 16",2016-03-01,"Public Latrine","Accra 301 Adults","Accra 301",0.0437745632639015
"Public Latrine",7,301,"Shiabu","Children","c",0.0333998499421782,0.602224959223719,204,2.1610401649806,2.04530070897265,19,0.882,943739.449825718,943739.449825718,3,"Ghana","Accra","Accra 16",2016-03-01,"Public Latrine","Accra 301 Children","Accra 301",0.0114096768974292
"Ocean",4,301,"Shiabu","Adults","a",0.0242908116367683,0.185202214294329,294,4.61066731249544,0.835864297230223,10,0.517,24142.9724219412,24142.9724219412,3,"Ghana","Accra","Accra 16",2016-03-01,"Ocean","Accra 301 Adults","Accra 301",0.00059109791679627
"Ocean",4,301,"Shiabu","Children","c",0.0448820294045176,0.18102523676062,202,4.61066731249544,0.835864297230223,10,0.424,144281.38233371,144281.38233371,3,"Ghana","Accra","Accra 16",2016-03-01,"Ocean","Accra 301 Children","Accra 301",0.00174434157123143
"Raw Produce",2,301,"Shiabu","Adults","a",0.0744255394329722,0.884296917638694,293,4.13640555445977,1.76197147072897,19,0.901,345887869.907795,345887869.907795,3,"Ghana","Accra","Accra 16",2016-03-01,"Raw Produce","Accra 301 Adults","Accra 301",8.46845184488504
"Raw Produce",2,301,"Shiabu","Children","c",0.0716895381591887,0.975568436919663,202,4.13640555445977,1.76197147072897,19,0.944,667063358.411112,667063358.411112,3,"Ghana","Accra","Accra 16",2016-03-01,"Raw Produce","Accra 301 Children","Accra 301",8.06470195877718
"Open Drain Water",1,302,"Chorkor","Adults","a",0.0401707068859564,0.294971313349291,313,7.59595088784991,0.955639821114069,48,0.606,1050381.91648477,1050381.91648477,3,"Ghana","Accra","Accra 16",2016-03-01,"Open Drain Water","Accra 302 Adults","Accra 302",0.829117750974685
"Open Drain Water",1,302,"Chorkor","Children","c",0.0357398794007667,0.343460897333524,257,7.59595088784991,0.955639821114069,48,0.678,42884651.3107858,42884651.3107858,3,"Ghana","Accra","Accra 16",2016-03-01,"Open Drain Water","Accra 302 Children","Accra 302",3.12711222270598
"Municipal Drinking Water",3,302,"Chorkor","Adults","a",0.0249729662625914,0.282054415912627,316,1.21508979480388,1.08585552429363,30,0.626,34640.8477144305,34640.8477144305,3,"Ghana","Accra","Accra 16",2016-03-01,"Municipal Drinking Water","Accra 302 Adults","Accra 302",0.0273437130800619
"Municipal Drinking Water",3,302,"Chorkor","Children","c",0.019746240330135,0.315380210248195,258,1.21508979480388,1.08585552429363,30,0.706,22050.7048361159,22050.7048361159,3,"Ghana","Accra","Accra 16",2016-03-01,"Municipal Drinking Water","Accra 302 Children","Accra 302",0.00160791860268564
"Public Latrine",7,302,"Chorkor","Adults","a",0.0194040163560865,0.43874679044321,313,0.513245622794189,1.09686371442891,94,0.796,204.479308428758,204.479308428758,3,"Ghana","Accra","Accra 16",2016-03-01,"Public Latrine","Accra 302 Adults","Accra 302",0.000161405505620934
"Public Latrine",7,302,"Chorkor","Children","c",0.0274650949787838,0.442554157923603,256,0.513245622794189,1.09686371442891,94,0.781,206.301760090962,206.301760090962,3,"Ghana","Accra","Accra 16",2016-03-01,"Public Latrine","Accra 302 Children","Accra 302",1.50433485134563e-05
"Ocean",4,302,"Chorkor","Adults","a",0.0339550810654139,0.220143714142093,317,5.53140863711932,0.627395449990728,20,0.518,91002.0205525588,91002.0205525588,3,"Ghana","Accra","Accra 16",2016-03-01,"Ocean","Accra 302 Adults","Accra 302",0.0718323396762167
"Ocean",4,302,"Chorkor","Children","c",0.0579653865899831,0.296558856995314,254,5.53140863711932,0.627395449990728,20,0.566,926525.45884339,926525.45884339,3,"Ghana","Accra","Accra 16",2016-03-01,"Ocean","Accra 302 Children","Accra 302",0.0675614467749845
"Raw Produce",2,302,"Chorkor","Adults","a",0.12031551504459,1.32020181579447,316,2.92131732485447,1.75394136001924,18,0.936,7621355.63664911,7621355.63664911,3,"Ghana","Accra","Accra 16",2016-03-01,"Raw Produce","Accra 302 Adults","Accra 302",6.01590825743082
"Raw Produce",2,302,"Chorkor","Children","c",0.0734466357192666,0.856641146585518,254,2.92131732485447,1.75394136001924,18,0.889,66460673.6692592,66460673.6692592,3,"Ghana","Accra","Accra 16",2016-03-01,"Raw Produce","Accra 302 Children","Accra 302",4.84625567908355
"Open Drain Water",1,303,"Kokomlemle","Adults","a",0.0821468851391679,0.278478565461111,293,6.3298340437432,1.47223805443583,37,0.516,742754.891580082,742754.891580082,3,"Ghana","Accra","Accra 16",2016-03-01,"Open Drain Water","Accra 303 Adults","Accra 303",0.127021591840196
"Open Drain Water",1,303,"Kokomlemle","Children","c",0.0381416184233012,0.244838891531274,158,6.3298340437432,1.47223805443583,37,0.549,15068121.9832378,15068121.9832378,3,"Ghana","Accra","Accra 16",2016-03-01,"Open Drain Water","Accra 303 Children","Accra 303",1.80066735778348
"Municipal Drinking Water",3,303,"Kokomlemle","Adults","a",0.0810033325615976,0.284945839425101,300,-0.234165703512446,0.160080060179977,9,0.525,59.128852829672,59.128852829672,3,"Ghana","Accra","Accra 16",2016-03-01,"Municipal Drinking Water","Accra 303 Adults","Accra 303",1.01118701408106e-05
"Municipal Drinking Water",3,303,"Kokomlemle","Children","c",0.128000392993451,0.509213520919704,158,-0.234165703512446,0.160080060179977,9,0.643,27.8496624332915,27.8496624332915,3,"Ghana","Accra","Accra 16",2016-03-01,"Municipal Drinking Water","Accra 303 Children","Accra 303",3.32808415837772e-06
"Public Latrine",7,303,"Kokomlemle","Adults","a",0.0514687893688862,0.395606833670428,293,0.964879973247981,1.74385338603979,57,0.708,6633.07248361964,6633.07248361964,3,"Ghana","Accra","Accra 16",2016-03-01,"Public Latrine","Accra 303 Adults","Accra 303",0.00113434921157962
"Public Latrine",7,303,"Kokomlemle","Children","c",0.0566826342752282,0.48770052547765,158,0.964879973247981,1.74385338603979,57,0.758,15068.186619399,15068.186619399,3,"Ghana","Accra","Accra 16",2016-03-01,"Public Latrine","Accra 303 Children","Accra 303",0.00180067508191962
"Raw Produce",2,303,"Kokomlemle","Adults","a",0.198052203603724,1.66455078107501,292,2.63607026511483,2,4,0.927,43987596.9609982,43987596.9609982,3,"Ghana","Accra","Accra 16",2016-03-01,"Raw Produce","Accra 303 Adults","Accra 303",7.52250123230396
"Raw Produce",2,303,"Kokomlemle","Children","c",0.219592852455566,2.34076635040965,157,2.63607026511483,2,4,0.968,50318213.0470482,50318213.0470482,3,"Ghana","Accra","Accra 16",2016-03-01,"Raw Produce","Accra 303 Children","Accra 303",6.0131158903948
"Open Drain Water",1,304,"Ringway","Adults","a",0.0639912122742485,0.259878097318336,222,5.45767772702909,0.706353566331339,27,0.515,1808.01253672768,1808.01253672768,3,"Ghana","Accra","Accra 16",2016-03-01,"Open Drain Water","Accra 304 Adults","Accra 304",0.0016477039862195
"Open Drain Water",1,304,"Ringway","Children","c",0.0565177134370336,0.232519399913995,137,5.45767772702909,0.706353566331339,27,0.464,42504.5037818352,42504.5037818352,3,"Ghana","Accra","Accra 16",2016-03-01,"Open Drain Water","Accra 304 Children","Accra 304",0.0391647781809311
"Municipal Drinking Water",3,304,"Ringway","Adults","a",0.069316374327093,0.282843605089125,221,-0.214137294895701,0.310876734954084,9,0.539,78.6153480525639,78.6153480525639,3,"Ghana","Accra","Accra 16",2016-03-01,"Municipal Drinking Water","Accra 304 Adults","Accra 304",7.16448695641725e-05
"Municipal Drinking Water",3,304,"Ringway","Children","c",0.106624930160511,0.582160187487946,138,-0.214137294895701,0.310876734954084,9,0.729,42.1287025777439,42.1287025777439,3,"Ghana","Accra","Accra 16",2016-03-01,"Municipal Drinking Water","Accra 304 Children","Accra 304",3.88185049748278e-05
"Public Latrine",7,304,"Ringway","Adults","a",0.0640182258618773,0.311987307454198,219,0.594641810817474,1.4410096243064,28,0.599,302.017035906809,302.017035906809,3,"Ghana","Accra","Accra 16",2016-03-01,"Public Latrine","Accra 304 Adults","Accra 304",0.000275238508506427
"Public Latrine",7,304,"Ringway","Children","c",0.0748599235193983,0.513902476390854,138,0.594641810817474,1.4410096243064,28,0.708,1063.13769545488,1063.13769545487,3,"Ghana","Accra","Accra 16",2016-03-01,"Public Latrine","Accra 304 Children","Accra 304",0.00097960329644104
"Raw Produce",2,304,"Ringway","Adults","a",0.179868922001836,1.91718677316031,219,2.74975518788633,1.66942600715877,9,0.956,7544733.78983322,7544733.78983322,3,"Ghana","Accra","Accra 16",2016-03-01,"Raw Produce","Accra 304 Adults","Accra 304",6.87577529908776
"Raw Produce",2,304,"Ringway","Children","c",0.394080722067579,4.81011920799483,139,2.74975518788633,1.66942600715877,9,0.991,7415112.18102971,7415112.18102971,3,"Ghana","Accra","Accra 16",2016-03-01,"Raw Produce","Accra 304 Children","Accra 304",6.83248121769296
"Open Drain Water",1,305,"Adabraka","Adults","a",0.0502832135273211,0.27492385355089,298,6.38904123410277,0.92430630239644,35,0.576,66533.8780846526,66533.8780846526,3,"Ghana","Accra","Accra 16",2016-03-01,"Open Drain Water","Accra 305 Adults","Accra 305",8.43825140106715e-05
"Open Drain Water",1,305,"Adabraka","Children","c",0.0506378183834083,0.261140719862011,198,6.38904123410277,0.92430630239644,35,0.543,506053.264910513,506053.264910513,3,"Ghana","Accra","Accra 16",2016-03-01,"Open Drain Water","Accra 305 Children","Accra 305",0.000756900213009552
"Municipal Drinking Water",3,305,"Adabraka","Adults","a",0.0395968805990423,0.277130270713756,297,-0.301029999315882,1.1442286460658e-05,10,0.601,62.5278818995271,62.5278818995271,3,"Ghana","Accra","Accra 16",2016-03-01,"Municipal Drinking Water","Accra 305 Adults","Accra 305",7.93018537673598e-08
"Municipal Drinking Water",3,305,"Adabraka","Children","c",0.0902300896016533,0.487323972422368,200,-0.301029999315882,1.1442286460658e-05,10,0.692,26.3034950406663,26.3034950406663,3,"Ghana","Accra","Accra 16",2016-03-01,"Municipal Drinking Water","Accra 305 Children","Accra 305",3.93419475372748e-08
"Floodwater",6,305,"Adabraka","Adults","a",0.0152526625498286,0.20987445661852,295,5.95440219575686,0.841061320374873,9,0.598,33379.0970908247,33379.0970908247,3,"Ghana","Accra","Accra 16",2016-03-01,"Floodwater","Accra 305 Adults","Accra 305",4.23335030064901e-05
"Floodwater",6,305,"Adabraka","Children","c",0.0544039238197058,0.353238275643695,199,5.95440219575686,0.841061320374873,9,0.626,421700.492071481,421700.492071481,3,"Ghana","Accra","Accra 16",2016-03-01,"Floodwater","Accra 305 Children","Accra 305",0.00063073437997002
"Public Latrine",7,305,"Adabraka","Adults","a",0.0298514482063845,0.316881842828658,298,0.868925444975053,1.513674676355,58,0.658,1945.73179729706,1945.73179729706,3,"Ghana","Accra","Accra 16",2016-03-01,"Public Latrine","Accra 305 Adults","Accra 305",2.46770134813923e-06
"Public Latrine",7,305,"Adabraka","Children","c",0.0316717336790053,0.451465071937056,197,0.868925444975053,1.513674676355,58,0.78,1961.36777507954,1961.36777507954,3,"Ghana","Accra","Accra 16",2016-03-01,"Public Latrine","Accra 305 Children","Accra 305",2.93360361386127e-06
"Raw Produce",2,305,"Adabraka","Adults","a",0.166402368278012,1.60316727736634,299,3.14476235761046,2.46132382833306,9,0.954,7799598207.54037,7799598207.54037,3,"Ghana","Accra","Accra 16",2016-03-01,"Raw Produce","Accra 305 Adults","Accra 305",9.89194864288543
"Raw Produce",2,305,"Adabraka","Children","c",0.252222577890734,2.19421777568454,199,3.14476235761046,2.46132382833306,9,0.942,6562679350.01227,6562679350.01227,3,"Ghana","Accra","Accra 16",2016-03-01,"Raw Produce","Accra 305 Children","Accra 305",9.81575210035658
"Open Drain Water",1,401,"Kanyama","Adults","a",0.0125903656549197,0.141059478850562,250,3.94342012046648,1.2223692010747,18,0.46,1498.64601117767,1498.64601117767,4,"Zambia","Lusaka","Lusaka 18",2018-04-01,"Open Drain Water","Lusaka 401 Adults","Lusaka 401",0.0669082377151714
"Open Drain Water",1,401,"Kanyama","Children","c",0.021798490674316,0.17825700893327,231,3.94342012046648,1.2223692010747,18,0.509,16197.6519227185,16197.6519227185,4,"Zambia","Lusaka","Lusaka 18",2018-04-01,"Open Drain Water","Lusaka 401 Children","Lusaka 401",0.360148084091777
"Municipal Drinking Water",3,401,"Kanyama","Adults","a",0.000208208841547379,0.110913868715461,504,-0.240797513135315,0.223688341102606,10,0.623,110.112250620565,110.112250620565,4,"Zambia","Lusaka","Lusaka 18",2018-04-01,"Municipal Drinking Water","Lusaka 401 Adults","Lusaka 401",0.00491604860982737
"Municipal Drinking Water",3,401,"Kanyama","Children","c",0.000580516906180355,0.136315703110589,464,-0.240797513135315,0.223688341102606,10,0.63,42.8532555543462,42.8532555543462,4,"Zambia","Lusaka","Lusaka 18",2018-04-01,"Municipal Drinking Water","Lusaka 401 Children","Lusaka 401",0.000952824394463394
"Floodwater",6,401,"Kanyama","Adults","a",0.0191055166811062,0.346165960148488,500,3.6424340171023,1.16669666483078,20,0.742,10339.1959634835,10339.1959634835,4,"Zambia","Lusaka","Lusaka 18",2018-04-01,"Floodwater","Lusaka 401 Adults","Lusaka 401",0.461601589800972
"Floodwater",6,401,"Kanyama","Children","c",0.0206416498948567,0.422819420572842,463,3.6424340171023,1.16669666483078,20,0.811,119518.267309331,119518.267309332,4,"Zambia","Lusaka","Lusaka 18",2018-04-01,"Floodwater","Lusaka 401 Children","Lusaka 401",2.65743918876609
"Public Latrine",7,401,"Kanyama","Adults","a",0.0332197616624464,0.213433286584331,251,-0.124813114661012,0.0993707317646957,20,0.517,0.736389274101763,0.736389274101763,4,"Zambia","Lusaka","Lusaka 18",2018-04-01,"Public Latrine","Lusaka 401 Adults","Lusaka 401",3.28766821751225e-05
"Public Latrine",7,401,"Kanyama","Children","c",0.0944397738372056,0.819815694308748,232,-0.124813114661012,0.0993707317646957,20,0.84,0.888818815069058,0.888818815069058,4,"Zambia","Lusaka","Lusaka 18",2018-04-01,"Public Latrine","Lusaka 401 Children","Lusaka 401",1.97625183501363e-05
"Raw Produce",2,401,"Kanyama","Adults","a",0.0494275316569219,0.285137308230193,251,2.28269204828953,1.18975266295825,19,0.581,100689.151336695,100689.151336695,4,"Zambia","Lusaka","Lusaka 18",2018-04-01,"Raw Produce","Lusaka 401 Adults","Lusaka 401",4.4953468816031
"Raw Produce",2,401,"Kanyama","Children","c",0.0964411818972576,0.451480833575383,232,2.28269204828953,1.18975266295825,19,0.616,105735.720179278,105735.720179278,4,"Zambia","Lusaka","Lusaka 18",2018-04-01,"Raw Produce","Lusaka 401 Children","Lusaka 401",2.35098995979907
"Street Food",10,401,"Kanyama","Adults","a",0.104410941649455,0.347762283632562,250,1.33830460146683,0.576249666421079,19,0.559,560.756436627911,560.756436627912,4,"Zambia","Lusaka","Lusaka 18",2018-04-01,"Street Food","Lusaka 401 Adults","Lusaka 401",0.0250354150896044
"Street Food",10,401,"Kanyama","Children","c",0.060157280701958,0.354651081429456,232,1.33830460146683,0.576249666421079,19,0.646,653.614760661457,653.614760661457,4,"Zambia","Lusaka","Lusaka 18",2018-04-01,"Street Food","Lusaka 401 Children","Lusaka 401",0.0145328535833126
"Floodwater",6,501,"Intervention","Adults","a",0.107462337948603,1.68552726699822,71,2.53710109247339,2,5,0.972,29192.2285250657,29192.2285250657,5,"Mozambique","Maputo","Maputo 15",2015-03-01,"Floodwater","Maputo 501 Adults","Maputo 501",4.46025678738802
"Floodwater",6,501,"Intervention","Children","c",0.0895852207862114,1.29953789725711,71,2.53710109247339,2,5,0.954,346820.373987571,346820.373987571,5,"Mozambique","Maputo","Maputo 15",2015-03-01,"Floodwater","Maputo 501 Children","Maputo 501",5.53980560115696
"Public Latrine",7,501,"Intervention","Adults","a",0.720935879251392,26.7068177496551,71,0.153349845553725,1.04422071074677,15,1,36.3283990267985,36.3283990267985,5,"Mozambique","Maputo","Maputo 15",2015-03-01,"Public Latrine","Maputo 501 Adults","Maputo 501",0.00555058645814207
"Public Latrine",7,501,"Intervention","Children","c",0.278451691823092,2.93138543963376,71,0.153349845553725,1.04422071074677,15,0.978,20.3112671112809,20.3112671112809,5,"Mozambique","Maputo","Maputo 15",2015-03-01,"Public Latrine","Maputo 501 Children","Maputo 501",0.000324434432775571
"Floodwater",6,502,"Control","Adults","a",0.0348405960468542,0.672374965312536,54,0.698982949729551,9.39085629796012e-05,3,0.882,0.0537265765074809,0.0537265765074809,5,"Mozambique","Maputo","Maputo 15",2015-03-01,"Floodwater","Maputo 502 Adults","Maputo 502",3.03953562657705e-05
"Floodwater",6,502,"Control","Children","c",0.0465874589700613,0.838632154834021,54,0.698982949729551,9.39085629796012e-05,3,0.928,0.860821066962236,0.860821066962236,5,"Mozambique","Maputo","Maputo 15",2015-03-01,"Floodwater","Maputo 502 Children","Maputo 502",0.000102405100418831
"Public Latrine",7,502,"Control","Adults","a",0.811390900178457,62.5866522086736,54,1.02810833792336,1.62566043115493,13,1,6770.97982523426,6770.97982523426,5,"Mozambique","Maputo","Maputo 15",2015-03-01,"Public Latrine","Maputo 502 Adults","Maputo 502",3.83062457046156
"Public Latrine",7,502,"Control","Children","c",0.741401473732546,143.655774093854,54,1.02810833792336,1.62566043115493,13,1,38549.4604136062,38549.4604136062,5,"Mozambique","Maputo","Maputo 15",2015-03-01,"Public Latrine","Maputo 502 Children","Maputo 502",4.58592559621949
"Bathing Water",9,601,"Mataheko","Adults","a",0.521482515283707,21.0831570815763,227,-0.151820760236461,0.350865680080336,4,1,3.9910149200571,3.9910149200571,6,"Ghana","Accra","Accra 18",2018-10-01,"Bathing Water","Accra 601 Adults","Accra 601",9.95086500724944e-09
"Bathing Water",9,601,"Mataheko","Children","c",0.197258491553362,4.57641509826613,221,-0.151820760236461,0.350865680080336,4,1,7.73211203393538,7.73211203393538,6,"Ghana","Accra","Accra 18",2018-10-01,"Bathing Water","Accra 601 Children","Accra 601",3.32335450759301e-08
"Open Drain Water",1,601,"Mataheko","Adults","a",0.0468997464835898,0.278213896438247,227,6.01249354043168,1.10130083016679,10,0.594,50772.1699291306,50772.1699291306,6,"Ghana","Accra","Accra 18",2018-10-01,"Open Drain Water","Accra 601 Adults","Accra 601",0.000126591110083517
"Open Drain Water",1,601,"Mataheko","Children","c",0.0427386022678094,0.316127889685969,221,6.01249354043168,1.10130083016679,10,0.639,2704567.28664132,2704567.28664132,6,"Ghana","Accra","Accra 18",2018-10-01,"Open Drain Water","Accra 601 Children","Accra 601",0.0116245546413447
"Municipal Drinking Water",3,601,"Mataheko","Adults","a",0.0487786821841636,0.265834714351641,226,0.0648217193478187,0.933029914270564,10,0.555,1172.35166146554,1172.35166146554,6,"Ghana","Accra","Accra 18",2018-10-01,"Municipal Drinking Water","Accra 601 Adults","Accra 601",2.92304422758241e-06
"Municipal Drinking Water",3,601,"Mataheko","Children","c",0.0773341158623602,0.403787700255969,221,0.0648217193478187,0.933029914270564,10,0.641,1329.23423237414,1329.23423237414,6,"Ghana","Accra","Accra 18",2018-10-01,"Municipal Drinking Water","Accra 601 Children","Accra 601",5.7132081873873e-06
"Floodwater",6,601,"Mataheko","Adults","a",0.0457118958164722,0.410817520193808,454,3.77182842939254,2,4,0.742,74410.7424037126,74410.7424037126,6,"Ghana","Accra","Accra 18",2018-10-01,"Floodwater","Accra 601 Adults","Accra 601",0.000185529562675241
"Floodwater",6,601,"Mataheko","Children","c",0.0443678655037279,0.405184401783112,442,3.77182842939254,2,4,0.717,49559775.5832842,49559775.5832842,6,"Ghana","Accra","Accra 18",2018-10-01,"Floodwater","Accra 601 Children","Accra 601",0.213013860711194
"Public Latrine",7,601,"Mataheko","Adults","a",0.0133537529035396,0.160986070471131,219,0.0662684183550861,0.588817279401135,10,0.509,6.54981404506618,6.54981404506618,6,"Ghana","Accra","Accra 18",2018-10-01,"Public Latrine","Accra 601 Adults","Accra 601",1.63307621471151e-08
"Public Latrine",7,601,"Mataheko","Children","c",0.0120529502578647,0.16213681694512,213,0.0662684183550861,0.588817279401135,10,0.51,5.45045077267923,5.45045077267923,6,"Ghana","Accra","Accra 18",2018-10-01,"Public Latrine","Accra 601 Children","Accra 601",2.34266912640401e-08
"Raw Produce",2,601,"Mataheko","Adults","a",0.0843066623368225,1.00130411545368,227,4.55685769062139,1.90132388660738,10,0.899,3259184342.21637,3259184342.21637,6,"Ghana","Accra","Accra 18",2018-10-01,"Raw Produce","Accra 601 Adults","Accra 601",8.12617944877846
