col_neighborhood,col_sample_type,col_id,col_id_val,col_start,col_location,_col_location_latitude,_col_location_longitude,_col_location_altitude,_col_location_precision,col_weather,col_rainyest,col_rainweek,col_rainmon,col_pa_prox,col_pa_type,col_pa_type_other,col_pa_latrine_distance,col_bw_type,col_bw_type_other,col_bw_container,col_bw_container_lid,col_bw_cl_id,col_bw_cl_free,col_bw_cl_total,col_f_latrine_distance,col_p_type,col_p_type_other,col_p_num,col_dw_type,col_dw_type_other,col_dw_container,col_dw_container_lid,col_dw_id,col_dw_cl_free,col_dw_cl_total,col_odw_type,col_odw_container,col_odw_container_lid,col_odw_id,col_odw_cl_free,col_odw_cl_total,col_l_toilet_type,col_l_toilet_type_other,col_l_toilet_stalls,col_l_toilet_feces,col_l_toilet_users,col_l_toilet_hw,col_s_type,col_s_type_other,col_d_water_level,col_d_water_flow,col_d_size,col_d_lining,col_d_lining_oth,col_d_feces,col_d_animals,col_d_schools,col_d_urban_ag,col_d_public_latrines,col_d_hh_latrines,col_d_shops,col_d_hh,col_d_hh_num,col_sf_type,col_sf_type_other,col_notes,col_enum,col_photo,meta/instanceID,_uuid,_submission_time,_tags,_notes
381,11,1304,1304,2019-10-09T08:27:00.000+02:00,-15.44882584 28.27892285 1282.0 4.5509996,-15.44882584,28.27892285,1282,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1,n/a,1304,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:e09a923a-f66e-4855-988a-b0f7cd92e10a,e09a923a-f66e-4855-988a-b0f7cd92e10a,2019-10-10T04:03:08,,
381,3,1105,1105,2019-10-09T08:38:00.000+02:00,-15.4493931 28.28090431 1283.0 4.5509996,-15.4493931,28.28090431,1283,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a,0,n/a,3,3,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,1,uuid:4a80bfea-73f7-4644-b9a3-5e69ff52a545,4a80bfea-73f7-4644-b9a3-5e69ff52a545,2019-10-10T04:03:09,,
381,1,1405,1405,2019-10-09T08:44:00.000+02:00,-15.44940521 28.28091739 1279.0 4.5509996,-15.44940521,28.28091739,1279,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,2,4,4,n/a,0,1,0,0,0,1,1,1,4,n/a,n/a,n/a,Chilufya,1,uuid:7e6ebc0d-76a5-440a-ab6f-ab45c0d05bac,7e6ebc0d-76a5-440a-ab6f-ab45c0d05bac,2019-10-10T04:03:10,,
381,7,1505,1505,2019-10-09T08:54:00.000+02:00,-15.44823747 28.28167901 1286.0 4.5509996,-15.44823747,28.28167901,1286,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,3,2,50,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,1,uuid:57e1d01d-c765-401b-aa9f-7d12cca41506,57e1d01d-c765-401b-aa9f-7d12cca41506,2019-10-10T04:03:10,,
381,8,1605,1605,2019-10-09T09:18:00.000+02:00,-15.45064762 28.28165874 1282.0 4.5509996,-15.45064762,28.28165874,1282,4.5509996,1,0,0,0,2,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:2a14cd0b-6f30-45a0-a156-3c907c1ad4dc,2a14cd0b-6f30-45a0-a156-3c907c1ad4dc,2019-10-10T04:03:11,,
381,2,1705,1705,2019-10-09T09:27:00.000+02:00,-15.45046184 28.28030489 1278.0 4.5509996,-15.45046184,28.28030489,1278,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88,Tomato,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,1,uuid:71cea4ef-d25e-4378-88e2-726613440aa9,71cea4ef-d25e-4378-88e2-726613440aa9,2019-10-10T04:03:11,,
381,11,1305,1305,2019-10-09T09:30:00.000+02:00,-15.4508275 28.28051026 1283.0 4.5509996,-15.4508275,28.28051026,1283,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1,n/a,1305,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,1,uuid:31dc5389-2640-4814-a01c-95fab572e361,31dc5389-2640-4814-a01c-95fab572e361,2019-10-10T04:03:12,,
381,3,1106,1106,2019-10-10T06:56:00.000+02:00,-15.4486814 28.28595399 1277.0 4.5509996,-15.4486814,28.28595399,1277,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a,0,n/a,1106,3,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,1,uuid:3d721a48-9243-4a2a-8288-587576fafd0b,3d721a48-9243-4a2a-8288-587576fafd0b,2019-10-11T05:58:09,,
381,7,1506,1506,2019-10-10T07:04:00.000+02:00,-15.44840115 28.28606753 1284.0 4.5509996,-15.44840115,28.28606753,1284,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,4,0,20,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,1,uuid:2bbbd191-58ff-4d50-a25b-1f6dc9970936,2bbbd191-58ff-4d50-a25b-1f6dc9970936,2019-10-11T05:58:09,,
381,8,1606,1606,2019-10-10T07:12:00.000+02:00,-15.44837024 28.2844443 1283.0 4.5509996,-15.44837024,28.2844443,1283,4.5509996,1,0,0,0,2,3,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,1,uuid:c25e1f24-a5ae-4af2-b50e-a1cefa3eb0d7,c25e1f24-a5ae-4af2-b50e-a1cefa3eb0d7,2019-10-11T05:58:10,,
381,1,1406,1406,2019-10-10T07:23:00.000+02:00,-15.44863612 28.28403812 1291.0 4.5509996,-15.44863612,28.28403812,1291,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,2,2,2,n/a,1,1,0,0,0,1,1,1,6,n/a,n/a,The area floods a lot. The residents are requesting for drainages to be dug in the area,Chilufya,1,uuid:55ba3725-8a8e-419e-90a7-837aa343dea6,55ba3725-8a8e-419e-90a7-837aa343dea6,2019-10-11T05:58:10,,
381,2,1706,1706,2019-10-10T07:43:00.000+02:00,-15.45311883 28.28577953 1291.0 4.5509996,-15.45311883,28.28577953,1291,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88,Tomato,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,1,uuid:1b49dbe2-b85d-4d7a-95ed-d3bb733083e7,1b49dbe2-b85d-4d7a-95ed-d3bb733083e7,2019-10-11T05:58:12,,
381,3,1109,1109,2019-10-10T08:03:00.000+02:00,-15.45568429 28.28521676 1285.0 4.5509996,-15.45568429,28.28521676,1285,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a,0,n/a,1109,3,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:18d36863-12d3-4a1e-b1bc-bddd652aee42,18d36863-12d3-4a1e-b1bc-bddd652aee42,2019-10-11T05:58:13,,
381,1,1409,1409,2019-10-10T08:09:00.000+02:00,-15.45562755 28.28497582 1283.0 4.5509996,-15.45562755,28.28497582,1283,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,1,2,2,n/a,0,0,0,0,0,1,1,1,3,n/a,n/a,n/a,Chilufya,1,uuid:ac664c42-47bb-48b7-a254-05f2568b16b7,ac664c42-47bb-48b7-a254-05f2568b16b7,2019-10-11T05:58:14,,
381,2,1709,1709,2019-10-10T08:19:00.000+02:00,-15.45559849 28.28432268 1285.0 4.5509996,-15.45559849,28.28432268,1285,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88,Tomato,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:7a077306-ae66-4189-a259-a3fb4016f33a,7a077306-ae66-4189-a259-a3fb4016f33a,2019-10-11T05:58:14,,
381,8,1609,1609,2019-10-10T08:22:00.000+02:00,-15.45571486 28.28410535 1288.0 4.5509996,-15.45571486,28.28410535,1288,4.5509996,1,0,0,0,4,1,n/a,5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,1,uuid:fbf5af61-544f-45f7-83c3-63e398801e84,fbf5af61-544f-45f7-83c3-63e398801e84,2019-10-11T05:58:15,,
381,7,1509,1509,2019-10-10T08:44:00.000+02:00,-15.45688247 28.28337468 1288.0 4.5509996,-15.45688247,28.28337468,1288,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,2,2,25,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,1,uuid:23c11e7f-be64-4d8c-ad1a-82155db502a8,23c11e7f-be64-4d8c-ad1a-82155db502a8,2019-10-11T05:58:16,,
381,11,1306,1306,2019-10-10T09:10:00.000+02:00,-15.44881948 28.27895941 1287.0 4.5509996,-15.44881948,28.27895941,1287,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0,n/a,1306,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:6f3b7b2d-80c7-436a-a7c7-47489a9d34fd,6f3b7b2d-80c7-436a-a7c7-47489a9d34fd,2019-10-11T05:58:16,,
381,11,1309,1309,2019-10-10T08:58:00.000+02:00,-15.44886913 28.27892061 1287.0 4.5509996,-15.44886913,28.27892061,1287,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,0,n/a,1309,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:d13d6e98-066c-4dbe-aebb-0850d81eca65,d13d6e98-066c-4dbe-aebb-0850d81eca65,2019-10-11T05:58:17,,
381,5,1906,1906,2019-10-10T09:14:00.000+02:00,-15.45062883 28.27377617 1280.0 4.5509996,-15.45062883,28.27377617,1280,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88,Blue waters dam,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,1,uuid:88e3dda6-5ebe-40d6-bfb6-27bba238321c,88e3dda6-5ebe-40d6-bfb6-27bba238321c,2019-10-11T05:58:17,,
381,5,1909,1909,2019-10-10T09:15:00.000+02:00,-15.45061418 28.27374201 1276.0 4.5509996,-15.45061418,28.27374201,1276,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88,Blue waters dam,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:db48dae2-d59f-4a82-9584-c6a1ef07bbba,db48dae2-d59f-4a82-9584-c6a1ef07bbba,2019-10-11T05:58:18,,
381,9,1202,1202,2019-10-10T09:32:00.000+02:00,-15.45041231 28.27471183 1280.0 4.5509996,-15.45041231,28.27471183,1280,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,2,n/a,0,n/a,1202,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:ccc9104b-8d60-44d5-ae35-f715aa1cc77e,ccc9104b-8d60-44d5-ae35-f715aa1cc77e,2019-10-11T05:58:18,,
381,9,1203,1203,2019-10-10T09:34:00.000+02:00,-15.45038917 28.27471437 1277.0 4.5509996,-15.45038917,28.27471437,1277,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,2,n/a,0,n/a,1203,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:0e23cc60-7a2f-4083-9ae9-f3ab266f00c0,0e23cc60-7a2f-4083-9ae9-f3ab266f00c0,2019-10-11T05:58:19,,
381,9,1206,1206,2019-10-10T09:36:00.000+02:00,-15.45041043 28.27470901 1271.0 4.5509996,-15.45041043,28.27470901,1271,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,2,n/a,0,n/a,1206,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:715e5517-a785-4056-98cb-7a682a2f2378,715e5517-a785-4056-98cb-7a682a2f2378,2019-10-11T05:58:20,,
381,9,1209,1209,2019-10-10T09:37:00.000+02:00,-15.45043732 28.27471339 1275.0 4.5509996,-15.45043732,28.27471339,1275,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,2,n/a,0,n/a,1209,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,1,uuid:b84023b4-a161-4985-abf4-4d81971f405d,b84023b4-a161-4985-abf4-4d81971f405d,2019-10-11T05:58:20,,
381,3,1107,1107,2019-10-11T07:22:00.000+02:00,-15.46294034 28.28530262 1289.0 4.5509996,-15.46294034,28.28530262,1289,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,0,n/a,1107,0,0.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,0,uuid:c7c40da1-7ae3-4202-a8c7-1efb10f6c5cc,c7c40da1-7ae3-4202-a8c7-1efb10f6c5cc,2019-10-11T05:58:21,,
381,11,1307,1307,2019-10-11T07:29:00.000+02:00,-15.4629152 28.28559881 1302.0 4.5509996,-15.4629152,28.28559881,1302,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1,n/a,1307,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:be5d4199-b99b-4181-9c1c-a40a9dd338f7,be5d4199-b99b-4181-9c1c-a40a9dd338f7,2019-10-11T05:58:21,,
381,8,1607,1607,2019-10-11T07:31:00.000+02:00,-15.4629345 28.28557753 1297.0 4.5509996,-15.4629345,28.28557753,1297,4.5509996,1,0,0,0,2,3,n/a,20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,1,uuid:706b557b-ed9d-4d49-bee5-539112917b8d,706b557b-ed9d-4d49-bee5-539112917b8d,2019-10-11T05:58:22,,
381,7,1507,1507,2019-10-11T07:34:00.000+02:00,-15.46297586 28.28554975 1289.0 4.5509996,-15.46297586,28.28554975,1289,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,10,0,100,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,1,uuid:db6aa5af-32fd-4051-aa20-c34ca0e0e747,db6aa5af-32fd-4051-aa20-c34ca0e0e747,2019-10-11T05:58:22,,
381,1,1407,1407,2019-10-11T07:38:00.000+02:00,-15.4630091 28.28579891 1293.0 4.5509996,-15.4630091,28.28579891,1293,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,1,2,2,n/a,0,0,1,1,1,1,0,0,n/a,n/a,n/a,n/a,Chilufya,1,uuid:4669d443-881e-4065-a37b-c03762db9960,4669d443-881e-4065-a37b-c03762db9960,2019-10-11T05:58:23,,
381,2,1707,1707,2019-10-11T07:51:00.000+02:00,-15.46204309 28.285414 1288.0 4.5509996,-15.46204309,28.285414,1288,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88,Tomato,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,1,uuid:70d414e1-013a-4bbb-9028-799979f99182,70d414e1-013a-4bbb-9028-799979f99182,2019-10-11T05:58:23,,
381,11,1308,1308,2019-10-11T08:07:00.000+02:00,-15.46163726 28.28250089 1268.0 4.5509996,-15.46163726,28.28250089,1268,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,1,n/a,1308,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:f07e5889-58ff-435d-b2ee-e1a11069e3ed,f07e5889-58ff-435d-b2ee-e1a11069e3ed,2019-10-11T07:52:44,,
381,7,1508,1508,2019-10-11T08:14:00.000+02:00,-15.46160372 28.28324871 1280.0 4.5509996,-15.46160372,28.28324871,1280,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,3,1,50,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Chilufya,1,uuid:26265be4-182b-4b42-a459-3186d6178998,26265be4-182b-4b42-a459-3186d6178998,2019-10-11T07:52:44,,
381,8,1608,1608,2019-10-11T08:32:00.000+02:00,-15.45924074 28.28171782 1286.0 4.5509996,-15.45924074,28.28171782,1286,4.5509996,1,0,0,0,2,3,n/a,5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,1,uuid:046f5351-41a6-4b0c-9bf5-83c561a387fe,046f5351-41a6-4b0c-9bf5-83c561a387fe,2019-10-11T07:52:46,,
381,3,1108,1108,2019-10-11T08:42:00.000+02:00,-15.45991612 28.28253285 1278.0 4.5509996,-15.45991612,28.28253285,1278,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a,0,n/a,1108,3,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,1,uuid:bb225b88-8e76-4601-bd07-af16588d1d8f,bb225b88-8e76-4601-bd07-af16588d1d8f,2019-10-11T07:52:46,,
381,2,1708,1708,2019-10-11T08:49:00.000+02:00,-15.46011194 28.28257605 1288.0 4.5509996,-15.46011194,28.28257605,1288,4.5509996,1,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,88,Tomato,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nchimunya,0,uuid:96ae47da-ef5a-4693-8954-69aff4cb675c,96ae47da-ef5a-4693-8954-69aff4cb675c,2019-10-11T07:52:47,,
