h_id,h_start,h_coordinates,_h_coordinates_latitude,_h_coordinates_longitude,_h_coordinates_altitude,_h_coordinates_precision,h_neighborhood,h_home_type,h_rainweek,h_population,h_c,h_s_a,h_s_a_other,h_s_c,h_s_c_other,h_d_a,h_d_a_other,h_d_c,h_d_c_other,h_f_a,h_f_a_other,h_f_c,h_f_c_other,h_dw_a,h_dw_a_other,h_dw_c,h_dw_c_other,h_dwbore_a,h_dwbore_a_other,h_dwbore_c,h_dwbore_c_other,h_dwwell_a,h_dwwell_a_other,h_dwwell_c,h_dwwell_c_other,h_dw_e_wt,h_dw_e_wt_other,h_bw_a,h_bw_a_other,h_bw_c,h_bw_c_other,h_bw_source,h_bw_source_other,h_bw_source_na,h_p_a,h_p_a_other,h_p_c,h_p_c_other,h_p_e,h_p_e_other,h_sf_a,h_sf_a_other,h_sf_c,h_sf_c_other,h_l_a,h_l_a_other,h_l_c,h_l_c_other,h_pl_a_th,h_pl_a_th_other,h_pl_a_tu,h_pl_a_tu_other,h_pl_a_tw,h_pl_a_tw_other,h_pl_a_tf,h_pl_a_tf_other,h_pl_a_ts,h_pl_a_ts_other,h_pl_a_od/1,h_pl_a_od/2,h_pl_a_od/3,h_pl_a_od/4,h_pl_a_od/5,h_pl_a_od/6,h_pl_a_od/7,h_pl_a_od_other,h_notes,h_enum,meta/instanceID,_uuid,_submission_time,_tags,_notes
1076,2019-10-09T08:45:00.000+02:00,-15.45912437 28.27754483 1281.0 4.5509996,-15.45912437,28.27754483,1281.0,4.5509996,381,2,0,6,1,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,2,n/a,2,n/a,2,n/a,1,n/a,n/a,4,n/a,4,n/a,1,n/a,4,n/a,4,n/a,1,n/a,5,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Joackim choko,uuid:b84ac741-e5ac-45ea-9e91-a09088f79a53,b84ac741-e5ac-45ea-9e91-a09088f79a53,2019-10-10T05:36:36,,
1077,2019-10-09T09:05:00.000+02:00,-15.45876822 28.27861468 1282.0 4.5509996,-15.45876822,28.27861468,1282.0,4.5509996,381,2,0,6,1,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,1,n/a,2,n/a,2,n/a,2,n/a,n/a,4,n/a,4,n/a,1,n/a,3,n/a,3,n/a,3,n/a,5,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Joackim Choko,uuid:38aac163-da32-4cb7-9143-e8dde53181a7,38aac163-da32-4cb7-9143-e8dde53181a7,2019-10-10T05:36:37,,
1087,2019-10-10T07:54:00.000+02:00,-15.4592825 28.2853679 0.0 2000.0,-15.4592825,28.2853679,0.0,2000.0,381,2,0,2,1,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,2,n/a,2,n/a,2,n/a,1,n/a,n/a,4,n/a,4,n/a,1,n/a,5,n/a,5,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Mwewa kasonde,uuid:01d8fd6d-18c9-416a-8372-1e661f2817e7,01d8fd6d-18c9-416a-8372-1e661f2817e7,2019-10-10T07:37:13,,
1088,2019-10-10T08:03:00.000+02:00,-15.4592825 28.2853679 0.0 2000.0,-15.4592825,28.2853679,0.0,2000.0,381,2,0,5,1,4,n/a,4,n/a,2,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,2,n/a,2,n/a,1,n/a,n/a,4,n/a,4,n/a,1,n/a,4,n/a,4,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,True,False,False,False,False,False,False,n/a,n/a,Mwewa kasonde,uuid:d8a45666-665d-419d-b55b-228fa02a9c69,d8a45666-665d-419d-b55b-228fa02a9c69,2019-10-10T07:37:14,,
1093,2019-10-10T08:56:00.000+02:00,-15.4592606 28.28563534 1284.0 4.5509996,-15.4592606,28.28563534,1284.0,4.5509996,381,2,0,7,1,4,n/a,4,n/a,1,n/a,1,n/a,5,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,2,n/a,2,n/a,1,n/a,n/a,1,n/a,1,n/a,1,n/a,4,n/a,5,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Joackim choko,uuid:b138a7e1-91e1-47fb-b0fb-60cf14b56457,b138a7e1-91e1-47fb-b0fb-60cf14b56457,2019-10-10T07:39:15,,
1094,2019-10-10T09:07:00.000+02:00,-15.45898877 28.28470542 1286.0 4.5509996,-15.45898877,28.28470542,1286.0,4.5509996,381,1,0,9,1,4,n/a,4,n/a,4,n/a,4,n/a,2,n/a,2,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,2,n/a,2,n/a,2,n/a,1,n/a,n/a,2,n/a,4,n/a,1,n/a,3,n/a,4,n/a,4,n/a,5,n/a,1,n/a,1,n/a,2,n/a,2,n/a,3,n/a,True,False,False,False,False,False,False,n/a,n/a,Joackim choko,uuid:08b2a056-b7d6-48f9-9a83-332fbc907c98,08b2a056-b7d6-48f9-9a83-332fbc907c98,2019-10-10T07:39:15,,
1085,2019-10-10T07:54:00.000+02:00,-15.45850606 28.28225255 1289.7562255859375 4.288,-15.45850606,28.28225255,1289.7562255859375,4.288,381,2,0,6,1,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,2,n/a,2,n/a,2,n/a,1,n/a,n/a,4,n/a,4,n/a,1,n/a,2,n/a,2,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Mulemwa Mukelabai,uuid:9a820306-6a69-4fb6-982c-e970c3703e70,9a820306-6a69-4fb6-982c-e970c3703e70,2019-10-10T07:45:38,,
1086,2019-10-10T08:08:00.000+02:00,-15.45869331 28.28294313 1294.5855712890625 3.216,-15.45869331,28.28294313,1294.5855712890625,3.216,381,2,0,8,1,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,2,n/a,2,n/a,1,n/a,n/a,3,n/a,3,n/a,1,n/a,3,n/a,3,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Mulemwa Mukelabai,uuid:640048ea-e55e-4095-be38-5e7600f44f1d,640048ea-e55e-4095-be38-5e7600f44f1d,2019-10-10T07:45:39,,
1097,2019-10-10T07:52:00.000+02:00,-15.458328333333334 28.28610833333333 1276.0 1.0,-15.458328333333334,28.28610833333333,1276.0,1.0,381,2,0,4,1,4,n/a,4,n/a,4,n/a,5,n/a,2,n/a,2,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,2,n/a,2,n/a,2,n/a,1,n/a,n/a,3,n/a,5,n/a,1,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Jennifer,uuid:60d29287-deb8-42db-a232-8f351ebd6c43,60d29287-deb8-42db-a232-8f351ebd6c43,2019-10-10T07:47:16,,
1098,2019-10-10T08:24:00.000+02:00,-15.457811666666665 28.2872 1303.1 3.7,-15.457811666666665,28.2872,1303.1,3.7,381,2,0,6,1,4,n/a,4,n/a,4,n/a,5,n/a,3,n/a,3,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,n/a,3,n/a,5,n/a,1,n/a,4,n/a,4,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Jennifer,uuid:e62bc061-d9ee-458d-a2da-901506198f05,e62bc061-d9ee-458d-a2da-901506198f05,2019-10-10T07:47:17,,
1057,2019-10-09T08:21:00.000+02:00,-15.44990833 28.28702219 1279.0 4.5509996,-15.44990833,28.28702219,1279.0,4.5509996,381,2,0,4,1,4,n/a,4,n/a,4,n/a,5,n/a,3,n/a,2,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,2,n/a,2,n/a,1,n/a,n/a,3,n/a,3,n/a,1,n/a,4,n/a,4,n/a,1,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Kalumba Keron,uuid:b44fcf5d-71a8-4875-bf2e-5fc3bfeeaa3d,b44fcf5d-71a8-4875-bf2e-5fc3bfeeaa3d,2019-10-10T07:49:44,,
1059,2019-10-09T08:34:00.000+02:00,-15.44986544 28.28761262 1282.0 4.5509996,-15.44986544,28.28761262,1282.0,4.5509996,381,2,0,7,1,4,n/a,4,n/a,4,n/a,2,n/a,1,n/a,1,n/a,1,n/a,1,n/a,3,n/a,3,n/a,4,n/a,4,n/a,2,n/a,3,n/a,3,n/a,1,n/a,n/a,4,n/a,4,n/a,1,n/a,1,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,True,False,False,False,False,False,False,n/a,n/a,Champo chola,uuid:9563b251-1ab3-48b6-a2bf-a84c5f8c146d,9563b251-1ab3-48b6-a2bf-a84c5f8c146d,2019-10-10T07:49:44,,
1058,2019-10-09T09:10:00.000+02:00,-15.45022059 28.28304644 1285.0 4.5509996,-15.45022059,28.28304644,1285.0,4.5509996,381,2,0,4,1,4,n/a,4,n/a,4,n/a,5,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,2,n/a,2,n/a,2,n/a,1,n/a,n/a,4,n/a,4,n/a,1,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Kalumba keron,uuid:33d3ae92-d19b-41e3-aab5-500decfddc23,33d3ae92-d19b-41e3-aab5-500decfddc23,2019-10-10T07:49:45,,
1060,2019-10-09T09:23:00.000+02:00,-15.45016707 28.28270125 1279.0 4.5509996,-15.45016707,28.28270125,1279.0,4.5509996,381,2,0,7,1,4,n/a,4,n/a,2,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,2,n/a,1,n/a,2,n/a,1,n/a,n/a,2,n/a,2,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Champo chola,uuid:4495cf9f-53d9-4bce-a942-2013fb609df4,4495cf9f-53d9-4bce-a942-2013fb609df4,2019-10-10T07:49:46,,
1061,2019-10-09T09:40:00.000+02:00,-15.45055588 28.28257943 1278.0 4.5509996,-15.45055588,28.28257943,1278.0,4.5509996,381,2,0,6,1,4,n/a,4,n/a,2,n/a,2,n/a,1,n/a,2,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,2,n/a,1,n/a,1,n/a,1,n/a,n/a,4,n/a,4,n/a,1,n/a,4,n/a,4,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Kalumba keron,uuid:24ed46c2-9083-4cae-af39-a2e8b23709a0,24ed46c2-9083-4cae-af39-a2e8b23709a0,2019-10-10T07:49:47,,
1062,2019-10-09T09:55:00.000+02:00,-15.45058069 28.2828745 1287.0 4.5509996,-15.45058069,28.2828745,1287.0,4.5509996,381,2,0,3,1,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,2,n/a,2,n/a,2,n/a,1,n/a,n/a,3,n/a,3,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Champo chola,uuid:ddf13a01-22a7-4c39-bca7-9291efd0d25e,ddf13a01-22a7-4c39-bca7-9291efd0d25e,2019-10-10T07:49:47,,
1083,2019-10-10T07:58:00.000+02:00,-15.45819191 28.28281589 1296.0 4.5509996,-15.45819191,28.28281589,1296.0,4.5509996,381,2,0,5,1,4,n/a,4,n/a,4,n/a,2,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,2,n/a,1,n/a,2,n/a,1,n/a,n/a,2,n/a,2,n/a,1,n/a,1,n/a,3,n/a,1,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Champo chola,uuid:6600b13e-a710-4fa4-a272-31d993f01fa7,6600b13e-a710-4fa4-a272-31d993f01fa7,2019-10-10T07:49:48,,
1081,2019-10-10T08:19:00.000+02:00,-15.45800635 28.28332281 1297.0 4.5509996,-15.45800635,28.28332281,1297.0,4.5509996,381,2,0,3,1,4,n/a,4,n/a,4,n/a,5,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,2,n/a,2,n/a,1,n/a,n/a,4,n/a,4,n/a,1,n/a,4,n/a,4,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Keron kalumba,uuid:bbd9ad78-018b-4bd3-b257-a3441ceb6b44,bbd9ad78-018b-4bd3-b257-a3441ceb6b44,2019-10-10T07:49:49,,
1084,2019-10-10T08:50:00.000+02:00,-15.45735546 28.28262531 1279.0 4.5509996,-15.45735546,28.28262531,1279.0,4.5509996,381,2,0,5,1,4,n/a,4,n/a,4,n/a,5,n/a,3,n/a,2,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,3,n/a,1,n/a,n/a,1,n/a,1,n/a,1,n/a,4,n/a,5,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Champo chola,uuid:780e66bb-c65f-4b6a-a58b-78ac927dd8b4,780e66bb-c65f-4b6a-a58b-78ac927dd8b4,2019-10-10T07:49:49,,
1082,2019-10-10T09:01:00.000+02:00,-15.45785893 28.28239086 1299.0 4.5509996,-15.45785893,28.28239086,1299.0,4.5509996,381,2,0,5,1,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,n/a,4,n/a,4,n/a,1,n/a,4,n/a,4,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Keron kalumba,uuid:fd7eb9f5-fc31-403b-b9c2-a50d94114917,fd7eb9f5-fc31-403b-b9c2-a50d94114917,2019-10-10T07:49:50,,
1099,2019-10-10T08:07:00.000+02:00,-15.45851238 28.28679115 1276.0 4.5509996,-15.45851238,28.28679115,1276.0,4.5509996,381,2,0,8,1,4,n/a,4,n/a,4,n/a,4,n/a,2,n/a,3,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,3,n/a,5,n/a,1,n/a,n/a,3,n/a,5,n/a,1,n/a,4,n/a,5,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,True,False,False,False,False,False,False,n/a,n/a,Zacharia,uuid:9064d12d-50bd-46b9-a94c-5c9034ca04a9,9064d12d-50bd-46b9-a94c-5c9034ca04a9,2019-10-10T07:52:14,,
1100,2019-10-10T08:39:00.000+02:00,-15.45682902 28.28661413 1290.0 4.5509996,-15.45682902,28.28661413,1290.0,4.5509996,381,2,0,3,1,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,2,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,2,n/a,1,n/a,1,n/a,1,n/a,n/a,4,n/a,4,n/a,1,n/a,1,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Zacharia,uuid:8632aeb2-18e6-4859-9391-7e566c7db846,8632aeb2-18e6-4859-9391-7e566c7db846,2019-10-10T07:52:14,,
1090,2019-10-10T08:04:00.000+02:00,-15.456576666666669 28.280974999999998 1267.7 4.3,-15.456576666666669,28.280974999999998,1267.7,4.3,381,2,0,5,1,4,n/a,4,n/a,4,n/a,5,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,2,n/a,2,n/a,2,n/a,1,n/a,n/a,3,n/a,4,n/a,1,n/a,4,n/a,4,n/a,3,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,Toilet structure fell apart so no toilet at current time.,Chipo,uuid:f2cb8e25-31e3-4ac0-b05b-1017898d1c1d,f2cb8e25-31e3-4ac0-b05b-1017898d1c1d,2019-10-10T08:02:49,,
1092,2019-10-10T09:35:00.000+02:00,-15.458016666666667 28.287151666666666 1258.3 4.8,-15.458016666666667,28.287151666666666,1258.3,4.8,381,2,0,3,1,4,n/a,4,n/a,4,n/a,5,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,2,n/a,2,n/a,2,n/a,1,n/a,n/a,4,n/a,5,n/a,1,n/a,3,n/a,5,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Chipo,uuid:f0d810a7-2c0c-49c3-8fc0-5b042f90db35,f0d810a7-2c0c-49c3-8fc0-5b042f90db35,2019-10-10T08:02:49,,
1095,2019-10-10T07:52:00.000+02:00,-15.4586181 28.2853679 0.0 1899.999,-15.4586181,28.2853679,0.0,1899.999,381,2,0,6,1,4,n/a,4,n/a,4,n/a,5,n/a,4,n/a,5,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,2,n/a,2,n/a,2,n/a,1,n/a,n/a,2,n/a,5,n/a,1,n/a,2,n/a,2,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,True,False,False,False,False,False,False,n/a,n/a,Annie Mumba,uuid:ed0c2030-81e9-42c3-af35-6e5982827a30,ed0c2030-81e9-42c3-af35-6e5982827a30,2019-10-11T05:36:12,,
1096,2019-10-10T08:20:00.000+02:00,-15.4588998 28.2857333 0.0 699.999,-15.4588998,28.2857333,0.0,699.999,381,2,0,5,1,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,2,n/a,2,n/a,1,n/a,n/a,3,n/a,4,n/a,1,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Annie Mumba,uuid:651a53bb-d5db-4f0f-8361-288878c34622,651a53bb-d5db-4f0f-8361-288878c34622,2019-10-11T05:36:13,,
1089,2019-10-10T07:58:00.000+02:00,-15.45785956 28.28179059 1286.0 4.5509996,-15.45785956,28.28179059,1286.0,4.5509996,381,2,0,4,1,4,n/a,4,n/a,1,n/a,5,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,2,n/a,1,n/a,2,n/a,1,n/a,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,1,n/a,4,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,False,False,False,True,False,False,n/a,n/a,Muleya,uuid:0748a6c4-18fa-41bd-b0df-6d75d6bc1997,0748a6c4-18fa-41bd-b0df-6d75d6bc1997,2019-10-11T06:40:03,,
1091,2019-10-10T09:24:00.000+02:00,-15.45810633 28.28631762 1261.0 4.5509996,-15.45810633,28.28631762,1261.0,4.5509996,381,2,0,4,1,4,n/a,4,n/a,4,n/a,5,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,n/a,4,n/a,4,n/a,1,n/a,4,n/a,4,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Muleya,uuid:d954241b-7298-4f5d-8704-6449c19dba94,d954241b-7298-4f5d-8704-6449c19dba94,2019-10-11T06:40:03,,
2001,2019-10-14T09:08:00.000+02:00,-15.32633188 28.30607373 1228.0 4.5509996,-15.32633188,28.30607373,1228.0,4.5509996,382,1,0,8,1,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,1,n/a,1,n/a,2,n/a,2,n/a,n/a,4,n/a,4,n/a,1,n/a,3,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,3,n/a,False,True,False,False,False,False,False,n/a,n/a,Muleya,uuid:df3c66a5-fa1b-44e9-b4e7-1f5acf85cec5,df3c66a5-fa1b-44e9-b4e7-1f5acf85cec5,2019-10-14T09:50:52,,
2002,2019-10-14T09:28:00.000+02:00,-15.32499884 28.30416444 1221.0 4.5509996,-15.32499884,28.30416444,1221.0,4.5509996,382,1,0,10,1,4,n/a,4,n/a,3,n/a,5,n/a,1,n/a,1,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,1,n/a,3,n/a,3,n/a,2,n/a,n/a,3,n/a,3,n/a,1,n/a,1,n/a,1,n/a,3,n/a,2,n/a,1,n/a,1,n/a,2,n/a,2,n/a,3,n/a,False,True,False,False,False,False,False,n/a,n/a,Muleya,uuid:5c3601c8-588c-429b-9fab-bf7def1584c3,5c3601c8-588c-429b-9fab-bf7def1584c3,2019-10-14T09:50:52,,
2003,2019-10-14T09:50:00.000+02:00,-15.32569249 28.30270698 1222.0 4.5509996,-15.32569249,28.30270698,1222.0,4.5509996,382,2,0,5,1,4,n/a,4,n/a,4,n/a,5,n/a,3,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,1,n/a,3,n/a,3,n/a,2,n/a,n/a,1,n/a,3,n/a,1,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Muleya,uuid:4488e080-0116-4f75-89a7-1c8f61a4c18d,4488e080-0116-4f75-89a7-1c8f61a4c18d,2019-10-14T09:50:53,,
2016,2019-10-14T09:23:00.000+02:00,-15.32581717 28.31493299 1198.0 4.5509996,-15.32581717,28.31493299,1198.0,4.5509996,382,1,0,6,1,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,2,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,1,n/a,2,n/a,2,n/a,n/a,4,n/a,4,n/a,1,n/a,2,n/a,3,n/a,4,n/a,4,n/a,1,n/a,1,n/a,2,n/a,2,n/a,3,n/a,False,True,False,False,False,False,False,n/a,n/a,Champo,uuid:f22d8e1e-22dd-4964-afa3-650f77ccd699,f22d8e1e-22dd-4964-afa3-650f77ccd699,2019-10-14T09:53:20,,
2017,2019-10-14T09:45:00.000+02:00,-15.32391927 28.31519982 1203.0 4.5509996,-15.32391927,28.31519982,1203.0,4.5509996,382,1,0,6,1,4,n/a,4,n/a,4,n/a,5,n/a,1,n/a,1,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,1,n/a,2,n/a,2,n/a,n/a,2,n/a,2,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,2,n/a,1,n/a,3,n/a,False,True,False,False,False,False,False,n/a,n/a,Champo,uuid:8fb52bfa-4d71-4406-a1e3-56aa8c462152,8fb52bfa-4d71-4406-a1e3-56aa8c462152,2019-10-14T09:53:21,,
2018,2019-10-14T10:04:00.000+02:00,-15.32242398 28.31609938 1191.0 4.5509996,-15.32242398,28.31609938,1191.0,4.5509996,382,1,0,4,1,4,n/a,4,n/a,4,n/a,4,n/a,2,n/a,3,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,2,n/a,3,n/a,2,n/a,n/a,3,n/a,3,n/a,1,n/a,2,n/a,2,n/a,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,3,n/a,False,True,False,False,False,False,False,n/a,n/a,Champo,uuid:e9808167-3fb5-4cb8-b9a9-c5bb07937fcd,e9808167-3fb5-4cb8-b9a9-c5bb07937fcd,2019-10-14T09:53:21,,
2019,2019-10-14T09:19:00.000+02:00,-15.33500064 28.29442295 1238.0 4.5509996,-15.33500064,28.29442295,1238.0,4.5509996,382,1,0,3,1,4,n/a,4,n/a,4,n/a,4,n/a,5,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,2,n/a,2,n/a,2,n/a,1,n/a,n/a,4,n/a,4,n/a,1,n/a,3,n/a,4,n/a,4,n/a,5,n/a,1,n/a,1,n/a,2,n/a,2,n/a,3,n/a,False,True,False,False,False,False,False,n/a,n/a,Joackim choko,uuid:b92f4b13-0f52-4c61-a103-68ecacd62254,b92f4b13-0f52-4c61-a103-68ecacd62254,2019-10-14T09:56:27,,
2021,2019-10-14T11:10:00.000+02:00,-15.32571861 28.31493714 1196.0 4.5509996,-15.32571861,28.31493714,1196.0,4.5509996,382,2,0,5,1,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,1,n/a,2,n/a,2,n/a,2,n/a,n/a,3,n/a,3,n/a,1,n/a,2,n/a,4,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,True,False,False,False,False,False,False,n/a,n/a,Joackim,uuid:846d9cf1-9498-430d-bb2a-c7effe8eb98d,846d9cf1-9498-430d-bb2a-c7effe8eb98d,2019-10-14T09:56:27,,
