col_neighborhood,col_sample_type,col_id,col_id_val,col_start,col_location,_col_location_latitude,_col_location_longitude,_col_location_altitude,_col_location_precision,col_weather,col_rainyest,col_rainweek,col_rainmon,col_pa_prox,col_pa_type,col_pa_type_other,col_pa_latrine_distance,col_bw_type,col_bw_type_other,col_bw_container,col_bw_container_lid,col_bw_cl_id,col_bw_cl_free,col_bw_cl_total,col_f_latrine_distance,col_p_type,col_p_type_other,col_p_num,col_dw_type,col_dw_type_other,col_dw_container,col_dw_container_lid,col_dw_id,col_dw_cl_free,col_dw_cl_total,col_l_toilet_type,col_l_toilet_type_other,col_l_toilet_stalls,col_l_toilet_feces,col_l_toilet_users,col_l_toilet_hw,col_s_type,col_s_type_other,col_d_water_level,col_d_water_flow,col_d_size,col_d_lining,col_d_lining_oth,col_d_feces,col_d_animals,col_d_schools,col_d_urban_ag,col_d_public_latrines,col_d_hh_latrines,col_d_shops,col_d_hh,col_d_hh_num,col_sf_type,col_sf_type_other,col_o_type,col_o_type_other,col_notes,col_enum,col_photo,meta/instanceID,_uuid,_submission_time,_tags,_notes
268,2,2002,2002,2018-10-01T09:56:00.000Z,5.558697200498405 -0.2423231644049374 32.68446598027803 4.0,5.558697200498405,-0.2423231644049374,32.68446598027803,4.0,2,0,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nearby drian and 1m to Jaatei road,Emmanuel S Atiku,1,uuid:0f714e85-46c6-4319-bc35-e6734416b79f,0f714e85-46c6-4319-bc35-e6734416b79f,2018-10-01T16:38:03,,
268,7,3003,3003,2018-10-01T11:08:00.000Z,5.562485035075025 -0.24189437268149241 44.048061664458494 4.0,5.562485035075025,-0.24189437268149241,44.048061664458494,4.0,2,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,4,0,20,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,About 5m to junkobri road ,Emmanuel S Atiku,1,uuid:8c0646dd-0aad-4d77-af40-a4170529ea2d,8c0646dd-0aad-4d77-af40-a4170529ea2d,2018-10-01T16:38:03,,
268,2,2003,2003,2018-10-01T11:15:00.000Z,5.56334561106347 -0.24082891846611268 55.40947189492325 4.0,5.56334561106347,-0.24082891846611268,55.40947189492325,4.0,2,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nearby public toilet ,Banawo Vitus,1,uuid:5babd381-50dd-4c17-abac-235d9d5372ef,5babd381-50dd-4c17-abac-235d9d5372ef,2018-10-01T16:38:04,,
268,3,1002,1002,2018-10-01T11:23:00.000Z,5.564175236131419 -0.24011550150667257 48.81015277834592 4.0,5.564175236131419,-0.24011550150667257,48.81015277834592,4.0,2,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,0,n/a,1200,0.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"Free CL 0.58
Total CL 0.74
Nearby bathroom and household toilet",Nauru Francis,1,uuid:8ce2d4a9-7501-47c2-9121-a98fc6536bb2,8ce2d4a9-7501-47c2-9121-a98fc6536bb2,2018-10-01T16:38:05,,
268,3,1003,1003,2018-10-01T11:35:00.000Z,5.563467898842272 -0.2389064071523681 45.12765881704871 4.0,5.563467898842272,-0.2389064071523681,45.12765881704871,4.0,2,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,0,n/a,1200,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"Free CL 0.58
Total CL 0.63
In household ",Emmanuel S Atiku,1,uuid:e13095a3-e5e5-4d89-878f-129a186eb414,e13095a3-e5e5-4d89-878f-129a186eb414,2018-10-01T16:38:06,,
268,3,1004,1004,2018-10-01T11:48:00.000Z,5.56265590612632 -0.23881566067992396 26.831113086769776 4.0,5.56265590612632,-0.23881566067992396,26.831113086769776,4.0,2,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,0,n/a,1200,0.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"Free CL 0.71
Total CL 0.77
Nearby drain",Nuru Francis,1,uuid:cadae409-ea53-492b-9edb-f1f61680afd3,cadae409-ea53-492b-9edb-f1f61680afd3,2018-10-01T16:38:06,,
268,7,3006,3006,2018-10-02T09:20:00.000Z,5.568493130640662 -0.24215070798071403 33.22581291039546 4.0,5.568493130640662,-0.24215070798071403,33.22581291039546,4.0,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,8,0,200,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Vitus Banawo,1,uuid:d7288c03-d128-47b1-a30e-00ccb4495e5f,d7288c03-d128-47b1-a30e-00ccb4495e5f,2018-10-02T17:15:01,,
268,3,1006,1006,2018-10-02T09:50:00.000Z,5.568462273481297 -0.2421326740292763 23.796831850087916 4.0,5.568462273481297,-0.2421326740292763,23.796831850087916,4.0,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a,0,n/a,1200,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"Free Chlorine 0.48
Total chlorine 0.59
Within 5m of open drain and public latrine ",Vitus Banawo,1,uuid:21428452-c71d-448a-bedd-57c5484aff8d,21428452-c71d-448a-bedd-57c5484aff8d,2018-10-02T17:15:02,,
268,3,1007,1007,2018-10-02T10:19:00.000Z,5.566102669701504 -0.23981794067416914 36.13615008110855 4.0,5.566102669701504,-0.23981794067416914,36.13615008110855,4.0,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,1,1,1200,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"Free CL 0.60
Total chlorine 0.65
Tap water stored in a poly tank and 3m away to open drain",Emmanuel S Atiku,1,uuid:4d3f9f5c-f46b-42cc-908b-1283d16f5c53,4d3f9f5c-f46b-42cc-908b-1283d16f5c53,2018-10-02T17:15:03,,
268,3,1008,1008,2018-10-02T10:35:00.000Z,5.564903136007365 -0.23911841200734693 30.54948622038173 4.0,5.564903136007365,-0.23911841200734693,30.54948622038173,4.0,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a,0,n/a,1200,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"Free CL 0.64
Total CL 0.61
Inside public toilet premises opp mataheko central mosque ",Francis nuru,1,uuid:63cae7aa-544c-40ee-962d-54ea282d3564,63cae7aa-544c-40ee-962d-54ea282d3564,2018-10-02T17:15:03,,
268,2,2006,2006,2018-10-02T11:04:00.000Z,5.56510174376283 -0.23738871936253386 39.42648370346693 4.0,5.56510174376283,-0.23738871936253386,39.42648370346693,4.0,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Within 3m of open drain and 50m to Bobson hotel,Banawo vitus,1,uuid:c959a45f-df40-4409-a247-69b7cf9634f7,c959a45f-df40-4409-a247-69b7cf9634f7,2018-10-02T17:15:04,,
268,7,3007,3007,2018-10-02T11:19:00.000Z,5.5654857827160145 -0.23690569291986524 28.151521188589975 4.0,5.5654857827160145,-0.23690569291986524,28.151521188589975,4.0,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,9,0,250,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Inside Takoradi station ,Francis Nuru,1,uuid:a10ff559-c640-4fd2-97d0-26db0c7757d6,a10ff559-c640-4fd2-97d0-26db0c7757d6,2018-10-02T17:15:04,,
268,2,2007,2007,2018-10-02T11:30:00.000Z,5.566025623409254 -0.23733100913985997 41.513855967615015 4.0,5.566025623409254,-0.23733100913985997,41.513855967615015,4.0,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,14,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Within 1m of kaneshie winneba road,Emmanuel ,1,uuid:be8e8ebc-90ef-4d14-83c6-c25853c9cdcb,be8e8ebc-90ef-4d14-83c6-c25853c9cdcb,2018-10-02T17:15:05,,
268,2,2008,2008,2018-10-02T11:33:00.000Z,5.5661900964370865 -0.23764449268473445 44.10143261173412 4.0,5.5661900964370865,-0.23764449268473445,44.10143261173412,4.0,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1m of kaneshie winneba road,Francis ,1,uuid:1592cdd5-f7dc-4b1f-86f1-51b489ede5e6,1592cdd5-f7dc-4b1f-86f1-51b489ede5e6,2018-10-02T17:15:05,,
268,2,2009,2009,2018-10-02T11:36:00.000Z,5.566164139214762 -0.2376409369099796 29.35537105015642 4.0,5.566164139214762,-0.2376409369099796,29.35537105015642,4.0,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1m of kaneshie winneba road,Banawo,1,uuid:c3cdc75f-c88f-4f25-bec0-fbd647f4d851,c3cdc75f-c88f-4f25-bec0-fbd647f4d851,2018-10-02T17:15:06,,
268,2,2010,2010,2018-10-02T11:49:00.000Z,5.566833863976512 -0.2387582315352278 43.84595984553543 4.0,5.566833863976512,-0.2387582315352278,43.84595984553543,4.0,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,17,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Within 1m of kaneshie winneba road and flies woven around ,Emmanuel ,1,uuid:c8635251-f296-400c-91be-0f8ae89f586c,c8635251-f296-400c-91be-0f8ae89f586c,2018-10-02T17:15:06,,
268,7,3008,3008,2018-10-02T11:57:00.000Z,5.566114485786096 -0.23976119206047497 37.937408396630005 4.0,5.566114485786096,-0.23976119206047497,37.937408396630005,4.0,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,8,0,25,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Public toilet inside household ,Francis ,1,uuid:718fa6a5-fde5-4b00-952d-dc9059d1688f,718fa6a5-fde5-4b00-952d-dc9059d1688f,2018-10-02T17:15:06,,
268,3,1009,1009,2018-10-02T12:11:00.000Z,5.565362453263066 -0.2385647436693906 33.545924007699135 4.0,5.565362453263066,-0.2385647436693906,33.545924007699135,4.0,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,1,1,1200,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"Free CL 0.62
Total CL 0.69
Tap water stored in a poly tank ",Banawo,1,uuid:4ceebe38-d615-444f-971f-1386786ff528,4ceebe38-d615-444f-971f-1386786ff528,2018-10-02T17:15:07,,
268,7,3009,3009,2018-10-02T12:32:00.000Z,5.564004962062924 -0.23828103680658463 38.00180867282416 4.0,5.564004962062924,-0.23828103680658463,38.00180867282416,4.0,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,22,0,200,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Inside Dasoman trotro station ,Banawo,1,uuid:a0ee8493-c312-4867-849d-a1a97c175c3f,a0ee8493-c312-4867-849d-a1a97c175c3f,2018-10-02T17:15:07,,
268,7,3010,3010,2018-10-02T12:53:00.000Z,5.563230449302431 -0.2410341224045311 49.354372353800706 4.0,5.563230449302431,-0.2410341224045311,49.354372353800706,4.0,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,8,0,180,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Nauru Francis,1,uuid:be1c3300-b7ba-41c5-8db1-d8e39b49387b,be1c3300-b7ba-41c5-8db1-d8e39b49387b,2018-10-02T17:15:08,,
268,3,1010,1010,2018-10-02T12:22:00.000Z,5.564916718164142 -0.23822319832045974 23.546907918869657 4.0,5.564916718164142,-0.23822319832045974,23.546907918869657,4.0,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a,1,1,1200,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"Free CL 0.59
Total CL 0.70
3m of open drain",Francis ,1,uuid:41f37ef3-06d7-4466-a0af-3543f8d22144,41f37ef3-06d7-4466-a0af-3543f8d22144,2018-10-02T17:16:55,,
268,10,5001,5001,2018-10-03T09:15:00.000Z,5.558516403405533 -0.23962847548017346 38.76751046946513 4.0,5.558516403405533,-0.23962847548017346,38.76751046946513,4.0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,n/a,n/a,Kenkey 5m away from open drain ,Emmanuel S Atiku,1,uuid:f6ac4a8e-7c57-4cc1-87b8-0f5989357ac8,f6ac4a8e-7c57-4cc1-87b8-0f5989357ac8,2018-10-04T13:26:39,,
268,10,5002,5002,2018-10-03T09:30:00.000Z,5.559614353608869 -0.23963181853705143 37.133009815170816 4.0,5.559614353608869,-0.23963181853705143,37.133009815170816,4.0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,Wakye 1m close to open drain ,Emmanuel S Atiku,1,uuid:5cdc9d18-c8c3-4f4a-9ee5-107422294e36,5cdc9d18-c8c3-4f4a-9ee5-107422294e36,2018-10-04T13:26:40,,
268,10,5003,5003,2018-10-03T09:38:00.000Z,5.559282572614622 -0.24014882007480073 41.560413620996314 4.0,5.559282572614622,-0.24014882007480073,41.560413620996314,4.0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,n/a,n/a,Kenkey 2m close to open drain ,Francis Nuru,1,uuid:d4796826-0b44-4cda-bece-3c37de7dcae7,d4796826-0b44-4cda-bece-3c37de7dcae7,2018-10-04T13:26:41,,
268,10,5004,5004,2018-10-03T09:47:00.000Z,5.557552152864197 -0.24047964928023705 36.62550415576357 4.0,5.557552152864197,-0.24047964928023705,36.62550415576357,4.0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,Beans 2m close to an open drain ,Francis Nuru,1,uuid:52e76e80-b86b-4fad-8fdb-6e87e3bcc940,52e76e80-b86b-4fad-8fdb-6e87e3bcc940,2018-10-04T13:26:41,,
268,10,5005,5005,2018-10-03T10:07:00.000Z,5.561599196409341 -0.24557123847428805 48.07812365955348 4.0,5.561599196409341,-0.24557123847428805,48.07812365955348,4.0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,Wakye 2m close to covered drain,Emmanuel S Atiku,1,uuid:1621d19a-5383-40a6-a1dd-cff6ac921a24,1621d19a-5383-40a6-a1dd-cff6ac921a24,2018-10-04T13:26:41,,
268,8,6001,6001,2018-10-03T10:56:00.000Z,5.563215283918323 -0.24206043029440288 45.10213435420541 4.0,5.563215283918323,-0.24206043029440288,45.10213435420541,4.0,1,0,1,n/a,4,1,n/a,70,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Holy family RC school park,Emmanuel S  Atiku,1,uuid:848935f1-74cf-4279-b3d9-99076b25f9c9,848935f1-74cf-4279-b3d9-99076b25f9c9,2018-10-04T13:26:42,,
268,8,6002,6002,2018-10-03T11:30:00.000Z,5.563225518501191 -0.24122602471155244 47.1119458984145 4.0,5.563225518501191,-0.24122602471155244,47.1119458984145,4.0,1,0,1,n/a,2,1,n/a,25,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Saint Paul school French department ,Emmanuel S Atiku,1,uuid:05b82a2e-41ce-4375-89d0-adc499bd527c,05b82a2e-41ce-4375-89d0-adc499bd527c,2018-10-04T13:26:42,,
268,8,6003,6003,2018-10-03T11:51:00.000Z,5.565387097441218 -0.24022666480643412 32.30972729209924 4.0,5.565387097441218,-0.24022666480643412,32.30972729209924,4.0,1,0,1,n/a,4,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"Kaneshie west 1 school park 
No latrine around the park.
",Emmanuel S Atiku,1,uuid:5b201d64-f3b0-454e-9dd9-88f65264dcf3,5b201d64-f3b0-454e-9dd9-88f65264dcf3,2018-10-04T13:26:43,,
268,8,6004,6004,2018-10-03T12:23:00.000Z,5.563981116256719 -0.23798135341522633 44.1352307751425 4.0,5.563981116256719,-0.23798135341522633,44.1352307751425,4.0,1,0,1,n/a,2,1,n/a,10,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"Dansoman trotro station 
Within dumping site
10m away from latrine ",Francis Nuru,1,uuid:2d2594f2-d33a-4df0-8141-6f0ff8e14191,2d2594f2-d33a-4df0-8141-6f0ff8e14191,2018-10-04T13:26:44,,
268,10,5006,5006,2018-10-04T07:17:00.000Z,5.560243552509814 -0.23916014663396365 48.902613302323374 4.0,5.560243552509814,-0.23916014663396365,48.902613302323374,4.0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,Beans. 3 meter away from drain,Emmanuel S Atiku,1,uuid:823b56e0-1b7b-45d7-bcdc-69ab8c42a5ad,823b56e0-1b7b-45d7-bcdc-69ab8c42a5ad,2018-10-04T13:26:45,,
268,10,5007,5007,2018-10-04T07:29:00.000Z,5.563506149497038 -0.23763437813348573 44.83904880392333 4.0,5.563506149497038,-0.23763437813348573,44.83904880392333,4.0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,Waakye. 3m away from drain. 40m from lorry park,Emmanuel S Atiku ,1,uuid:24a6173e-51b9-436f-a0a2-595d2dd06ba0,24a6173e-51b9-436f-a0a2-595d2dd06ba0,2018-10-04T13:26:45,,
268,10,5008,5008,2018-10-04T07:39:00.000Z,5.5648350802573185 -0.2374544298489575 36.0892241941084 4.0,5.5648350802573185,-0.2374544298489575,36.0892241941084,4.0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,Beans. Within the market,Emmanuel S Atiku ,1,uuid:6a97dc2d-d01f-4ab4-8713-2c1141970f63,6a97dc2d-d01f-4ab4-8713-2c1141970f63,2018-10-04T13:26:45,,
268,10,5009,5009,2018-10-04T08:05:00.000Z,5.564143944827557 -0.24041319828174962 60.81372552487542 4.0,5.564143944827557,-0.24041319828174962,60.81372552487542,4.0,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,60 meters from the Kaneshie West Basic School ,Emmanuel S Atiku ,1,uuid:3c68095b-a2df-47c6-8758-4426780113d9,3c68095b-a2df-47c6-8758-4426780113d9,2018-10-04T13:26:46,,
