lab_start_dt,subscriberid,simserial,deviceid,lab_end_dt,lab_ward,lab_neighborhood,lab_sample_type,lab_sample_type_fp,lab_sample_type_co,lab_id,lab_id_val,lab_processing,lab_incubator_placed,lab_incubator_removed,lab_sw_type,lab_wg5_note,lab_1_wg5_note,lab_1_wg5_dil_tested,lab_1_wg5_volume,lab_1_wg5_plaque_reading_mst,lab_1_wg5_plaque_mst,lab_2_wg5_dil_tested,lab_2_wg5_volume,lab_2_wg5_plaque_reading_mst,lab_2_wg5_plaque_mst,lab_3_wg5_dilution_performed,lab_3_wg5_dil_tested,lab_3_wg5_volume,lab_3_wg5_plaque_reading_mst,lab_3_wg5_plaque_mst,lab_gb124_note,lab_1_gb124_note,lab_1_gb124_dil_tested,lab_1_gb124_volume,lab_1_gb124_plaque_reading_mst,lab_1_gb124_plaque_mst,lab_2_gb124_dil_tested,lab_2_gb124_volume,lab_2_gb124_plaque_reading_mst,lab_2_gb124_plaque_mst,lab_3_gb124_dilution_performed,lab_3_gb124_dil_tested,lab_3_gb124_volume,lab_3_gb124_plaque_reading_mst,lab_3_gb124_plaque_mst,lab_enrichment,lab_enr_inc_placed,lab_enr_inc_removed,lab_wg5_enr_note,lab_1_wg5_enr_enr_note,lab_1_wg5_enr_dil_tested,lab_1_wg5_enr_volume,lab_1_wg5_enr_plaque_reading_mst,lab_1_wg5_enr_plaque_mst,lab_2_wg5_enr_dil_tested,lab_2_wg5_enr_volume,lab_2_wg5_enr_plaque_reading_mst,lab_2_wg5_enr_plaque_mst,lab_3_wg5_enr_dilution_performed,lab_3_wg5_enr_dil_tested,lab_3_wg5_enr_volume,lab_3_wg5_enr_plaque_reading_mst,lab_3_wg5_enr_plaque_mst,lab_gb124_enr_enr_note,lab_1_gb124_enr_note,lab_1_gb124_enr_dil_tested,lab_1_gb124_enr_volume,lab_1_gb124_enr_plaque_reading_mst,lab_1_gb124_enr_plaque_mst,lab_2_gb124_enr_dil_tested,lab_2_gb124_enr_volume,lab_2_gb124_enr_plaque_reading_mst,lab_2_gb124_enr_plaque_mst,lab_3_gb124_enr_dilution_performed,lab_3_gb124_enr_dil_tested,lab_3_gb124_enr_volume,lab_3_gb124_enr_plaque_reading_mst,lab_3_gb124_enr_plaque_mst,lab_closing,lab_notes,lab_enum,lab_photo,__version__,_id,_uuid,_submission_time,_index
2019/05/15 19:34:59,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/15 19:46:49,58,2,2,NA,NA,RP2001OLD,RP2001,2019/05/07 22:08:00,2019/05/07 22:15:00,2019/05/08 19:00:00,NA,NA,NA,7,1000,2,NA,7,100,2,NA,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,1,2019/05/07 22:25:00,2019/05/08 22:30:00,NA,NA,7,1000,2,NA,7,100,2,NA,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,NA,CONTAMINATION FOUND FOR WG5,"1,2,3",0,vzLptgfwYgZks8EPQLoK9p,2820,fe2386aa-3142-4129-82cf-eeff97467d19,2019/05/15 07:17:09,1
2019/05/15 19:46:49,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/15 19:57:32,58,2,2,NA,NA,RP2002OLD,RP2002,2019/05/07 20:08:00,2019/05/07 22:15:00,2019/05/08 19:00:00,NA,NA,NA,7,1000,2,NA,7,100,2,NA,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,1,2019/05/07 22:25:00,2019/05/08 22:30:00,NA,NA,7,1000,2,NA,7,100,2,NA,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,NA,WG5 PLATES WERE CONTAMONATED,"1,2,3,4",0,vzLptgfwYgZks8EPQLoK9p,2821,c0e8819f-dc39-4e8f-a003-7369f9a2c5cd,2019/05/15 07:27:53,2
2019/05/15 19:57:33,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/15 20:06:54,58,2,8,NA,NA,SL2001OLD,SL2001,2019/05/07 22:15:00,2019/05/07 22:20:00,2019/05/08 22:30:00,NA,NA,NA,7,1000,2,NA,7,100,2,NA,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,1,2019/05/07 22:25:00,2019/05/08 22:10:00,NA,NA,7,1000,2,NA,7,100,2,NA,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,NA,NA,"1,2,3,4",0,vzLptgfwYgZks8EPQLoK9p,2822,09411abe-44ed-4c30-92fc-fc2bfe0dfcbe,2019/05/15 07:37:15,3
2019/05/15 20:06:55,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/15 20:13:50,58,2,8,NA,NA,SL2002OLD,SL2002,2019/05/07 22:15:00,2019/05/07 22:20:00,2019/05/08 22:30:00,NA,NA,NA,7,1000,2,NA,7,100,2,NA,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,1,2019/05/07 22:25:00,2019/05/08 22:10:00,NA,NA,7,1000,2,NA,7,100,2,NA,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,NA,WG5 PLATES WERE CONTAMINATED,"1,2,3,4",0,vzLptgfwYgZks8EPQLoK9p,2823,38680afc-fedc-40e2-a424-4e158bebb190,2019/05/15 07:44:12,4
2019/05/15 20:13:51,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/15 20:21:51,58,2,3,NA,NA,DW2002,DW2002,2019/05/08 22:00:00,2019/05/08 22:15:00,2019/05/09 22:00:00,NA,NA,NA,7,1000,2,NA,7,100,2,NA,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,1,2019/05/08 22:20:00,2019/05/09 21:00:00,NA,NA,7,1000,2,NA,7,100,2,NA,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,NA,WG5 PLATES WERE CONTAMINATED,"1,2,3,4",0,vzLptgfwYgZks8EPQLoK9p,2824,e9a22277-9e79-4eb9-bc4e-aa1cf5eb3646,2019/05/15 07:52:12,5
2019/05/15 20:21:52,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/15 20:27:56,58,2,9,NA,NA,BW2001OLD,BW2001,2019/05/08 22:00:00,2019/05/08 22:15:00,2019/05/09 22:00:00,NA,NA,NA,7,1000,2,NA,7,100,2,NA,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,1,2019/05/08 22:30:00,2019/05/09 21:00:00,NA,NA,7,1000,2,NA,7,100,2,NA,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,NA,WG5 PLATES WERE CONTAMINATED,"1,2,3,4",0,vzLptgfwYgZks8EPQLoK9p,2825,e7ee9fd4-5e5a-4378-828d-a00b9f0c4620,2019/05/15 07:58:18,6
2019/05/15 20:27:57,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/15 20:36:01,58,2,5,NA,NA,SW2001OLD,SW2001old,2019/05/08 22:00:00,2019/05/08 22:15:00,2019/05/09 22:00:00,NA,NA,NA,7,1000,2,NA,7,100,2,NA,0,NA,NA,NA,NA,NA,NA,7,5000,3,1,7,1000,3,0,1,7,100,3,0,1,2019/05/08 22:30:00,2019/05/09 21:00:00,NA,NA,7,1000,2,NA,7,100,2,NA,0,NA,NA,NA,NA,NA,NA,7,5000,3,10,7,1000,3,1,1,7,100,3,0,NA,NA,"1,2,3,4",0,vzLptgfwYgZks8EPQLoK9p,2826,22a8b324-be7f-4bf7-9ef5-561b5e4bdf62,2019/05/15 08:06:22,7
2019/05/15 21:29:02,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/15 21:40:17,58,2,10,NA,NA,SF2001OLD,SF2001old,2019/05/08 22:00:00,2019/05/08 22:15:00,2019/05/09 21:00:00,NA,NA,NA,7,1000,2,NA,7,100,2,NA,0,NA,NA,NA,NA,NA,NA,7,5000,3,19,7,1000,3,4,1,7,100,3,1,1,2019/05/08 22:30:00,2019/05/09 21:00:00,NA,NA,7,1000,2,NA,7,100,2,NA,0,NA,NA,NA,NA,NA,NA,7,5000,1,NA,7,1000,1,NA,1,7,100,1,NA,NA,NA,"1,2,3,4",0,vzLptgfwYgZks8EPQLoK9p,2827,3ccaadd5-c82a-4ae8-8e15-84bcbf3f1949,2019/05/15 09:10:37,8
2019/05/15 21:40:17,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/15 21:54:08,58,2,7,NA,NA,LS2001OLD,LS2001,2019/05/08 22:00:00,2019/05/08 22:15:00,2019/05/09 21:00:00,NA,NA,NA,7,1000,2,NA,7,100,2,NA,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,1,2019/05/08 22:30:00,2019/05/09 21:00:00,NA,NA,7,1000,2,NA,7,100,2,NA,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,NA,NA,"1,2,3,4",0,vzLptgfwYgZks8EPQLoK9p,2832,1ecf1f8b-dceb-4f0c-bee7-8b6f03087553,2019/05/15 09:24:29,9
2019/05/15 21:54:09,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/15 21:57:58,58,1,7,NA,NA,LS1001,LS1001,2019/05/02 22:00:00,2019/05/02 23:50:00,2019/05/03 23:30:00,NA,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,3",0,vzLptgfwYgZks8EPQLoK9p,2836,72b7d783-d8be-4e8b-87ff-a523d0a0be52,2019/05/15 09:28:19,10
2019/05/23 17:08:31,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/23 17:53:56,58,2,2,NA,NA,RP2002-R,RP2002-R,2019/05/16 23:30:00,2019/05/17 00:30:00,2019/05/18 00:30:00,NA,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,0,NA,NA,NA,NA,1,2019/05/15 22:00:00,2019/05/16 23:00:00,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,0,NA,NA,NA,NA,NA,"""R"" denoting repeat testing; Repeat test in response to contamination seen on 08.05.19. Since the portal not allows submitting data only for WG5, a value with GB124 has also been added to make possible the submission. But no need to consider GB124 data mentioned here, since the detail findings with GB124 are already submitted previously.","2,3",0,vzLptgfwYgZks8EPQLoK9p,2906,5b683956-04c1-40e0-a2b7-4525b8a6cae9,2019/05/23 05:24:18,11
2019/05/23 17:53:56,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/23 18:01:43,58,2,2,NA,NA,RP2001-R,RP2001-R,2019/05/16 23:30:00,2019/05/17 00:30:00,2019/05/18 00:30:00,NA,NA,NA,7,1000,3,31,7,100,3,1,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,0,NA,NA,NA,NA,1,2019/05/15 22:00:00,2019/05/16 23:00:00,NA,NA,7,1000,3,42,7,100,3,5,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,0,NA,NA,NA,NA,NA,"""R"" denoting repeat testing; Repeat test in response to contamination seen on 08.05.19. Since the portal not allows submitting data only for WG5, a value with GB124 has also been added to make possible the submission. But no need to consider GB124 data mentioned here, since the detail findings with GB124 are already submitted previously.","2,3",0,vzLptgfwYgZks8EPQLoK9p,2907,eedc54bc-7ee4-46da-98f3-505e30fda0c2,2019/05/23 05:32:06,12
2019/05/23 18:01:44,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/23 18:07:52,58,2,8,NA,NA,SL2001-R,SL2001-R,2019/05/16 23:30:00,2019/05/17 00:30:00,2019/05/18 00:30:00,NA,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,0,NA,NA,NA,NA,1,2019/05/15 22:00:00,2019/05/16 23:00:00,NA,NA,7,1000,3,57,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,0,NA,NA,NA,NA,NA,"""R"" denoting repeat testing; Repeat test in response to contamination seen on 08.05.19. Since the portal not allows submitting data only for WG5, a value with GB124 has also been added to make possible the submission. But no need to consider GB124 data mentioned here, since the detail findings with GB124 are already submitted previously.","2,3",0,vzLptgfwYgZks8EPQLoK9p,2908,3c327a1c-4e6d-447a-9fb0-40699ad65f7e,2019/05/23 05:38:14,13
2019/05/23 18:07:53,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/23 18:33:41,58,2,8,NA,NA,SL2002-R,SL2002-R,2019/05/16 22:15:00,2019/05/16 22:20:00,2019/05/18 00:30:00,NA,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,0,NA,NA,NA,NA,1,2019/05/15 22:00:00,2019/05/16 23:00:00,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,0,NA,NA,NA,NA,NA,"""R"" denoting repeat testing; Repeat test in response to contamination seen on 08.05.19. Since the portal not allows submitting data only for WG5, a value with GB124 has also been added to make possible the submission. But no need to consider GB124 data mentioned here, since the detail findings with GB124 are already submitted previously.","2,3",0,vzLptgfwYgZks8EPQLoK9p,2909,33215d79-10d5-4733-bafe-2c7731b98858,2019/05/23 06:04:04,14
2019/05/23 23:56:54,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/24 00:04:34,58,2,3,NA,NA,DW2002-R,DW2002-R,2019/05/16 23:30:00,2019/05/17 00:30:00,2019/05/18 00:30:00,NA,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,0,NA,NA,NA,NA,1,2019/05/15 22:00:00,2019/05/16 23:00:00,NA,NA,7,1000,3,0,7,1000,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,0,NA,NA,NA,NA,NA,"""R"" denoting repeat testing; Repeat test in response to contamination seen on 08.05.19. Since the portal not allows submitting data only for WG5, a value with GB124 has also been added to make possible the submission. But no need to consider GB124 data mentioned here, since the detail findings with GB124 are already submitted previously.","2,3",0,vzLptgfwYgZks8EPQLoK9p,2910,6aa93b38-d358-412b-923d-40b4bc551ce8,2019/05/23 11:34:56,15
2019/05/24 00:04:35,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/24 00:09:35,58,2,9,NA,NA,BW2001-R,BW2001-R,2019/05/16 23:30:00,2019/05/17 00:30:00,2019/05/18 00:30:00,NA,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,0,NA,NA,NA,NA,1,2019/05/15 22:00:00,2019/05/16 23:00:00,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,0,NA,NA,NA,NA,NA,"""R"" denoting repeat testing; Repeat test in response to contamination seen on 08.05.19. Since the portal not allows submitting data only for WG5, a value with GB124 has also been added to make possible the submission. But no need to consider GB124 data mentioned here, since the detail findings with GB124 are already submitted previously.","2,3",0,vzLptgfwYgZks8EPQLoK9p,2911,13fae31d-1c70-40cd-aefc-5905bd15ecf7,2019/05/23 11:39:59,16
2019/05/24 00:09:36,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/24 00:23:17,58,2,5,NA,NA,SW2001-R,SW2001-R,2019/05/16 23:30:00,2019/05/17 00:30:00,2019/05/18 01:30:00,NA,NA,NA,7,1000,1,NA,7,100,3,82,0,NA,NA,NA,NA,NA,NA,7,5000,3,1,7,1000,3,0,0,NA,NA,NA,NA,1,2019/05/15 22:00:00,2019/05/16 23:00:00,NA,NA,7,1000,1,NA,7,100,1,NA,0,NA,NA,NA,NA,NA,NA,7,5000,3,10,7,1000,3,1,0,NA,NA,NA,NA,NA,"""R"" denoting repeat testing; Repeat test in response to contamination seen on 08.05.19. Since the portal not allows submitting data only for WG5, a value with GB124 has also been added to make possible the submission. But no need to consider GB124 data mentioned here, since the detail findings with GB124 are already submitted previously.","2,3",0,vzLptgfwYgZks8EPQLoK9p,2912,4757c8da-fa08-4e76-a6a0-632cf396b92d,2019/05/23 11:53:39,17
2019/05/24 00:23:18,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/24 00:32:29,58,2,10,NA,NA,SF2001-R,SF2001-R,2019/05/16 23:20:00,2019/05/17 00:30:00,2019/05/18 00:30:00,NA,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,19,7,1000,3,4,0,NA,NA,NA,NA,1,2019/05/15 22:00:00,2019/05/16 23:00:00,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,1,NA,7,1000,1,NA,0,NA,NA,NA,NA,NA,"""R"" denoting repeat testing; Repeat test in response to contamination seen on 08.05.19. Since the portal not allows submitting data only for WG5, a value with GB124 has also been added to make possible the submission. But no need to consider GB124 data mentioned here, since the detail findings with GB124 are already submitted previously.","2,3",0,vzLptgfwYgZks8EPQLoK9p,2913,c508eac0-a07d-439c-9a36-983ce36aadb1,2019/05/23 12:02:51,18
2019/05/24 00:32:30,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/24 00:42:52,58,2,7,NA,NA,LS2001-R,LS2001-R,2019/05/16 23:30:00,2019/05/17 00:30:00,2019/05/18 00:30:00,NA,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,0,NA,NA,NA,NA,1,2019/05/15 22:00:00,2019/05/16 23:00:00,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,0,NA,NA,NA,NA,NA,"""R"" denoting repeat testing; Repeat test in response to contamination seen on 08.05.19. Since the portal not allows submitting data only for WG5, a value with GB124 has also been added to make possible the submission. But no need to consider GB124 data mentioned here, since the detail findings with GB124 are already submitted previously.","2,3",0,vzLptgfwYgZks8EPQLoK9p,2914,43918a63-8359-4246-b846-9fd58092af91,2019/05/23 12:13:14,19
2019/05/24 19:43:11,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/24 19:49:55,58,2,2,NA,NA,RP2003OLD,RP2003old,2019/05/16 23:30:00,2019/05/17 00:20:00,2019/05/18 00:30:00,NA,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,1,2019/05/14 21:30:00,2019/05/15 21:30:00,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,NA,NA,"2,3",0,vzLptgfwYgZks8EPQLoK9p,2926,7f965e51-dd27-4f18-87fb-b8ea840599ff,2019/05/24 07:20:18,20
2019/05/24 19:49:56,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/24 20:07:32,58,2,2,NA,NA,RP2004OLD,RP2004old,2019/05/16 23:30:00,2019/05/17 00:30:00,2019/05/18 00:30:00,NA,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,1,2019/05/14 21:30:00,2019/05/15 21:30:00,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,NA,NA,"2,3",0,vzLptgfwYgZks8EPQLoK9p,2927,0fa9b58a-8c93-4e04-83cb-7dd20034487f,2019/05/24 07:37:55,21
2019/05/24 20:07:32,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/24 20:14:50,58,2,8,NA,NA,SL2003OLD,SL2003,2019/05/16 23:30:00,2019/05/17 00:30:00,2019/05/18 00:20:00,NA,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,1,2019/05/14 21:30:00,2019/05/15 21:30:00,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,NA,NA,"2,3",0,vzLptgfwYgZks8EPQLoK9p,2928,5cb83f2e-a40e-498d-ad61-c514cc0c61d9,2019/05/24 07:45:12,22
2019/05/24 20:14:50,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/24 20:25:56,58,1,11,NA,NA,PL1007,PL1007,2019/05/16 23:30:00,2019/05/17 00:30:00,2019/05/18 00:30:00,NA,NA,NA,7,1000,3,60,7,100,3,4,0,NA,NA,NA,NA,NA,NA,7,1000,3,3,7,100,3,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USED AS POSITIVE CONTROL FOR BOTH WG5 AND GB124 TESTS FOR MST.,"2,3",0,vzLptgfwYgZks8EPQLoK9p,2929,f64d3fdd-62e9-492f-b695-4f19b0170fce,2019/05/24 07:56:19,23
2019/05/24 20:25:57,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/24 20:33:20,58,2,8,NA,NA,SL2004OLD,SL2004old,2019/05/16 21:30:00,2019/05/17 00:30:00,2019/05/18 00:30:00,NA,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,1,2019/05/14 21:30:00,2019/05/15 21:30:00,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,NA,NA,"2,3",0,vzLptgfwYgZks8EPQLoK9p,2930,88057629-cc83-4ee9-beb2-193f54d8def0,2019/05/24 08:03:43,24
2019/05/24 22:30:38,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/24 22:43:13,58,1,3,NA,NA,DWB1001,DWb1001,2019/05/16 23:30:00,2019/05/17 00:30:00,2019/05/18 00:30:00,NA,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,1,2019/05/14 21:30:00,2019/05/15 21:30:00,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,NA,NA,"2,3",0,vzLptgfwYgZks8EPQLoK9p,2931,fc591f04-4cb8-432e-bf26-0c90cc60d3b9,2019/05/24 10:13:35,25
2019/05/24 22:43:14,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/24 22:48:25,58,1,1,NA,NA,OD1001,OD1001,2019/05/16 23:30:00,2019/05/17 00:30:00,2019/05/18 00:30:00,NA,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,1,2019/05/14 20:30:00,2019/05/15 21:30:00,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,NA,NA,"2,3",0,vzLptgfwYgZks8EPQLoK9p,2932,2d9c3d46-859e-4305-93e1-6ea70e2aef15,2019/05/24 10:18:48,26
2019/05/24 22:48:26,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/24 22:53:49,58,1,10,NA,NA,SF1002,SF1002,2019/05/16 23:00:00,2019/05/17 00:30:00,2019/05/18 00:30:00,NA,NA,NA,7,1000,3,2,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,1,2019/05/14 21:30:00,2019/05/15 21:30:00,NA,NA,7,1000,1,NA,7,100,3,166,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,NA,NA,"2,3",0,vzLptgfwYgZks8EPQLoK9p,2933,15ae7457-cc70-4999-90ec-b8a67fa6cee7,2019/05/24 10:24:11,27
2019/05/24 22:53:49,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/24 22:58:15,58,1,10,NA,NA,SF1002A,SF1002,2019/05/16 23:00:00,2019/05/17 00:50:00,2019/05/18 00:50:00,NA,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,1,2019/05/14 23:30:00,2019/05/15 21:30:00,NA,NA,7,1000,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,NA,NA,"2,3",0,vzLptgfwYgZks8EPQLoK9p,2934,446586bf-58f1-46d4-9c9d-fb12322dbfb1,2019/05/24 10:28:37,28
2019/05/24 22:58:16,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/24 23:07:33,58,1,5,NA,NA,SW1001,SW1001,2019/05/16 23:30:00,2019/05/16 23:30:00,2019/05/18 00:30:00,NA,NA,NA,7,1000,3,12,7,100,3,0,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,1,2019/05/14 21:30:00,2019/05/15 21:30:00,NA,NA,7,1000,1,NA,7,100,3,54,0,NA,NA,NA,NA,NA,NA,7,5000,3,0,7,1000,3,0,1,7,100,3,0,NA,NA,"2,3",0,vzLptgfwYgZks8EPQLoK9p,2935,a2d35cf7-69b7-4b82-b67b-7c21fd2a768b,2019/05/24 10:37:56,29
