lab_start_dt,subscriberid,simserial,deviceid,today,lab_end_dt,lab_ward,lab_neighborhood,lab_sample_type,lab_sample_type_fp,lab_sample_type_co,lab_id,lab_id_val,lab_dna_yn,lab_dna_date,lab_closing,lab_notes,lab_enum,__version__,_id,_uuid,_submission_time,_index
2019-08-22T00:58:35.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/08/22 00:00:00,2019-08-22T01:01:19.000+06:30,58,1,14,141,NA,FPa9901,FPa9901,1,2019-08-19T14:00:00.000+06:30,NA,NA,2,vYUAu4yKSJkdYShNqiUtiB,3966,af717311-aa89-4182-94c7-4b599a501eba,2019-08-22T07:29:11,245
2019-08-22T01:01:19.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/08/22 00:00:00,2019-08-22T01:02:39.000+06:30,58,1,14,143,NA,FPc9901,FPc9901,1,2019-08-19T14:00:00.000+06:30,NA,NA,2,vYUAu4yKSJkdYShNqiUtiB,3967,96ad50ba-e670-4a9e-9bd5-30a2c0a327e9,2019-08-22T07:30:31,246
2019-08-22T01:02:39.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/08/22 00:00:00,2019-08-22T01:03:33.000+06:30,58,1,14,144,NA,FPd9901,FPd9901,1,2019-08-19T14:00:00.000+06:30,NA,NA,2,vYUAu4yKSJkdYShNqiUtiB,3968,ad2ea86c-81de-47c5-8b6c-46eec4dc38bb,2019-08-22T07:31:25,247
2019-08-22T01:03:33.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/08/22 00:00:00,2019-08-22T01:04:21.000+06:30,58,1,14,145,NA,FPe9901,FPe9901,1,2019-08-19T14:00:00.000+06:30,NA,NA,1,vYUAu4yKSJkdYShNqiUtiB,3969,645755df-8ea5-4bac-86cd-24414b0c3731,2019-08-22T07:32:13,248
2019-08-22T01:04:21.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/08/22 00:00:00,2019-08-22T01:05:45.000+06:30,58,1,14,143,NA,FPc9902,FPc9902,1,2019-08-19T14:00:00.000+06:30,NA,NA,2,vYUAu4yKSJkdYShNqiUtiB,3970,c2c19af1-5afe-4c9a-adc1-67dde1c3340b,2019-08-22T07:33:38,249
2019-08-22T01:05:45.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/08/22 00:00:00,2019-08-22T01:06:57.000+06:30,58,1,14,144,NA,FPd9902,FPd9902,1,2019-08-19T14:00:00.000+06:30,NA,NA,2,vYUAu4yKSJkdYShNqiUtiB,3971,57cda596-340d-4c6c-9be2-b9983bdac185,2019-08-22T07:34:50,250
2019-08-22T01:06:57.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/08/22 00:00:00,2019-08-22T01:09:58.000+06:30,58,1,14,142,NA,FPb9902,FPb9902,1,2019-08-19T14:00:00.000+06:30,NA,NA,2,vYUAu4yKSJkdYShNqiUtiB,3972,2f33255f-1b4b-4c8a-a336-04a28cd900ea,2019-08-22T07:37:50,251
2019-08-22T01:09:58.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/08/22 00:00:00,2019-08-22T01:11:09.000+06:30,58,1,99,NA,NA,FB1024,FB1024,1,2019-08-19T14:00:00.000+06:30,NA,WITH FB1024UP,2,vYUAu4yKSJkdYShNqiUtiB,3973,cef036a3-7dba-45d9-8089-7a1959650115,2019-08-22T07:39:01,252
2019-08-22T01:11:09.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/08/22 00:00:00,2019-08-22T01:12:20.000+06:30,57,1,16,NA,NA,UF1001,UF1001,1,2019-08-21T11:00:00.000+06:30,NA,NA,1,vYUAu4yKSJkdYShNqiUtiB,3974,98fb52bb-14cd-485b-9404-c4a5a01cf909,2019-08-22T07:40:12,253
2019-08-22T01:12:20.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/08/22 00:00:00,2019-08-22T01:13:04.000+06:30,58,1,5,NA,NA,SW1008,SW1008,1,2019-08-21T11:00:00.000+06:30,NA,NA,1,vYUAu4yKSJkdYShNqiUtiB,3975,a6aba7b4-33b9-4b22-ad81-e95ed2f8d9b6,2019-08-22T07:40:56,254
2019-08-22T01:13:04.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/08/22 00:00:00,2019-08-22T01:14:49.000+06:30,58,1,8,NA,NA,SL1010,SL1010,1,2019-08-21T11:00:00.000+06:30,NA,NA,1,vYUAu4yKSJkdYShNqiUtiB,3976,9c1bc1af-cb78-42a5-a688-3b2af6c43660,2019-08-22T07:42:41,255
2019-09-15T22:38:20.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T22:41:06.000+06:30,58,1,99,NA,NA,FB1026,FB1026,1,2019-08-21T11:00:00.000+06:30,NA,NA,1,vYUAu4yKSJkdYShNqiUtiB,4172,8c28d372-a982-41f1-9add-24a06d6e4575,2019-09-16T05:08:41,256
2019-09-15T22:41:06.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T22:42:06.000+06:30,58,1,99,NA,NA,FB1026UP,FB1026UP,1,2019-08-21T11:00:00.000+06:30,NA,NA,1,vYUAu4yKSJkdYShNqiUtiB,4173,fdf99ed6-87d5-4d79-9492-633dfd29e99c,2019-09-16T05:09:42,257
2019-09-15T22:42:07.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T22:43:53.000+06:30,58,1,11,NA,NA,PL1019,PL1019,1,2019-08-21T11:00:00.000+06:30,NA,"PL1019FL NOT PROCESSED ,",1,vYUAu4yKSJkdYShNqiUtiB,4174,128e8dc5-06ea-402c-84c1-3e7b8ba3845a,2019-09-16T05:11:28,258
2019-09-15T22:43:53.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T22:44:56.000+06:30,58,1,99,NA,NA,FB1025,FB1025,1,2019-08-21T11:00:00.000+06:30,NA,NA,1,vYUAu4yKSJkdYShNqiUtiB,4175,0e2abf4f-a760-4c25-be6d-4b1bb46c0ba0,2019-09-16T05:12:30,259
2019-09-15T22:44:56.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T22:45:38.000+06:30,58,1,99,NA,NA,FB1025UP,FB1025UP,1,2019-08-21T11:00:00.000+06:30,NA,NA,1,vYUAu4yKSJkdYShNqiUtiB,4176,a6054481-91f8-4f5d-956a-569bb0b0e937,2019-09-16T05:13:12,260
2019-09-15T22:45:38.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T22:48:10.000+06:30,58,1,14,141,NA,FPa1001,FPa1001,1,2019-08-23T12:00:00.000+06:30,NA,NA,5,vYUAu4yKSJkdYShNqiUtiB,4177,008f5106-550e-4aea-8315-20a499f7fcd2,2019-09-16T05:15:44,261
2019-09-15T22:48:10.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T22:49:41.000+06:30,58,1,14,143,NA,FPc1001,FPc1001,1,2019-08-23T12:00:00.000+06:30,NA,NA,5,vYUAu4yKSJkdYShNqiUtiB,4178,96e730c2-a4af-45a3-b614-592e9ee62b32,2019-09-16T05:17:16,262
2019-09-15T22:49:41.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T22:50:33.000+06:30,58,1,14,142,NA,FPb1001,FPb1001,1,2019-08-23T12:00:00.000+06:30,NA,NA,5,vYUAu4yKSJkdYShNqiUtiB,4179,d68c6c79-96f7-470c-9a60-b3b93c3b1540,2019-09-16T05:18:07,263
2019-09-15T22:50:33.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T22:51:23.000+06:30,58,1,14,145,NA,FPe1001,FPe1001,1,2019-08-23T12:00:00.000+06:30,NA,NA,5,vYUAu4yKSJkdYShNqiUtiB,4180,bf3f47c9-46cc-4263-bca4-6bef8d7ed9f2,2019-09-16T05:18:57,264
2019-09-15T22:51:23.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T22:52:09.000+06:30,58,1,14,144,NA,FPd1001,FPd1001,1,2019-08-23T12:00:00.000+06:30,NA,NA,5,vYUAu4yKSJkdYShNqiUtiB,4181,30b4fb92-36c1-4c87-9d37-cf2f7b444706,2019-09-16T05:19:43,265
2019-09-15T22:52:09.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T22:53:27.000+06:30,58,1,99,NA,NA,FB1027,FB1027,1,2019-08-23T12:00:00.000+06:30,NA,NA,5,vYUAu4yKSJkdYShNqiUtiB,4182,24402b1c-dd0b-46ed-95cc-21fed8bbf73c,2019-09-16T05:21:02,266
2019-09-15T22:53:27.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T22:54:02.000+06:30,58,1,99,NA,NA,FB1027UP,FB1027UP,1,2019-08-23T12:00:00.000+06:30,NA,NA,5,vYUAu4yKSJkdYShNqiUtiB,4183,f319b028-1741-4e01-bf22-97e6dc02a9bb,2019-09-16T05:21:36,267
2019-09-15T22:54:02.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T22:55:25.000+06:30,58,1,99,NA,NA,FB1027a,FB1027,1,2019-08-23T12:00:00.000+06:30,NA,NA,5,vYUAu4yKSJkdYShNqiUtiB,4184,47d2e2ac-3e0b-4af1-a8c1-6ff9217a5694,2019-09-16T05:23:00,268
2019-09-15T22:55:25.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T22:56:10.000+06:30,58,1,99,NA,NA,FB1028UP,FB1028UP,1,2019-08-23T12:00:00.000+06:30,NA,NA,5,vYUAu4yKSJkdYShNqiUtiB,4185,dca6488e-43f4-4171-8ca2-1edc0ea5fce0,2019-09-16T05:23:44,269
2019-09-15T22:56:10.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T22:56:44.000+06:30,58,1,99,NA,NA,FB1028,FB1028,1,2019-08-23T12:00:00.000+06:30,NA,NA,5,vYUAu4yKSJkdYShNqiUtiB,4186,6771ba3c-e27b-4028-b9af-afa4e1cc94b9,2019-09-16T05:24:18,270
2019-09-15T22:56:44.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T23:01:35.000+06:30,58,1,15,NA,151,COa1001,COa1001,1,2019-08-23T12:00:00.000+06:30,NA,NA,5,vYUAu4yKSJkdYShNqiUtiB,4187,e08abc1a-7339-48e4-a8fb-64afd7390bcc,2019-09-16T05:29:10,271
2019-09-15T23:01:35.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T23:02:41.000+06:30,58,1,15,NA,152,COb1001,COb1001,1,2019-08-23T12:00:00.000+06:30,NA,NA,5,vYUAu4yKSJkdYShNqiUtiB,4188,3204e125-6b87-464b-8c07-f087a7b6015e,2019-09-16T05:30:15,272
2019-09-15T23:02:41.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T23:03:20.000+06:30,58,1,15,NA,152,COb1002,COb1002,1,2019-08-23T12:00:00.000+06:30,NA,NA,5,vYUAu4yKSJkdYShNqiUtiB,4189,9e4f1357-b8af-4871-b3e7-d78451ac190a,2019-09-16T05:30:49,273
2019-09-15T23:03:20.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T23:04:01.000+06:30,58,1,15,NA,152,COb1003old,COb1003,1,2019-08-23T12:00:00.000+06:30,NA,NA,5,vYUAu4yKSJkdYShNqiUtiB,4190,323b71ff-27cf-431c-b581-eb3f316f35d7,2019-09-16T05:31:36,274
2019-09-15T23:04:01.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T23:07:45.000+06:30,58,1,15,NA,152,COb1004,COb1004,1,2019-08-23T12:00:00.000+06:30,NA,NA,5,vYUAu4yKSJkdYShNqiUtiB,4191,c72692f4-126e-433c-ba64-b1665a394d68,2019-09-16T05:35:20,275
2019-09-15T23:07:46.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T23:08:53.000+06:30,58,1,99,NA,NA,FB1029,FB1029,1,2019-08-23T12:00:00.000+06:30,NA,NA,5,vYUAu4yKSJkdYShNqiUtiB,4192,45f4fc6d-49e2-48b4-9ba4-f20b5b4cb2ed,2019-09-16T05:36:28,276
2019-09-15T23:08:53.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T23:10:22.000+06:30,58,1,99,NA,NA,FB1029UP,FB1029UP,1,2019-08-28T11:00:00.000+06:30,NA,NA,1,vYUAu4yKSJkdYShNqiUtiB,4193,a4b8ce2e-52e7-4eae-992a-fff4014dd1eb,2019-09-16T05:37:57,277
2019-09-15T23:10:22.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T23:11:28.000+06:30,58,1,15,NA,152,COb1005,COb1005,1,2019-08-23T12:00:00.000+06:30,NA,NA,5,vYUAu4yKSJkdYShNqiUtiB,4194,f6b86657-7be6-422c-9742-fea9dee464a2,2019-09-16T05:39:02,278
2019-09-15T23:11:28.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T23:12:19.000+06:30,58,1,15,NA,152,COb1006,COb1006,1,2019-08-23T12:00:00.000+06:30,NA,NA,5,vYUAu4yKSJkdYShNqiUtiB,4195,1aae8429-6d5c-4f40-a954-5e04630c1cf6,2019-09-16T05:39:53,279
2019-09-15T23:12:19.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T23:13:34.000+06:30,58,1,99,NA,NA,FB1030,FB1030,1,2019-08-23T12:00:00.000+06:30,NA,NA,5,vYUAu4yKSJkdYShNqiUtiB,4196,7bef39d4-efa0-456e-acdb-89ec534291cb,2019-09-16T05:41:09,280
2019-09-15T23:13:34.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T23:14:47.000+06:30,58,1,99,NA,NA,FB1030UP,FB1030UP,1,2019-08-28T11:00:00.000+06:30,NA,NA,1,vYUAu4yKSJkdYShNqiUtiB,4197,c0bb7f69-7d01-437c-be6c-f7f5c1d6eed0,2019-09-16T05:42:23,281
2019-09-15T23:14:47.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T23:16:05.000+06:30,58,1,1,NA,NA,OD1006,OD1006,1,2019-08-28T11:00:00.000+06:30,NA,NA,1,vYUAu4yKSJkdYShNqiUtiB,4198,199f659f-e0ab-4eb6-a077-5ba9fd209705,2019-09-16T05:43:40,282
2019-09-15T23:16:05.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T23:18:08.000+06:30,57,1,16,NA,NA,UF1002,UF1002,1,2019-08-23T11:00:00.000+06:30,NA,NA,1,vYUAu4yKSJkdYShNqiUtiB,4199,5ce8db54-f1d4-4d9b-b67b-fe492366e616,2019-09-16T05:45:42,283
2019-09-15T23:18:08.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T23:25:50.000+06:30,58,1,99,NA,NA,FB1031,FB1031,1,2019-08-28T11:00:00.000+06:30,NA,NA,1,vYUAu4yKSJkdYShNqiUtiB,4200,ee738bc8-ccae-499e-8c2b-f34716eedccd,2019-09-16T05:53:25,284
2019-09-15T23:25:50.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T23:26:41.000+06:30,58,1,99,NA,NA,FB1031UP,FB1031UP,1,2019-08-28T11:00:00.000+06:30,NA,NA,1,vYUAu4yKSJkdYShNqiUtiB,4201,8d59a290-d025-4bf5-a17c-4296eea22e48,2019-09-16T05:54:15,285
2019-09-15T23:26:41.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T23:27:32.000+06:30,58,1,2,NA,NA,RP1010,RP1010,1,2019-08-28T11:00:00.000+06:30,NA,NA,1,vYUAu4yKSJkdYShNqiUtiB,4202,2d122b1c-b349-46ab-99c2-56495fec956a,2019-09-16T05:55:06,286
2019-09-15T23:27:32.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T23:28:21.000+06:30,58,1,99,NA,NA,FB1032,FB1032,1,2019-08-28T11:00:00.000+06:30,NA,NA,1,vYUAu4yKSJkdYShNqiUtiB,4203,f5e51dac-cf43-431b-8faa-e07ca1fe24fc,2019-09-16T05:55:54,287
2019-09-15T23:28:21.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T23:29:09.000+06:30,58,1,99,NA,NA,FB1032UP,FB1032UP,1,2019-08-28T11:00:00.000+06:30,NA,NA,1,vYUAu4yKSJkdYShNqiUtiB,4204,93c5d779-7f4d-4df1-9872-a14ce62ac12c,2019-09-16T05:56:44,288
2019-09-15T23:29:09.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T23:31:10.000+06:30,65,1,16,NA,NA,UF1003,UF1003,1,2019-08-28T12:30:00.000+06:30,NA,NA,3,vYUAu4yKSJkdYShNqiUtiB,4205,2a3e828b-aa95-4557-8ded-2772d478a1a4,2019-09-16T05:58:45,289
2019-09-15T23:31:10.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T23:32:18.000+06:30,65,1,3,NA,NA,DWa1003,DWa1003,1,2019-08-28T11:00:00.000+06:30,NA,NA,1,vYUAu4yKSJkdYShNqiUtiB,4206,f1001301-f170-4037-b6af-dfdfe0db9ff8,2019-09-16T05:59:53,290
2019-09-15T23:32:18.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T23:33:59.000+06:30,65,1,99,NA,NA,FB1033,FB1033,1,2019-08-28T11:00:00.000+06:30,NA,NA,1,vYUAu4yKSJkdYShNqiUtiB,4207,a1f1fe6b-51c2-46b1-aaf1-263a158ba3f5,2019-09-16T06:01:34,291
2019-09-15T23:33:59.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T23:34:51.000+06:30,65,1,99,NA,NA,FB1033UP,FB1033UP,1,2019-08-28T11:00:00.000+06:30,NA,NA,1,vYUAu4yKSJkdYShNqiUtiB,4208,04ee2ba2-73b0-4183-af3c-02a1a1f9b84d,2019-09-16T06:02:25,292
2019-09-15T23:34:51.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T23:54:59.000+06:30,59,1,11,NA,NA,PL1020,PL1020,1,2019-08-29T11:00:00.000+06:30,NA,NA,6,vYUAu4yKSJkdYShNqiUtiB,4209,ce9c8850-7930-450e-a054-9a319b2f000e,2019-09-16T06:22:34,293
2019-09-15T23:54:59.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T23:56:07.000+06:30,59,1,99,NA,NA,FB1034,FB1034,1,2019-08-28T13:30:00.000+06:30,NA,NA,6,vYUAu4yKSJkdYShNqiUtiB,4210,8f1f439f-9eac-41aa-8a6f-2245feb56de7,2019-09-16T06:23:43,294
2019-09-15T23:56:07.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T23:56:55.000+06:30,59,1,99,NA,NA,FB1034UP,FB1034UP,1,2019-08-28T13:30:00.000+06:30,NA,NA,6,vYUAu4yKSJkdYShNqiUtiB,4211,dd858017-184d-4954-b9c2-e3766931c9ba,2019-09-16T06:24:29,295
2019-09-15T23:56:55.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/15 00:00:00,2019-09-15T23:57:50.000+06:30,57,1,12,NA,NA,MO1091,MO1091,1,2019-08-28T13:30:00.000+06:30,NA,NA,6,vYUAu4yKSJkdYShNqiUtiB,4212,16327a9c-ae88-4ac2-adfe-c6a609b8faf3,2019-09-16T06:25:24,296
2019-09-16T01:26:23.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/16 00:00:00,2019-09-16T01:30:06.000+06:30,57,1,99,NA,NA,FB1035,FB1035,1,2019-09-02T11:00:00.000+06:30,NA,NA,7,vYUAu4yKSJkdYShNqiUtiB,4213,64992eef-bbab-4f99-b6a5-7e2ffa81db1e,2019-09-16T07:57:41,297
2019-09-16T01:30:06.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/16 00:00:00,2019-09-16T01:30:42.000+06:30,57,1,99,NA,NA,FB1035UP,FB1035UP,1,2019-09-02T11:00:00.000+06:30,NA,NA,7,vYUAu4yKSJkdYShNqiUtiB,4214,1982fc04-bfe0-4e9a-b958-c79f2eb608c5,2019-09-16T07:58:16,298
2019-09-16T01:30:42.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/16 00:00:00,2019-09-16T01:31:40.000+06:30,59,1,16,NA,NA,UF1004,UF1004,1,2019-08-29T12:30:00.000+06:30,NA,NA,1,vYUAu4yKSJkdYShNqiUtiB,4215,07a581eb-f49c-43fc-9e18-c7c40cb012d3,2019-09-16T07:59:14,299
2019-09-16T01:31:40.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/16 00:00:00,2019-09-16T01:33:23.000+06:30,58,1,10,NA,NA,SF1011,SF1011,1,2019-09-02T11:00:00.000+06:30,NA,NA,7,vYUAu4yKSJkdYShNqiUtiB,4216,ad00ad46-241b-4fe4-b8b7-6ebf37d43adc,2019-09-16T08:00:57,300
2019-09-16T01:33:23.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/16 00:00:00,2019-09-16T01:34:14.000+06:30,58,1,99,NA,NA,FB1037,FB1037,1,2019-09-02T11:00:00.000+06:30,NA,NA,7,vYUAu4yKSJkdYShNqiUtiB,4217,7e4fb2d5-71cf-4328-9965-6fdd1749f283,2019-09-16T08:01:48,301
2019-09-16T01:34:14.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/16 00:00:00,2019-09-16T01:34:51.000+06:30,58,1,99,NA,NA,FB1037UP,FB1037UP,1,2019-09-02T11:00:00.000+06:30,NA,NA,7,vYUAu4yKSJkdYShNqiUtiB,4218,3aeda8d8-f2ae-46c9-bbc1-12776e333b8b,2019-09-16T08:02:25,302
2019-09-16T01:34:51.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/16 00:00:00,2019-09-16T01:36:30.000+06:30,58,1,10,NA,NA,SF1012A,SF1012A,1,2019-09-02T11:00:00.000+06:30,NA,SF1012A-ALU+PURI OF PANIPURI,7,vYUAu4yKSJkdYShNqiUtiB,4219,b64d01e9-fa63-412f-bfd5-3a742a1c367f,2019-09-16T08:04:04,303
2019-09-16T01:36:30.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/16 00:00:00,2019-09-16T01:38:37.000+06:30,58,1,10,NA,NA,SF1012B,SF1012B,1,2019-09-02T11:00:00.000+06:30,NA,SF1012B-PANI OF PANIPURI,7,vYUAu4yKSJkdYShNqiUtiB,4220,68e05b8f-9cd3-43f1-8fd0-3ea420e2a624,2019-09-16T08:06:11,304
2019-09-16T02:22:41.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/16 00:00:00,2019-09-16T02:23:32.000+06:30,58,1,8,NA,NA,SL1011,SL1011,1,2019-09-02T11:00:00.000+06:30,NA,NA,7,vYUAu4yKSJkdYShNqiUtiB,4224,69cbe0f2-4679-4979-bb9a-c1140ad3f239,2019-09-16T08:51:05,305
2019-09-16T02:23:32.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/16 00:00:00,2019-09-16T02:24:21.000+06:30,58,1,99,NA,NA,FB1036,FB1036,1,2019-09-02T11:00:00.000+06:30,NA,NA,7,vYUAu4yKSJkdYShNqiUtiB,4225,33959705-059f-4bd7-87db-dafa057dd2ac,2019-09-16T08:51:55,306
2019-09-16T02:24:21.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/16 00:00:00,2019-09-16T02:24:56.000+06:30,58,1,99,NA,NA,FB1036UP,FB1036UP,1,2019-09-02T11:00:00.000+06:30,NA,NA,7,vYUAu4yKSJkdYShNqiUtiB,4226,51235d5b-81b3-4094-a6b2-620aa4029c5c,2019-09-16T08:52:29,307
2019-09-16T02:24:56.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/16 00:00:00,2019-09-16T02:27:39.000+06:30,58,1,3,NA,NA,DWa1004,DWa1004,1,2019-09-03T12:00:00.000+06:30,NA,NA,7,vYUAu4yKSJkdYShNqiUtiB,4227,2021f21f-358c-450d-aae9-4a040a8c7ba2,2019-09-16T08:55:09,308
2019-09-16T02:27:39.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/09/16 00:00:00,2019-09-16T02:28:52.000+06:30,58,1,99,NA,NA,FB1038,FB1038,1,2019-09-06T11:30:00.000+06:30,NA,NA,6,vYUAu4yKSJkdYShNqiUtiB,4228,bba76757-dff3-424d-9a63-b26923df1e15,2019-09-16T08:56:26,309
