"deviceid","h_id","h_start","h_coordinates","X_h_coordinates_latitude","X_h_coordinates_longitude","X_h_coordinates_altitude","X_h_coordinates_precision","h_neighborhood","h_home_type","h_rainweek","h_population","h_c","h_s","h_s_a","h_s_a_other","h_s_c","h_s_c_other","h_d","h_d_a","h_d_a_other","h_d_c","h_d_c_other","h_f","h_f_a","h_f_a_other","h_f_c","h_f_c_other","h_dw","h_dw_a_other","h_dw_c_other","h_dw_e_wt_note","h_dw_e_wt","h_dw_e_wt_other","h_o","h_o_a","h_o_a_other","h_o_c","h_o_c_other","h_bw","h_bw_a","h_bw_a_other","h_bw_c","h_bw_c_other","h_p","h_p_a","h_p_a_other","h_p_c","h_p_c_other","h_p_e","h_p_e_other","h_sf","h_sf_a","h_sf_a_other","h_sf_c","h_sf_c_other","h_l","h_l_a","h_l_a_other","h_l_c","h_l_c_other","h_pl","h_pl_a_th","h_pl_a_th_other","h_pl_a_tu","h_pl_a_tu_other","h_pl_a_tw","h_pl_a_tw_other","h_pl_a_tf","h_pl_a_tf_other","h_pl_a_ts","h_pl_a_ts_other","h_pl_a_od","h_pl_a_od.1","h_pl_a_od.2","h_pl_a_od.3","h_pl_a_od.4","h_pl_a_od.5","h_pl_a_od.6","h_pl_a_od.7","h_pl_a_od_other","h_end","h_notes","h_enum","X_id","X_uuid","X_submission_time","X_index","h_extra_data","dply_num","h_UID","h_date","neighb_num","h_sex","h_dw_a","h_odw_a_other","h_dw_c","h_odw_c_other","h_bw_source","h_bw_source_other","meta.instanceID","X_tags","X_notes"
,1165,"2018-11-19T10:52:00.000+03","",,,,,1,2,1,5,1,,4,"",4,"",,4,,4,,,4,,4,,,,,,1,,,,,,,,1,,2,,,4,"",4,"",1,"",,3,,3,,,2,"",3,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"For some of the children, they use bags or buckets (used for short calls - for the adults) and then dispose off in the bin or in ty drainage.","Cathy Nanangwe",,"8c48be1f-fc12-43c6-a063-91bb9780912a","2018-11-20T19:01:44",,1,9,"09_1165","2018-11-19",901,1,1,,1,,2,,"uuid:8c48be1f-fc12-43c6-a063-91bb9780912a",,
,1166,"2018-11-19T11:11:00.000+03","",,,,,1,2,1,5,1,,4,"",4,"",,3,,5,,,4,,4,,,,,,1,,,,,,,,1,,2,,,2,"",4,"",1,"",,2,,2,,,1,"",2,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"Sometimes the children can drink unboild water especially when they are thirsty and they are away from home playing with fellow children. They drink the water in small jericans Left outside on the neighborhood - verandahs.

Atimes the children use the bags to Pooh when there's luck of money.","Cathy Nanangwe",,"0da0ec6d-d952-4113-bf95-6e04208c390a","2018-11-20T19:01:46",,1,9,"09_1166","2018-11-19",901,1,1,,1,,2,,"uuid:0da0ec6d-d952-4113-bf95-6e04208c390a",,
,1167,"2018-11-19T11:27:00.000+03","",,,,,1,2,1,3,1,,4,"",4,"",,4,,4,,,4,,4,,,,,,1,,,,,,,,1,,2,,,3,"",2,"",1,"",,3,,3,,,1,"",1,"",,1,"",1,,2,"",2,,2,"",,1,1,0,0,0,0,0,,,"","Cathy Nanangwe",,"3b15d4cb-f7eb-4683-aa8f-6f4d22b65aa9","2018-11-20T19:01:48",,1,9,"09_1167","2018-11-19",901,1,1,,1,,2,,"uuid:3b15d4cb-f7eb-4683-aa8f-6f4d22b65aa9",,
,1181,"2018-11-17T11:34:00.000+03","0.30341 32.618831666666665 1133.4 4.9",0.30341,32.6188316666667,1133.4,4.9,1,2,1,6,1,,4,"",4,"",,3,,3,,,4,,4,,,,,,1,,,,,,,,1,,1,,,3,"",3,"",1,"",,4,,2,,,2,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"They don't have a toilet in compound but a public one - 20 meters away. At night in case of an emergency, they use a bucket to Pooh.","Cathy Nanangwe",,"5188c016-4cc9-4d75-b9b6-25d2f340c772","2018-11-20T19:13:58",,1,9,"09_1181","2018-11-17",901,1,1,,1,,2,,"uuid:5188c016-4cc9-4d75-b9b6-25d2f340c772",,
,1182,"2018-11-17T12:08:00.000+03","0.3034483333333334 32.619080000000004 1126.5 4.8",0.303448333333333,32.61908,1126.5,4.8,1,2,1,4,1,,4,"",4,"",,4,,4,,,4,,4,,,,,,1,,,,,,,,1,,1,,,3,"",4,"",1,"",,2,,2,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"","Cathy Nanangwe",,"32fc1c2c-f98b-4639-b85c-57ae30a7e7c3","2018-11-20T19:14:01",,1,9,"09_1182","2018-11-17",901,1,1,,1,,2,,"uuid:32fc1c2c-f98b-4639-b85c-57ae30a7e7c3",,
,1183,"2018-11-17T12:59:00.000+03","0.30353 32.619245 1126.5 5.0",0.30353,32.619245,1126.5,5,1,2,1,5,1,,3,"",1,"",,3,,5,,,3,,3,,,,,,2,,,,,,,,2,,2,,,3,"",3,"",1,"",,2,,2,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"Many times they use polythene bags especially for all the children 5years and below and they throw either in the garbage bin.","Cathy Nanangwe",,"79bc63bc-ebb6-4b7d-8d86-759c8ac08502","2018-11-20T19:14:03",,1,9,"09_1183","2018-11-17",901,1,1,,1,,2,,"uuid:79bc63bc-ebb6-4b7d-8d86-759c8ac08502",,
,1185,"2018-11-17T14:20:00.000+03","0.30383 32.619476666666664 1131.7 4.9",0.30383,32.6194766666667,1131.7,4.9,1,2,1,4,1,,4,"",4,"",,4,,4,,,4,,4,,,,,,2,,,,,,,,1,,1,,,3,"",4,"",1,"",,2,,2,,,2,"",1,"",,2,"",,,,"",,,,"",,0,1,1,0,0,0,0,,,"Sometimes they drink unboild water.

Children aged 5 & below, they use polythene bags to Pooh and dispose in the garbage bin.

There's a an open drainage right in front of the house.","Cathy Nanangwe",,"f796689a-a959-4086-a338-11da60647c9f","2018-11-20T19:14:10",,1,9,"09_1185","2018-11-17",901,1,1,,1,,2,,"uuid:f796689a-a959-4086-a338-11da60647c9f",,
,1196,"2018-11-17T11:48:00.000+03","0.30071 32.621955 1199.6 4.9",0.30071,32.621955,1199.6,4.9,1,2,1,5,1,,3,"",1,"",,4,,2,,,3,,1,,,,,,2,,,,,,,,1,,2,,,3,"",3,"",1,"",,3,,3,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"Community has no private toilets","Mugisha Dorothy",,"1a68fb8e-fb5a-4536-8436-1c644bb65e7f","2018-11-23T07:17:00",,1,9,"09_1196","2018-11-17",901,1,1,,1,,2,,"uuid:1a68fb8e-fb5a-4536-8436-1c644bb65e7f",,
,1197,"2018-11-17T12:00:00.000+03","0.30068666666666666 32.622215 1172.8 4.9",0.300686666666667,32.622215,1172.8,4.9,1,2,1,12,1,,4,"",3,"",,4,,2,,,4,,3,,,,,,1,,,,,,,,1,,2,,,4,"",4,"",1,"",,3,,3,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"9812375e-d906-4b42-afd9-2025b189d8a3","2018-11-23T07:17:03",,1,9,"09_1197","2018-11-17",901,1,1,,1,,2,,"uuid:9812375e-d906-4b42-afd9-2025b189d8a3",,
,1198,"2018-11-17T12:12:00.000+03","0.3003966666666667 32.622229999999995 1195.4 5.0",0.300396666666667,32.62223,1195.4,5,1,2,1,9,1,,4,"",2,"",,4,,1,,,3,,1,,,,,,2,,,,,,,,1,,2,,,3,"",3,"",1,"",,1,,1,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"No private toilet in the area","Mugisha Dorothy",,"dcb9c508-e057-4aa9-86e8-0417f4f4264b","2018-11-23T07:17:06",,1,9,"09_1198","2018-11-17",901,1,1,,1,,2,,"uuid:dcb9c508-e057-4aa9-86e8-0417f4f4264b",,
,1199,"2018-11-17T12:21:00.000+03","0.3005316666666667 32.622283333333336 1162.0 3.7",0.300531666666667,32.6222833333333,1162,3.7,1,2,1,6,1,,3,"",3,"",,4,,2,,,3,,1,,,,,,1,,,,,,,,1,,2,,,2,"",4,"",1,"",,1,,1,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"No private latrine the community has public latrines","Mugisha Dorothy",,"e6190170-2d60-48cb-9889-2fde8f2897fd","2018-11-23T07:17:08",,1,9,"09_1199","2018-11-17",901,1,1,,1,,2,,"uuid:e6190170-2d60-48cb-9889-2fde8f2897fd",,
,1200,"2018-11-17T12:32:00.000+03","0.30067333333333335 32.62247166666667 1160.7 4.9",0.300673333333333,32.6224716666667,1160.7,4.9,1,2,1,6,1,,4,"",3,"",,4,,1,,,3,,1,,,,,,1,,,,,,,,1,,2,,,2,"",2,"",1,"",,2,,1,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"71177ac4-7058-4763-8969-3a350145cc2d","2018-11-23T07:17:10",,1,9,"09_1200","2018-11-17",901,1,1,,1,,2,,"uuid:71177ac4-7058-4763-8969-3a350145cc2d",,
,1201,"2018-11-17T12:42:00.000+03","0.30067333333333335 32.62244833333333 1160.3 4.8",0.300673333333333,32.6224483333333,1160.3,4.8,1,2,1,7,1,,4,"",1,"",,2,,1,,,3,,2,,,,,,1,,,,,,,,1,,2,,,3,"",3,"",1,"",,1,,1,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"No private latrine","Mugisha Dorothy",,"e46eaa44-d2d5-4871-9ead-e78180d84b99","2018-11-23T07:17:12",,1,9,"09_1201","2018-11-17",901,1,1,,1,,2,,"uuid:e46eaa44-d2d5-4871-9ead-e78180d84b99",,
,1202,"2018-11-17T13:24:00.000+03","0.30049499999999996 32.622505000000004 1154.2 4.9",0.300495,32.622505,1154.2,4.9,1,2,1,5,1,,3,"",2,"",,2,,3,,,3,,1,,,,,,2,,,,,,,,1,,1,,,4,"",3,"",1,"",,1,,1,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"4d91407d-6bb6-4cdc-a15d-688a30222034","2018-11-23T07:17:24",,1,9,"09_1202","2018-11-17",901,1,1,,1,,2,,"uuid:4d91407d-6bb6-4cdc-a15d-688a30222034",,
,1203,"2018-11-17T13:38:00.000+03","0.3004633333333333 32.622485 1150.7 4.9",0.300463333333333,32.622485,1150.7,4.9,1,2,1,6,1,,3,"",2,"",,2,,2,,,3,,1,,,,,,1,,,,,,,,1,,2,,,3,"",3,"",1,"",,2,,1,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"They have community public latrines","Mugisha Dorothy",,"b3c101c4-d564-4945-b87e-adfad5eeda72","2018-11-23T07:17:26",,1,9,"09_1203","2018-11-17",901,1,1,,1,,2,,"uuid:b3c101c4-d564-4945-b87e-adfad5eeda72",,
,1204,"2018-11-19T10:36:00.000+03","0.30302 32.619218333333336 1132.8 4.5",0.30302,32.6192183333333,1132.8,4.5,1,2,1,4,1,,4,"",4,"",,4,,3,,,3,,3,,,,,,1,,,,,,,,1,,1,,,3,"",3,"",1,"",,3,,2,,,4,"",4,"",,1,"",1,,2,"",2,,3,"",,0,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"eee3094f-914e-434d-a31b-55e1500d8aee","2018-11-23T07:17:28",,1,9,"09_1204","2018-11-19",901,1,1,,1,,2,,"uuid:eee3094f-914e-434d-a31b-55e1500d8aee",,
,1205,"2018-11-19T10:50:00.000+03","0.3030616666666667 32.619218333333336 1133.9 4.0",0.303061666666667,32.6192183333333,1133.9,4,1,2,1,3,1,,3,"",2,"",,3,,2,,,4,,3,,,,,,1,,,,,,,,1,,1,,,4,"",4,"",1,"",,3,,3,,,4,"",3,"",,1,"",1,,2,"",2,,1,"",,1,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"29f44e37-90db-40cb-94ad-1b07dbb481ce","2018-11-23T07:17:30",,1,9,"09_1205","2018-11-19",901,1,1,,1,,2,,"uuid:29f44e37-90db-40cb-94ad-1b07dbb481ce",,
,1206,"2018-11-19T10:59:00.000+03","0.30313833333333334 32.619238333333335 1140.8 5.0",0.303138333333333,32.6192383333333,1140.8,5,1,1,1,4,1,,4,"",3,"",,4,,4,,,3,,2,,,,,,1,,,,,,,,1,,1,,,4,"",4,"",1,"",,1,,1,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"Have no private latrine","Mugisha Dorothy",,"cae29618-6a2e-4da4-a89d-be6d00c8c571","2018-11-23T07:17:33",,1,9,"09_1206","2018-11-19",901,1,1,,1,,2,,"uuid:cae29618-6a2e-4da4-a89d-be6d00c8c571",,
,1207,"2018-11-19T11:08:00.000+03","0.3031183333333333 32.619281666666666 1141.0 4.9",0.303118333333333,32.6192816666667,1141,4.9,1,2,1,5,1,,4,"",2,"",,2,,1,,,2,,1,,,,,,2,,,,,,,,1,,1,,,3,"",3,"",1,"",,1,,1,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,1,0,0,0,0,,,"No private latrine","Mugisha Dorothy",,"4131b816-209e-41fc-99ab-247ea283a4ae","2018-11-23T07:17:36",,1,9,"09_1207","2018-11-19",901,1,1,,1,,2,,"uuid:4131b816-209e-41fc-99ab-247ea283a4ae",,
,1208,"2018-11-17T12:51:00.000+03","0.300535 32.622526666666666 1149.7 4.3",0.300535,32.6225266666667,1149.7,4.3,1,2,1,6,1,,4,"",3,"",,3,,2,,,4,,2,,,,,,2,,,,,,,,1,,2,,,4,"",3,"",1,"",,4,,2,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"b10f7cd0-d360-49ef-bea2-a535f1885d37","2018-11-23T07:17:45",,1,9,"09_1208","2018-11-17",901,1,1,,1,,2,,"uuid:b10f7cd0-d360-49ef-bea2-a535f1885d37",,
,1209,"2018-11-17T13:03:00.000+03","0.30073 32.62251166666667 1137.4 4.2",0.30073,32.6225116666667,1137.4,4.2,1,2,1,9,1,,2,"",1,"",,2,,1,,,2,,1,,,,,,1,,,,,,,,1,,2,,,4,"",3,"",1,"",,2,,1,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"No private latrine","Mugisha Dorothy",,"b11bd910-699c-4420-a095-a4eecd95e4a1","2018-11-23T07:17:47",,1,9,"09_1209","2018-11-17",901,1,1,,1,,2,,"uuid:b11bd910-699c-4420-a095-a4eecd95e4a1",,
,1210,"2018-11-17T13:13:00.000+03","0.30068833333333334 32.62260833333333 1139.5 4.9",0.300688333333333,32.6226083333333,1139.5,4.9,1,2,1,8,1,,2,"",1,"",,2,,1,,,3,,2,,,,,,1,,,,,,,,1,,2,,,3,"",3,"",1,"",,2,,1,,,1,"",1,"",,2,"",,,,"",,,,"",,0,1,0,0,0,0,0,,,"Only public toilets are used in this community","Mugisha Dorothy",,"1fe1c135-31fb-4cac-b2b7-2a3cd2b16baf","2018-11-23T07:17:48",,1,9,"09_1210","2018-11-17",901,1,1,,1,,2,,"uuid:1fe1c135-31fb-4cac-b2b7-2a3cd2b16baf",,
,1211,"2018-11-19T11:17:00.000+03","0.3030233333333333 32.619371666666666 1130.6 4.7",0.303023333333333,32.6193716666667,1130.6,4.7,1,2,1,7,1,,4,"",2,"",,4,,3,,,3,,3,,,,,,1,,,,,,,,1,,2,,,2,"",2,"",1,"",,2,,1,,,1,"",1,"",,1,"",1,,2,"",2,,2,"",,1,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"90f2fa13-2f76-486b-b734-3adc6b82af62","2018-11-23T07:17:50",,1,9,"09_1211","2018-11-19",901,1,1,,1,,2,,"uuid:90f2fa13-2f76-486b-b734-3adc6b82af62",,
,1237,"2018-11-21T11:39:00.000+03","",,,,,5,2,1,6,1,,3,"",3,"",,3,,2,,,3,,3,,,,,,1,,,,,,,,1,,1,,,3,"",3,"",1,"",,2,,2,,,1,"",2,"",,1,"",1,,2,"",2,,2,"",,1,1,0,0,0,0,0,,,"","Mugisha Kwiringira",,"75be3098-cd54-47a0-9d0f-0463221112e6","2018-11-23T07:22:26",,1,9,"09_1237","2018-11-21",905,2,3,,3,,2,,"uuid:75be3098-cd54-47a0-9d0f-0463221112e6",,
,1238,"2018-11-22T11:49:00.000+03","0.28304666666666667 32.55111 1163.2 1.5",0.283046666666667,32.55111,1163.2,1.5,4,2,1,3,1,,4,"",4,"",,4,,4,,,3,,3,,,,,,1,,,,,,,,1,,1,,,3,"",3,"",1,"",,1,,1,,,4,"",3,"",,1,"",1,,2,"",2,,1,"",,1,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"96841ea8-0bf5-4c3b-81a5-e3bc5d774067","2018-11-23T07:22:29",,1,9,"09_1238","2018-11-22",904,1,4,,4,,2,,"uuid:96841ea8-0bf5-4c3b-81a5-e3bc5d774067",,
,1239,"2018-11-22T11:53:00.000+03","0.2830816666666667 32.551116666666665 1164.2 2.2",0.283081666666667,32.5511166666667,1164.2,2.2,4,2,1,3,1,,4,"",4,"",,4,,3,,,3,,3,,,,,,1,,,,,,,,1,,1,,,3,"",3,"",1,"",,2,,2,,,4,"",3,"",,1,"",1,,2,"",2,,1,"",,1,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"68c75ed2-9aea-40e9-8f54-038213063df9","2018-11-23T07:22:45",,1,9,"09_1239","2018-11-22",904,1,4,,4,,2,,"uuid:68c75ed2-9aea-40e9-8f54-038213063df9",,
,1240,"2018-11-22T11:58:00.000+03","0.28302333333333335 32.551155 1164.2 4.9",0.283023333333333,32.551155,1164.2,4.9,4,2,1,5,1,,4,"",4,"",,4,,3,,,3,,3,,,,,,1,,,,,,,,1,,1,,,3,"",3,"",1,"",,4,,3,,,4,"",3,"",,1,"",1,,2,"",2,,1,"",,1,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"76a286a1-a6a9-46ac-95a5-c52f69c148dc","2018-11-23T07:22:46",,1,9,"09_1240","2018-11-22",904,1,4,,4,,2,,"uuid:76a286a1-a6a9-46ac-95a5-c52f69c148dc",,
,1241,"2018-11-22T12:32:00.000+03","0.28295 32.551455000000004 1172.4 4.5",0.28295,32.551455,1172.4,4.5,4,2,1,4,1,,4,"",3,"",,4,,3,,,3,,3,,,,,,1,,,,,,,,1,,1,,,4,"",4,"",1,"",,2,,1,,,4,"",2,"",,1,"",1,,2,"",2,,1,"",,1,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"1a73ff1f-214f-43e6-b8cc-a362b9ca5aa9","2018-11-23T07:22:56",,1,9,"09_1241","2018-11-22",904,2,3,,3,,2,,"uuid:1a73ff1f-214f-43e6-b8cc-a362b9ca5aa9",,
,1242,"2018-11-22T12:40:00.000+03","0.2827283333333333 32.55143833333333 1171.8 5.0",0.282728333333333,32.5514383333333,1171.8,5,4,2,1,5,1,,4,"",3,"",,4,,3,,,3,,2,,,,,,1,,,,,,,,1,,1,,,3,"",3,"",1,"",,2,,1,,,4,"",2,"",,1,"",1,,2,"",2,,1,"",,1,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"1a303aea-8c0d-4cd1-87f7-ac17e58d86eb","2018-11-23T07:23:00",,1,9,"09_1242","2018-11-22",904,1,4,,4,,2,,"uuid:1a303aea-8c0d-4cd1-87f7-ac17e58d86eb",,
,1245,"2018-11-22T13:01:00.000+03","0.28270666666666666 32.551219999999994 1090.9 4.7",0.282706666666667,32.55122,1090.9,4.7,4,2,1,5,1,,4,"",4,"",,4,,4,,,3,,3,,,,,,1,,,,,,,,1,,1,,,4,"",4,"",1,"",,2,,1,,,4,"",2,"",,1,"",1,,2,"",2,,1,"",,1,1,0,0,0,0,0,,,"","Mugisha Dorothy",,"0134b8fa-7a3d-4909-8ee1-f3ab063d454a","2018-11-23T07:23:15",,1,9,"09_1245","2018-11-22",904,1,4,,4,,2,,"uuid:0134b8fa-7a3d-4909-8ee1-f3ab063d454a",,
,1248,"2018-11-22T12:07:00.000+03","0.2833716666666667 32.55094166666667 1157.8 1.2",0.283371666666667,32.5509416666667,1157.8,1.2,4,2,1,3,1,,4,"",4,"",,4,,5,,,4,,4,,,,,,2,,,,,,,,1,,2,,,3,"",3,"",1,"",,2,,2,,,1,"",1,"",,1,"",1,,2,"",2,,2,"",,1,0,0,0,0,0,0,,,"Most of the time the children are at school. So they mostly use the school toilet.

Spring water is just 5meters away from them.","Cathy Nanangwe",,"052c9862-02e0-480f-938b-10d19fc276b7","2018-11-23T07:52:17",,1,9,"09_1248","2018-11-22",904,1,1,,1,,2,,"uuid:052c9862-02e0-480f-938b-10d19fc276b7",,
,1249,"2018-11-22T12:20:00.000+03","0.28346666666666664 32.55092 1161.5 2.4",0.283466666666667,32.55092,1161.5,2.4,4,2,1,5,1,,4,"",4,"",,1,,1,,,4,,4,,,,,,1,,,,,,,,1,,1,,,4,"",4,"",1,"",,2,,2,,,3,"",5,"",,1,"",1,,2,"",2,,2,"",,0,0,0,0,1,0,0,,,"","Cathy Nanangwe",,"f5da8562-33e5-40e1-8020-f79f811ded60","2018-11-23T07:52:19",,1,9,"09_1249","2018-11-22",904,2,1,,1,,2,,"uuid:f5da8562-33e5-40e1-8020-f79f811ded60",,
,1256,"2018-11-23T12:14:00.000+03","0.34423 32.58722 1182.3 5.0",0.34423,32.58722,1182.3,5,2,2,1,6,1,,4,"",4,"",,4,,5,,,4,,4,,,,,,1,,,,,,,,1,,1,,,3,"",4,"",1,"",,2,,2,,,2,"",3,"",,1,"",1,,2,"",2,,1,"",,0,1,0,0,0,0,0,,,"","Cathy Nanangwe",,"db970e11-7018-4edf-a335-1696fac0c4ac","2018-11-23T13:44:08",,1,9,"09_1256","2018-11-23",902,1,1,,1,,2,,"uuid:db970e11-7018-4edf-a335-1696fac0c4ac",,
,1257,"2018-11-23T12:23:00.000+03","0.3441383333333333 32.58694333333334 984.1 5.0",0.344138333333333,32.5869433333333,984.1,5,2,2,1,4,1,,4,"",4,"",,3,,5,,,4,,4,,,,,,1,,,,,,,,2,,2,,,3,"",3,"",1,"",,2,,2,,,2,"",2,"",,1,"",1,,2,"",2,,2,"",,0,1,0,0,1,0,0,,,"","Cathy Nanangwe",,"f71c87a3-66e3-433a-bc0f-1f1db89e071a","2018-11-23T13:44:11",,1,9,"09_1257","2018-11-23",902,1,4,,4,,2,,"uuid:f71c87a3-66e3-433a-bc0f-1f1db89e071a",,
,1262,"2018-11-23T13:06:00.000+03","0.34420833333333334 32.58768333333333 1192.0 4.9",0.344208333333333,32.5876833333333,1192,4.9,2,2,1,5,1,,4,"",4,"",,2,,2,,,4,,4,,,,,,1,,,,,,,,1,,2,,,4,"",4,"",1,"",,2,,2,,,2,"",3,"",,1,"",1,,2,"",2,,2,"",,0,1,0,0,0,0,0,,,"There's an open drainage besides her house.

Children use mosytly the school toilets.","Cathy Nanangwe",,"28afe0cd-6779-4441-853e-2a428f58a6ee","2018-11-23T13:44:20",,1,9,"09_1262","2018-11-23",902,1,2,,5,,2,,"uuid:28afe0cd-6779-4441-853e-2a428f58a6ee",,
,1263,"2018-11-23T13:14:00.000+03","0.34418333333333334 32.58765666666667 1184.6 5.0",0.344183333333333,32.5876566666667,1184.6,5,2,2,1,4,1,,4,"",4,"",,4,,4,,,4,,4,,,,,,1,,,,,,,,2,,2,,,3,"",3,"",1,"",,4,,4,,,1,"",1,"",,1,"",1,,2,"",2,,2,"",,0,1,0,0,0,0,0,,,"","Cathy Nanangwe",,"09158bf7-693d-4411-9268-8c644e2d6ed7","2018-11-23T13:44:22",,1,9,"09_1263","2018-11-23",902,2,4,,4,,2,,"uuid:09158bf7-693d-4411-9268-8c644e2d6ed7",,
,1265,"2018-11-23T13:38:00.000+03","0.34414833333333333 32.58757166666667 1190.6 4.9",0.344148333333333,32.5875716666667,1190.6,4.9,2,2,1,4,1,,4,"",4,"",,2,,5,,,4,,4,,,,,,1,,,,,,,,2,,2,,,3,"",3,"",1,"",,2,,2,,,1,"",1,"",,1,"",1,,2,"",2,,2,"",,0,1,0,0,0,0,0,,,"There's an open drainage 3meters from her house.","Cathy Nanangwe",,"71ec5c4a-8958-40de-aa9c-7570273587e9","2018-11-23T13:44:26",,1,9,"09_1265","2018-11-23",902,1,1,,1,,2,,"uuid:71ec5c4a-8958-40de-aa9c-7570273587e9",,
,1268,"2018-11-22T12:01:00.000+03","0.2827966666666667 32.55108666666667 1163.1 2.3",0.282796666666667,32.5510866666667,1163.1,2.3,4,2,1,7,1,,4,"",5,"",,4,,4,,,4,,4,,,,,,1,,,,,,,,1,,1,,,4,"",4,"",4,"Did not eat raw food in past week",,3,,1,,,4,"",4,"",,1,"",1,,2,"",2,,1,"",,0,1,0,0,0,0,0,,,"","Masaba Chris",,"7fc8dfe2-69ad-4fc1-81a3-2f22eda5d970","2018-11-23T16:37:53",,1,9,"09_1268","2018-11-22",904,1,3,,3,,2,,"uuid:7fc8dfe2-69ad-4fc1-81a3-2f22eda5d970",,
,1275,"2018-11-23T12:11:00.000+03","0.34433 32.587115000000004 1190.9 4.9",0.34433,32.587115,1190.9,4.9,2,2,1,3,1,,4,"",4,"",,4,,4,,,4,,4,,,,,,1,,,,,,,,1,,1,,,3,"",3,"",1,"",,4,,2,,,4,"",4,"",,1,"",1,,2,"",2,,2,"",,0,1,0,0,0,0,0,,,"","Masaba Chris",,"79641c66-af30-4863-80e2-c36e094a3cff","2018-11-23T16:38:03",,1,9,"09_1275","2018-11-23",902,1,4,,4,,2,,"uuid:79641c66-af30-4863-80e2-c36e094a3cff",,
,1276,"2018-11-23T12:26:00.000+03","0.34437666666666666 32.58710333333333 1183.8 4.9",0.344376666666667,32.5871033333333,1183.8,4.9,2,2,1,6,1,,4,"",4,"",,3,,4,,,4,,4,,,,,,1,,,,,,,,1,,1,,,4,"",4,"",4,"Did not eat raw food.",,2,,2,,,4,"",4,"",,1,"",1,,2,"",2,,2,"",,0,1,0,0,0,0,0,,,"","Masaba Chris",,"60d0fb42-ede5-4f9f-9ecd-4e398783652c","2018-11-23T16:38:05",,1,9,"09_1276","2018-11-23",902,1,2,,2,,2,,"uuid:60d0fb42-ede5-4f9f-9ecd-4e398783652c",,
,1278,"2018-11-23T12:55:00.000+03","0.34434166666666666 32.58717166666667 1165.5 5.0",0.344341666666667,32.5871716666667,1165.5,5,2,2,1,3,1,,4,"",4,"",,3,,5,,,4,,4,,,,,,1,,,,,,,,1,,1,,,3,"",3,"",1,"",,4,,4,,,4,"",4,"",,1,"",1,,1,"",2,,2,"",,0,1,0,0,0,0,0,,,"","Masaba Chris",,"65c0565f-c1ae-40e8-b1db-c77fb3e8b06d","2018-11-23T16:38:08",,1,9,"09_1278","2018-11-23",902,1,5,,5,,2,,"uuid:65c0565f-c1ae-40e8-b1db-c77fb3e8b06d",,
,1279,"2018-11-23T13:17:00.000+03","0.34441666666666665 32.587185 1168.0 4.8",0.344416666666667,32.587185,1168,4.8,2,2,1,5,1,,4,"",4,"",,4,,4,,,3,,3,,,,,,1,,,,,,,,1,,1,,,4,"",4,"",4,"Did not eat raw food.",,2,,2,,,4,"",4,"",,1,"",1,,1,"",2,,2,"",,0,1,0,0,0,0,0,,,"","Masaba Chris",,"28cb3284-f71c-473f-bb5e-0535d36b0e7f","2018-11-23T16:38:09",,1,9,"09_1279","2018-11-23",902,1,4,,4,,2,,"uuid:28cb3284-f71c-473f-bb5e-0535d36b0e7f",,
