lab_start_dt,lab_sample_type,lab_id,lab_id_val,lab_processing,lab_incubator_placed,lab_incubator_removed,lab_p_weight,lab_sf_weight,lab_pa_weight,lab_1_group/lab_1_dil_tested,lab_1_group/lab_1_volume,lab_1_ecoli_reading_membrane,lab_1_ecoli_membrane,lab_2_group/lab_2_dil_tested,lab_2_group/lab_2_volume,lab_2_ecoli_reading_membrane,lab_2_ecoli_membrane,lab_3_dilution_performed,lab_3_group/lab_3_dil_tested,lab_3_group/lab_3_volume,lab_3_ecoli_reading_membrane,lab_3_ecoli_membrane,lab_notes,lab_enum,lab_photo,lab_end_dt,col_start_dt,col_end_dt,meta/instanceID,_uuid,_submission_time,_tags,_notes
2018-12-04T12:34:04.165+01,1,1358,1358,2018-11-26T16:10:00.000+01,2018-11-26T17:54:00.000+01,2018-11-27T17:33:00.000+01,n/a,n/a,n/a,4,1,3,136,3,1,3,15,0,n/a,n/a,n/a,n/a,n/a,Kaddu,1,2018-12-04T12:38:36.490+01,2018-12-04T12:34:04.165+01,2018-12-04T12:38:36.490+01,uuid:4c5ef649-f165-43b4-ad31-dc06fbe0e1e5,4c5ef649-f165-43b4-ad31-dc06fbe0e1e5,2018-12-04T09:41:11,,
2018-12-04T12:38:39.846+01,1,1359,1359,2018-11-26T16:30:00.000+01,2018-11-26T17:54:00.000+01,2018-11-27T17:33:00.000+01,n/a,n/a,n/a,4,1,1,n/a,3,1,1,n/a,0,n/a,n/a,n/a,n/a,n/a,Kaddu,1,2018-12-04T12:40:48.505+01,2018-12-04T12:38:39.846+01,2018-12-04T12:40:48.505+01,uuid:f5b01572-7c53-4739-b5de-b12c065e4884,f5b01572-7c53-4739-b5de-b12c065e4884,2018-12-04T09:41:13,,
2018-12-04T12:40:52.045+01,1,1360,1360,2018-11-26T15:50:00.000+01,2018-11-26T17:54:00.000+01,2018-11-27T17:33:00.000+01,n/a,n/a,n/a,4,1,1,n/a,3,1,1,n/a,0,n/a,n/a,n/a,n/a,n/a,Kaddu,1,2018-12-04T12:43:44.291+01,2018-12-04T12:40:52.045+01,2018-12-04T12:43:44.291+01,uuid:07e6979c-7631-43e7-b766-f2f4277b2749,07e6979c-7631-43e7-b766-f2f4277b2749,2018-12-04T09:41:14,,
2018-11-22T17:16:38.169+01,9,1051,1051,2018-11-17T11:05:00.000+01,2018-11-17T12:15:00.000+01,2018-11-18T12:30:00.000+01,n/a,n/a,n/a,7,10,3,1,7,100,3,31,0,n/a,n/a,n/a,n/a,n/a,Winnie,1,2018-11-22T17:20:34.949+01,2018-11-22T17:16:38.170+01,2018-11-22T17:20:34.949+01,uuid:b8cee775-6434-465d-b452-c044551e9e48,b8cee775-6434-465d-b452-c044551e9e48,2018-11-30T12:13:39,,
2018-11-23T17:15:55.091+01,3,1011,1011,2018-11-22T15:39:00.000+01,2018-11-22T16:04:00.000+01,2018-11-23T16:55:00.000+01,n/a,n/a,n/a,7,10,3,0,7,100,3,7,0,n/a,n/a,n/a,n/a,n/a,Winnie,1,2018-11-23T17:17:50.039+01,2018-11-23T17:15:55.091+01,2018-11-23T17:17:50.039+01,uuid:2bfa9be8-aa1b-4db1-a0cd-eae8c7dbb8f4,2bfa9be8-aa1b-4db1-a0cd-eae8c7dbb8f4,2018-11-30T12:13:43,,
2018-11-23T17:17:55.222+01,3,1012,1012,2018-11-22T15:28:00.000+01,2018-11-22T16:04:00.000+01,2018-11-23T16:55:00.000+01,n/a,n/a,n/a,7,10,3,0,7,100,3,0,0,n/a,n/a,n/a,n/a,n/a,Winnie,0,2018-11-23T17:19:14.637+01,2018-11-23T17:17:55.222+01,2018-11-23T17:19:14.637+01,uuid:75ea2719-2f8f-4653-b09d-b07c5580d93f,75ea2719-2f8f-4653-b09d-b07c5580d93f,2018-11-30T12:13:45,,
2018-11-23T17:19:20.209+01,3,1013,1013,2018-11-22T15:50:00.000+01,2018-11-22T16:04:00.000+01,2018-11-23T16:55:00.000+01,n/a,n/a,n/a,7,10,3,4,7,100,3,13,0,n/a,n/a,n/a,n/a,n/a,Winnie,1,2018-11-23T17:20:53.792+01,2018-11-23T17:19:20.210+01,2018-11-23T17:20:53.792+01,uuid:0b305c92-833b-4760-9127-9e170868ef28,0b305c92-833b-4760-9127-9e170868ef28,2018-11-30T12:13:46,,
2018-11-26T14:34:13.433+01,9,1022,1022,2018-11-23T15:33:00.000+01,2018-11-23T15:39:00.000+01,2018-11-24T17:00:00.000+01,n/a,n/a,n/a,7,10,3,0,7,10,3,0,0,n/a,n/a,n/a,n/a,n/a,Winnie,1,2018-11-26T14:35:32.372+01,2018-11-26T14:34:13.433+01,2018-11-26T14:35:32.372+01,uuid:c90b535f-a666-4ad8-812f-94a1ee91d657,c90b535f-a666-4ad8-812f-94a1ee91d657,2018-11-30T12:13:48,,
2018-11-26T14:40:15.056+01,9,1024,1024,2018-11-23T15:51:00.000+01,2018-11-23T15:41:00.000+01,2018-11-24T17:41:00.000+01,n/a,n/a,n/a,7,10,3,1,7,100,3,0,0,n/a,n/a,n/a,n/a,n/a,Winnie,1,2018-11-26T14:42:46.065+01,2018-11-26T14:40:15.057+01,2018-11-26T14:42:46.065+01,uuid:61b43b56-7c07-436a-ba1b-b3055c960354,61b43b56-7c07-436a-ba1b-b3055c960354,2018-11-30T12:13:50,,
2018-11-22T17:20:49.524+01,9,1052,1052,2018-11-17T23:35:00.000+01,2018-11-17T12:14:00.000+01,2018-11-18T12:30:00.000+01,n/a,n/a,n/a,7,10,3,8,7,100,3,20,0,n/a,n/a,n/a,n/a,n/a,Winnie,1,2018-11-30T15:33:09.829+01,2018-11-22T17:20:49.526+01,2018-11-30T15:33:09.829+01,uuid:c6f0948d-50b9-4b9f-acca-45777c4f523f,c6f0948d-50b9-4b9f-acca-45777c4f523f,2018-11-30T12:30:15,,
2018-11-30T15:18:42.189+01,9,1024,1024,2018-11-23T15:51:00.000+01,2018-11-23T15:28:00.000+01,2018-11-24T17:19:00.000+01,n/a,n/a,n/a,7,10,3,1,7,100,3,0,0,n/a,n/a,n/a,n/a,n/a,Winnie,1,2018-11-30T15:20:36.211+01,2018-11-30T15:18:42.189+01,2018-11-30T15:20:36.211+01,uuid:87d24bbe-cdd0-4545-b525-0a0831a8ced7,87d24bbe-cdd0-4545-b525-0a0831a8ced7,2018-11-30T12:30:17,,
2018-11-30T15:20:40.405+01,9,1025,1025,2018-11-23T16:02:00.000+01,2018-11-23T16:13:00.000+01,2018-11-24T17:00:00.000+01,n/a,n/a,n/a,7,10,1,n/a,7,100,1,n/a,0,n/a,n/a,n/a,n/a,n/a,Winnie,1,2018-11-30T15:22:15.624+01,2018-11-30T15:20:40.405+01,2018-11-30T15:22:15.624+01,uuid:7bc7bfaa-461d-49ef-88cb-9e4bd7458a54,7bc7bfaa-461d-49ef-88cb-9e4bd7458a54,2018-11-30T12:30:19,,
2018-11-30T15:22:19.595+01,9,1026,1026,2018-11-23T16:09:00.000+01,2018-11-23T16:13:00.000+01,2018-11-24T17:00:00.000+01,n/a,n/a,n/a,7,1,3,1,7,100,3,0,0,n/a,n/a,n/a,n/a,n/a,Winnie,1,2018-11-30T15:23:31.745+01,2018-11-30T15:22:19.595+01,2018-11-30T15:23:31.745+01,uuid:e6311281-b27e-4cb8-9017-0ef77f3b9d4e,e6311281-b27e-4cb8-9017-0ef77f3b9d4e,2018-11-30T12:30:21,,
2018-11-30T15:23:35.950+01,9,1027,1027,2018-11-23T16:23:00.000+01,2018-11-23T16:35:00.000+01,2018-11-24T17:00:00.000+01,n/a,n/a,n/a,7,10,3,1,7,100,3,14,0,n/a,n/a,n/a,n/a,n/a,Winnie,1,2018-11-30T15:25:32.654+01,2018-11-30T15:23:35.950+01,2018-11-30T15:25:32.654+01,uuid:eace1695-6394-4d1b-b3cf-aa5aafd96b98,eace1695-6394-4d1b-b3cf-aa5aafd96b98,2018-11-30T12:30:22,,
2018-11-30T15:25:37.590+01,9,1028,1028,2018-11-23T16:30:00.000+01,2018-11-23T16:35:00.000+01,2018-11-24T17:00:00.000+01,n/a,n/a,n/a,7,10,3,0,7,100,1,n/a,0,n/a,n/a,n/a,n/a,n/a,Winnie,1,2018-11-30T15:27:17.981+01,2018-11-30T15:25:37.591+01,2018-11-30T15:27:17.981+01,uuid:c5162f63-144c-42ba-8d99-40e2ef0e112a,c5162f63-144c-42ba-8d99-40e2ef0e112a,2018-11-30T12:30:24,,
2018-11-30T15:27:24.012+01,9,1029,1029,2018-11-23T16:38:00.000+01,2018-11-23T16:49:00.000+01,2018-11-24T17:00:00.000+01,n/a,n/a,n/a,7,10,3,8,7,100,3,65,0,n/a,n/a,n/a,n/a,n/a,Winnie,1,2018-11-30T15:28:34.871+01,2018-11-30T15:27:24.012+01,2018-11-30T15:28:34.871+01,uuid:68129df7-cebb-457d-9ad2-2acf374f0f89,68129df7-cebb-457d-9ad2-2acf374f0f89,2018-11-30T12:30:26,,
2018-11-30T15:28:38.475+01,9,1030,1030,2018-11-23T16:46:00.000+01,2018-11-23T16:49:00.000+01,2018-11-24T17:00:00.000+01,n/a,n/a,n/a,7,10,3,2,7,100,3,0,0,n/a,n/a,n/a,n/a,n/a,Winnie,1,2018-11-30T15:30:06.820+01,2018-11-30T15:28:38.475+01,2018-11-30T15:30:06.820+01,uuid:16e264ec-4261-4fdd-bdc9-a86234352768,16e264ec-4261-4fdd-bdc9-a86234352768,2018-11-30T12:30:28,,
2018-12-17T12:56:33.557+03,6,1251,1251,2018-12-04T16:32:00.000+03,2018-12-04T18:48:00.000+03,2018-12-05T18:30:00.000+03,n/a,n/a,n/a,7,1,1,n/a,6,1,3,120,1,5,1,3,2,n/a,"Constance, Winnie, Kaddu",0,2018-12-17T13:01:08.509+03,2018-12-17T12:56:33.557+03,2018-12-17T13:01:08.509+03,uuid:ee389b87-abc7-4629-8712-948a90bb08e8,ee389b87-abc7-4629-8712-948a90bb08e8,2018-12-21T17:37:58,,
2018-12-17T13:01:23.454+03,6,1252,1252,2018-12-04T16:32:00.000+03,2018-12-04T18:48:00.000+03,2018-12-05T18:30:00.000+03,n/a,n/a,n/a,7,1,1,n/a,6,1,1,n/a,1,5,1,3,143,n/a,"Constance, Kaddu, Winnie",0,2018-12-17T13:04:36.238+03,2018-12-17T13:01:23.454+03,2018-12-17T13:04:36.238+03,uuid:9d0f25f9-1d9d-4b5b-92e7-98a7e9471584,9d0f25f9-1d9d-4b5b-92e7-98a7e9471584,2018-12-21T17:38:00,,
2018-12-17T13:04:45.890+03,6,1253,1253,2018-12-04T16:32:00.000+03,2018-12-04T18:48:00.000+03,2018-12-05T18:30:00.000+03,n/a,n/a,n/a,7,1,1,n/a,6,1,3,50,1,5,1,3,33,n/a,"Winnie, Constance and Kaddu",0,2018-12-17T13:08:10.913+03,2018-12-17T13:04:45.890+03,2018-12-17T13:08:10.913+03,uuid:e69f6c1a-89e5-4dcf-893d-f25cb055d6aa,e69f6c1a-89e5-4dcf-893d-f25cb055d6aa,2018-12-21T17:38:02,,
2018-12-17T13:09:06.774+03,6,1254,1254,2018-12-04T16:32:00.000+03,2018-12-04T18:48:00.000+03,2018-12-05T18:30:00.000+03,n/a,n/a,n/a,7,1,1,n/a,6,1,1,n/a,1,5,1,3,196,n/a,"Kaddu, Winnie and Constance",0,2018-12-17T13:11:23.396+03,2018-12-17T13:09:06.774+03,2018-12-17T13:11:23.396+03,uuid:2ed69eb2-3688-4999-baaf-94516f1abb0c,2ed69eb2-3688-4999-baaf-94516f1abb0c,2018-12-21T17:38:06,,
2018-12-17T13:11:45.436+03,6,1255,1255,2018-12-04T16:32:00.000+03,2018-12-04T18:48:00.000+03,2018-12-05T18:30:00.000+03,n/a,n/a,n/a,7,1,1,n/a,6,1,3,41,1,5,1,3,94,n/a,"Constance, Winnie and Kaddu",0,2018-12-17T13:14:30.489+03,2018-12-17T13:11:45.436+03,2018-12-17T13:14:30.489+03,uuid:fe2617eb-06da-4a3b-8347-576b268f0a70,fe2617eb-06da-4a3b-8347-576b268f0a70,2018-12-21T17:38:12,,
2018-12-17T13:14:35.351+03,6,1256,1256,2018-12-04T16:32:00.000+03,2018-12-04T18:48:00.000+03,2018-12-05T18:30:00.000+03,n/a,n/a,n/a,7,1,1,n/a,6,1,1,n/a,1,5,1,3,48,n/a,"Constance, Kaddu, Winnie",1,2018-12-17T13:18:35.597+03,2018-12-17T13:14:35.351+03,2018-12-17T13:18:35.597+03,uuid:e4c1e02f-aba3-4c60-adad-1be2c4cabe38,e4c1e02f-aba3-4c60-adad-1be2c4cabe38,2018-12-21T17:38:16,,
2018-12-17T13:19:33.587+03,6,1257,1257,2018-12-04T16:32:00.000+03,2018-12-04T18:48:00.000+03,2018-12-05T18:30:00.000+03,n/a,n/a,n/a,7,1,1,n/a,6,1,3,24,1,4,1,3,3,n/a,"Constance, Winnie and Kaddu",0,2018-12-17T13:23:07.443+03,2018-12-17T13:19:33.587+03,2018-12-17T13:23:07.443+03,uuid:21c608b7-c5b1-4e28-9c08-4fd88eda1e89,21c608b7-c5b1-4e28-9c08-4fd88eda1e89,2018-12-21T17:38:20,,
2018-12-17T13:23:32.696+03,6,1258,1258,2018-12-04T16:32:00.000+03,2018-12-04T16:48:00.000+03,2018-12-05T18:30:00.000+03,n/a,n/a,n/a,7,1,1,n/a,6,1,1,n/a,1,5,1,3,197,n/a,"Constance, Winnie and Kaddu",0,2018-12-17T13:25:50.684+03,2018-12-17T13:23:32.697+03,2018-12-17T13:25:50.685+03,uuid:c6067242-2e42-4fd4-b8cb-9d212c161f0c,c6067242-2e42-4fd4-b8cb-9d212c161f0c,2018-12-21T17:38:25,,
2018-12-17T13:25:55.300+03,6,1259,1259,2018-12-04T16:32:00.000+03,2018-12-04T18:48:00.000+03,2018-12-05T18:30:00.000+03,n/a,n/a,n/a,7,1,1,n/a,4,1,3,5,0,n/a,n/a,n/a,n/a,n/a,"Constance, Kaddu and Winnie",0,2018-12-17T13:37:26.448+03,2018-12-17T13:25:55.300+03,2018-12-17T13:37:26.448+03,uuid:bc5025bc-f14d-41cc-9190-f3d26a968c56,bc5025bc-f14d-41cc-9190-f3d26a968c56,2018-12-21T17:38:28,,
2018-12-17T13:43:22.126+03,6,1260,1260,2018-12-04T16:32:00.000+03,2018-12-04T18:48:00.000+03,2018-12-05T18:30:00.000+03,n/a,n/a,n/a,7,1,1,n/a,5,1,3,14,1,4,1,3,8,n/a,"Constance, Kaddu and Winnie",0,2018-12-17T13:47:14.836+03,2018-12-17T13:43:22.126+03,2018-12-17T13:47:14.836+03,uuid:2c7430af-d0dd-46f3-bc6e-0a687988a83e,2c7430af-d0dd-46f3-bc6e-0a687988a83e,2018-12-21T17:38:33,,
2018-12-17T14:11:19.760+03,6,1261,1261,2018-12-11T16:00:00.000+03,2018-12-11T17:27:00.000+03,2018-12-12T17:27:00.000+03,n/a,n/a,n/a,7,1,1,n/a,5,1,3,82,1,4,1,3,5,n/a,"Constance, Winnie and Kaddu",0,2018-12-17T14:15:08.374+03,2018-12-17T14:11:19.760+03,2018-12-17T14:15:08.374+03,uuid:7a479708-0da6-425c-9f34-dc7c4ec50bb5,7a479708-0da6-425c-9f34-dc7c4ec50bb5,2018-12-21T17:38:35,,
2018-12-17T14:15:26.006+03,6,1262,1262,2018-12-11T15:57:00.000+03,2018-12-11T17:27:00.000+03,2018-12-12T17:27:00.000+03,n/a,n/a,n/a,7,1,1,n/a,4,1,3,18,1,3,1,3,9,n/a,"Constance, Winnie and Kaddu",0,2018-12-17T14:22:58.236+03,2018-12-17T14:15:26.006+03,2018-12-17T14:22:58.236+03,uuid:a44a35f6-d497-472d-b640-110ceab0a4cc,a44a35f6-d497-472d-b640-110ceab0a4cc,2018-12-21T17:38:39,,
2018-12-17T14:25:11.384+03,6,1263,1263,2018-12-11T16:00:00.000+03,2018-12-11T17:27:00.000+03,2018-12-12T17:27:00.000+03,n/a,n/a,n/a,7,1,1,n/a,5,1,3,12,1,4,1,3,2,n/a,"Constance, Winnie and kaddu",0,2018-12-17T14:29:08.205+03,2018-12-17T14:25:11.392+03,2018-12-17T14:29:08.205+03,uuid:5e49941f-bff6-4f20-86f7-c6a40867b485,5e49941f-bff6-4f20-86f7-c6a40867b485,2018-12-21T17:38:42,,
2018-12-17T14:32:05.320+03,6,1264,1264,2018-12-11T16:00:00.000+03,2018-12-11T17:27:00.000+03,2018-12-12T17:27:00.000+03,n/a,n/a,n/a,7,1,1,n/a,5,1,3,193,1,4,1,3,22,n/a,"Constance, Winnie and kaddu",0,2018-12-17T14:36:56.061+03,2018-12-17T14:32:05.320+03,2018-12-17T14:36:56.061+03,uuid:2ea3ff6e-20a7-4642-9de7-51a50c803032,2ea3ff6e-20a7-4642-9de7-51a50c803032,2018-12-21T17:38:45,,
2018-12-17T14:38:50.738+03,6,1265,1265,2018-12-11T16:00:00.000+03,2018-12-11T17:27:00.000+03,2018-12-12T17:27:00.000+03,n/a,n/a,n/a,7,1,1,n/a,5,1,3,14,1,4,1,3,3,n/a,"Constance, Winnie and Kaddu",1,2018-12-17T14:45:24.375+03,2018-12-17T14:38:50.738+03,2018-12-17T14:45:24.375+03,uuid:9b99f0bb-4bf9-4fc1-ac33-4a905ed68515,9b99f0bb-4bf9-4fc1-ac33-4a905ed68515,2018-12-21T17:38:53,,
2018-12-17T15:01:22.269+03,6,1266,1266,2018-12-11T18:00:00.000+03,2018-12-11T19:04:00.000+03,2018-12-12T19:04:00.000+03,n/a,n/a,n/a,7,1,1,n/a,5,1,3,10,0,n/a,n/a,n/a,n/a,n/a,"Constance, Winnie and kaddu",0,2018-12-17T15:07:08.865+03,2018-12-17T15:01:22.270+03,2018-12-17T15:07:08.865+03,uuid:4e1e360a-097c-4bcb-bbfe-44f3fc30a6fc,4e1e360a-097c-4bcb-bbfe-44f3fc30a6fc,2018-12-21T17:39:09,,
2018-12-17T15:44:24.292+03,6,1267,1267,2018-12-11T17:10:00.000+03,2018-12-11T19:04:00.000+03,2018-12-12T19:04:00.000+03,n/a,n/a,n/a,7,1,1,n/a,4,1,3,111,1,3,1,3,18,n/a,"Constance ,Winnie and kaddu",0,2018-12-17T15:47:40.627+03,2018-12-17T15:44:24.292+03,2018-12-17T15:47:40.627+03,uuid:c305402e-fd9c-419f-89ec-6199fac43c85,c305402e-fd9c-419f-89ec-6199fac43c85,2018-12-21T17:39:17,,
2018-12-17T18:59:09.672+03,6,1268,1268,2018-12-11T17:10:00.000+03,2018-12-11T19:04:00.000+03,2018-12-12T19:04:00.000+03,n/a,n/a,n/a,5,1,1,n/a,4,1,3,31,1,3,1,3,2,n/a,"Constance, Winnie and Kaddu",1,2018-12-17T19:03:27.650+03,2018-12-17T18:59:09.673+03,2018-12-17T19:03:27.650+03,uuid:93167dfe-41ed-4424-ab24-ac8252f7ec11,93167dfe-41ed-4424-ab24-ac8252f7ec11,2018-12-21T17:39:29,,
2018-12-17T19:05:43.738+03,6,1269,1269,2018-12-11T17:10:00.000+03,2018-12-11T19:04:00.000+03,2018-12-12T19:04:00.000+03,n/a,n/a,n/a,5,1,3,73,4,1,3,6,1,3,1,3,2,n/a,"Constance, Winnie and Kaddu",0,2018-12-17T19:08:29.725+03,2018-12-17T19:05:43.738+03,2018-12-17T19:08:29.725+03,uuid:b5f9f302-f28c-4e17-85db-ed79409e23b0,b5f9f302-f28c-4e17-85db-ed79409e23b0,2018-12-21T17:39:40,,
2018-12-17T19:14:58.974+03,6,1270,1270,2018-12-11T17:10:00.000+03,2018-12-11T19:04:00.000+03,2018-12-12T19:04:00.000+03,n/a,n/a,n/a,7,1,1,n/a,4,1,3,6,1,3,1,3,2,n/a,"Constance, Winnie and Kaddu",0,2018-12-17T19:18:02.605+03,2018-12-17T19:14:58.974+03,2018-12-17T19:18:02.606+03,uuid:b113e84e-a6f6-42ca-b995-265da578dc3c,b113e84e-a6f6-42ca-b995-265da578dc3c,2018-12-21T17:39:46,,
2018-12-17T19:32:27.429+03,6,1276,1276,2018-12-12T15:00:00.000+03,2018-12-12T16:30:00.000+03,2018-12-13T17:01:00.000+03,n/a,n/a,n/a,7,1,1,n/a,6,1,1,n/a,1,4,1,3,17,n/a,Constance Winnie and Kaddu,0,2018-12-17T19:35:28.668+03,2018-12-17T19:32:27.429+03,2018-12-17T19:35:28.668+03,uuid:79ca9f4a-9934-4b6c-a594-e27946dedb8b,79ca9f4a-9934-4b6c-a594-e27946dedb8b,2018-12-21T17:39:52,,
2018-12-17T20:03:00.435+03,6,1278,1278,2018-12-12T15:00:00.000+03,2018-12-12T16:30:00.000+03,2018-12-13T17:22:00.000+03,n/a,n/a,n/a,7,1,1,n/a,6,1,1,n/a,1,4,1,3,90,n/a,"Constance, Winnie and Kaddu",1,2018-12-17T20:15:43.736+03,2018-12-17T20:03:00.435+03,2018-12-17T20:15:43.736+03,uuid:4187e236-b534-471e-884d-d0c0a68253d7,4187e236-b534-471e-884d-d0c0a68253d7,2018-12-21T17:39:58,,
2018-12-17T20:26:21.249+03,6,1279,1279,2018-12-12T15:00:00.000+03,2018-12-12T15:30:00.000+03,2018-12-13T17:22:00.000+03,n/a,n/a,n/a,7,1,1,n/a,5,1,1,n/a,1,4,1,3,105,n/a,"Constance, Winnie and Kaddu",0,2018-12-17T20:29:12.417+03,2018-12-17T20:26:21.249+03,2018-12-17T20:29:12.417+03,uuid:32c558c5-0867-432d-b68b-f1dfa0de8731,32c558c5-0867-432d-b68b-f1dfa0de8731,2018-12-21T17:40:02,,
2018-12-17T21:56:14.834+03,6,1280,1280,2018-12-12T15:00:00.000+03,2018-12-12T17:30:00.000+03,2018-12-13T17:22:00.000+03,n/a,n/a,n/a,6,1,3,60,5,1,3,15,1,4,1,3,3,n/a,"Constance Winnie, Kaddu",0,2018-12-17T22:01:03.546+03,2018-12-17T21:56:14.834+03,2018-12-17T22:01:03.546+03,uuid:0dae20ff-5451-403e-bacc-02ba8d1fd3ce,0dae20ff-5451-403e-bacc-02ba8d1fd3ce,2018-12-21T17:40:04,,
2018-12-17T22:11:56.274+03,6,1281,1281,2018-12-13T15:25:00.000+03,2018-12-13T16:00:00.000+03,2018-12-14T16:00:00.000+03,n/a,n/a,n/a,7,1,1,n/a,6,1,1,n/a,1,5,1,3,62,n/a,"Constance, Winnie and Kaddu",1,2018-12-17T22:15:36.054+03,2018-12-17T22:11:56.275+03,2018-12-17T22:15:36.054+03,uuid:e3b65735-79c7-4d7d-8c64-e2ec2effa41c,e3b65735-79c7-4d7d-8c64-e2ec2effa41c,2018-12-21T17:40:07,,
2018-12-17T22:29:26.561+03,6,1282,1282,2018-12-13T15:25:00.000+03,2018-12-13T16:00:00.000+03,2018-12-14T16:00:00.000+03,n/a,n/a,n/a,7,1,1,n/a,5,1,3,28,1,4,1,3,6,n/a,Constance Winnie and kaddu,0,2018-12-17T22:33:04.456+03,2018-12-17T22:29:26.561+03,2018-12-17T22:33:04.456+03,uuid:481acf62-5a24-4a2f-9e93-9330d7cf9c11,481acf62-5a24-4a2f-9e93-9330d7cf9c11,2018-12-21T17:40:12,,
2018-12-17T22:33:08.369+03,6,1283,1283,2018-12-13T15:25:00.000+03,2018-12-13T16:00:00.000+03,2018-12-14T16:00:00.000+03,n/a,n/a,n/a,5,1,3,53,4,1,3,12,1,3,1,3,3,n/a,Constance Winnie and Kaddu,0,2018-12-17T22:38:42.073+03,2018-12-17T22:33:08.369+03,2018-12-17T22:38:42.073+03,uuid:467b6bff-1b51-4b4c-89b4-ba33ac7c5edc,467b6bff-1b51-4b4c-89b4-ba33ac7c5edc,2018-12-21T17:40:16,,
2018-12-17T22:46:43.010+03,6,1284,1284,2018-12-13T15:25:00.000+03,2018-12-13T16:00:00.000+03,2018-12-14T16:00:00.000+03,n/a,n/a,n/a,7,1,1,n/a,5,1,3,23,1,4,1,3,3,n/a,Constance Winnie and Kaddu,0,2018-12-17T22:49:57.667+03,2018-12-17T22:46:43.010+03,2018-12-17T22:49:57.667+03,uuid:cd574ab0-9700-4578-97e8-083f8dc4bca8,cd574ab0-9700-4578-97e8-083f8dc4bca8,2018-12-21T17:40:21,,
2018-12-21T18:19:24.733+03,6,1285,1285,2018-12-13T15:25:00.000+03,2018-12-13T16:00:00.000+03,2018-12-14T16:00:00.000+03,n/a,n/a,n/a,7,1,1,n/a,5,1,3,8,1,4,1,3,0,n/a,"Constance Winnie and Kaddu
",0,2018-12-21T18:22:05.393+03,2018-12-21T18:19:24.733+03,2018-12-21T18:22:05.393+03,uuid:26837103-8b3b-49ca-8ace-55acf83352f7,26837103-8b3b-49ca-8ace-55acf83352f7,2018-12-21T17:40:25,,
2018-12-21T18:26:25.592+03,6,1286,1286,2018-12-13T15:25:00.000+03,2018-12-13T16:00:00.000+03,2018-12-14T16:00:00.000+03,n/a,n/a,n/a,7,1,1,n/a,5,1,3,108,0,n/a,n/a,n/a,n/a,n/a,Constance Kaddu and Winnie,0,2018-12-21T18:32:16.349+03,2018-12-21T18:26:25.592+03,2018-12-21T18:32:16.349+03,uuid:ecd1b277-7bcc-4688-a1be-8e069e9c6f4b,ecd1b277-7bcc-4688-a1be-8e069e9c6f4b,2018-12-21T17:40:27,,
2018-12-21T18:35:22.603+03,6,1287,1287,2018-12-13T15:25:00.000+03,2018-12-13T16:00:00.000+03,2018-12-14T16:00:00.000+03,n/a,n/a,n/a,6,1,1,n/a,5,1,3,188,0,n/a,n/a,n/a,n/a,n/a,Constance Kaddu and Winnie,0,2018-12-21T18:39:26.351+03,2018-12-21T18:35:22.603+03,2018-12-21T18:39:26.351+03,uuid:1b8429e1-ec22-4402-8ee6-1f0fc417b88c,1b8429e1-ec22-4402-8ee6-1f0fc417b88c,2018-12-21T17:40:32,,
2018-12-21T18:39:49.545+03,6,1288,1288,2018-12-13T15:25:00.000+03,2018-12-13T16:00:00.000+03,2018-12-14T16:00:00.000+03,n/a,n/a,n/a,7,1,3,31,6,1,3,20,1,4,1,3,4,n/a,Constance Kaddu and Winnie,0,2018-12-21T18:41:58.905+03,2018-12-21T18:39:49.545+03,2018-12-21T18:41:58.905+03,uuid:30d73c4c-2977-4125-8cf1-7f06c1bc28d3,30d73c4c-2977-4125-8cf1-7f06c1bc28d3,2018-12-21T17:40:36,,
2018-12-21T18:42:46.347+03,6,1289,1289,2018-12-13T15:25:00.000+03,2018-12-13T16:00:00.000+03,2018-12-14T16:00:00.000+03,n/a,n/a,n/a,7,1,1,n/a,5,1,3,10,1,4,1,3,2,n/a,Constance Kaddu and Winnie,0,2018-12-21T18:44:52.811+03,2018-12-21T18:42:46.347+03,2018-12-21T18:44:52.811+03,uuid:5aaa3851-fc64-4432-a35b-5075812116e4,5aaa3851-fc64-4432-a35b-5075812116e4,2018-12-21T17:40:41,,
2018-12-21T18:45:17.501+03,6,1290,1290,2018-12-13T15:25:00.000+03,2018-12-13T16:00:00.000+03,2018-12-14T16:00:00.000+03,n/a,n/a,n/a,7,1,1,n/a,5,1,3,5,0,n/a,n/a,n/a,n/a,n/a,Constance Kaddu and Winnie,0,2018-12-21T18:47:53.238+03,2018-12-21T18:45:17.501+03,2018-12-21T18:47:53.239+03,uuid:8621c0c6-4d85-4d93-a648-084e15d5e024,8621c0c6-4d85-4d93-a648-084e15d5e024,2018-12-21T17:40:49,,
2018-12-21T18:54:58.358+03,6,1291,1291,2018-12-14T13:05:00.000+03,2018-12-14T14:00:00.000+03,2018-12-15T14:00:00.000+03,n/a,n/a,n/a,7,1,1,n/a,6,1,1,n/a,1,5,1,3,15,n/a,Constance Kaddu and Winnie,0,2018-12-21T18:57:40.620+03,2018-12-21T18:54:58.358+03,2018-12-21T18:57:40.620+03,uuid:1e0c80d8-61b1-4769-acb6-48c95852cce7,1e0c80d8-61b1-4769-acb6-48c95852cce7,2018-12-21T17:40:53,,
