col_neighborhood,col_sample_type,col_id,col_id_val,col_start,action,col_location,_col_location_latitude,_col_location_longitude,_col_location_altitude,_col_location_precision,col_weather,col_rainyest,col_rainweek,col_rainmon,col_pa_prox,col_pa_type,col_pa_type_other,col_pa_latrine_distance,col_bw_type,col_bw_type_other,col_bw_container,col_bw_container_lid,col_bw_cl_id,col_bw_cl_free,col_bw_cl_total,col_f_latrine_distance,col_p_type,col_p_type_other,col_p_num,col_dw_type,col_dw_type_other,col_dw_container,col_dw_container_lid,col_dw_id,col_dw_cl_free,col_dw_cl_total,col_l_toilet_type,col_l_toilet_type_other,col_l_toilet_stalls,col_l_toilet_feces,col_l_toilet_users,col_l_toilet_gender,col_l_toilet_hw,col_s_type,col_s_type_other,col_d_water_level,col_d_water_flow,col_d_size,col_d_lining,col_d_lining_oth,col_d_feces,col_d_animals,col_d_schools,col_d_urban_ag,col_d_public_latrines,col_d_hh_latrines,col_d_shops,col_d_hh,col_d_hh_num,col_sf_type,col_sf_type_other,col_notes,col_enum,col_photo,meta/instanceID,_uuid,_submission_time,_tags,_notes
310,7,1406,1406,2019-01-15T12:23:00.000+03,,0.343795 32.58683666666666 1168.9 4.6,0.343795,32.58683667,1168.9,4.6,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,n/a,2,2,25,3,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:6a0036b5-3d65-4a3f-962f-aef2863e9bfd,6a0036b5-3d65-4a3f-962f-aef2863e9bfd,2019-01-15T13:35:59,,
310,7,1407,1407,2019-01-15T12:37:00.000+03,,0.34391 32.58657166666667 1198.1 4.9,0.34391,32.58657167,1198.1,4.9,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,n/a,2,2,100,3,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:848cab72-a512-443e-bea3-0e60fbdbf99c,848cab72-a512-443e-bea3-0e60fbdbf99c,2019-01-15T13:36:16,,
310,7,1408,1408,2019-01-15T12:46:00.000+03,,0.3440766666666667 32.58678833333333 1180.0 5.0,0.344076667,32.58678833,1180,5,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,n/a,2,2,38,3,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:e24ba3d7-5a12-4e8f-9206-f765d9404bbe,e24ba3d7-5a12-4e8f-9206-f765d9404bbe,2019-01-15T13:36:20,,
310,7,1409,1409,2019-01-15T13:07:00.000+03,,0.3444566666666667 32.58737833333333 1209.7 4.8,0.344456667,32.58737833,1209.7,4.8,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,n/a,2,2,60,3,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:4c9ad659-95d6-4823-b67d-58b1975e096a,4c9ad659-95d6-4823-b67d-58b1975e096a,2019-01-15T13:36:29,,
310,7,1410,1410,2019-01-15T13:23:00.000+03,,0.34421 32.58777333333333 1261.6 5.0,0.34421,32.58777333,1261.6,5,1,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,3,3,30,3,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:3fb036c4-8d5e-4833-963b-36bf3d2db812,3fb036c4-8d5e-4833-963b-36bf3d2db812,2019-01-15T13:36:38,,
312,7,1411,1411,2019-01-16T12:21:00.000+03,,0.28255166666666665 32.551875 1156.1 5.0,0.282551667,32.551875,1156.1,5,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,5,0,54,3,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:3acd7b9e-2987-43f8-832b-008242181326,3acd7b9e-2987-43f8-832b-008242181326,2019-01-28T08:20:43,,
312,7,1412,1412,2019-01-16T12:54:00.000+03,,0.28174166666666667 32.552553333333336 1148.8 5.0,0.281741667,32.55255333,1148.8,5,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,n/a,2,2,36,3,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:6f02bd5a-b031-43b1-94a4-888f48e247fd,6f02bd5a-b031-43b1-94a4-888f48e247fd,2019-01-28T08:20:48,,
312,7,1413,1413,2019-01-16T13:02:00.000+03,,0.281505 32.55206333333333 1142.5 5.0,0.281505,32.55206333,1142.5,5,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,n/a,2,2,60,3,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:00cab8eb-1a4d-4eef-bf62-641fbf68dc55,00cab8eb-1a4d-4eef-bf62-641fbf68dc55,2019-01-28T08:20:53,,
312,7,1414,1414,2019-01-16T13:16:00.000+03,,0.2813833333333333 32.55238 1144.0 4.8,0.281383333,32.55238,1144,4.8,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,n/a,2,2,40,3,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:2541d870-166c-4858-93f5-aa4618d38b99,2541d870-166c-4858-93f5-aa4618d38b99,2019-01-28T08:20:56,,
312,7,1415,1415,2019-01-16T13:45:00.000+03,,0.2804233333333333 32.55251 1149.5 5.0,0.280423333,32.55251,1149.5,5,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,2,1,18,3,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:5e796a4b-12f2-4244-b710-300f6fae7a0e,5e796a4b-12f2-4244-b710-300f6fae7a0e,2019-01-28T08:21:00,,
312,7,1416,1416,2019-01-16T14:23:00.000+03,,0.27914 32.552785 1152.4 5.0,0.27914,32.552785,1152.4,5,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,n/a,4,4,35,3,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:2f4170ac-e460-487a-89f0-f432b6c9a4d6,2f4170ac-e460-487a-89f0-f432b6c9a4d6,2019-01-28T08:21:03,,
312,7,1417,1417,2019-01-16T14:44:00.000+03,,0.2807733333333333 32.55332 1160.7 5.0,0.280773333,32.55332,1160.7,5,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,n/a,3,3,22,3,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:4f046ed8-77cd-4674-a137-ee6fec32a0cc,4f046ed8-77cd-4674-a137-ee6fec32a0cc,2019-01-28T08:21:07,,
312,7,1418,1418,2019-01-16T15:18:00.000+03,,0.28295166666666666 32.55129 1160.2 4.9,0.282951667,32.55129,1160.2,4.9,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,n/a,4,4,23,3,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:2119dd8f-f4e0-4a37-98dc-bc58c12b4ef2,2119dd8f-f4e0-4a37-98dc-bc58c12b4ef2,2019-01-28T08:21:11,,
312,7,1419,1419,2019-01-16T15:29:00.000+03,,0.2831166666666666 32.551255 1157.9 4.8,0.283116667,32.551255,1157.9,4.8,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,n/a,2,2,30,3,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,0,uuid:6cc679b1-24fe-4e71-91d6-c4dc5e219a18,6cc679b1-24fe-4e71-91d6-c4dc5e219a18,2019-01-28T08:21:18,,
312,7,1420,1420,2019-01-16T15:40:00.000+03,,0.28295 32.550945 1165.5 5.0,0.28295,32.550945,1165.5,5,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,n/a,2,1,60,3,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,0,uuid:54f727ad-9ac2-4e72-beb7-47912fee3d46,54f727ad-9ac2-4e72-beb7-47912fee3d46,2019-02-08T10:22:47,,
311,7,1421,1421,2019-01-17T11:39:00.000+03,,0.354115 32.56205666666666 1165.5 5.0,0.354115,32.56205667,1165.5,5,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,n/a,3,1,100,3,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:6a50f159-9c0a-48a5-9141-20024692a637,6a50f159-9c0a-48a5-9141-20024692a637,2019-01-17T14:16:58,,
311,7,1422,1422,2019-01-17T11:51:00.000+03,,0.35381 32.5615 1178.4 4.6,0.35381,32.5615,1178.4,4.6,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,n/a,5,5,200,3,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:f881fd47-b687-4bfe-9a7f-77ca6e45420c,f881fd47-b687-4bfe-9a7f-77ca6e45420c,2019-01-17T14:17:00,,
311,7,1423,1423,2019-01-17T11:57:00.000+03,,0.35390000000000005 32.561389999999996 1167.3 5.0,0.3539,32.56139,1167.3,5,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,n/a,5,5,200,3,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:807518a4-6874-42b2-a577-b510dba95d58,807518a4-6874-42b2-a577-b510dba95d58,2019-01-17T14:17:02,,
311,7,1424,1424,2019-01-17T12:16:00.000+03,,0.35306333333333334 32.56136166666667 1172.1 4.9,0.353063333,32.56136167,1172.1,4.9,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,2,0,20,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Has male and female toilets on same block.,Masaba,1,uuid:df387ff5-572a-4471-a188-cd5de54cff45,df387ff5-572a-4471-a188-cd5de54cff45,2019-01-17T14:17:07,,
311,7,1425,1425,2019-01-17T12:22:00.000+03,,0.3530783333333333 32.561344999999996 1157.8 4.6,0.353078333,32.561345,1157.8,4.6,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,2,0,20,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:b3ff1a77-211d-4015-a42f-52952bedae91,b3ff1a77-211d-4015-a42f-52952bedae91,2019-01-17T14:17:09,,
311,7,1426,1426,2019-01-17T12:34:00.000+03,,0.35325833333333334 32.56192 1162.9 4.6,0.353258333,32.56192,1162.9,4.6,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,n/a,4,2,50,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:d4145a89-ba68-40d5-8a7b-a8cef4928b69,d4145a89-ba68-40d5-8a7b-a8cef4928b69,2019-01-17T14:17:12,,
311,7,1427,1427,2019-01-17T12:41:00.000+03,,0.35319666666666666 32.56192333333333 1166.1 5.0,0.353196667,32.56192333,1166.1,5,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,n/a,4,1,50,2,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:5249acee-0ba5-4fb0-b43d-d4a82d96cd01,5249acee-0ba5-4fb0-b43d-d4a82d96cd01,2019-01-17T14:17:16,,
311,7,1428,1428,2019-01-17T12:52:00.000+03,,0.3531033333333333 32.56238833333334 1155.4 4.8,0.353103333,32.56238833,1155.4,4.8,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,5,5,170,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:a088d17c-cd6a-4632-a203-dea600ededac,a088d17c-cd6a-4632-a203-dea600ededac,2019-01-17T14:17:19,,
311,7,1429,1429,2019-01-17T12:59:00.000+03,,0.35316833333333336 32.562554999999996 1157.8 4.8,0.353168333,32.562555,1157.8,4.8,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,4,0,150,3,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:9389f2f9-5054-470f-bb09-df0c425d38e0,9389f2f9-5054-470f-bb09-df0c425d38e0,2019-01-17T14:17:20,,
311,7,1430,1430,2019-01-17T13:09:00.000+03,,0.35383333333333333 32.562356666666666 1176.6 4.9,0.353833333,32.56235667,1176.6,4.9,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,3,0,90,3,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:698ce00a-07a9-4537-9fa3-603295aa2ea1,698ce00a-07a9-4537-9fa3-603295aa2ea1,2019-01-17T14:17:22,,
309,7,1431,1431,2019-01-18T12:19:00.000+03,,0.29989666666666664 32.623621666666665 1074.9 5.0,0.299896667,32.62362167,1074.9,5,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,n/a,6,6,40,3,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:4ea46a60-6097-4f58-9094-29f46760337c,4ea46a60-6097-4f58-9094-29f46760337c,2019-01-21T14:04:16,,
309,7,1432,1432,2019-01-18T12:31:00.000+03,,0.29928666666666665 32.62419166666667 1137.3 4.6,0.299286667,32.62419167,1137.3,4.6,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,n/a,2,2,50,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:96447ba6-d6d0-4b70-8408-c68f4e40dbd6,96447ba6-d6d0-4b70-8408-c68f4e40dbd6,2019-01-21T14:04:22,,
309,7,1433,1433,2019-01-18T12:36:00.000+03,,0.29930333333333337 32.624185000000004 1137.3 4.8,0.299303333,32.624185,1137.3,4.8,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,n/a,3,3,50,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:09462864-9371-4e0c-a83b-8d4d5d809419,09462864-9371-4e0c-a83b-8d4d5d809419,2019-01-21T14:04:25,,
309,7,1434,1434,2019-01-18T13:07:00.000+03,,0.30003833333333335 32.62260666666667 1130.4 4.8,0.300038333,32.62260667,1130.4,4.8,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,3,1,40,3,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:77b126bb-71a5-417a-bbfd-cc069763837a,77b126bb-71a5-417a-bbfd-cc069763837a,2019-01-21T14:04:40,,
309,7,1435,1435,2019-01-18T13:23:00.000+03,,0.3004883333333333 32.622598333333336 1132.9 4.6,0.300488333,32.62259833,1132.9,4.6,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,n/a,2,2,50,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:3562de1c-5b8a-4c7e-b066-1d50749d0d78,3562de1c-5b8a-4c7e-b066-1d50749d0d78,2019-01-21T14:05:01,,
309,7,1436,1436,2019-01-18T13:30:00.000+03,,0.30052333333333336 32.622573333333335 1129.1 5.0,0.300523333,32.62257333,1129.1,5,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,n/a,2,2,50,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:90c3fad0-4c74-4777-9892-4e94269511eb,90c3fad0-4c74-4777-9892-4e94269511eb,2019-01-21T14:05:05,,
309,7,1437,1437,2019-01-18T14:00:00.000+03,,0.29982000000000003 32.62235 1143.9 5.0,0.29982,32.62235,1143.9,5,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,3,1,20,3,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:f9fc7532-9815-41c8-8a2b-48eebd183dbd,f9fc7532-9815-41c8-8a2b-48eebd183dbd,2019-01-21T14:05:40,,
309,7,1438,1438,2019-01-18T14:17:00.000+03,,0.3009316666666667 32.621901666666666 1142.7 5.0,0.300931667,32.62190167,1142.7,5,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,n/a,6,6,130,3,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:8e60e5c9-b7e9-46dd-afce-720323d77f71,8e60e5c9-b7e9-46dd-afce-720323d77f71,2019-01-21T14:05:51,,
309,7,1439,1439,2019-01-18T14:32:00.000+03,,0.3013033333333333 32.62119166666666 1135.6 5.0,0.301303333,32.62119167,1135.6,5,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,n/a,8,4,150,3,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:0631a9ca-018f-4041-a098-d6146b546134,0631a9ca-018f-4041-a098-d6146b546134,2019-01-21T14:06:02,,
309,7,1440,1440,2019-01-18T14:44:00.000+03,,0.3017783333333333 32.620765 1130.4 5.0,0.301778333,32.620765,1130.4,5,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,6,6,100,3,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:b563f2a5-e198-468e-8e96-6360523f3ec3,b563f2a5-e198-468e-8e96-6360523f3ec3,2019-01-21T14:06:12,,
313,7,1441,1441,2019-01-21T12:39:00.000+03,,0.33480000000000004 32.63461333333333 1139.0 4.9,0.3348,32.63461333,1139,4.9,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,n/a,3,3,100,3,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:863ee2cd-5812-4a7f-9d1d-8b3a1571b6b1,863ee2cd-5812-4a7f-9d1d-8b3a1571b6b1,2019-01-21T14:27:22,,
313,7,1442,1442,2019-01-21T12:49:00.000+03,,0.3340883333333334 32.63463 1138.9 4.8,0.334088333,32.63463,1138.9,4.8,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,n/a,2,2,50,3,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:11e5ad23-7d4f-4e60-8128-405c5e170fa8,11e5ad23-7d4f-4e60-8128-405c5e170fa8,2019-01-21T14:27:25,,
313,7,1443,1443,2019-01-21T13:08:00.000+03,,0.3331733333333334 32.63545666666666 1094.9 4.4,0.333173333,32.63545667,1094.9,4.4,2,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,n/a,1,1,46,3,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:247eaf3f-1fbc-4b63-90c5-509a16a20849,247eaf3f-1fbc-4b63-90c5-509a16a20849,2019-01-21T14:27:27,,
