"col_start_dt","subscriberid","simserial","deviceid","col_end_dt","col_neighborhood","col_sample_type","col_id","col_id_val","col_start","col_location","X_col_location_latitude","X_col_location_longitude","X_col_location_altitude","X_col_location_precision","col_weather","col_rainyest","col_rainweek","col_rainmon","col_pa_group","col_pa_prox","col_pa_type","col_pa_type_other","col_pa_latrine_distance","col_bw_group","col_bw_type","col_bw_type_other","col_bw_container","col_bw_container_lid","col_bw_cl_id","col_bw_cl_free","col_bw_cl_total","col_f_group","col_f_latrine_distance","col_p_group","col_p_type","col_p_type_other","col_p_num_note","col_p_num","col_dw_group","col_dw_type","col_dw_type_other","col_dw_container","col_dw_container_lid","col_dw_id","col_dw_cl_free","col_dw_cl_total","col_l_group","col_l_toilet_type","col_l_toilet_type_other","col_l_toilet_stalls","col_l_toilet_feces","col_l_toilet_users","col_l_toilet_hw","col_s_group","col_s_type","col_s_type_other","col_d_group","col_d_water_level","col_d_water_flow","col_d_size","col_d_lining","col_d_lining_oth","col_d_prompt","col_d_feces","col_d_animals","col_d_schools","col_d_urban_ag","col_d_public_latrines","col_d_hh_latrines","col_d_shops","col_d_hh","col_d_hh_num","col_sf_type","col_sf_type_other","col_o_type","col_o_type_other","col_close","col_notes","col_enum","col_photo","X__version__","X_id","X_uuid","X_submission_time","X_index","col_extra_data","dply_num","col_UID","col_date","col_sample_type_alt","neighb_UID","city"
"2019-10-23T07:59:00.000+02:00",,,,"",3,8,3605,3605,"","-15.383605 28.241619999999998 1232.5 4.6",-15.383605,28.24162,1232.5,4.6,1,0,0,0,,4,2,"",20,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Chilufya",1,,,"3511dcaa-9c3b-4575-96af-551b874130ef","2019-10-23T13:21:40",,,13,"13_08_3605","2019-10-23","",1303,"Lusaka"
"2019-10-23T08:05:00.000+02:00",,,,"",3,7,3505,3505,"","-15.383413333333332 28.241964999999997 1256.9 5.0",-15.38341333,28.241965,1256.9,5,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,2,"",4,0,30,1,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Nchimunya",1,,,"dce6a7b0-ccb7-4c19-a476-fd24b9f55058","2019-10-23T13:21:41",,,13,"13_07_3505","2019-10-23","",1303,"Lusaka"
"2019-10-23T08:09:00.000+02:00",,,,"",3,2,3705,3705,"","-15.383781666666668 28.241526666666665 1220.0 5.0",-15.38378167,28.24152667,1220,5,1,0,0,0,,,,"",,,,"",,,,,,,,,8,"Tomato",,2,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Nchimunya",1,,,"9d6cfdb2-62c8-42d5-b698-dc94146335f7","2019-10-23T13:21:42",,,13,"13_02_3705","2019-10-23","",1303,"Lusaka"
"2019-10-23T08:18:00.000+02:00",,,,"",3,1,3405,3405,"","-15.383333333333333 28.240906666666667 1253.5 4.5",-15.38333333,28.24090667,1253.5,4.5,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,1,2,3,1,"",,0,0,0,0,0,1,1,1,5,,"",,,,"","Chilufya",1,,,"c92da925-7aa8-4695-996a-8038488ce809","2019-10-23T13:21:43",,,13,"13_01_3405","2019-10-23","",1303,"Lusaka"
"2019-10-22T08:39:00.000+02:00",,,,"",3,1,3404,3404,"","-15.385685 28.23552833333333 1259.8 2.2",-15.385685,28.23552833,1259.8,2.2,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,1,1,1,2,"",,0,0,0,0,0,1,0,1,4,,"",,,,"","Chilufya",0,,,"15e17a51-53d5-4917-b258-bcce9a647221","2019-10-23T13:21:43",,,13,"13_01_3404","2019-10-22","",1303,"Lusaka"
"2019-10-23T08:45:00.000+02:00",,,,"",3,3,3107,3107,"","-15.385966666666665 28.237328333333334 1263.3 1.1",-15.38596667,28.23732833,1263.3,1.1,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,4,"",0,,3107,3,3,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Nchimunya",0,,,"7df4ce1a-4918-4a88-8701-c1718eb065e8","2019-10-23T13:21:44",,,13,"13_03_3107","2019-10-23","Drinking Water",1303,"Lusaka"
"2019-10-23T08:47:00.000+02:00",,,,"",3,1,3407,3407,"","-15.38542 28.237403333333337 1259.1 2.1",-15.38542,28.23740333,1259.1,2.1,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,1,2,2,2,"",,0,0,0,0,0,1,1,1,4,,"",,,,"","Nchimunya",0,,,"24317963-1956-469d-a7f2-b0d6bfa1a949","2019-10-23T13:21:45",,,13,"13_01_3407","2019-10-23","",1303,"Lusaka"
"2019-10-23T08:48:00.000+02:00",,,,"",3,2,3707,3707,"","-15.385215 28.237421666666666 1258.0 1.8",-15.385215,28.23742167,1258,1.8,1,0,0,0,,,,"",,,,"",,,,,,,,,8,"Tomato",,2,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Nchimunya",0,,,"8ea44f0c-c15d-426a-8835-e0dada81d019","2019-10-23T13:21:45",,,13,"13_02_3707","2019-10-23","",1303,"Lusaka"
"2019-10-23T08:49:00.000+02:00",,,,"",3,8,3607,3607,"","-15.385233333333334 28.237389999999998 1257.3 1.6",-15.38523333,28.23739,1257.3,1.6,1,0,0,0,,4,3,"",20,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Chilufya",0,,,"858778ad-8ad5-4b72-911b-1f1e162a9e45","2019-10-23T13:21:46",,,13,"13_08_3607","2019-10-23","",1303,"Lusaka"
"2019-10-23T08:59:00.000+02:00",,,,"",3,33,3307,3307,"","-15.38356 28.23809833333333 1261.2 3.7",-15.38356,28.23809833,1261.2,3.7,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Nchimunya",0,,,"fd4d7357-b54a-40bc-92b7-fdb20a924279","2019-10-23T13:21:46",,,13,"13_33_3307","2019-10-23","Borehole",1303,"Lusaka"
"2019-10-23T09:01:00.000+02:00",,,,"",3,33,3207,3207,"","-15.383776666666666 28.238223333333334 1268.7 4.1",-15.38377667,28.23822333,1268.7,4.1,1,0,0,0,,,,"",,,2,"",0,,3207,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Chilufya",1,,,"c6d4fa0a-8e27-4d41-8947-40afd80861b9","2019-10-23T13:21:47",,,13,"13_33_3207","2019-10-23","Shallow Well",1303,"Lusaka"
"2019-10-23T09:15:00.000+02:00",,,,"",3,33,3205,3205,"","-15.38426 28.239570000000004 1254.2 3.0",-15.38426,28.23957,1254.2,3,1,0,0,0,,,,"",,,2,"",0,,3205,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Chilufya",0,,,"886f0713-a295-45c1-b6c4-2d1f98d0abcf","2019-10-23T13:21:47",,,13,"13_33_3205","2019-10-23","Shallow Well",1303,"Lusaka"
"2019-10-23T09:19:00.000+02:00",,,,"",3,7,3507,3507,"","-15.384628333333334 28.24209166666667 1262.0 2.1",-15.38462833,28.24209167,1262,2.1,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,1,"",4,2,,0,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Nchimunya",1,,,"7f38dc58-1c8d-4110-8f2c-bce4a9181100","2019-10-23T13:21:48",,,13,"13_07_3507","2019-10-23","",1303,"Lusaka"
"2019-10-23T09:22:00.000+02:00",,,,"",3,33,3308,3308,"","-15.384848333333332 28.242366666666666 1262.5 4.3",-15.38484833,28.24236667,1262.5,4.3,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Chilufya",1,,,"d22aae04-cc83-4dba-8fa1-cd2bb04cde6e","2019-10-23T13:21:49",,,13,"13_33_3308","2019-10-23","Borehole",1303,"Lusaka"
"2019-10-23T09:37:00.000+02:00",,,,"",3,2,3708,3708,"","-15.384953333333332 28.243095 1267.4 4.1",-15.38495333,28.243095,1267.4,4.1,1,0,0,0,,,,"",,,,"",,,,,,,,,8,"Tomato",,2,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Chilufya",0,,,"fe35a62b-fc13-4bfa-ba30-085e102da4df","2019-10-23T13:21:49",,,13,"13_02_3708","2019-10-23","",1303,"Lusaka"
"2019-10-23T09:38:00.000+02:00",,,,"",3,1,3408,3408,"","-15.384993333333334 28.243058333333337 1267.7 4.7",-15.38499333,28.24305833,1267.7,4.7,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,1,2,2,4,"",,0,0,1,0,0,1,1,1,1,,"",,,,"","Nchimunya",0,,,"8f91f11c-3555-4242-9b12-a0d482a58cfa","2019-10-23T13:21:50",,,13,"13_01_3408","2019-10-23","",1303,"Lusaka"
"2019-10-23T09:40:00.000+02:00",,,,"",3,3,3108,3108,"","-15.385221666666666 28.244505000000004 1267.5 4.6",-15.38522167,28.244505,1267.5,4.6,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,4,"",0,,3108,2,3,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Chilufya",0,,,"48e0bb13-8eef-437f-9cdc-ee584d32a431","2019-10-23T13:21:50",,,13,"13_03_3108","2019-10-23","Drinking Water",1303,"Lusaka"
"2019-10-23T09:42:00.000+02:00",,,,"",3,8,3608,3608,"","-15.385296666666667 28.244501666666665 1267.5 4.5",-15.38529667,28.24450167,1267.5,4.5,1,0,0,0,,2,3,"",10,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Nchimunya",0,,,"da79a7a6-07b5-4e9f-a82f-c02b704a180e","2019-10-23T13:21:51",,,13,"13_08_3608","2019-10-23","",1303,"Lusaka"
"2019-10-23T09:46:00.000+02:00",,,,"",3,33,3305,3305,"","-15.385215 28.244525 1266.8 2.5",-15.385215,28.244525,1266.8,2.5,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Chilufya",0,,,"f0526f53-c0e3-4e55-9c42-91982159961a","2019-10-23T13:21:51",,,13,"13_33_3305","2019-10-23","Borehole",1303,"Lusaka"
"2019-10-23T09:49:00.000+02:00",,,,"",3,33,3208,3208,"","-15.385475000000001 28.246539999999996 1263.9 4.8",-15.385475,28.24654,1263.9,4.8,1,0,0,0,,,,"",,,2,"",0,,3208,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Chilufya",0,,,"18cc615b-f685-4b20-beb7-4d895b79b99d","2019-10-23T13:21:52",,,13,"13_33_3208","2019-10-23","Shallow Well",1303,"Lusaka"
"2019-10-22T09:53:00.000+02:00",,,,"",3,1,3401,3401,"","-15.383100000000002 28.236325000000004 1248.9 2.3",-15.3831,28.236325,1248.9,2.3,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,1,2,2,2,"",,0,0,0,0,0,0,0,1,4,,"",,,,"","Chilufya",0,,,"3b518b3e-f992-40b3-b998-76733db4fe1a","2019-10-23T13:29:41",,,13,"13_01_3401","2019-10-22","",1303,"Lusaka"
"2019-10-22T10:11:00.000+02:00",,,,"",3,3,3100,3100,"","-15.379758333333333 28.238698333333332 1272.6 3.3",-15.37975833,28.23869833,1272.6,3.3,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,4,"",0,,3100,0,0,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Chilufya",0,,,"9a69dff2-f9a0-4af1-a9c1-e91f10316832","2019-10-23T13:32:21",,,13,"13_03_3100","2019-10-22","Drinking Water",1303,"Lusaka"
"2019-10-22T10:12:00.000+02:00",,,,"",3,3,3101,3101,"","-15.379555000000002 28.239933333333337 1245.2 4.3",-15.379555,28.23993333,1245.2,4.3,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,4,"",0,,3101,0,0,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Nchimunya",0,,,"2831c1b8-d12d-4543-bdb4-ca2e45e4ad4d","2019-10-23T13:32:22",,,13,"13_03_3101","2019-10-22","Drinking Water",1303,"Lusaka"
"2019-10-28T07:42:00.000+02:00",,,,"",3,3,3106,3106,"","-15.382321666666666 28.245653333333333 1253.6 2.0",-15.38232167,28.24565333,1253.6,2,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,4,"",0,,3106,0,0,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Chilufya",1,,,"b105144c-23c9-45ae-9184-6879c3e83baf","2019-10-30T07:41:22",,,13,"13_03_3106","2019-10-28","Drinking Water",1303,"Lusaka"
"2019-10-28T07:52:00.000+02:00",,,,"",3,2,3706,3706,"","-15.384575 28.24420166666666 1253.2 1.0",-15.384575,28.24420167,1253.2,1,1,0,0,0,,,,"",,,,"",,,,,,,,,8,"Tomato",,2,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Chilufya",0,,,"6178c00a-b098-4599-a30c-c70869ae99b5","2019-10-30T07:41:23",,,13,"13_02_3706","2019-10-28","",1303,"Lusaka"
"2019-10-28T07:59:00.000+02:00",,,,"",3,33,3206,3206,"","-15.383768333333334 28.243855 1258.2 1.0",-15.38376833,28.243855,1258.2,1,1,0,0,0,,,,"",,,2,"",0,,3206,0,0,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Chilufya",1,,,"e336f198-2f03-4046-8f20-8d4ec669be6b","2019-10-30T07:41:24",,,13,"13_33_3206","2019-10-28","Shallow Well",1303,"Lusaka"
"2019-10-28T08:10:00.000+02:00",,,,"",3,1,3406,3406,"","-15.384905 28.244155 1254.3 0.9",-15.384905,28.244155,1254.3,0.9,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,1,1,2,2,"",,0,0,0,0,0,1,1,1,2,,"",,,,"","Chilufya",1,,,"b2b7f34b-64f4-4917-b0c0-34cd88b1f21d","2019-10-30T07:41:24",,,13,"13_01_3406","2019-10-28","",1303,"Lusaka"
"2019-10-28T08:19:00.000+02:00",,,,"",3,7,3506,3506,"","-15.385323333333334 28.244608333333336 1257.8 1.4",-15.38532333,28.24460833,1257.8,1.4,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,1,"",2,0,,0,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Chilufya",1,,,"091c0e77-d06b-45e0-8e28-1c5925500d80","2019-10-30T07:41:25",,,13,"13_07_3506","2019-10-28","",1303,"Lusaka"
"2019-10-28T08:43:00.000+02:00",,,,"",3,8,3606,3606,"","-15.385619999999998 28.245653333333333 1262.9 1.0",-15.38562,28.24565333,1262.9,1,1,0,0,0,,2,3,"",5,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Chilufya",1,,,"6c88caaa-02ea-4b8f-8562-4c30def836e9","2019-10-30T07:41:26",,,13,"13_08_3606","2019-10-28","",1303,"Lusaka"
"2019-10-28T08:45:00.000+02:00",,,,"",3,7,3508,3508,"","-15.385581666666667 28.24555833333333 1262.7 1.2",-15.38558167,28.24555833,1262.7,1.2,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,2,"",4,0,50,1,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Chilufya",1,,,"d226de1f-96e5-4cee-9156-7413034257d3","2019-10-30T07:41:27",,,13,"13_07_3508","2019-10-28","",1303,"Lusaka"
"2019-10-28T08:50:00.000+02:00",,,,"",3,33,3306,3306,"","-15.385581666666667 28.24555833333333 1262.7 1.0",-15.38558167,28.24555833,1262.7,1,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Chilufya",0,,,"f246ab3d-6606-4041-a4fb-3940fde6a108","2019-10-30T07:41:27",,,13,"13_33_3306","2019-10-28","Borehole",1303,"Lusaka"
"2019-10-28T09:04:00.000+02:00",,,,"",3,2,3709,3709,"","-15.388813333333333 28.245013333333336 1250.9 2.0",-15.38881333,28.24501333,1250.9,2,1,0,0,0,,,,"",,,,"",,,,,,,,,8,"Tomato",,2,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Chilufya",0,,,"25608f80-7575-4d4c-be38-43a878d3faf5","2019-10-30T07:41:29",,,13,"13_02_3709","2019-10-28","",1303,"Lusaka"
"2019-10-28T09:07:00.000+02:00",,,,"",3,3,3109,3109,"","-15.388073333333333 28.240085 1260.4 1.5",-15.38807333,28.240085,1260.4,1.5,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,4,"",0,,3109,0,0,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Chilufya",0,,,"f4013d05-10a1-47a5-9bb7-7fa25b4af7e3","2019-10-30T07:41:29",,,13,"13_03_3109","2019-10-28","Drinking Water",1303,"Lusaka"
"2019-10-28T09:09:00.000+02:00",,,,"",3,33,3309,3309,"","-15.387261666666666 28.238265000000002 1265.3 1.7",-15.38726167,28.238265,1265.3,1.7,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Chilufya",0,,,"a21707fb-b17b-4df2-85e6-0b7e638bbc74","2019-10-30T07:41:30",,,13,"13_33_3309","2019-10-28","Borehole",1303,"Lusaka"
"2019-10-28T09:12:00.000+02:00",,,,"",3,8,3609,3609,"","-15.386458333333334 28.23415 1263.4 1.3",-15.38645833,28.23415,1263.4,1.3,1,0,0,0,,4,1,"",30,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Chilufya",1,,,"9005fd22-95c6-4af9-bb4c-f2863c51b9b5","2019-10-30T07:41:30",,,13,"13_08_3609","2019-10-28","",1303,"Lusaka"
"2019-10-28T09:18:00.000+02:00",,,,"",3,7,3509,3509,"","-15.386306666666666 28.234051666666666 1266.9 2.5",-15.38630667,28.23405167,1266.9,2.5,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,2,"",2,,20,0,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Chilufya",1,,,"f6edbd3a-30e8-43b7-b555-eb1729f640cc","2019-10-30T07:41:31",,,13,"13_07_3509","2019-10-28","",1303,"Lusaka"
"2019-10-28T09:21:00.000+02:00",,,,"",3,33,3209,3209,"","-15.385979999999998 28.233096666666665 1269.5 1.5",-15.38598,28.23309667,1269.5,1.5,1,0,0,0,,,,"",,,2,"",0,,3209,0,0,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Chilufya",0,,,"f728a85e-6190-4356-973f-27af269940e8","2019-10-30T07:41:32",,,13,"13_33_3209","2019-10-28","Shallow Well",1303,"Lusaka"
"2019-10-28T09:23:00.000+02:00",,,,"",3,1,3409,3409,"","-15.391816666666667 28.24549833333333 1273.5 2.0",-15.39181667,28.24549833,1273.5,2,1,0,0,0,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,1,2,1,2,"",,0,0,0,0,0,1,0,1,4,,"",,,,"","Chilufya",0,,,"d09aaf5d-9892-495e-afc4-3a391b567205","2019-10-30T07:41:32",,,13,"13_01_3409","2019-10-28","",1303,"Lusaka"
