"deviceid","h_id","h_start","h_coordinates","X_h_coordinates_latitude","X_h_coordinates_longitude","X_h_coordinates_altitude","X_h_coordinates_precision","h_neighborhood","h_home_type","h_rainweek","h_population","h_c","h_s","h_s_a","h_s_a_other","h_s_c","h_s_c_other","h_d","h_d_a","h_d_a_other","h_d_c","h_d_c_other","h_f","h_f_a","h_f_a_other","h_f_c","h_f_c_other","h_dw","h_dw_a","h_dw_a_other","h_dw_c","h_dw_c_other","h_dw_e_wt_note","h_dw_e_wt","h_dw_e_wt_other","h_o","h_o_a","h_o_a_other","h_o_c","h_o_c_other","h_bw","h_bw_a","h_bw_a_other","h_bw_c","h_bw_c_other","h_p","h_p_a","h_p_a_other","h_p_c","h_p_c_other","h_p_e","h_p_e_other","h_sf","h_sf_a","h_sf_a_other","h_sf_c","h_sf_c_other","h_l","h_l_a","h_l_a_other","h_l_c","h_l_c_other","h_pl","h_pl_a_th","h_pl_a_th_other","h_pl_a_tu","h_pl_a_tu_other","h_pl_a_tw","h_pl_a_tw_other","h_pl_a_tf","h_pl_a_tf_other","h_pl_a_ts","h_pl_a_ts_other","h_pl_a_od","h_pl_a_od.1","h_pl_a_od.2","h_pl_a_od.3","h_pl_a_od.4","h_pl_a_od.5","h_pl_a_od.6","h_pl_a_od.7","h_pl_a_od_other","h_end","h_notes","h_enum","X_id","X_uuid","X_submission_time","X_index","h_odw","h_odw_a","h_odw_a_other","h_odw_c","h_odw_c_other","h_odw2","h_odw2_a","h_odw2_a_other","h_odw2_c","h_odw2_c_other","h_extra_data","dply_num","h_UID","h_date","neighb_UID","city.x","citylabel","city.y"
,1381,"2019-11-25T10:51:00.000Z","14.724075000000001 -17.259335 -16.4 5.0",14.724075,-17.259335,-16.4,5,412,1,0,8,1,,,"",,"",,4,"",4,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,2,,2,,,2,"",3,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Salimata Ciss",,"7350a2a1-f780-483f-9d30-a26ad81865cf","2019-11-25T13:18:07",,,,"",,"",,,"",,"",0,12,"12_1381","2019-11-25",12412,"Dakar","Dakar 19","Dakar"
,1382,"2019-11-25T11:17:00.000Z","14.72429 -17.258873333333334 311.6 5.0",14.72429,-17.2588733333333,311.6,5,412,2,0,20,1,,,"",,"",,1,"",1,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,2,"",2,"",1,"",,1,"",1,"",,,"",,"",,1,"",1,,2,"",2,,1,"","",1,0,0,0,0,0,0,"","","","Salimata Ciss",,"dd197d71-a856-4c92-95fe-c7e07f1dbb34","2019-11-25T13:18:08",,,,"",,"",,,"",,"",0,12,"12_1382","2019-11-25",12412,"Dakar","Dakar 19","Dakar"
,1383,"2019-11-25T11:38:00.000Z","14.724438333333334 -17.258778333333332 20.0 4.0",14.7244383333333,-17.2587783333333,20,4,412,2,0,12,1,,,"",,"",,1,"",1,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,2,,2,,,3,"",3,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,2,"",1,,1,"","",0,1,0,0,0,0,0,"","","","Salimata Ciss",,"77d1f5f0-ce5e-4b80-b54a-37fad2f578b4","2019-11-25T13:18:08",,,,"",,"",,,"",,"",0,12,"12_1383","2019-11-25",12412,"Dakar","Dakar 19","Dakar"
,1384,"2019-11-25T11:52:00.000Z","14.723645 -17.258916666666668 -7.8 5.0",14.723645,-17.2589166666667,-7.8,5,412,2,0,5,1,,,"",,"",,4,"",4,"",,4,"",2,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,2,"",2,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Salimata Ciss",,"e95df307-ab40-45cb-af59-634e0ade1f09","2019-11-25T13:18:09",,,,"",,"",,,"",,"",0,12,"12_1384","2019-11-25",12412,"Dakar","Dakar 19","Dakar"
,1385,"2019-11-25T12:03:00.000Z","14.722461666666668 -17.25931166666667 127.3 5.0",14.7224616666667,-17.2593116666667,127.3,5,412,2,0,9,1,,,"",,"",,4,"",4,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",1,0,0,0,0,0,0,"","","","Salimata Ciss",,"d1d9f57c-794a-408d-aaeb-205bcb589d18","2019-11-25T13:18:09",,,,"",,"",,,"",,"",0,12,"12_1385","2019-11-25",12412,"Dakar","Dakar 19","Dakar"
,1386,"2019-11-25T12:43:00.000Z","14.723076666666667 -17.26063 22.0 5.0",14.7230766666667,-17.26063,22,5,412,2,0,14,1,,,"",,"",,4,"",4,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,2,"",2,"",1,"",,4,"",2,"",,,"",,"",,1,"",1,,2,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Salimata Ciss",,"a89433ec-12b5-4184-b1fe-16f5ac48486a","2019-11-25T13:18:10",,,,"",,"",,,"",,"",0,12,"12_1386","2019-11-25",12412,"Dakar","Dakar 19","Dakar"
,1387,"2019-11-25T12:56:00.000Z","14.722828333333332 -17.260538333333333 31.7 5.0",14.7228283333333,-17.2605383333333,31.7,5,412,2,0,10,1,,,"",,"",,4,"",4,"",,1,"",3,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,2,"",3,"",1,"",,2,"",2,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Salimata Ciss",,"7c766d4e-cfb3-4e49-8a43-4756fd3fbc86","2019-11-25T13:18:11",,,,"",,"",,,"",,"",0,12,"12_1387","2019-11-25",12412,"Dakar","Dakar 19","Dakar"
,1388,"2019-11-25T10:28:00.000Z","14.723808333333332 -17.259445000000003 27.3 4.6",14.7238083333333,-17.259445,27.3,4.6,412,1,0,15,1,,,"",,"",,4,"",4,"",,4,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,4,"",3,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"8e938cb6-8b23-4d0e-8dbc-16eccdaa4286","2019-11-25T13:20:37",,,,"",,"",,,"",,"",0,12,"12_1388","2019-11-25",12412,"Dakar","Dakar 19","Dakar"
,1389,"2019-11-25T10:47:00.000Z","14.723013333333332 -17.260133333333332 15.1 4.9",14.7230133333333,-17.2601333333333,15.1,4.9,412,2,0,24,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,2,"",2,"",1,"",,4,"",5,"",,,"",,"",,1,"",1,,1,"",2,,2,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"56261d71-8cfe-4610-8f74-9a130edaa4bc","2019-11-25T13:20:39",,,,"",,"",,,"",,"",0,12,"12_1389","2019-11-25",12412,"Dakar","Dakar 19","Dakar"
,1390,"2019-11-25T11:02:00.000Z","14.722881666666668 -17.26088 -125.6 5.0",14.7228816666667,-17.26088,-125.6,5,412,1,0,22,1,,,"",,"",,4,"",2,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,2,"",2,"",1,"",,1,"",1,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"ddd908af-f94b-4d35-84d4-cc340ebeefce","2019-11-25T13:20:40",,,,"",,"",,,"",,"",0,12,"12_1390","2019-11-25",12412,"Dakar","Dakar 19","Dakar"
,1391,"2019-11-25T11:13:00.000Z","14.723116666666666 -17.259605 38.3 3.9",14.7231166666667,-17.259605,38.3,3.9,412,1,0,7,1,,,"",,"",,4,"",4,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,4,"",2,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"fa6d7c25-73cb-4b48-a6e1-4591318034c1","2019-11-25T13:20:41",,,,"",,"",,,"",,"",0,12,"12_1391","2019-11-25",12412,"Dakar","Dakar 19","Dakar"
,1392,"2019-11-25T11:28:00.000Z","14.722768333333333 -17.259336666666666 46.4 4.9",14.7227683333333,-17.2593366666667,46.4,4.9,412,1,0,13,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,2,"",1,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"f8f1d6bb-8775-4001-97ef-dade20aaf56f","2019-11-25T13:20:42",,,,"",,"",,,"",,"",0,12,"12_1392","2019-11-25",12412,"Dakar","Dakar 19","Dakar"
,1393,"2019-11-25T11:45:00.000Z","14.723448333333332 -17.25885333333333 72.5 4.8",14.7234483333333,-17.2588533333333,72.5,4.8,412,2,0,10,1,,,"",,"",,4,"",4,"",,4,"",3,"",,1,"",1,"",,2,"",,,,,,,1,,2,,,3,"",3,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"bf9363dd-930f-4516-919f-372311a76fb6","2019-11-25T13:20:43",,,,"",,"",,,"",,"",0,12,"12_1393","2019-11-25",12412,"Dakar","Dakar 19","Dakar"
,1394,"2019-11-25T12:01:00.000Z","14.722686666666668 -17.260015 91.1 4.9",14.7226866666667,-17.260015,91.1,4.9,412,1,0,10,1,,,"",,"",,4,"",4,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"5f9bbc24-35a9-4e4e-9b8a-0585385afb66","2019-11-25T13:20:44",,,,"",,"",,,"",,"",0,12,"12_1394","2019-11-25",12412,"Dakar","Dakar 19","Dakar"
,1395,"2019-11-25T12:26:00.000Z","14.723258333333336 -17.260093333333334 28.1 5.0",14.7232583333333,-17.2600933333333,28.1,5,412,1,0,4,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,2,,,2,"",2,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Aissatou. Ndiaye",,"fbb2b6e7-1b7f-4ee0-b19d-c76a7c8cee8f","2019-11-25T13:20:45",,,,"",,"",,,"",,"",0,12,"12_1395","2019-11-25",12412,"Dakar","Dakar 19","Dakar"
,1396,"2019-11-25T11:42:00.000Z","14.721641666666669 -17.263248333333333 16.0 5.0",14.7216416666667,-17.2632483333333,16,5,412,1,0,10,1,,,"",,"",,6,"Ya pas de canal à ciel ouvert ",6,"Ya pas de canal à ciel ouvert ",,2,"",2,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,1,"",1,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"d49ef36a-daec-405d-9830-b8db79fbeebd","2019-11-25T13:35:23",,,,"",,"",,,"",,"",0,12,"12_1396","2019-11-25",12412,"Dakar","Dakar 19","Dakar"
,1397,"2019-11-25T12:15:00.000Z","14.721541666666667 -17.263586666666665 -12.5 5.0",14.7215416666667,-17.2635866666667,-12.5,5,412,1,0,9,1,,,"",,"",,6,"Ya pas de canal à ciel ouvert",6,"Ya pas de canal à ciel ouvert",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"cdf533d3-ea83-43ac-b02f-0bfc79e58d91","2019-11-25T13:35:24",,,,"",,"",,,"",,"",0,12,"12_1397","2019-11-25",12412,"Dakar","Dakar 19","Dakar"
,1398,"2019-11-26T11:21:00.000+01:00","14.713048333333331 -17.46064833333333 13.4 4.7",14.7130483333333,-17.4606483333333,13.4,4.7,413,1,0,7,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",0,1,0,0,0,0,0,"","","Pour les égaux qui déborde","Adama ndiaye",,"9c81748e-1ba7-4900-a57d-99ead89c6ccc","2019-11-26T14:00:25",,,,"",,"",,,"",,"",0,12,"12_1398","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1399,"2019-11-26T11:45:00.000+01:00","14.713053333333335 -17.46075 55.9 4.9",14.7130533333333,-17.46075,55.9,4.9,413,2,0,6,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,4,"",4,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",0,1,0,0,0,0,0,"","","Remerciements qualité de l'eau","Adama ndiaye",,"732fd87f-f968-4aa5-9a0e-419534c5b8f5","2019-11-26T14:00:27",,,,"",,"",,,"",,"",0,12,"12_1399","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1400,"2019-11-26T12:05:00.000+01:00","14.712848333333334 -17.46062166666667 40.8 4.9",14.7128483333333,-17.4606216666667,40.8,4.9,412,1,0,5,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,1,"",,,,,,,1,,1,,,3,"",3,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",0,1,0,0,0,0,0,"","","","Adama ndiaye ",,"63b79e0b-bd88-4306-90be-883ef28c5915","2019-11-26T14:00:28",,,,"",,"",,,"",,"",0,12,"12_1400","2019-11-26",12412,"Dakar","Dakar 19","Dakar"
,1401,"2019-11-26T12:17:00.000+01:00","14.712899999999998 -17.460433333333334 34.5 4.9",14.7129,-17.4604333333333,34.5,4.9,413,1,0,10,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,2,"",2,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",0,1,0,0,0,0,0,"","","Remerciements ","Adama ndiaye ",,"cb4091c7-4fc4-4e59-9b15-1d7e1ab057fe","2019-11-26T14:00:30",,,,"",,"",,,"",,"",0,12,"12_1401","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1402,"2019-11-26T12:34:00.000+01:00","14.712793333333332 -17.460441666666668 33.8 5.0",14.7127933333333,-17.4604416666667,33.8,5,413,1,0,6,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",4,"",,2,"",,,,,,,2,,1,,,3,"",3,"",1,"",,3,"",4,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",0,1,0,0,0,0,0,"","","La couleur de. L'eau. Du. Robinet","Adama ndiaye",,"38949e47-65c8-4578-bb5b-aa4c4659e58b","2019-11-26T14:00:30",,,,"",,"",,,"",,"",0,12,"12_1402","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1403,"2019-11-26T12:52:00.000+01:00","14.712478333333335 -17.46047 25.6 4.9",14.7124783333333,-17.46047,25.6,4.9,413,1,0,9,1,,,"",,"",,4,"",4,"",,4,"",4,"",,4,"",4,"",,1,"",,,,,,,1,,1,,,3,"",3,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",0,1,0,0,0,0,0,"","","","Adama ndiaye ",,"19d5fbb1-d1d4-40c9-b553-8bdd464f904a","2019-11-26T14:00:31",,,,"",,"",,,"",,"",0,12,"12_1403","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1404,"2019-11-26T13:13:00.000+01:00","14.712480000000001 -17.459946666666667 0.4 4.9",14.71248,-17.4599466666667,0.4,4.9,413,1,0,7,1,,,"",,"",,4,"",4,"",,4,"",4,"",,4,"",4,"",,1,"",,,,,,,2,,2,,,3,"",3,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",0,1,0,0,0,0,0,"","","","Adama ndiaye ",,"e397f82d-e324-48ff-ba4d-ec38485265c1","2019-11-26T14:00:33",,,,"",,"",,,"",,"",0,12,"12_1404","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1405,"2019-11-26T13:39:00.000+01:00","14.712346666666667 -17.459913333333336 11.7 4.7",14.7123466666667,-17.4599133333333,11.7,4.7,413,1,0,6,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,4,"",4,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",0,1,0,0,0,0,0,"","","","Adama ndiaye ",,"b5272dee-8880-46d2-a2a5-351f361e527c","2019-11-26T14:00:34",,,,"",,"",,,"",,"",0,12,"12_1405","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1406,"2019-11-26T13:47:00.000+01:00","14.712295 -17.459870000000002 23.7 5.0",14.712295,-17.45987,23.7,5,413,1,0,3,1,,,"",,"",,4,"",4,"",,5,"",5,"",,1,"",4,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",0,1,0,0,0,0,0,"","","","Adama ndiaye ",,"541f4e3f-cf59-4cf6-9a45-cecd2fd183fb","2019-11-26T14:00:34",,,,"",,"",,,"",,"",0,12,"12_1406","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1407,"2019-11-26T14:04:00.000+01:00","14.712403333333334 -17.459645000000002 31.5 5.0",14.7124033333333,-17.459645,31.5,5,413,1,0,6,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,2,,1,,,3,"",3,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",0,1,0,0,0,0,0,"","","","Adama ndiaye ",,"58ba863c-5644-4b30-8788-307682902803","2019-11-26T14:00:35",,,,"",,"",,,"",,"",0,12,"12_1407","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1408,"2019-11-26T10:19:00.000Z","14.713778333333334 -17.460816666666666 -9.1 4.1",14.7137783333333,-17.4608166666667,-9.1,4.1,413,1,0,8,1,,,"",,"",,6,"Y'a pas de canal",6,"Y'a pas de canal",,6,"L eau coule",6,"L eau coule",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Anta call niang","Aziz fall",,"b6da9689-cca9-451a-9953-464479ab1e8c","2019-11-26T14:01:46",,,,"",,"",,,"",,"",0,12,"12_1408","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1409,"2019-11-26T10:38:00.000Z","14.713676666666666 -17.460373333333333 11.0 4.5",14.7136766666667,-17.4603733333333,11,4.5,413,1,0,10,1,,,"",,"",,6,"Y'a pas de canal",6,"Y'a pas de canal",,6,"Il y'a une évacuation",6,"Il y'a une évacuation",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,6,"Préparation domicile",6,"Préparation a domicile",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Mme sarr aissatou","Aziz fall",,"715ae021-44d3-4373-973a-fdac45697aa4","2019-11-26T14:01:47",,,,"",,"",,,"",,"",0,12,"12_1409","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1410,"2019-11-26T10:52:00.000Z","14.713400000000002 -17.459184999999998 130.0 5.0",14.7134,-17.459185,130,5,413,1,0,9,1,,,"",,"",,6,"Nous avons des regares",6,"NS avons des regares",,6,"L eau coule a travers les regards",6,"L eau coule a travers les regards",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Tening mballo","Aziz fall",,"53f67fb2-20d3-4131-a0a9-40c566d4ce4c","2019-11-26T14:01:47",,,,"",,"",,,"",,"",0,12,"12_1410","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1411,"2019-11-26T11:21:00.000Z","14.713493333333334 -17.459130000000002 27.2 4.8",14.7134933333333,-17.45913,27.2,4.8,413,2,0,12,1,,,"",,"",,6,"Nous avons des regards",6,"Nous avons des regards",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Aida seck","Aziz fall",,"59beeaa3-a3b8-43df-806b-a3b58a85e401","2019-11-26T14:01:48",,,,"",,"",,,"",,"",0,12,"12_1411","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1412,"2019-11-26T11:37:00.000Z","14.713461666666667 -17.45843166666667 42.9 5.0",14.7134616666667,-17.4584316666667,42.9,5,413,1,0,9,1,,,"",,"",,6,"Nous avons des regards",6,"Nous avons des regards",,6,"Nous avons des regards",6,"Nous avons des regards",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Seynabou diop","Aziz fall",,"c5952811-e356-4ab3-9f7d-359523ad7499","2019-11-26T14:01:49",,,,"",,"",,,"",,"",0,12,"12_1412","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1413,"2019-11-26T11:48:00.000Z","14.713418333333333 -17.458295 37.7 5.0",14.7134183333333,-17.458295,37.7,5,413,1,0,10,1,,,"",,"",,6,"Nous avons des regards",6,"Nous avons des regards",,6,"L eau coule a travers les regards",6,"Nous avons des regards",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Mbacke mbaye","Aziz fall",,"3178d4fd-1845-43db-8192-c640837790a6","2019-11-26T14:01:49",,,,"",,"",,,"",,"",0,12,"12_1413","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1414,"2019-11-26T12:03:00.000Z","14.713465000000001 -17.457736666666666 25.8 4.7",14.713465,-17.4577366666667,25.8,4.7,413,2,0,8,1,,,"",,"",,6,"Nous avons des regards",6,"Nous avons des regards",,6,"Nous avons des regards",6,"Nous avons des regards",,1,"",1,"",,1,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Zahra benjelou","Aziz fall",,"d0bc4ade-f604-46af-881b-a2ed3cf2b104","2019-11-26T14:01:50",,,,"",,"",,,"",,"",0,12,"12_1414","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1415,"2019-11-26T12:23:00.000Z","14.713304999999998 -17.457061666666668 17.7 4.1",14.713305,-17.4570616666667,17.7,4.1,413,1,0,12,1,,,"",,"",,6,"Y'a pas de canal",6,"Y'a pas de canal",,6,"Ils ont des regards",6,"Ils ont des regards",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Pape sene","Aziz fall",,"b003c6f5-7ad1-4c8c-a075-365dde40e590","2019-11-26T14:01:51",,,,"",,"",,,"",,"",0,12,"12_1415","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1416,"2019-11-26T12:32:00.000Z","14.71347 -17.456664999999997 39.7 5.0",14.71347,-17.456665,39.7,5,413,1,0,11,1,,,"",,"",,6,"Nous avons des regards",6,"Nous avons des regards",,6,"Nous avons des regards",6,"Nous avons des regards",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Boury diba","Aziz fall",,"e43b3a07-fb0e-467a-b3ed-ff669cda2549","2019-11-26T14:01:51",,,,"",,"",,,"",,"",0,12,"12_1416","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1417,"2019-11-26T12:44:00.000Z","14.713154999999999 -17.456338333333335 31.0 5.0",14.713155,-17.4563383333333,31,5,413,1,0,5,1,,,"",,"",,6,"Ils ont des regards",6,"Ils ont des regards",,6,"L'eau coule vers les regards",6,"L eau  coule vers les regards",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,6,"Préparation a domicile",6,"Préparation a domicile",,,"",,"",,1,"",1,,1,"",2,,1,"","",1,0,0,0,0,0,0,"","","Gueye doudou","Aziz fall",,"c16ce1d4-c9bc-411b-8816-f9776849e078","2019-11-26T14:01:52",,,,"",,"",,,"",,"",0,12,"12_1417","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1418,"2019-11-26T10:03:00.000Z","14.713383333333335 -17.460503333333335 -23.5 5.0",14.7133833333333,-17.4605033333333,-23.5,5,413,1,0,15,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"8447a014-369c-4d98-a93a-582faa452745","2019-11-26T14:02:53",,,,"",,"",,,"",,"",0,12,"12_1418","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1419,"2019-11-26T10:28:00.000Z","14.713216666666664 -17.460281666666667 49.0 4.9",14.7132166666667,-17.4602816666667,49,4.9,413,1,0,10,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"6ed3ff4b-fc55-420d-820c-685d14a31454","2019-11-26T14:02:54",,,,"",,"",,,"",,"",0,12,"12_1419","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1420,"2019-11-26T10:49:00.000Z","14.712841666666668 -17.459981666666668 13.6 4.8",14.7128416666667,-17.4599816666667,13.6,4.8,413,2,0,10,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,1,"",,,,,,,1,,1,,,1,"",1,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,2,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"78cc4c1b-ad2c-4ae2-b820-7cfcb143f8f2","2019-11-26T14:03:04",,,,"",,"",,,"",,"",0,12,"12_1420","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
,1421,"2019-11-26T11:04:00.000Z","14.71307 -17.459945 35.6 5.0",14.71307,-17.459945,35.6,5,413,1,0,8,1,,,"",,"",,4,"",4,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,2,"",2,"",1,"",,3,"",1,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"624c8054-0d4d-4f4a-a806-863b39b11ba7","2019-11-26T14:03:19",,,,"",,"",,,"",,"",0,12,"12_1421","2019-11-26",12413,"Dakar","Dakar 19","Dakar"
