"lab_start_dt","subscriberid","simserial","deviceid","lab_end_dt","lab_sample_type","lab_id","lab_id_val","lab_processing","lab_incubator_placed","lab_incubator_removed","lab_analysis","lab_p_weight","lab_sf_weight","lab_pa_weight","lab_1_note","lab_1_dil_tested","lab_1_volume","lab_1_ecoli_reading_membrane","lab_1_ecoli_membrane","lab_1_ecoli_reading_idexx","lab_1_ecoli_big_idexx","lab_1_ecoli_small_idexx","lab_2_dil_tested","lab_2_volume","lab_2_ecoli_reading_membrane","lab_2_ecoli_membrane","lab_2_ecoli_reading_idexx","lab_2_ecoli_big_idexx","lab_2_ecoli_small_idexx","lab_3_dilution_performed","lab_3_dil_tested","lab_3_volume","lab_3_ecoli_reading_membrane","lab_3_ecoli_membrane","lab_3_ecoli_reading_idexx","lab_3_ecoli_big_idexx","lab_3_ecoli_small_idexx","lab_closing_group","lab_notes","lab_enum","lab_photo","X__version__","X_id","X_uuid","X_submission_time","X_index","lab_extra_data","dply_num","lab_UID","lab_date","citylabel"
"2020-01-03T10:22:17.000-00:00","","","","2020-01-03T10:24:31.000-00:00",3,3029,3029,"2019-11-26T11:45:00.000-00:00","2019-11-26T11:55:00.000-00:00","2019-11-28T09:30:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","KB",0,,,"1e71bdea-fcfa-4174-bb79-7c6ae914a77f","2020-01-03T10:24:39",,,12,"12_03_3029","2019-11-26","Dakar 19"
"2020-01-03T10:24:31.000-00:00","","","","2020-01-03T10:26:26.000-00:00",3,3030,3030,"2019-11-26T11:45:00.000-00:00","2019-11-26T11:55:00.000-00:00","2019-11-28T09:30:00.000-00:00",2,,,,,7,100,3,1,,,,6,100,3,0,,,,0,,,,,,,,,"","KB",0,,,"e4f54fe8-6360-47d8-b7c9-4ef9636822ea","2020-01-03T10:26:34",,,12,"12_03_3030","2019-11-26","Dakar 19"
"2020-01-03T10:26:26.000-00:00","","","","2020-01-03T10:31:24.000-00:00",3,3031,3031,"2019-11-28T15:45:00.000-00:00","2019-11-28T16:30:00.000-00:00","2019-11-30T11:30:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","MRS",0,,,"a9834bc2-ecdd-4bea-a8a4-66cfb23037cf","2020-01-03T10:31:33",,,12,"12_03_3031","2019-11-28","Dakar 19"
"2020-01-03T10:33:07.000-00:00","","","","2020-01-03T11:50:32.000-00:00",3,3032,3032,"2019-11-28T15:45:00.000-00:00","2019-11-28T16:30:00.000-00:00","2019-11-30T11:30:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","MRS",0,,,"c7dcb188-93c3-4894-ae91-13cff2b39529","2020-01-03T11:50:40",,,12,"12_03_3032","2019-11-28","Dakar 19"
"2020-01-03T11:50:32.000-00:00","","","","2020-01-03T11:55:43.000-00:00",3,3033,3033,"2019-11-28T15:45:00.000-00:00","2019-11-28T16:30:00.000-00:00","2019-11-30T11:30:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","MRS",0,,,"832d29d9-1a89-4bda-a2c5-a69b5d984a08","2020-01-03T11:55:50",,,12,"12_03_3033","2019-11-28","Dakar 19"
"2020-01-03T11:55:43.000-00:00","","","","2020-01-03T12:06:05.000-00:00",3,3034,3034,"2019-11-28T15:45:00.000-00:00","2019-11-28T16:30:00.000-00:00","2019-11-30T11:30:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","MRS",0,,,"a2ae87fd-57bf-4078-b6d1-d978cf218b0b","2020-01-03T12:06:13",,,12,"12_03_3034","2019-11-28","Dakar 19"
"2020-01-03T12:06:05.000-00:00","","","","2020-01-03T12:17:17.000-00:00",3,3035,3035,"2019-11-28T15:45:00.000-00:00","2019-11-28T16:30:00.000-00:00","2019-11-30T11:30:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","MRS",0,,,"05e5bfc6-7ee2-4943-97c8-f914c9755605","2020-01-03T12:17:25",,,12,"12_03_3035","2019-11-28","Dakar 19"
"2020-01-03T12:29:06.000-00:00","","","","2020-01-03T12:36:11.000-00:00",3,3036,3036,"2019-11-21T16:10:00.000-00:00","2019-11-21T16:30:00.000-00:00","2019-11-23T15:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","MD",0,,,"38770caf-68ac-4bef-ac9a-25656921b81d","2020-01-03T12:36:19",,,12,"12_03_3036","2019-11-21","Dakar 19"
"2020-01-03T12:36:11.000-00:00","","","","2020-01-03T12:37:36.000-00:00",3,3037,3037,"2019-11-21T16:10:00.000-00:00","2019-11-21T16:30:00.000-00:00","2019-11-23T15:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","MD",0,,,"8d03eb1a-a5a0-4fb1-b63f-d99a3b3f8a7e","2020-01-03T12:37:43",,,12,"12_03_3037","2019-11-21","Dakar 19"
"2020-01-03T12:37:36.000-00:00","","","","2020-01-03T12:40:52.000-00:00",3,3038,3038,"2019-11-21T16:10:00.000-00:00","2019-11-21T16:30:00.000-00:00","2019-11-23T15:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","MD",0,,,"be898f8a-574f-4573-b11d-b370925a8ac6","2020-01-03T12:41:00",,,12,"12_03_3038","2019-11-21","Dakar 19"
"2020-01-03T12:40:53.000-00:00","","","","2020-01-03T12:42:48.000-00:00",3,3039,3039,"2019-11-21T16:10:00.000-00:00","2019-11-21T16:30:00.000-00:00","2019-11-23T15:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","MD",0,,,"2bf22ba6-a9b8-4ff5-91a9-f26ac58e31b4","2020-01-03T12:42:57",,,12,"12_03_3039","2019-11-21","Dakar 19"
"2020-01-03T12:42:48.000-00:00","","","","2020-01-03T12:45:32.000-00:00",3,3040,3040,"2019-11-21T16:10:00.000-00:00","2019-11-21T16:30:00.000-00:00","2019-11-23T15:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","MD",0,,,"ecf3acb8-6725-4553-93d9-6b25fbd64194","2020-01-03T12:45:40",,,12,"12_03_3040","2019-11-21","Dakar 19"
"2020-01-03T12:45:33.000-00:00","","","","2020-01-03T15:06:30.000-00:00",1,4011,4011,"2019-11-22T11:00:00.000-00:00","2019-11-22T11:30:00.000-00:00","2019-11-24T13:00:00.000-00:00",2,,,,,7,100,1,,,,,4,100,1,,,,,0,,,,,,,,,"","K B",1,,,"994e3e47-0b4f-4598-9049-efd5f37b2fbf","2020-01-03T15:06:38",,,12,"12_01_4011","2019-11-22","Dakar 19"
"2020-01-03T15:06:31.000-00:00","","","","2020-01-03T15:08:40.000-00:00",1,4012,4012,"2019-11-22T11:00:00.000-00:00","2019-11-22T11:30:00.000-00:00","2019-11-24T13:00:00.000-00:00",2,,,,,7,100,1,,,,,5,100,1,,,,,0,,,,,,,,,"","KB",1,,,"20a2b1d3-d274-4631-8436-7b08e3dba202","2020-01-03T15:08:48",,,12,"12_01_4012","2019-11-22","Dakar 19"
"2020-01-03T15:08:40.000-00:00","","","","2020-01-03T15:10:28.000-00:00",1,4013,4013,"2019-11-22T11:00:00.000-00:00","2019-11-22T11:30:00.000-00:00","2019-11-24T13:00:00.000-00:00",2,,,,,7,100,3,200,,,,5,100,1,,,,,0,,,,,,,,,"","KB",1,,,"723e27c7-cc58-484b-9fcf-632cf010fe6d","2020-01-03T15:10:37",,,12,"12_01_4013","2019-11-22","Dakar 19"
"2020-01-03T15:10:29.000-00:00","","","","2020-01-03T15:12:18.000-00:00",1,4014,4014,"2019-11-22T11:00:00.000-00:00","2019-11-22T11:30:00.000-00:00","2019-11-24T13:00:00.000-00:00",2,,,,,7,100,3,0,,,,5,100,3,0,,,,0,,,,,,,,,"","KB",0,,,"db1f914a-b0b9-4974-af48-debafc2664e2","2020-01-03T15:12:26",,,12,"12_01_4014","2019-11-22","Dakar 19"
"2020-01-03T15:12:18.000-00:00","","","","2020-01-03T15:14:33.000-00:00",1,4015,4015,"2019-11-22T11:00:00.000-00:00","2019-11-22T11:30:00.000-00:00","2019-11-24T03:00:00.000-00:00",2,,,,,7,100,1,,,,,5,100,1,,,,,0,,,,,,,,,"","KB",1,,,"34266a1b-6ed2-4a0f-a718-0ef46550e594","2020-01-03T15:14:41",,,12,"12_01_4015","2019-11-22","Dakar 19"
"2020-01-03T15:25:11.000-00:00","","","","2020-01-03T15:26:23.000-00:00",1,4018,4018,"2019-11-26T15:30:00.000-00:00","2019-11-26T16:00:00.000-00:00","2019-11-28T15:00:00.000-00:00",2,,,,,7,100,1,,,,,4,100,1,,,,,0,,,,,,,,,"","KB",1,,,"2e148f55-c8be-4b5b-8c59-195e4a9d5539","2020-01-03T15:26:31",,,12,"12_01_4018","2019-11-26","Dakar 19"
"2020-01-03T15:26:24.000-00:00","","","","2020-01-03T15:27:51.000-00:00",1,4028,4028,"2019-11-26T15:30:00.000-00:00","2019-11-26T16:00:00.000-00:00","2019-11-28T15:00:00.000-00:00",2,,,,,7,100,1,,,,,5,100,1,,,,,0,,,,,,,,,"","KB",1,,,"1b32a972-c07d-4e4a-a4c7-c3d750e3e739","2020-01-03T15:27:59",,,12,"12_01_4028","2019-11-26","Dakar 19"
"2020-01-03T15:27:51.000-00:00","","","","2020-01-03T15:30:06.000-00:00",1,4020,4020,"2019-11-26T15:30:00.000-00:00","2019-11-26T16:00:00.000-00:00","2019-11-28T15:00:00.000-00:00",2,,,,,7,100,1,,,,,5,100,1,,,,,0,,,,,,,,,"","KB",1,,,"c32da210-4d8d-47f8-ad7d-03dc840b1abd","2020-01-03T15:30:13",,,12,"12_01_4020","2019-11-26","Dakar 19"
"2020-01-04T07:56:42.000-00:00","","","","2020-01-04T07:59:21.000-00:00",8,5012,5012,"2019-11-28T16:10:00.000-00:00","2019-11-28T16:30:00.000-00:00","2019-11-30T11:30:00.000-00:00",2,,,10,,5,1,3,0,,,,4,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"7c31018b-81b8-4f47-81d0-1af17db9ef6d","2020-01-06T10:40:37",,,12,"12_08_5012","2019-11-28","Dakar 19"
"2020-01-04T07:59:21.000-00:00","","","","2020-01-04T08:02:19.000-00:00",8,5013,5013,"2019-11-28T16:10:00.000-00:00","2019-11-28T16:30:00.000-00:00","2019-11-30T11:30:00.000-00:00",2,,,10,,5,1,1,,,,,4,1,1,,,,,0,,,,,,,,,"","NASK",1,,,"1926eb81-fefe-4fa2-87c9-080ec3200c1e","2020-01-06T10:40:38",,,12,"12_08_5013","2019-11-28","Dakar 19"
"2020-01-04T08:02:19.000-00:00","","","","2020-01-04T08:06:06.000-00:00",8,5014,5014,"2019-11-28T16:10:00.000-00:00","2019-11-28T16:30:00.000-00:00","2019-11-30T11:30:00.000-00:00",2,,,10,,5,1,3,0,,,,4,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"591aeb37-fdd1-42d6-ae8a-953db36806c8","2020-01-06T10:40:39",,,12,"12_08_5014","2019-11-28","Dakar 19"
"2020-01-04T08:06:06.000-00:00","","","","2020-01-04T08:08:57.000-00:00",8,5011,5011,"2019-11-28T16:10:00.000-00:00","2019-11-28T16:30:00.000-00:00","2019-11-30T11:30:00.000-00:00",2,,,10,,5,1,3,0,,,,4,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"74a60d3e-a507-443f-8d8c-d3ecdd1a31af","2020-01-06T10:40:39",,,12,"12_08_5011","2019-11-28","Dakar 19"
"2020-01-04T08:08:57.000-00:00","","","","2020-01-04T08:11:38.000-00:00",8,5016,5016,"2019-11-29T10:05:00.000-00:00","2019-11-29T10:30:00.000-00:00","2019-12-01T11:00:00.000-00:00",2,,,10,,5,1,3,0,,,,4,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"d267cb7a-892e-414d-b95c-a31bcb9df3d4","2020-01-06T10:40:40",,,12,"12_08_5016","2019-11-29","Dakar 19"
"2020-01-04T08:11:38.000-00:00","","","","2020-01-04T08:13:17.000-00:00",8,5017,5017,"2019-11-29T10:05:00.000-00:00","2019-11-29T10:30:00.000-00:00","2019-12-01T11:00:00.000-00:00",2,,,10,,5,1,3,0,,,,4,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"309dbac6-68ae-4c7b-a1d1-ba7189f58e09","2020-01-06T10:40:40",,,12,"12_08_5017","2019-11-29","Dakar 19"
"2020-01-04T08:13:17.000-00:00","","","","2020-01-04T08:15:16.000-00:00",8,5018,5018,"2019-11-29T10:05:00.000-00:00","2019-11-29T10:30:00.000-00:00","2019-12-01T11:00:00.000-00:00",2,,,10,,5,1,3,0,,,,4,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"8b3bf72f-5b9d-4b88-a046-017d6faffe62","2020-01-06T10:40:41",,,12,"12_08_5018","2019-11-29","Dakar 19"
"2020-01-04T08:15:16.000-00:00","","","","2020-01-04T08:17:16.000-00:00",8,5019,5019,"2019-11-29T10:05:00.000-00:00","2019-11-29T10:30:00.000-00:00","2019-12-01T11:00:00.000-00:00",2,,,10,,5,1,3,0,,,,4,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"1ffbfb0a-fbb6-4858-ba8b-4589a915f6f6","2020-01-06T10:40:42",,,12,"12_08_5019","2019-11-29","Dakar 19"
"2020-01-04T08:17:16.000-00:00","","","","2020-01-04T08:22:41.000-00:00",8,5020,5020,"2019-11-29T10:05:00.000-00:00","2019-11-29T10:30:00.000-00:00","2019-12-01T11:00:00.000-00:00",2,,,10,,5,1,3,0,,,,4,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"8d58232d-30bf-46eb-8b59-fe8640ac1cbf","2020-01-06T10:40:42",,,12,"12_08_5020","2019-11-29","Dakar 19"
"2020-01-06T10:40:05.000-00:00","","","","2020-01-19T14:17:57.000-00:00",10,2011,2011,"2019-11-22T09:45:00.000-00:00","2019-11-22T10:40:00.000-00:00","2019-11-23T10:00:00.000-00:00",2,,125.8,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"625b7f4d-f420-4d21-b2a1-19cf02987f19","2020-01-06T10:42:20",,,12,"12_10_2011","2019-11-22","Dakar 19"
"2020-01-06T10:42:13.000-00:00","","","","2020-01-19T14:11:22.000-00:00",10,2012,2012,"2019-11-22T09:48:00.000-00:00","2019-11-22T10:40:00.000-00:00","2019-11-23T10:00:00.000-00:00",2,,93.6,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"fed00bab-273b-4f94-901b-4ffdb3cb4ad1","2020-01-06T10:45:14",,,12,"12_10_2012","2019-11-22","Dakar 19"
"2020-01-06T10:45:09.000-00:00","","","","2020-01-19T14:12:07.000-00:00",10,2013,2013,"2019-11-22T09:50:00.000-00:00","2019-11-22T10:40:00.000-00:00","2019-11-23T10:00:00.000-00:00",2,,101.2,,,7,1,3,0,,,,6,10,3,0,,,,0,,,,,,,,,"","NASK",0,,,"323a249a-089c-4a9d-a16e-df7b2c2faa4f","2020-01-06T10:47:37",,,12,"12_10_2013","2019-11-22","Dakar 19"
"2020-01-06T10:47:30.000-00:00","","","","2020-01-19T14:12:46.000-00:00",10,2014,2014,"2019-11-22T09:55:00.000-00:00","2019-11-22T10:40:00.000-00:00","2019-11-23T10:00:00.000-00:00",2,,135.8,,,7,1,3,0,,,,5,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"95c413aa-cd5c-40b2-b17d-e7b70777fab3","2020-01-06T10:49:22",,,12,"12_10_2014","2019-11-22","Dakar 19"
"2020-01-06T10:49:15.000-00:00","","","","2020-01-19T14:13:34.000-00:00",10,2015,2015,"2019-11-22T09:58:00.000-00:00","2019-11-22T10:40:00.000-00:00","2019-11-23T10:00:00.000-00:00",2,,98.1,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"230a9a06-d4a7-454e-9fda-943c731f06c8","2020-01-06T10:51:22",,,12,"12_10_2015","2019-11-22","Dakar 19"
"2020-01-06T10:51:15.000-00:00","","","","2020-01-19T14:14:11.000-00:00",10,2016,2016,"2019-11-26T11:37:00.000-00:00","2019-11-26T16:20:00.000-00:00","2019-11-27T13:20:00.000-00:00",2,,93.6,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"70072951-230f-40aa-af59-8b966b02a069","2020-01-06T10:53:19",,,12,"12_10_2016","2019-11-26","Dakar 19"
"2020-01-06T10:53:11.000-00:00","","","","2020-01-19T14:15:03.000-00:00",10,2017,2017,"2019-11-26T11:39:00.000-00:00","2019-11-26T16:20:00.000-00:00","2019-11-27T13:20:00.000-00:00",2,,98.1,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"7a77655b-6c85-40ac-a97c-33bf27a3a1b8","2020-01-06T10:56:12",,,12,"12_10_2017","2019-11-26","Dakar 19"
"2020-01-06T10:56:06.000-00:00","","","","2020-01-19T14:16:04.000-00:00",10,2018,2018,"2019-11-26T11:40:00.000-00:00","2019-11-26T16:20:00.000-00:00","2019-11-27T13:20:00.000-00:00",2,,125.8,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"699a7ee2-7237-40a7-ad79-19da25bf5504","2020-01-06T10:57:57",,,12,"12_10_2018","2019-11-26","Dakar 19"
"2020-01-06T10:57:50.000-00:00","","","","2020-01-19T14:16:34.000-00:00",10,2019,2019,"2019-11-26T11:41:00.000-00:00","2019-11-26T16:20:00.000-00:00","2019-11-27T13:20:00.000-00:00",2,,101.2,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"36d187b7-520e-4ab0-bed1-d2c6b7609d45","2020-01-06T11:00:41",,,12,"12_10_2019","2019-11-26","Dakar 19"
"2020-01-06T11:00:35.000-00:00","","","","2020-01-19T14:17:21.000-00:00",10,2020,2020,"2019-11-26T11:42:00.000-00:00","2019-11-26T16:20:00.000-00:00","2019-11-27T13:20:00.000-00:00",2,,135.8,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","NASK",0,,,"d422e7c7-eb22-47ad-996b-9bc01b491f4c","2020-01-06T11:02:14",,,12,"12_10_2020","2019-11-26","Dakar 19"
"2020-01-07T08:20:27.000-00:00","","","","2020-01-07T08:36:06.000-00:00",2,1021,1021,"2019-11-26T12:05:00.000-00:00","2019-11-26T12:50:00.000-00:00","2019-11-27T10:30:00.000-00:00",2,78.5,,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","MRS",0,,,"59c881af-8bd2-4568-a23e-a90196368f38","2020-01-07T08:36:14",,,12,"12_02_1021","2019-11-26","Dakar 19"
"2020-01-07T08:36:06.000-00:00","","","","2020-01-07T08:38:16.000-00:00",2,1022,1022,"2019-11-26T12:08:00.000-00:00","2019-11-26T12:50:00.000-00:00","2019-11-27T10:30:00.000-00:00",2,219.5,,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","MRS",1,,,"1b763c90-c000-4c7e-b810-d2cf39080099","2020-01-07T08:38:24",,,12,"12_02_1022","2019-11-26","Dakar 19"
"2020-01-07T08:38:16.000-00:00","","","","2020-01-07T08:40:47.000-00:00",2,1023,1023,"2019-11-26T12:11:00.000-00:00","2019-11-26T12:50:00.000-00:00","2019-11-27T10:30:00.000-00:00",2,224.1,,,,7,1,3,17,,,,6,1,3,1,,,,0,,,,,,,,,"","MRS",1,,,"37f02301-68d3-4d4d-b961-42dac8e00b47","2020-01-07T08:40:54",,,12,"12_02_1023","2019-11-26","Dakar 19"
"2020-01-07T08:40:47.000-00:00","","","","2020-01-07T08:42:34.000-00:00",2,1024,1024,"2019-11-26T12:14:00.000-00:00","2019-11-26T12:50:00.000-00:00","2019-11-27T10:30:00.000-00:00",2,146.7,,,,7,1,3,1,,,,6,1,3,0,,,,0,,,,,,,,,"","MRS",0,,,"43a2f8a1-90c0-4d62-acfe-8af7983ac48d","2020-01-07T08:42:42",,,12,"12_02_1024","2019-11-26","Dakar 19"
"2020-01-07T08:42:34.000-00:00","","","","2020-01-07T08:51:19.000-00:00",2,1025,1025,"2019-11-26T12:16:00.000-00:00","2019-11-26T12:50:00.000-00:00","2019-11-27T10:30:00.000-00:00",2,61.5,,,,7,1,3,24,,,,6,1,3,0,,,,0,,,,,,,,,"","MRS",1,,,"649af434-4ea3-4701-8fe3-35828632613a","2020-01-07T08:51:27",,,12,"12_02_1025","2019-11-26","Dakar 19"
"2020-01-07T08:51:19.000-00:00","","","","2020-01-07T08:59:14.000-00:00",2,1026,1026,"2019-12-26T12:19:00.000-00:00","2019-12-26T12:50:00.000-00:00","2019-12-27T10:30:00.000-00:00",2,103.3,,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","MRS",0,,,"fa7c379e-931b-4e79-acd5-2ea8212e2b25","2020-01-07T08:59:23",,,12,"12_02_1026","2019-12-26","Dakar 19"
"2020-01-07T08:59:14.000-00:00","","","","2020-01-07T09:01:24.000-00:00",2,1027,1027,"2019-12-26T12:21:00.000-00:00","2019-12-26T12:50:00.000-00:00","2019-12-27T10:30:00.000-00:00",2,172.5,,,,7,1,3,25,,,,6,1,3,1,,,,0,,,,,,,,,"","MRS",1,,,"b46cf816-1ac8-4534-9ef8-e9e71f02c4af","2020-01-07T09:01:32",,,12,"12_02_1027","2019-12-26","Dakar 19"
"2020-01-07T09:01:24.000-00:00","","","","2020-01-07T09:03:31.000-00:00",2,1028,1028,"2019-12-26T12:24:00.000-00:00","2019-12-26T12:50:00.000-00:00","2019-12-27T10:30:00.000-00:00",2,40.6,,,,7,1,3,1,,,,6,1,3,0,,,,0,,,,,,,,,"","MRS",1,,,"10f9342b-7e5e-454d-8da2-05de4efc81db","2020-01-07T09:03:39",,,12,"12_02_1028","2019-12-26","Dakar 19"
"2020-01-07T09:03:32.000-00:00","","","","2020-01-07T09:05:52.000-00:00",2,1029,1029,"2019-12-26T12:26:00.000-00:00","2019-12-26T12:50:00.000-00:00","2019-12-27T10:30:00.000-00:00",2,153.5,,,,7,1,3,1,,,,6,1,3,0,,,,0,,,,,,,,,"","MRS",1,,,"378b929b-42b7-4646-b538-b7ecb2ebb09f","2020-01-07T09:06:00",,,12,"12_02_1029","2019-12-26","Dakar 19"
"2020-01-07T09:05:52.000-00:00","","","","2020-01-07T09:07:43.000-00:00",2,1030,1030,"2019-12-26T12:28:00.000-00:00","2019-12-26T12:50:00.000-00:00","2019-12-27T10:30:00.000-00:00",2,283.8,,,,7,1,3,0,,,,6,1,3,0,,,,0,,,,,,,,,"","MRS",0,,,"cc3b4234-ea46-409d-88b4-a02d80fecce5","2020-01-07T09:07:51",,,12,"12_02_1030","2019-12-26","Dakar 19"
"2020-01-07T09:07:43.000-00:00","","","","2020-01-07T09:24:50.000-00:00",3,3041,3041,"2019-11-29T10:05:00.000-00:00","2019-11-29T10:30:00.000-00:00","2019-12-01T11:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","AMS",0,,,"2d3da25c-014b-4350-9c3d-263f4df10647","2020-01-07T09:24:59",,,12,"12_03_3041","2019-11-29","Dakar 19"
"2020-01-07T09:24:51.000-00:00","","","","2020-01-07T09:26:47.000-00:00",3,3042,3042,"2019-11-29T10:05:00.000-00:00","2019-11-29T10:30:00.000-00:00","2019-12-01T11:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","AMS",0,,,"8e0e013b-7530-4f9f-aac6-6a3c4f0a64b3","2020-01-07T09:26:56",,,12,"12_03_3042","2019-11-29","Dakar 19"
"2020-01-07T09:26:47.000-00:00","","","","2020-01-07T09:28:17.000-00:00",3,3043,3043,"2019-11-29T10:05:00.000-00:00","2019-11-29T10:30:00.000-00:00","2019-12-01T11:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","AMS",0,,,"6536a751-2b39-4e9c-9ae8-61d65bd018f6","2020-01-07T09:28:25",,,12,"12_03_3043","2019-11-29","Dakar 19"
"2020-01-07T09:28:17.000-00:00","","","","2020-01-07T09:30:00.000-00:00",3,3044,3044,"2019-11-29T10:05:00.000-00:00","2019-11-29T10:30:00.000-00:00","2019-12-01T11:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","AMS",0,,,"b7d55853-7a6f-4b8d-a43d-fbd646dfab94","2020-01-07T09:30:08",,,12,"12_03_3044","2019-11-29","Dakar 19"
"2020-01-07T09:30:00.000-00:00","","","","2020-01-07T09:31:44.000-00:00",3,3045,3045,"2019-11-29T10:05:00.000-00:00","2019-11-29T10:30:00.000-00:00","2019-12-01T11:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","AMS",0,,,"3009c2d8-ad1c-4529-b412-6c8436a02ce0","2020-01-07T09:31:52",,,12,"12_03_3045","2019-11-29","Dakar 19"
"2020-01-07T09:31:44.000-00:00","","","","2020-01-07T09:34:06.000-00:00",3,3046,3046,"2019-11-29T10:05:00.000-00:00","2019-11-29T10:30:00.000-00:00","2019-12-01T11:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","AMS",0,,,"fc269c65-dfef-4f4c-a12d-057c55d6658b","2020-01-07T09:34:15",,,12,"12_03_3046","2019-11-29","Dakar 19"
"2020-01-07T09:34:06.000-00:00","","","","2020-01-07T09:37:27.000-00:00",3,3047,3047,"2019-12-03T10:50:00.000-00:00","2019-12-03T11:35:00.000-00:00","2019-12-05T11:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","KB",0,,,"b3d05f59-0213-490c-8ce1-1e4df06bbe2d","2020-01-07T09:37:36",,,12,"12_03_3047","2019-12-03","Dakar 19"
"2020-01-07T09:37:27.000-00:00","","","","2020-01-07T09:38:57.000-00:00",3,3048,3048,"2019-12-03T10:50:00.000-00:00","2019-12-03T11:35:00.000-00:00","2019-12-05T11:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","KB",0,,,"c7bca351-94e3-4216-8419-8736213cb9bb","2020-01-07T09:39:05",,,12,"12_03_3048","2019-12-03","Dakar 19"
"2020-01-07T09:38:57.000-00:00","","","","2020-01-07T09:40:57.000-00:00",3,3049,3049,"2019-12-03T10:50:00.000-00:00","2019-12-03T11:35:00.000-00:00","2019-12-05T11:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","KB",0,,,"6ad308ea-81ac-4511-91a1-2e5afd979a96","2020-01-07T09:41:05",,,12,"12_03_3049","2019-12-03","Dakar 19"
"2020-01-07T09:40:57.000-00:00","","","","2020-01-07T09:42:30.000-00:00",3,3050,3050,"2019-12-03T10:50:00.000-00:00","2019-12-03T11:35:00.000-00:00","2019-12-05T11:00:00.000-00:00",2,,,,,7,100,3,0,,,,6,100,3,0,,,,0,,,,,,,,,"","KB",0,,,"1aa019b8-3338-4fb7-9f8f-ac88f8df9b6c","2020-01-07T09:42:38",,,12,"12_03_3050","2019-12-03","Dakar 19"
