"col_start_dt","subscriberid","simserial","deviceid","col_end_dt","col_neighborhood","col_sample_type","col_id","col_id_val","col_start","col_location","X_col_location_latitude","X_col_location_longitude","X_col_location_altitude","X_col_location_precision","col_weather","col_rainyest","col_rainweek","col_rainmon","col_pa_group","col_pa_prox","col_pa_type","col_pa_type_other","col_pa_latrine_distance","col_bw_group","col_bw_type","col_bw_type_other","col_bw_container","col_bw_container_lid","col_bw_cl_id","col_bw_cl_free","col_bw_cl_total","col_f_group","col_f_latrine_distance","col_p_group","col_p_type","col_p_type_other","col_p_num_note","col_p_num","col_dw_group","col_dw_type","col_dw_type_other","col_dw_container","col_dw_container_lid","col_dw_id","col_dw_cl_free","col_dw_cl_total","col_l_group","col_l_toilet_type","col_l_toilet_type_other","col_l_toilet_stalls","col_l_toilet_feces","col_l_toilet_users","col_l_toilet_hw","col_s_group","col_s_type","col_s_type_other","col_d_group","col_d_water_level","col_d_water_flow","col_d_size","col_d_lining","col_d_lining_oth","col_d_prompt","col_d_feces","col_d_animals","col_d_schools","col_d_urban_ag","col_d_public_latrines","col_d_hh_latrines","col_d_shops","col_d_hh","col_d_hh_num","col_sf_type","col_sf_type_other","col_o_type","col_o_type_other","col_close","col_notes","col_enum","col_photo","X__version__","X_id","X_uuid","X_submission_time","X_index","col_extra_data","dply_num","col_UID","col_date","col_sample_type_alt","neighb_UID","city","citylabel"
"2018-11-23T13:29:00.000+03",,,,"",5,33,1063,1063,"","0.3333566666666667 32.63563 1147.7 5.7",0.333356667,32.63563,1147.7,5.7,1,0,1,,,,,"",,,5,"",0,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Constance",1,,,"4a8b6034-85b1-4572-9e30-2a7c5da56d50","2018-11-26T17:48:06",,1,9,"09_33_1063","2018-11-23","Spring Water",905,"Kampala","Kampala 18"
"2018-11-23T13:30:00.000+03",,,,"",5,33,1064,1064,"","0.33386666666666664 32.63681166666667 1147.8 4.9",0.333866667,32.63681167,1147.8,4.9,1,0,1,,,,,"",,,5,"",0,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Constance",1,,,"2377a95d-edd8-4d8f-b137-99210ee555c4","2018-11-26T17:48:08",,1,9,"09_33_1064","2018-11-23","Spring Water",905,"Kampala","Kampala 18"
"2018-11-23T13:36:00.000+03",,,,"",5,33,1065,1065,"","0.33460833333333334 32.635905 1153.7 5.2",0.334608333,32.635905,1153.7,5.2,1,0,1,,,,,"",,,5,"",0,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Constance",1,,,"1e074e98-d0ef-4680-87c1-adec3bae09d7","2018-11-26T17:48:10",,1,9,"09_33_1065","2018-11-23","Spring Water",905,"Kampala","Kampala 18"
"2018-11-23T13:38:00.000+03",,,,"",5,33,1066,1066,"","0.334725 32.63589 1153.7 13.0",0.334725,32.63589,1153.7,13,1,0,1,,,,,"",,,5,"",0,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Constance",1,,,"7949d6fc-5402-4e35-86e0-34aeb78f4559","2018-11-26T17:48:12",,1,9,"09_33_1066","2018-11-23","Spring Water",905,"Kampala","Kampala 18"
"2018-11-23T13:48:00.000+03",,,,"",5,33,1067,1067,"","0.335395 32.634856666666664 1153.7 8.1",0.335395,32.63485667,1153.7,8.1,1,0,1,,,,,"",,,1,"",0,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Constance",1,,,"d14f16dc-dc6e-4d82-ac00-676136571716","2018-11-26T17:48:14",,1,9,"09_33_1067","2018-11-23","Spring Water",905,"Kampala","Kampala 18"
"2019-01-29T10:42:00.000+03",,,,"",5,33,1068,1068,"","0.33514166666666667 32.635305 1167.1 4.7",0.335141667,32.635305,1167.1,4.7,1,1,,,,,,"",,,5,"",0,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"c64f60d7-59cf-4415-8ef5-804423698bcb","2019-01-30T07:51:16",,1,9,"09_33_1068","2019-01-29","Spring Water",905,"Kampala","Kampala 18"
"2018-11-23T13:52:00.000+03",,,,"",5,33,1069,1069,"","0.335315 32.63182166666666 1161.7 5.4",0.335315,32.63182167,1161.7,5.4,1,0,1,,,,,"",,,1,"",0,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Constance",1,,,"ca74443b-8044-47d6-8d37-01b35b869055","2018-11-26T17:48:18",,1,9,"09_33_1069","2018-11-23","Spring Water",905,"Kampala","Kampala 18"
"2018-11-23T14:00:00.000+03",,,,"",5,33,1070,1070,"","",,,,,1,0,1,,,,,"",,,1,"",0,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Constance",1,,,"a97d8cd4-73f9-4682-9df3-ebdb76d99b36","2018-11-26T17:48:20",,1,9,"09_33_1070","2018-11-23","Spring Water",905,"Kampala","Kampala 18"
"2019-01-09T11:31:00.000+03",,,,"",2,33,1071,1071,"","0.34498500000000004 32.58727666666667 1162.5 4.9",0.344985,32.58727667,1162.5,4.9,2,0,1,,,,,"",,,5,"",0,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"7885df6c-3e75-420e-9f3c-101b3615ec41","2019-01-17T13:39:29",,1,9,"09_33_1071","2019-01-09","Spring Water",902,"Kampala","Kampala 18"
"2019-01-09T11:46:00.000+03",,,,"",2,33,1072,1072,"","0.34479 32.587125 1149.9 4.7",0.34479,32.587125,1149.9,4.7,2,0,1,,,,,"",,,5,"",0,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"b81d300c-9185-433b-a921-55bab4490387","2019-01-17T13:39:42",,1,9,"09_33_1072","2019-01-09","Spring Water",902,"Kampala","Kampala 18"
"2019-01-09T11:58:00.000+03",,,,"",2,33,1073,1073,"","0.3444816666666667 32.58710833333334 1164.5 5.0",0.344481667,32.58710833,1164.5,5,2,0,1,,,,,"",,,5,"",0,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"3c394a39-ba43-4658-975f-ca4cb6405da1","2019-01-17T13:39:47",,1,9,"09_33_1073","2019-01-09","Spring Water",902,"Kampala","Kampala 18"
"2019-01-09T12:04:00.000+03",,,,"",2,33,1074,1074,"","0.3444733333333333 32.586998333333334 1185.3 4.9",0.344473333,32.58699833,1185.3,4.9,2,0,1,,,,,"",,,5,"",0,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"4199dbfb-2147-430c-bc92-26b88af94940","2019-01-17T13:39:51",,1,9,"09_33_1074","2019-01-09","Spring Water",902,"Kampala","Kampala 18"
"2019-01-09T12:19:00.000+03",,,,"",2,33,1075,1075,"","0.3440283333333333 32.586800000000004 1181.7 4.7",0.344028333,32.5868,1181.7,4.7,2,0,1,,,,,"",,,5,"",0,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"bd0916d7-5d0f-42ea-8dca-214fe96cad45","2019-01-17T13:39:57",,1,9,"09_33_1075","2019-01-09","Spring Water",902,"Kampala","Kampala 18"
"2019-01-09T15:54:00.000+03",,,,"",2,33,1076,1076,"","0.34534000000000004 32.58545 1175.2 3.5",0.34534,32.58545,1175.2,3.5,2,0,1,,,,,"",,,4,"",0,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"17838a69-98d7-4e1d-88b1-5c00a2c17155","2019-01-18T11:36:16",,1,9,"09_33_1076","2019-01-09","Spring Water",902,"Kampala","Kampala 18"
"2019-01-09T16:19:00.000+03",,,,"",2,33,1077,1077,"","0.3453616666666666 32.592255 1175.0 4.5",0.345361667,32.592255,1175,4.5,1,0,1,,,,,"",,,5,"",0,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"bf23f883-ace1-433f-b312-ec98e7a3fb30","2019-01-18T11:36:36",,1,9,"09_33_1077","2019-01-09","Spring Water",902,"Kampala","Kampala 18"
"2019-01-09T16:34:00.000+03",,,,"",2,33,1078,1078,"","0.3452083333333333 32.591454999999996 1187.2 4.7",0.345208333,32.591455,1187.2,4.7,1,0,1,,,,,"",,,4,"",0,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"30e87c25-bd40-4148-bd6b-ee3af8ccecc1","2019-01-18T11:36:42",,1,9,"09_33_1078","2019-01-09","Spring Water",902,"Kampala","Kampala 18"
"2019-01-09T16:40:00.000+03",,,,"",2,33,1079,1079,"","0.345105 32.592038333333335 1197.5 4.8",0.345105,32.59203833,1197.5,4.8,1,0,1,,,,,"",,,5,"",0,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"8f448f42-906c-408c-a629-e797225fe226","2019-01-18T11:36:44",,1,9,"09_33_1079","2019-01-09","Spring Water",902,"Kampala","Kampala 18"
"2019-01-09T16:45:00.000+03",,,,"",2,33,1080,1080,"","0.3447383333333333 32.59253833333333 1195.4 4.7",0.344738333,32.59253833,1195.4,4.7,1,0,1,,,,,"",,,4,"",0,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"ada0bcb3-a222-458a-be2f-c4783aebcce6","2019-01-18T11:36:46",,1,9,"09_33_1080","2019-01-09","Spring Water",902,"Kampala","Kampala 18"
"2019-01-14T12:10:00.000+03",,,,"",4,33,1091,1091,"","0.2770316666666667 32.55319833333333 1168.8 5.0",0.277031667,32.55319833,1168.8,5,1,0,1,,,,,"",,,4,"",0,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"20fb5c66-7d84-45b5-b592-c5ac42d5870d","2019-01-14T14:09:12",,1,9,"09_33_1091","2019-01-14","Spring Water",904,"Kampala","Kampala 18"
"2019-01-14T12:36:00.000+03",,,,"",4,33,1092,1092,"","0.27863333333333334 32.55258166666667 1175.7 4.7",0.278633333,32.55258167,1175.7,4.7,1,0,1,,,,,"",,,5,"",0,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"ca717b77-88d3-4db8-a962-7ae7b314448f","2019-01-14T14:09:19",,1,9,"09_33_1092","2019-01-14","Spring Water",904,"Kampala","Kampala 18"
"2019-01-14T13:39:00.000+03",,,,"",4,33,1093,1093,"","0.28201666666666664 32.55351666666666 1165.1 4.3",0.282016667,32.55351667,1165.1,4.3,2,0,1,,,,,"",,,4,"",0,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"c378abd1-beb9-40a1-8043-17e746e5bd62","2019-01-14T14:09:39",,1,9,"09_33_1093","2019-01-14","Spring Water",904,"Kampala","Kampala 18"
"2019-01-28T15:12:00.000+03",,,,"",4,33,1094,1094,"","0.2832166666666666 32.55094166666667 1175.6 4.8",0.283216667,32.55094167,1175.6,4.8,1,0,1,,,,,"",,,4,"",0,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"075055a5-7519-4f3f-afaa-2e3386209f32","2019-01-28T14:06:04",,1,9,"09_33_1094","2019-01-28","Spring Water",904,"Kampala","Kampala 18"
"2019-01-14T13:54:00.000+03",,,,"",4,33,1095,1095,"","0.28235 32.55296 1171.8 4.3",0.28235,32.55296,1171.8,4.3,2,0,1,,,,,"",,,5,"",0,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"487cb6fd-c1e3-402e-83fc-b6d41ec96a92","2019-01-14T14:09:45",,1,9,"09_33_1095","2019-01-14","Spring Water",904,"Kampala","Kampala 18"
"2019-01-28T15:19:00.000+03",,,,"",4,33,1096,1096,"","0.28278666666666663 32.550875 1154.9 5.0",0.282786667,32.550875,1154.9,5,1,0,1,,,,,"",,,5,"",0,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"e3e2f52d-2cc3-4a5e-93d4-51df6b401d65","2019-01-28T14:06:18",,1,9,"09_33_1096","2019-01-28","Spring Water",904,"Kampala","Kampala 18"
"2019-01-14T14:08:00.000+03",,,,"",4,33,1097,1097,"","0.28327833333333335 32.552465 1144.3 4.8",0.283278333,32.552465,1144.3,4.8,2,0,1,,,,,"",,,4,"",0,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"1221be58-652e-4672-ae43-09a1109291e8","2019-01-14T14:09:55",,1,9,"09_33_1097","2019-01-14","Spring Water",904,"Kampala","Kampala 18"
"2019-01-28T15:28:00.000+03",,,,"",4,33,1098,1098,"","0.28301499999999996 32.551294999999996 1186.4 4.6",0.283015,32.551295,1186.4,4.6,1,0,1,,,,,"",,,5,"",0,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"bef20782-febc-41f8-9d7e-9dfecc09f91c","2019-01-28T14:06:23",,1,9,"09_33_1098","2019-01-28","Spring Water",904,"Kampala","Kampala 18"
"2019-01-14T14:22:00.000+03",,,,"",4,33,1099,1099,"","0.28278499999999995 32.550934999999996 1168.0 4.8",0.282785,32.550935,1168,4.8,2,0,1,,,,,"",,,5,"",0,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"2383fe47-4ca3-4896-ba4f-d678f313169f","2019-01-14T14:09:59",,1,9,"09_33_1099","2019-01-14","Spring Water",904,"Kampala","Kampala 18"
"2019-01-14T14:29:00.000+03",,,,"",4,33,1100,1100,"","0.28330333333333335 32.55093333333333 1168.5 5.0",0.283303333,32.55093333,1168.5,5,2,0,1,,,,,"",,,4,"",0,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"fdd1b8f9-be34-4c22-9aae-b6cc6f95ad86","2019-01-14T14:10:01",,1,9,"09_33_1100","2019-01-14","Spring Water",904,"Kampala","Kampala 18"
"2018-11-16T11:15:00.000+03",,,,"",3,5,1101,1101,"","",,,,,1,1,,,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,2,"",,,,,,"",,,,,,,,,,,,"",,,,"","Constance",1,,,"158dfe02-0516-4349-ac56-352f2130c094","2019-01-14T14:17:55",,1,9,"09_05_1101","2018-11-16","",903,"Kampala","Kampala 18"
"2018-11-16T12:03:00.000+03",,,,"",3,5,1102,1102,"","0.36003833333333335 32.56062 1177.7 4.5",0.360038333,32.56062,1177.7,4.5,1,1,,,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,2,"",,,,,,"",,,,,,,,,,,,"",,,,"","Constance",1,,,"73ce22a7-559c-44db-a612-26d28e6fb964","2019-01-14T14:18:00",,1,9,"09_05_1102","2018-11-16","",903,"Kampala","Kampala 18"
"2018-11-16T12:59:00.000+03",,,,"",3,5,1109,1109,"","0.35675 32.56220833333334 1179.0 4.8",0.35675,32.56220833,1179,4.8,1,1,,,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,2,"",,,,,,"",,,,,,,,,,,,"",,,,"","Constance",1,,,"d9babb07-9a0a-4b77-a050-c691f0956da2","2019-01-14T14:18:02",,1,9,"09_05_1109","2018-11-16","",903,"Kampala","Kampala 18"
"2018-11-16T13:03:00.000+03",,,,"",3,5,1110,1110,"","0.35673333333333335 32.56218666666667 1179.1 4.9",0.356733333,32.56218667,1179.1,4.9,2,1,,,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,2,"",,,,,,"",,,,,,,,,,,,"",,,,"","Constance",1,,,"c320be09-bca1-4022-a503-751b617eb227","2019-01-14T14:18:04",,1,9,"09_05_1110","2018-11-16","",903,"Kampala","Kampala 18"
"2019-01-22T14:28:00.000+03",,,,"",1,5,1111,1111,"","0.3003466666666667 32.623828333333336 1135.2 4.6",0.300346667,32.62382833,1135.2,4.6,1,1,,,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,3,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"162a6ddd-8b3c-4a5d-8453-04ad04153878","2019-01-22T15:21:33",,1,9,"09_05_1111","2019-01-22","",901,"Kampala","Kampala 18"
"2019-01-22T14:40:00.000+03",,,,"",1,5,1112,1112,"","0.298535 32.62542166666666 1137.0 4.5",0.298535,32.62542167,1137,4.5,1,1,,,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,3,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"56398d2b-f8ef-4fef-acac-0f7d58dbc8c7","2019-01-22T15:21:41",,1,9,"09_05_1112","2019-01-22","",901,"Kampala","Kampala 18"
"2019-01-22T14:49:00.000+03",,,,"",1,5,1113,1113,"","0.2985083333333333 32.62575833333334 1131.4 4.4",0.298508333,32.62575833,1131.4,4.4,2,1,,,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,3,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"d9a7dfc2-b147-4a0d-b9d9-9c8f85f5834a","2019-01-22T15:21:44",,1,9,"09_05_1113","2019-01-22","",901,"Kampala","Kampala 18"
"2019-01-22T15:04:00.000+03",,,,"",1,5,1114,1114,"","0.29843 32.62673333333333 1126.1 4.9",0.29843,32.62673333,1126.1,4.9,2,1,,,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,4,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"d935f95b-2f2f-458e-8051-c0cdef0e2beb","2019-01-22T15:21:46",,1,9,"09_05_1114","2019-01-22","",901,"Kampala","Kampala 18"
"2019-01-22T15:09:00.000+03",,,,"",1,5,1115,1115,"","0.29843 32.627181666666665 1128.4 4.9",0.29843,32.62718167,1128.4,4.9,1,1,,,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,4,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"1c96ad42-5345-4506-880b-413f325b2b17","2019-01-22T15:21:48",,1,9,"09_05_1115","2019-01-22","",901,"Kampala","Kampala 18"
"2019-01-22T15:33:00.000+03",,,,"",1,5,1116,1116,"","0.298405 32.629333333333335 1140.8 4.8",0.298405,32.62933333,1140.8,4.8,1,1,,,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,3,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"71572af3-8a46-426a-8cd4-26963bd3231e","2019-01-22T15:21:51",,1,9,"09_05_1116","2019-01-22","",901,"Kampala","Kampala 18"
"2019-01-22T15:53:00.000+03",,,,"",1,5,1117,1117,"","0.298915 32.62459166666667 1119.1 4.9",0.298915,32.62459167,1119.1,4.9,1,1,,,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,2,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"cfa5e628-776b-4c9a-9760-b66225d41f56","2019-01-22T15:21:54",,1,9,"09_05_1117","2019-01-22","",901,"Kampala","Kampala 18"
"2019-01-22T15:59:00.000+03",,,,"",1,5,1118,1118,"","0.298935 32.62476 1114.2 5.0",0.298935,32.62476,1114.2,5,1,1,,,,,,"",,,,"",,,,,,,,,,"",,,,,"",,,,,,,,"",,,,,,3,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"09245314-5ca7-478d-9bbb-86d6be00b570","2019-01-22T15:21:56",,1,9,"09_05_1118","2019-01-22","",901,"Kampala","Kampala 18"
"2019-01-03T11:33:00.000+03",,,,"",3,2,1151,1151,"","0.35305333333333333 32.56233666666667 1153.5 2.3",0.353053333,32.56233667,1153.5,2.3,1,1,,,,,,"",,,,"",,,,,,,,,8,"",,2,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"aa1be53d-39d8-486f-b3fc-10b135cfae8a","2019-01-04T10:58:27",,1,9,"09_02_1151","2019-01-03","",903,"Kampala","Kampala 18"
"2019-01-03T11:36:00.000+03",,,,"",3,2,1152,1152,"","0.35305 32.562308333333334 1160.7 2.5",0.35305,32.56230833,1160.7,2.5,1,1,,,,,,"",,,,"",,,,,,,,,1,"",,1,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"86bce9e2-6904-4a38-aa9c-6aca4a96c920","2019-01-04T10:58:29",,1,9,"09_02_1152","2019-01-03","",903,"Kampala","Kampala 18"
"2019-01-03T11:41:00.000+03",,,,"",3,2,1153,1153,"","0.3531 32.562194999999996 1161.3 3.4",0.3531,32.562195,1161.3,3.4,1,1,,,,,,"",,,,"",,,,,,,,,8,"",,2,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"22dbc943-5137-4f6f-8a52-364d05a95ada","2019-01-04T10:58:32",,1,9,"09_02_1153","2019-01-03","",903,"Kampala","Kampala 18"
"2019-01-03T11:43:00.000+03",,,,"",3,2,1154,1154,"","0.35307333333333335 32.56225833333333 1160.4 3.0",0.353073333,32.56225833,1160.4,3,1,1,,,,,,"",,,,"",,,,,,,,,1,"",,1,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"34f3b0fa-939c-47e8-ba03-faf627df95f3","2019-01-04T10:58:35",,1,9,"09_02_1154","2019-01-03","",903,"Kampala","Kampala 18"
"2019-01-03T11:47:00.000+03",,,,"",3,2,1155,1155,"","0.35305333333333333 32.56226 1154.1 2.7",0.353053333,32.56226,1154.1,2.7,1,1,,,,,,"",,,,"",,,,,,,,,1,"",,1,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"d2cf2603-7b36-4c4c-b4f1-6ad4d4ad8a89","2019-01-04T10:58:37",,1,9,"09_02_1155","2019-01-03","",903,"Kampala","Kampala 18"
"2019-01-03T11:51:00.000+03",,,,"",3,2,1156,1156,"","0.3528783333333333 32.56214333333333 1168.2 2.2",0.352878333,32.56214333,1168.2,2.2,1,1,,,,,,"",,,,"",,,,,,,,,8,"",,2,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"c1c64b5c-5bc5-46c3-9556-69d7a118aabd","2019-01-04T10:58:44",,1,9,"09_02_1156","2019-01-03","",903,"Kampala","Kampala 18"
"2019-01-03T11:56:00.000+03",,,,"",3,2,1157,1157,"","0.3530183333333333 32.56221166666667 1180.6 2.3",0.353018333,32.56221167,1180.6,2.3,1,1,,,,,,"",,,,"",,,,,,,,,1,"",,1,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"d5df76a0-5155-4c0c-bfe3-114c1d689761","2019-01-04T10:58:50",,1,9,"09_02_1157","2019-01-03","",903,"Kampala","Kampala 18"
"2019-01-03T12:06:00.000+03",,,,"",3,2,1158,1158,"","0.35391999999999996 32.56026833333333 1167.0 1.9",0.35392,32.56026833,1167,1.9,1,1,,,,,,"",,,,"",,,,,,,,,1,"",,1,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"bc8dce6c-4eb5-40c9-a81a-5b9f6c98de60","2019-01-04T10:58:55",,1,9,"09_02_1158","2019-01-03","",903,"Kampala","Kampala 18"
"2019-01-03T12:10:00.000+03",,,,"",3,2,1159,1159,"","0.35392666666666667 32.560285 1162.5 1.9",0.353926667,32.560285,1162.5,1.9,1,1,,,,,,"",,,,"",,,,,,,,,8,"",,3,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"fb263c89-626a-447e-9f63-1244578c2f28","2019-01-04T10:59:02",,1,9,"09_02_1159","2019-01-03","",903,"Kampala","Kampala 18"
"2019-01-03T12:23:00.000+03",,,,"",3,2,1160,1160,"","0.35424833333333333 32.560188333333336 1174.0 3.9",0.354248333,32.56018833,1174,3.9,1,1,,,,,,"",,,,"",,,,,,,,,8,"",,2,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"64303689-69f6-40f6-8dda-2129d2861c8e","2019-01-04T10:59:11",,1,9,"09_02_1160","2019-01-03","",903,"Kampala","Kampala 18"
"2019-01-07T11:41:00.000+03",,,,"",2,2,1161,1161,"","0.3443083333333333 32.58662 1179.9 4.5",0.344308333,32.58662,1179.9,4.5,1,0,1,,,,,"",,,,"",,,,,,,,,8,"",,2,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"061d76df-50af-47d9-891b-762a35d7f2e0","2019-01-08T04:35:36",,1,9,"09_02_1161","2019-01-07","",902,"Kampala","Kampala 18"
"2019-01-07T12:03:00.000+03",,,,"",2,2,1162,1162,"","0.34471666666666667 32.58696 1178.8 4.8",0.344716667,32.58696,1178.8,4.8,1,0,1,,,,,"",,,,"",,,,,,,,,8,"",,2,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"5e440cbe-3c4d-4e1b-b042-9e5bd72a5905","2019-01-08T04:35:45",,1,9,"09_02_1162","2019-01-07","",902,"Kampala","Kampala 18"
"2019-01-07T12:33:00.000+03",,,,"",2,2,1163,1163,"","0.3452483333333333 32.58768333333333 1153.4 4.7",0.345248333,32.58768333,1153.4,4.7,1,0,1,,,,,"",,,,"",,,,,,,,,1,"",,1,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"8db2f871-abab-494a-97de-425add674842","2019-01-08T04:35:54",,1,9,"09_02_1163","2019-01-07","",902,"Kampala","Kampala 18"
"2019-01-07T12:26:00.000+03",,,,"",2,2,1164,1164,"","0.3451283333333333 32.58756666666667 1184.0 4.8",0.345128333,32.58756667,1184,4.8,1,0,1,,,,,"",,,,"",,,,,,,,,1,"",,1,,,"",,,,,,,,"",,,,,,,"",,,,,,"",,,,,,,,,,,,"",,,,"","Masaba Chris",1,,,"7be70ff6-6960-4140-82b7-8653541d2d4f","2019-01-08T04:35:52",,1,9,"09_02_1164","2019-01-07","",902,"Kampala","Kampala 18"
