"neighb_UID","sample_type","pop","10+","6-10","<5","Never","deployment_id","country","city","citylabel","neighborhood"
1001,"Surface Water","Children",0.0833333333333333,0,0.416666666666667,0.5,10,"USA","Atlanta","Atlanta 16","Peoplestown"
1101,"Surface Water","Children",,,,,11,"India","Vellore","Vellore 14","Old Town"
1102,"Surface Water","Children",,,,,11,"India","Vellore","Vellore 14","Chinna Allapuram"
1201,"Surface Water","Children",,,,,12,"Senegal","Dakar","Dakar 19","WakhinaneNimzatt"
1202,"Surface Water","Children",,,,,12,"Senegal","Dakar","Dakar 19","MedinaGounass"
1203,"Surface Water","Children",,,,,12,"Senegal","Dakar","Dakar 19","DTK"
1204,"Surface Water","Children",,,,,12,"Senegal","Dakar","Dakar 19","RufisqueEst"
1205,"Surface Water","Children",,,,,12,"Senegal","Dakar","Dakar 19","SicapLiberte"
1301,"Surface Water","Children",0.102222222222222,0.0444444444444444,0.128888888888889,0.724444444444444,13,"Zambia","Lusaka","Lusaka 19","Chawama"
1302,"Surface Water","Children",0.0376569037656904,0.0753138075313808,0.0376569037656904,0.849372384937239,13,"Zambia","Lusaka","Lusaka 19","Chazanga"
1303,"Surface Water","Children",0.0219298245614035,0.0350877192982456,0.0570175438596491,0.885964912280702,13,"Zambia","Lusaka","Lusaka 19","George"
101,"Floodwater","Children",0.714285714285714,0.142857142857143,0.114285714285714,0.0285714285714286,1,"Cambodia","Siem Reap","Siem Reap 16","Chong Kaosou"
102,"Floodwater","Children",0.106382978723404,0.404255319148936,0.382978723404255,0.106382978723404,1,"Cambodia","Siem Reap","Siem Reap 16","Kumruthemey (informal)"
103,"Floodwater","Children",0.428571428571429,0.0952380952380952,0.261904761904762,0.214285714285714,1,"Cambodia","Siem Reap","Siem Reap 16","Kumruthemey (formal)"
104,"Floodwater","Children",0.0481927710843374,0.108433734939759,0.734939759036145,0.108433734939759,1,"Cambodia","Siem Reap","Siem Reap 16","Steung Thumey"
105,"Floodwater","Children",0.722222222222222,0.166666666666667,0.0972222222222222,0.0138888888888889,1,"Cambodia","Siem Reap","Siem Reap 16","Veal/ Trapangses"
201,"Floodwater","Children",0.530172413793103,0.193965517241379,0.176724137931034,0.0991379310344828,2,"Bangladesh","Dhaka","Dhaka 17","Kalshi"
202,"Floodwater","Children",0.550239234449761,0.0956937799043062,0.30622009569378,0.0478468899521531,2,"Bangladesh","Dhaka","Dhaka 17","Badda"
203,"Floodwater","Children",0.582417582417582,0.21978021978022,0.120879120879121,0.0769230769230769,2,"Bangladesh","Dhaka","Dhaka 17","Gabtoli"
204,"Floodwater","Children",0.376344086021505,0.139784946236559,0.344086021505376,0.139784946236559,2,"Bangladesh","Dhaka","Dhaka 17","Uttarkhan"
205,"Floodwater","Children",0,0.0263157894736842,0.171052631578947,0.802631578947368,2,"Bangladesh","Dhaka","Dhaka 17","Gulshan"
206,"Floodwater","Children",0.535211267605634,0.0774647887323944,0.183098591549296,0.204225352112676,2,"Bangladesh","Dhaka","Dhaka 17","Kamalapur"
207,"Floodwater","Children",0.650943396226415,0.141509433962264,0.165094339622642,0.0424528301886792,2,"Bangladesh","Dhaka","Dhaka 17","Shampur"
208,"Floodwater","Children",0.434146341463415,0.160975609756098,0.234146341463415,0.170731707317073,2,"Bangladesh","Dhaka","Dhaka 17","Hazaribagh"
209,"Floodwater","Children",0.166666666666667,0.285714285714286,0.345238095238095,0.202380952380952,2,"Bangladesh","Dhaka","Dhaka 17","Motijhil"
210,"Floodwater","Children",0.0458715596330275,0.0458715596330275,0.275229357798165,0.63302752293578,2,"Bangladesh","Dhaka","Dhaka 17","Dhanmondi"
301,"Floodwater","Children",0.329787234042553,0.106382978723404,0.23936170212766,0.324468085106383,3,"Ghana","Accra","Accra 16","Shiabu"
302,"Floodwater","Children",0.141129032258065,0.137096774193548,0.334677419354839,0.387096774193548,3,"Ghana","Accra","Accra 16","Chorkor"
303,"Floodwater","Children",0.101351351351351,0.175675675675676,0.236486486486486,0.486486486486487,3,"Ghana","Accra","Accra 16","Kokomlemle"
304,"Floodwater","Children",0.130769230769231,0.192307692307692,0.215384615384615,0.461538461538462,3,"Ghana","Accra","Accra 16","Ringway"
305,"Floodwater","Children",0.182291666666667,0.166666666666667,0.276041666666667,0.375,3,"Ghana","Accra","Accra 16","Adabraka"
401,"Floodwater","Children",0.694063926940639,0.146118721461187,0.114155251141553,0.045662100456621,4,"Zambia","Lusaka","Lusaka 18","Kanyama"
501,"Floodwater","Children",0.483333333333333,0.216666666666667,0.233333333333333,0.0666666666666667,5,"Mozambique","Maputo","Maputo 15","Intervention"
502,"Floodwater","Children",0.542857142857143,0.142857142857143,0.2,0.114285714285714,5,"Mozambique","Maputo","Maputo 15","Control"
601,"Floodwater","Children",0.189320388349515,0.12621359223301,0.20873786407767,0.475728155339806,6,"Ghana","Accra","Accra 18","Mataheko"
602,"Floodwater","Children",0.325581395348837,0.0930232558139535,0.274418604651163,0.306976744186047,6,"Ghana","Accra","Accra 18","Osu Alata"
701,"Floodwater","Children",0.297752808988764,0.196629213483146,0.264044943820225,0.241573033707865,7,"Ghana","Kumasi","Kumasi 18","FanteNewTown"
702,"Floodwater","Children",0.294685990338164,0.178743961352657,0.188405797101449,0.338164251207729,7,"Ghana","Kumasi","Kumasi 18","MoshieZongo"
703,"Floodwater","Children",0.325358851674641,0.23444976076555,0.277511961722488,0.162679425837321,7,"Ghana","Kumasi","Kumasi 18","Dakodwom"
704,"Floodwater","Children",0.25,0.204545454545455,0.268181818181818,0.277272727272727,7,"Ghana","Kumasi","Kumasi 18","Ahodwo"
801,"Floodwater","Children",0.666666666666667,0.175438596491228,0.140350877192982,0.0175438596491228,8,"Mozambique","Maputo","Maputo 16","Intervention"
802,"Floodwater","Children",0.542857142857143,0.228571428571429,0.2,0.0285714285714286,8,"Mozambique","Maputo","Maputo 16","Control"
901,"Floodwater","Children",0.251497005988024,0.155688622754491,0.239520958083832,0.353293413173653,9,"Uganda","Kampala","Kampala 18","Makindye"
902,"Floodwater","Children",0.0704225352112676,0.154929577464789,0.380281690140845,0.394366197183099,9,"Uganda","Kampala","Kampala 18","Central"
903,"Floodwater","Children",0.463768115942029,0.144927536231884,0.297101449275362,0.0942028985507246,9,"Uganda","Kampala","Kampala 18","Kawempe"
904,"Floodwater","Children",0.089171974522293,0.0764331210191083,0.32484076433121,0.509554140127389,9,"Uganda","Kampala","Kampala 18","Rubaga"
905,"Floodwater","Children",0.0714285714285714,0.305194805194805,0.246753246753247,0.376623376623377,9,"Uganda","Kampala","Kampala 18","Nakawa"
1001,"Floodwater","Children",0,0.0625,0.6875,0.25,10,"USA","Atlanta","Atlanta 16","Peoplestown"
1101,"Floodwater","Children",0.17741935483871,0.118279569892473,0.473118279569892,0.231182795698925,11,"India","Vellore","Vellore 14","Old Town"
1102,"Floodwater","Children",0.196629213483146,0.123595505617978,0.342696629213483,0.337078651685393,11,"India","Vellore","Vellore 14","Chinna Allapuram"
1201,"Floodwater","Children",0.50251256281407,0.110552763819095,0.251256281407035,0.135678391959799,12,"Senegal","Dakar","Dakar 19","WakhinaneNimzatt"
1202,"Floodwater","Children",0.428571428571429,0.137931034482759,0.280788177339901,0.152709359605911,12,"Senegal","Dakar","Dakar 19","MedinaGounass"
1203,"Floodwater","Children",0.454081632653061,0.183673469387755,0.26530612244898,0.0969387755102041,12,"Senegal","Dakar","Dakar 19","DTK"
1204,"Floodwater","Children",0.512315270935961,0.103448275862069,0.221674876847291,0.16256157635468,12,"Senegal","Dakar","Dakar 19","RufisqueEst"
1205,"Floodwater","Children",0.0552486187845304,0.0386740331491713,0.18232044198895,0.723756906077348,12,"Senegal","Dakar","Dakar 19","SicapLiberte"
1301,"Floodwater","Children",0.558558558558559,0.162162162162162,0.153153153153153,0.126126126126126,13,"Zambia","Lusaka","Lusaka 19","Chawama"
1302,"Floodwater","Children",0.239819004524887,0.208144796380091,0.30316742081448,0.248868778280543,13,"Zambia","Lusaka","Lusaka 19","Chazanga"
1303,"Floodwater","Children",0.388127853881279,0.178082191780822,0.214611872146119,0.219178082191781,13,"Zambia","Lusaka","Lusaka 19","George"
101,"Public Latrine","Children",,,,,1,"Cambodia","Siem Reap","Siem Reap 16","Chong Kaosou"
102,"Public Latrine","Children",,,,,1,"Cambodia","Siem Reap","Siem Reap 16","Kumruthemey (informal)"
103,"Public Latrine","Children",,,,,1,"Cambodia","Siem Reap","Siem Reap 16","Kumruthemey (formal)"
104,"Public Latrine","Children",,,,,1,"Cambodia","Siem Reap","Siem Reap 16","Steung Thumey"
105,"Public Latrine","Children",,,,,1,"Cambodia","Siem Reap","Siem Reap 16","Veal/ Trapangses"
201,"Public Latrine","Children",0.510917030567686,0.209606986899563,0.148471615720524,0.131004366812227,2,"Bangladesh","Dhaka","Dhaka 17","Kalshi"
202,"Public Latrine","Children",0.552380952380952,0.180952380952381,0.114285714285714,0.152380952380952,2,"Bangladesh","Dhaka","Dhaka 17","Badda"
203,"Public Latrine","Children",0.615819209039548,0.299435028248588,0.0677966101694915,0.0169491525423729,2,"Bangladesh","Dhaka","Dhaka 17","Gabtoli"
204,"Public Latrine","Children",0.157303370786517,0.0674157303370786,0.168539325842697,0.606741573033708,2,"Bangladesh","Dhaka","Dhaka 17","Uttarkhan"
205,"Public Latrine","Children",0.306666666666667,0.28,0.16,0.253333333333333,2,"Bangladesh","Dhaka","Dhaka 17","Gulshan"
206,"Public Latrine","Children",0.65625,0.151785714285714,0.00892857142857143,0.183035714285714,2,"Bangladesh","Dhaka","Dhaka 17","Kamalapur"
207,"Public Latrine","Children",0.646788990825688,0.169724770642202,0.0779816513761468,0.105504587155963,2,"Bangladesh","Dhaka","Dhaka 17","Shampur"
208,"Public Latrine","Children",0.441860465116279,0.223255813953488,0.153488372093023,0.181395348837209,2,"Bangladesh","Dhaka","Dhaka 17","Hazaribagh"
209,"Public Latrine","Children",0.209876543209877,0.172839506172839,0.0617283950617284,0.555555555555556,2,"Bangladesh","Dhaka","Dhaka 17","Motijhil"
210,"Public Latrine","Children",0.0720720720720721,0.234234234234234,0.18018018018018,0.513513513513513,2,"Bangladesh","Dhaka","Dhaka 17","Dhanmondi"
301,"Public Latrine","Children",0.463541666666667,0.197916666666667,0.182291666666667,0.15625,3,"Ghana","Accra","Accra 16","Shiabu"
302,"Public Latrine","Children",0.396825396825397,0.154761904761905,0.23015873015873,0.218253968253968,3,"Ghana","Accra","Accra 16","Chorkor"
303,"Public Latrine","Children",0.256944444444444,0.173611111111111,0.305555555555556,0.263888888888889,3,"Ghana","Accra","Accra 16","Kokomlemle"
304,"Public Latrine","Children",0.184615384615385,0.246153846153846,0.269230769230769,0.3,3,"Ghana","Accra","Accra 16","Ringway"
305,"Public Latrine","Children",0.363636363636364,0.224598930481283,0.165775401069519,0.245989304812834,3,"Ghana","Accra","Accra 16","Adabraka"
401,"Public Latrine","Children",0.251207729468599,0.265700483091787,0.309178743961353,0.173913043478261,4,"Zambia","Lusaka","Lusaka 18","Kanyama"
501,"Public Latrine","Children",0.206896551724138,0.413793103448276,0.310344827586207,0.0689655172413793,5,"Mozambique","Maputo","Maputo 15","Intervention"
502,"Public Latrine","Children",0.205882352941176,0.588235294117647,0.176470588235294,0.0294117647058824,5,"Mozambique","Maputo","Maputo 15","Control"
601,"Public Latrine","Children",0.241206030150754,0.180904522613065,0.0653266331658292,0.512562814070352,6,"Ghana","Accra","Accra 18","Mataheko"
602,"Public Latrine","Children",0.599078341013825,0.115207373271889,0.0276497695852535,0.258064516129032,6,"Ghana","Accra","Accra 18","Osu Alata"
701,"Public Latrine","Children",0.575221238938053,0.154867256637168,0.0707964601769911,0.199115044247788,7,"Ghana","Kumasi","Kumasi 18","FanteNewTown"
702,"Public Latrine","Children",0.530973451327434,0.207964601769911,0.132743362831858,0.128318584070796,7,"Ghana","Kumasi","Kumasi 18","MoshieZongo"
703,"Public Latrine","Children",0.606837606837607,0.273504273504274,0.0811965811965812,0.0384615384615385,7,"Ghana","Kumasi","Kumasi 18","Dakodwom"
704,"Public Latrine","Children",0.402912621359223,0.228155339805825,0.0631067961165049,0.305825242718447,7,"Ghana","Kumasi","Kumasi 18","Ahodwo"
801,"Public Latrine","Children",,,,,8,"Mozambique","Maputo","Maputo 16","Intervention"
802,"Public Latrine","Children",,,,,8,"Mozambique","Maputo","Maputo 16","Control"
901,"Public Latrine","Children",0.547058823529412,0.135294117647059,0.0470588235294118,0.270588235294118,9,"Uganda","Kampala","Kampala 18","Makindye"
902,"Public Latrine","Children",0.25531914893617,0.198581560283688,0.113475177304965,0.432624113475177,9,"Uganda","Kampala","Kampala 18","Central"
903,"Public Latrine","Children",0.325581395348837,0.116279069767442,0.062015503875969,0.496124031007752,9,"Uganda","Kampala","Kampala 18","Kawempe"
904,"Public Latrine","Children",0.380281690140845,0.161971830985915,0.0845070422535211,0.373239436619718,9,"Uganda","Kampala","Kampala 18","Rubaga"
905,"Public Latrine","Children",0.2,0.186206896551724,0.144827586206897,0.468965517241379,9,"Uganda","Kampala","Kampala 18","Nakawa"
1001,"Public Latrine","Children",0.266666666666667,0.2,0.466666666666667,0.0666666666666667,10,"USA","Atlanta","Atlanta 16","Peoplestown"
1101,"Public Latrine","Children",0.191709844559585,0.134715025906736,0.227979274611399,0.44559585492228,11,"India","Vellore","Vellore 14","Old Town"
1102,"Public Latrine","Children",0.142857142857143,0.0685714285714286,0.388571428571429,0.4,11,"India","Vellore","Vellore 14","Chinna Allapuram"
1201,"Public Latrine","Children",,,,,12,"Senegal","Dakar","Dakar 19","WakhinaneNimzatt"
1202,"Public Latrine","Children",,,,,12,"Senegal","Dakar","Dakar 19","MedinaGounass"
1203,"Public Latrine","Children",,,,,12,"Senegal","Dakar","Dakar 19","DTK"
1204,"Public Latrine","Children",,,,,12,"Senegal","Dakar","Dakar 19","RufisqueEst"
1205,"Public Latrine","Children",,,,,12,"Senegal","Dakar","Dakar 19","SicapLiberte"
1301,"Public Latrine","Children",0.63963963963964,0.175675675675676,0.0630630630630631,0.121621621621622,13,"Zambia","Lusaka","Lusaka 19","Chawama"
1302,"Public Latrine","Children",0.403361344537815,0.256302521008403,0.184873949579832,0.15546218487395,13,"Zambia","Lusaka","Lusaka 19","Chazanga"
1303,"Public Latrine","Children",0.621276595744681,0.208510638297872,0.0893617021276596,0.0808510638297872,13,"Zambia","Lusaka","Lusaka 19","George"
101,"Bathing Water","Children",,,,,1,"Cambodia","Siem Reap","Siem Reap 16","Chong Kaosou"
102,"Bathing Water","Children",,,,,1,"Cambodia","Siem Reap","Siem Reap 16","Kumruthemey (informal)"
103,"Bathing Water","Children",,,,,1,"Cambodia","Siem Reap","Siem Reap 16","Kumruthemey (formal)"
104,"Bathing Water","Children",,,,,1,"Cambodia","Siem Reap","Siem Reap 16","Steung Thumey"
105,"Bathing Water","Children",,,,,1,"Cambodia","Siem Reap","Siem Reap 16","Veal/ Trapangses"
201,"Bathing Water","Children",0.389380530973451,0.517699115044248,0.0707964601769911,0.0221238938053097,2,"Bangladesh","Dhaka","Dhaka 17","Kalshi"
202,"Bathing Water","Children",0.361904761904762,0.485714285714286,0.152380952380952,0,2,"Bangladesh","Dhaka","Dhaka 17","Badda"
203,"Bathing Water","Children",0.543010752688172,0.397849462365591,0.0537634408602151,0.00537634408602151,2,"Bangladesh","Dhaka","Dhaka 17","Gabtoli"
204,"Bathing Water","Children",0.223404255319149,0.606382978723404,0.138297872340426,0.0319148936170213,2,"Bangladesh","Dhaka","Dhaka 17","Uttarkhan"
205,"Bathing Water","Children",0.012987012987013,0.87012987012987,0.116883116883117,0,2,"Bangladesh","Dhaka","Dhaka 17","Gulshan"
206,"Bathing Water","Children",0.535398230088496,0.446902654867257,0.0176991150442478,0,2,"Bangladesh","Dhaka","Dhaka 17","Kamalapur"
207,"Bathing Water","Children",0.593607305936073,0.351598173515982,0.0547945205479452,0,2,"Bangladesh","Dhaka","Dhaka 17","Shampur"
208,"Bathing Water","Children",0.195121951219512,0.614634146341463,0.175609756097561,0.0146341463414634,2,"Bangladesh","Dhaka","Dhaka 17","Hazaribagh"
209,"Bathing Water","Children",0.28735632183908,0.540229885057471,0.172413793103448,0,2,"Bangladesh","Dhaka","Dhaka 17","Motijhil"
210,"Bathing Water","Children",0.0458715596330275,0.825688073394495,0.110091743119266,0.018348623853211,2,"Bangladesh","Dhaka","Dhaka 17","Dhanmondi"
301,"Bathing Water","Children",,,,,3,"Ghana","Accra","Accra 16","Shiabu"
302,"Bathing Water","Children",,,,,3,"Ghana","Accra","Accra 16","Chorkor"
303,"Bathing Water","Children",,,,,3,"Ghana","Accra","Accra 16","Kokomlemle"
304,"Bathing Water","Children",,,,,3,"Ghana","Accra","Accra 16","Ringway"
305,"Bathing Water","Children",,,,,3,"Ghana","Accra","Accra 16","Adabraka"
401,"Bathing Water","Children",0.295454545454545,0.613636363636364,0.0818181818181818,0.00909090909090909,4,"Zambia","Lusaka","Lusaka 18","Kanyama"
501,"Bathing Water","Children",,,,,5,"Mozambique","Maputo","Maputo 15","Intervention"
502,"Bathing Water","Children",,,,,5,"Mozambique","Maputo","Maputo 15","Control"
601,"Bathing Water","Children",0.779816513761468,0.178899082568807,0.0321100917431193,0.00917431192660551,6,"Ghana","Accra","Accra 18","Mataheko"
602,"Bathing Water","Children",0.844036697247706,0.123853211009174,0.0321100917431193,0,6,"Ghana","Accra","Accra 18","Osu Alata"
701,"Bathing Water","Children",0.857142857142857,0.134453781512605,0.00840336134453781,0,7,"Ghana","Kumasi","Kumasi 18","FanteNewTown"
702,"Bathing Water","Children",0.811715481171548,0.179916317991632,0.00836820083682008,0,7,"Ghana","Kumasi","Kumasi 18","MoshieZongo"
703,"Bathing Water","Children",0.840336134453782,0.147058823529412,0.0126050420168067,0,7,"Ghana","Kumasi","Kumasi 18","Dakodwom"
704,"Bathing Water","Children",0.861924686192469,0.133891213389121,0.00418410041841004,0,7,"Ghana","Kumasi","Kumasi 18","Ahodwo"
801,"Bathing Water","Children",,,,,8,"Mozambique","Maputo","Maputo 16","Intervention"
802,"Bathing Water","Children",,,,,8,"Mozambique","Maputo","Maputo 16","Control"
901,"Bathing Water","Children",0.613636363636364,0.369318181818182,0.0170454545454545,0,9,"Uganda","Kampala","Kampala 18","Makindye"
902,"Bathing Water","Children",0.694444444444444,0.305555555555556,0,0,9,"Uganda","Kampala","Kampala 18","Central"
903,"Bathing Water","Children",0.455882352941176,0.529411764705882,0.0147058823529412,0,9,"Uganda","Kampala","Kampala 18","Kawempe"
904,"Bathing Water","Children",0.700636942675159,0.280254777070064,0.0127388535031847,0.00636942675159236,9,"Uganda","Kampala","Kampala 18","Rubaga"
905,"Bathing Water","Children",0.619354838709677,0.335483870967742,0.0451612903225806,0,9,"Uganda","Kampala","Kampala 18","Nakawa"
1001,"Bathing Water","Children",,,,,10,"USA","Atlanta","Atlanta 16","Peoplestown"
1101,"Bathing Water","Children",,,,,11,"India","Vellore","Vellore 14","Old Town"
1102,"Bathing Water","Children",,,,,11,"India","Vellore","Vellore 14","Chinna Allapuram"
1201,"Bathing Water","Children",0.676056338028169,0.192488262910798,0.131455399061033,0,12,"Senegal","Dakar","Dakar 19","WakhinaneNimzatt"
1202,"Bathing Water","Children",0.641860465116279,0.204651162790698,0.13953488372093,0.013953488372093,12,"Senegal","Dakar","Dakar 19","MedinaGounass"
1203,"Bathing Water","Children",0.613953488372093,0.232558139534884,0.148837209302326,0.00465116279069767,12,"Senegal","Dakar","Dakar 19","DTK"
1204,"Bathing Water","Children",0.582938388625592,0.246445497630332,0.165876777251185,0.004739336492891,12,"Senegal","Dakar","Dakar 19","RufisqueEst"
1205,"Bathing Water","Children",0.721698113207547,0.132075471698113,0.132075471698113,0.0141509433962264,12,"Senegal","Dakar","Dakar 19","SicapLiberte"
1301,"Bathing Water","Children",0.439130434782609,0.482608695652174,0.0521739130434783,0.0260869565217391,13,"Zambia","Lusaka","Lusaka 19","Chawama"
1302,"Bathing Water","Children",0.375494071146245,0.478260869565217,0.146245059288538,0,13,"Zambia","Lusaka","Lusaka 19","Chazanga"
1303,"Bathing Water","Children",0.351694915254237,0.525423728813559,0.0847457627118644,0.038135593220339,13,"Zambia","Lusaka","Lusaka 19","George"
101,"Street Food","Children",,,,,1,"Cambodia","Siem Reap","Siem Reap 16","Chong Kaosou"
102,"Street Food","Children",,,,,1,"Cambodia","Siem Reap","Siem Reap 16","Kumruthemey (informal)"
103,"Street Food","Children",,,,,1,"Cambodia","Siem Reap","Siem Reap 16","Kumruthemey (formal)"
104,"Street Food","Children",,,,,1,"Cambodia","Siem Reap","Siem Reap 16","Steung Thumey"
105,"Street Food","Children",,,,,1,"Cambodia","Siem Reap","Siem Reap 16","Veal/ Trapangses"
201,"Street Food","Children",0.350649350649351,0.294372294372294,0.294372294372294,0.0606060606060606,2,"Bangladesh","Dhaka","Dhaka 17","Kalshi"
202,"Street Food","Children",0.242857142857143,0.266666666666667,0.4,0.0904761904761905,2,"Bangladesh","Dhaka","Dhaka 17","Badda"
203,"Street Food","Children",0.434065934065934,0.291208791208791,0.21978021978022,0.0549450549450549,2,"Bangladesh","Dhaka","Dhaka 17","Gabtoli"
204,"Street Food","Children",0.340659340659341,0.0879120879120879,0.428571428571429,0.142857142857143,2,"Bangladesh","Dhaka","Dhaka 17","Uttarkhan"
205,"Street Food","Children",0,0.0779220779220779,0.597402597402597,0.324675324675325,2,"Bangladesh","Dhaka","Dhaka 17","Gulshan"
206,"Street Food","Children",0.385650224215247,0.233183856502242,0.291479820627803,0.0896860986547085,2,"Bangladesh","Dhaka","Dhaka 17","Kamalapur"
207,"Street Food","Children",0.559090909090909,0.290909090909091,0.113636363636364,0.0363636363636364,2,"Bangladesh","Dhaka","Dhaka 17","Shampur"
208,"Street Food","Children",0.296116504854369,0.218446601941748,0.320388349514563,0.16504854368932,2,"Bangladesh","Dhaka","Dhaka 17","Hazaribagh"
209,"Street Food","Children",0.517647058823529,0.0941176470588235,0.270588235294118,0.117647058823529,2,"Bangladesh","Dhaka","Dhaka 17","Motijhil"
210,"Street Food","Children",0.0471698113207547,0.0943396226415094,0.594339622641509,0.264150943396226,2,"Bangladesh","Dhaka","Dhaka 17","Dhanmondi"
301,"Street Food","Children",,,,,3,"Ghana","Accra","Accra 16","Shiabu"
302,"Street Food","Children",,,,,3,"Ghana","Accra","Accra 16","Chorkor"
303,"Street Food","Children",,,,,3,"Ghana","Accra","Accra 16","Kokomlemle"
304,"Street Food","Children",,,,,3,"Ghana","Accra","Accra 16","Ringway"
305,"Street Food","Children",,,,,3,"Ghana","Accra","Accra 16","Adabraka"
401,"Street Food","Children",0.166666666666667,0.151960784313725,0.299019607843137,0.382352941176471,4,"Zambia","Lusaka","Lusaka 18","Kanyama"
501,"Street Food","Children",,,,,5,"Mozambique","Maputo","Maputo 15","Intervention"
502,"Street Food","Children",,,,,5,"Mozambique","Maputo","Maputo 15","Control"
601,"Street Food","Children",0.32093023255814,0.213953488372093,0.33953488372093,0.125581395348837,6,"Ghana","Accra","Accra 18","Mataheko"
602,"Street Food","Children",0.344036697247706,0.174311926605505,0.348623853211009,0.13302752293578,6,"Ghana","Accra","Accra 18","Osu Alata"
701,"Street Food","Children",0.728813559322034,0.135593220338983,0.127118644067797,0.00847457627118644,7,"Ghana","Kumasi","Kumasi 18","FanteNewTown"
702,"Street Food","Children",0.756410256410256,0.175213675213675,0.0427350427350427,0.0256410256410256,7,"Ghana","Kumasi","Kumasi 18","MoshieZongo"
703,"Street Food","Children",0.567796610169492,0.288135593220339,0.13135593220339,0.0127118644067797,7,"Ghana","Kumasi","Kumasi 18","Dakodwom"
704,"Street Food","Children",0.565957446808511,0.2,0.170212765957447,0.0638297872340425,7,"Ghana","Kumasi","Kumasi 18","Ahodwo"
801,"Street Food","Children",,,,,8,"Mozambique","Maputo","Maputo 16","Intervention"
802,"Street Food","Children",,,,,8,"Mozambique","Maputo","Maputo 16","Control"
901,"Street Food","Children",0.28735632183908,0.442528735632184,0.195402298850575,0.0747126436781609,9,"Uganda","Kampala","Kampala 18","Makindye"
902,"Street Food","Children",0.300699300699301,0.391608391608392,0.20979020979021,0.0979020979020979,9,"Uganda","Kampala","Kampala 18","Central"
903,"Street Food","Children",0.481203007518797,0.225563909774436,0.180451127819549,0.112781954887218,9,"Uganda","Kampala","Kampala 18","Kawempe"
904,"Street Food","Children",0.391025641025641,0.33974358974359,0.211538461538462,0.0576923076923077,9,"Uganda","Kampala","Kampala 18","Rubaga"
905,"Street Food","Children",0.396103896103896,0.383116883116883,0.168831168831169,0.051948051948052,9,"Uganda","Kampala","Kampala 18","Nakawa"
1001,"Street Food","Children",,,,,10,"USA","Atlanta","Atlanta 16","Peoplestown"
1101,"Street Food","Children",,,,,11,"India","Vellore","Vellore 14","Old Town"
1102,"Street Food","Children",,,,,11,"India","Vellore","Vellore 14","Chinna Allapuram"
1201,"Street Food","Children",0.542056074766355,0.200934579439252,0.233644859813084,0.0233644859813084,12,"Senegal","Dakar","Dakar 19","WakhinaneNimzatt"
1202,"Street Food","Children",0.52132701421801,0.213270142180095,0.156398104265403,0.109004739336493,12,"Senegal","Dakar","Dakar 19","MedinaGounass"
1203,"Street Food","Children",0.502415458937198,0.21256038647343,0.207729468599034,0.0772946859903382,12,"Senegal","Dakar","Dakar 19","DTK"
1204,"Street Food","Children",0.416243654822335,0.192893401015228,0.258883248730964,0.131979695431472,12,"Senegal","Dakar","Dakar 19","RufisqueEst"
1205,"Street Food","Children",0.151219512195122,0.146341463414634,0.346341463414634,0.35609756097561,12,"Senegal","Dakar","Dakar 19","SicapLiberte"
1301,"Street Food","Children",0.410628019323671,0.183574879227053,0.198067632850242,0.207729468599034,13,"Zambia","Lusaka","Lusaka 19","Chawama"
1302,"Street Food","Children",0.170854271356784,0.165829145728643,0.326633165829146,0.336683417085427,13,"Zambia","Lusaka","Lusaka 19","Chazanga"
1303,"Street Food","Children",0.298076923076923,0.230769230769231,0.3125,0.158653846153846,13,"Zambia","Lusaka","Lusaka 19","George"
