"UID","dply_num","lab_date","sample_type","col_sample_type_alt","sampleid","mf","neighborhood","neighb_UID","lab_1_ecoli","lab_2_ecoli","lab_3_ecoli","ec_dil1","ec_dil2","ec_dil3","ec_ecnt1","ec_ecnt2","ec_ecnt3","count1","count2","dil1","dil2","ec_conc"
"05_09_1010",5,"2015-03-10",9,"","1010",TRUE,"1",501,0,0,,1,0.1,,0,0,,0,0,1,0.1,50
"05_09_1011",5,"2015-03-10",9,"","1011",TRUE,"1",501,0,0,,1,0.1,,0,0,,0,0,1,0.1,50
"05_09_1012",5,"2015-03-25",9,"","1012",TRUE,"1",501,134,73,,100,10,,134,73,,134,73,100,10,432
"05_09_1013",5,"2015-03-25",9,"","1013",TRUE,"1",501,0,0,,100,10,,0,0,,0,0,100,10,0.5
"05_09_1014",5,"2015-05-12",9,"","1014",TRUE,"1",501,0,0,,100,10,,0,0,,0,0,100,10,0.5
"05_09_1015",5,"2015-03-11",9,"","1015",TRUE,"2",502,0,0,,1,0.1,,0,0,,0,0,1,0.1,50
"05_09_1016",5,"2015-03-12",9,"","1016",TRUE,"2",502,75,0,,1,0.1,,75,0,,75,0,1,0.1,7500
"05_09_1017",5,"2015-03-13",9,"","1017",TRUE,"2",502,0,0,,100,10,,0,0,,0,0,100,10,0.5
"05_09_1018",5,"2015-03-11",9,"","1018",TRUE,"2",502,0,0,,1,0.1,,0,0,,0,0,1,0.1,50
"05_09_1019",5,"2015-03-18",9,"","1019",TRUE,"2",502,6,40,,10,100,,6,40,,40,6,100,10,40
"05_09_1020",5,"2015-03-24",9,"","1020",TRUE,"2",502,999,999,,10,100,,999,999,,999,999,100,10,2000
"05_09_1021",5,"2015-03-13",9,"","1021",TRUE,"2",502,46,15,,100,10,,46,15,,46,15,100,10,98
"05_09_1022",5,"2015-03-18",9,"","1022",TRUE,"2",502,34,6,,100,10,,34,6,,34,6,100,10,34
"05_09_1023",5,"2015-03-12",9,"","1023",TRUE,"2",502,0,0,,1,0.1,,0,0,,0,0,1,0.1,50
"05_09_1024",5,"2015-03-24",9,"","1024",TRUE,"2",502,27,14,,100,10,,27,14,,27,14,100,10,83.5
"06_01_4001",6,"2018-10-03",1,"","4001",TRUE,"1",601,0,0,,0.001,1e-04,,0,0,,0,0,0.001,1e-04,50000
"06_01_4002",6,"2018-10-03",1,"","4002",TRUE,"1",601,4,1,,0.001,1e-04,,4,1,,4,1,0.001,1e-04,7e+05
"06_01_4003",6,"2018-10-03",1,"","4003",TRUE,"1",601,1,0,,0.001,1e-04,,1,0,,1,0,0.001,1e-04,1e+05
"06_01_4004",6,"2018-10-03",1,"","4004",TRUE,"1",601,43,4,,0.001,1e-04,,43,4,,43,4,0.001,1e-04,4300000
"06_01_4005",6,"2018-10-03",1,"","4005",TRUE,"1",601,18,0,,0.001,1e-04,,18,0,,18,0,0.001,1e-04,1800000
"06_01_4006",6,"2018-10-04",1,"","4006",TRUE,"1",601,999,20,,0.001,1e-04,,999,20,,999,20,0.001,1e-04,2e+07
"06_01_4007",6,"2018-10-04",1,"","4007",TRUE,"1",601,0,0,,0.001,1e-04,,0,0,,0,0,0.001,1e-04,50000
"06_01_4008",6,"2018-10-04",1,"","4008",TRUE,"1",601,50,5,,0.001,1e-04,,50,5,,50,5,0.001,1e-04,5e+06
"06_01_4009",6,"2018-10-04",1,"","4009",TRUE,"1",601,11,0,,0.001,1e-04,,11,0,,11,0,0.001,1e-04,1100000
"06_01_4010",6,"2018-10-04",1,"","4010",TRUE,"1",601,89,8,,0.001,1e-04,,89,8,,89,8,0.001,1e-04,8900000
"06_01_4101",6,"2018-10-10",1,"","4101",TRUE,"2",602,999,20,,0.001,1e-04,,999,20,,999,20,0.001,1e-04,2e+07
"06_01_4102",6,"2018-10-10",1,"","4102",TRUE,"2",602,145,10,,0.001,1e-04,,145,10,,145,10,0.001,1e-04,12250000
"06_01_4103",6,"2018-10-10",1,"","4103",TRUE,"2",602,999,50,,0.001,1e-04,,999,50,,999,50,0.001,1e-04,5e+07
"06_01_4104",6,"2018-10-10",1,"","4104",TRUE,"2",602,116,11,,0.001,1e-04,,116,11,,116,11,0.001,1e-04,11300000
"06_01_4105",6,"2018-10-10",1,"","4105",TRUE,"2",602,53,7,,0.001,1e-04,,53,7,,53,7,0.001,1e-04,5300000
"06_01_4106",6,"2018-10-11",1,"","4106",TRUE,"2",602,14,2,,0.001,1e-04,,14,2,,14,2,0.001,1e-04,1400000
"06_01_4107",6,"2018-10-11",1,"","4107",TRUE,"2",602,999,47,,0.001,1e-04,,999,47,,999,47,0.001,1e-04,4.7e+07
"06_01_4108",6,"2018-10-11",1,"","4108",TRUE,"2",602,0,0,,0.001,1e-04,,0,0,,0,0,0.001,1e-04,50000
"06_01_4109",6,"2018-10-11",1,"","4109",TRUE,"2",602,154,14,,0.001,1e-04,,154,14,,154,14,0.001,1e-04,14700000
"06_01_4110",6,"2018-10-11",1,"","4110",TRUE,"2",602,22,2,,0.001,1e-04,,22,2,,22,2,0.001,1e-04,2200000
"06_01_4111",6,"2018-10-17",1,"","4111",TRUE,"2",602,7,0,,0.01,1e-04,,7,0,,7,0,0.01,1e-04,70000
"06_10_5001",6,"2018-10-03",10,"","5001",TRUE,"1",601,0,0,0,10,1,0.1,0,0,0,0,0,10,1,193.62
"06_10_5002",6,"2018-10-03",10,"","5002",TRUE,"1",601,999,31,0,10,1,0.1,999,31,0,999,31,10,1,55307.1
"06_10_5003",6,"2018-10-03",10,"","5003",TRUE,"1",601,0,0,0,10,1,0.1,0,0,0,0,0,10,1,193.62
"06_10_5004",6,"2018-10-03",10,"","5004",TRUE,"1",601,0,0,0,10,1,0.1,0,0,0,0,0,10,1,100
"06_10_5005",6,"2018-10-03",10,"","5005",TRUE,"1",601,999,999,21,10,1,0.1,999,999,21,999,999,10,1,374661
"06_10_5006",6,"2018-10-04",10,"","5006",TRUE,"1",601,0,0,0,10,1,0.1,0,0,0,0,0,10,1,100
"06_10_5007",6,"2018-10-04",10,"","5007",TRUE,"1",601,999,999,20,10,1,0.1,999,999,20,999,999,10,1,356820
"06_10_5008",6,"2018-10-04",10,"","5008",TRUE,"1",601,7,0,0,10,1,0.1,7,0,0,7,0,10,1,1400
"06_10_5009",6,"2018-10-04",10,"","5009",TRUE,"1",601,999,999,999,10,1,0.1,999,999,999,999,999,10,1,3568200
"06_10_5010",6,"2018-10-04",10,"","5010",TRUE,"1",601,0,0,0,10,1,0.1,0,0,0,0,0,10,1,193.62
"06_10_5101",6,"2018-10-10",10,"","5101",TRUE,"2",602,0,0,0,10,1,0.1,0,0,0,0,0,10,1,193.62
"06_10_5102",6,"2018-10-10",10,"","5102",TRUE,"2",602,0,0,0,10,1,0.1,0,0,0,0,0,10,1,193.62
"06_10_5103",6,"2018-10-10",10,"","5103",TRUE,"2",602,10,0,0,10,1,0.1,10,0,0,10,0,10,1,2000
"06_10_5104",6,"2018-10-10",10,"","5104",TRUE,"2",602,0,0,0,10,1,0.1,0,0,0,0,0,10,1,89.205
"06_10_5105",6,"2018-10-10",10,"","5105",TRUE,"2",602,0,0,0,10,1,0.1,0,0,0,0,0,10,1,89.205
"06_10_5106",6,"2018-10-11",10,"","5106",TRUE,"2",602,0,0,0,10,1,0.1,0,0,0,0,0,10,1,193.62
"06_10_5107",6,"2018-10-11",10,"","5107",TRUE,"2",602,0,0,0,10,1,0.1,0,0,0,0,0,10,1,100
"06_10_5108",6,"2018-10-11",10,"","5108",TRUE,"2",602,0,0,0,10,1,0.1,0,0,0,0,0,10,1,89.205
"06_10_5109",6,"2018-10-11",10,"","5109",TRUE,"2",602,0,0,0,10,1,0.1,0,0,0,0,0,10,1,100
"06_10_5110",6,"2018-10-11",10,"","5110",TRUE,"2",602,999,999,130,10,1,0.1,999,999,130,999,999,10,1,2319330
"06_02_2001",6,"2018-10-01",2,"","2001",TRUE,"1",601,21,2,0,10,1,0.1,21,2,0,21,2,10,1,1050
"06_02_2002",6,"2018-10-01",2,"","2002",TRUE,"1",601,5,0,0,10,1,0.1,5,0,0,5,0,10,1,250
"06_02_2003",6,"2018-10-01",2,"","2003",TRUE,"1",601,16,2,0,10,1,0.1,16,2,0,16,2,10,1,800
"06_02_2004",6,"2018-10-01",2,"","2004",TRUE,"1",601,999,999,71,10,1,0.1,999,999,71,999,999,10,1,355000
"06_02_2005",6,"2018-10-01",2,"","2005",TRUE,"1",601,6,0,0,10,1,0.1,6,0,0,6,0,10,1,300
"06_02_2006",6,"2018-10-02",2,"","2006",TRUE,"1",601,999,999,999,10,1,0.1,999,999,999,999,999,10,1,1e+06
"06_02_2007",6,"2018-10-02",2,"","2007",TRUE,"1",601,999,999,45,10,1,0.1,999,999,45,999,999,10,1,225000
"06_02_2008",6,"2018-10-02",2,"","2008",TRUE,"1",601,999,999,150,10,1,0.1,999,999,150,999,999,10,1,750000
"06_02_2009",6,"2018-10-02",2,"","2009",TRUE,"1",601,999,999,999,10,1,0.1,999,999,999,999,999,10,1,1e+06
"06_02_2010",6,"2018-10-02",2,"","2010",TRUE,"1",601,999,999,999,10,1,0.1,999,999,999,999,999,10,1,1e+06
"06_02_2101",6,"2018-10-08",2,"","2101",TRUE,"2",602,999,26,,10,1,,999,26,,999,26,10,1,13000
"06_02_2102",6,"2018-10-09",2,"","2102",TRUE,"2",602,7,2,0,10,1,0.1,7,2,0,7,2,10,1,675
"06_02_2103",6,"2018-10-08",2,"","2103",TRUE,"2",602,93,9,2,10,1,0.1,93,9,2,93,9,10,1,4650
"06_02_2104",6,"2018-10-08",2,"","2104",TRUE,"2",602,999,999,26,10,1,0.1,999,999,26,999,999,10,1,130000
"06_02_2105",6,"2018-10-08",2,"","2105",TRUE,"2",602,5,1,0,10,1,0.1,5,1,0,5,1,10,1,375
"06_02_2106",6,"2018-10-09",2,"","2106",TRUE,"2",602,999,999,97,10,1,0.1,999,999,97,999,999,10,1,485000
"06_02_2107",6,"2018-10-09",2,"","2107",TRUE,"2",602,0,0,0,10,1,0.1,0,0,0,0,0,10,1,25
"06_02_2108",6,"2018-10-09",2,"","2108",TRUE,"2",602,19,0,0,10,1,0.1,19,0,0,19,0,10,1,950
"06_02_2109",6,"2018-10-09",2,"","2109",TRUE,"2",602,999,21,2,10,1,0.1,999,21,2,999,21,10,1,10500
"06_02_2110",6,"2018-10-09",2,"","2110",TRUE,"2",602,0,0,0,10,1,0.1,0,0,0,0,0,10,1,25
"06_03_1001",6,"2018-10-01",3,"Drinking Water","1001",TRUE,"1",601,0,0,,100,10,,0,0,,0,0,100,10,0.5
"06_03_1002",6,"2018-10-01",3,"Drinking Water","1002",TRUE,"1",601,0,0,,100,10,,0,0,,0,0,100,10,0.5
"06_03_1003",6,"2018-10-01",3,"Drinking Water","1003",TRUE,"1",601,0,0,,100,10,,0,0,,0,0,100,10,0.5
"06_03_1004",6,"2018-10-01",3,"Drinking Water","1004",TRUE,"1",601,0,0,,100,10,,0,0,,0,0,100,10,0.5
"06_03_1005",6,"2018-10-01",3,"Drinking Water","1005",TRUE,"1",601,0,0,,100,10,,0,0,,0,0,100,10,0.5
"06_03_1006",6,"2018-10-02",3,"Drinking Water","1006",TRUE,"1",601,0,0,,100,10,,0,0,,0,0,100,10,0.5
"06_03_1007",6,"2018-10-02",3,"Drinking Water","1007",TRUE,"1",601,0,0,,100,10,,0,0,,0,0,100,10,0.5
"06_03_1008",6,"2018-10-02",3,"Drinking Water","1008",TRUE,"1",601,15,0,,100,10,,15,0,,15,0,100,10,15
"06_03_1009",6,"2018-10-02",3,"Drinking Water","1009",TRUE,"1",601,81,0,,100,10,,81,0,,81,0,100,10,81
"06_03_1010",6,"2018-10-02",3,"Drinking Water","1010",TRUE,"1",601,0,0,,100,10,,0,0,,0,0,100,10,0.5
"06_03_1101",6,"2018-10-08",3,"Drinking Water","1101",TRUE,"2",602,0,0,,100,10,,0,0,,0,0,100,10,0.5
"06_03_1102",6,"2018-10-08",3,"Drinking Water","1102",TRUE,"2",602,0,0,,100,10,,0,0,,0,0,100,10,0.5
"06_03_1103",6,"2018-10-08",3,"Drinking Water","1103",TRUE,"2",602,0,0,,100,10,,0,0,,0,0,100,10,0.5
"06_03_1104",6,"2018-10-08",3,"Drinking Water","1104",TRUE,"2",602,2,0,,100,10,,2,0,,2,0,100,10,2
"06_03_1105",6,"2018-10-08",3,"Drinking Water","1105",TRUE,"2",602,43,3,,100,10,,43,3,,43,3,100,10,43
"06_03_1106",6,"2018-10-09",3,"Drinking Water","1106",TRUE,"2",602,13,2,,100,1,,13,2,,13,2,100,1,13
"06_03_1107",6,"2018-10-09",3,"Drinking Water","1107",TRUE,"2",602,3,0,,100,1,,3,0,,3,0,100,1,3
"06_03_1108",6,"2018-10-09",3,"Drinking Water","1108",TRUE,"2",602,0,0,,100,10,,0,0,,0,0,100,10,0.5
"06_03_1109",6,"2018-10-09",3,"Drinking Water","1109",TRUE,"2",602,5,0,,100,10,,5,0,,5,0,100,10,5
"06_03_1110",6,"2018-10-09",3,"Drinking Water","1110",TRUE,"2",602,1,0,,100,10,,1,0,,1,0,100,10,1
"06_04_9001",6,"2018-10-17",4,"","9001",TRUE,"2",602,52,5,,10,1,,52,5,,52,5,10,1,520
"06_04_9002",6,"2018-10-17",4,"","9002",TRUE,"2",602,51,3,,10,1,,51,3,,51,3,10,1,510
"06_04_9003",6,"2018-10-17",4,"","9003",TRUE,"2",602,999,999,,10,1,,999,999,,999,999,10,1,20000
"06_04_9004",6,"2018-10-17",4,"","9004",TRUE,"2",602,141,21,,10,1,,141,21,,141,21,10,1,1755
"06_04_9005",6,"2018-10-17",4,"","9005",TRUE,"2",602,999,23,,10,1,,999,23,,999,23,10,1,2300
"06_04_9006",6,"2018-10-17",4,"","9006",TRUE,"2",602,999,17,,10,1,,999,17,,999,17,10,1,1700
"06_04_9007",6,"2018-10-17",4,"","9007",TRUE,"2",602,112,10,,10,1,,112,10,,112,10,10,1,1060
"06_04_9008",6,"2018-10-17",4,"","9008",TRUE,"2",602,106,8,,10,1,,106,8,,106,8,10,1,1060
"06_04_9009",6,"2018-10-17",4,"","9009",TRUE,"2",602,13,0,,10,1,,13,0,,13,0,10,1,130
"06_04_9010",6,"2018-10-17",4,"","9010",TRUE,"2",602,8,1,,10,1,,8,1,,8,1,10,1,90
"06_06_7001",6,"2018-10-03",6,"","7001",TRUE,"1",601,999,17,2,1,0.1,0.01,999,17,2,999,17,1,0.1,17000
"06_06_7002",6,"2018-10-03",6,"","7002",TRUE,"1",601,999,12,0,1,0.1,0.01,999,12,0,999,12,1,0.1,12000
"06_06_7003",6,"2018-10-03",6,"","7003",TRUE,"1",601,1,0,0,1,0.1,0.01,1,0,0,1,0,1,0.1,100
"06_06_7004",6,"2018-10-04",6,"","7004",TRUE,"1",601,999,70,0,1,0.1,0.01,999,70,0,999,70,1,0.1,70000
"06_06_7101",6,"2018-10-09",6,"","7101",TRUE,"2",602,76,8,0,1,0.1,0.01,76,8,0,76,8,1,0.1,7600
"06_06_7102",6,"2018-10-09",6,"","7102",TRUE,"2",602,100,4,0,1,0.1,0.01,100,4,0,100,4,1,0.1,10000
"06_06_7103",6,"2018-10-09",6,"","7103",TRUE,"2",602,999,999,81,1,0.1,0.01,999,999,81,999,999,1,0.1,810000
"06_06_7104",6,"2018-10-09",6,"","7104",TRUE,"2",602,999,999,27,1,0.1,0.01,999,999,27,999,999,1,0.1,270000
"06_06_7105",6,"2018-10-09",6,"","7105",TRUE,"2",602,69,6,2,1,0.1,0.01,69,6,2,69,6,1,0.1,6900
"06_07_3001",6,"2018-10-01",7,"","3001",TRUE,"1",601,0,0,,10,0.1,,0,0,,0,0,10,0.1,0.7
"06_07_3002",6,"2018-10-01",7,"","3002",TRUE,"1",601,0,0,,10,0.1,,0,0,,0,0,10,0.1,0.7
"06_07_3003",6,"2018-10-01",7,"","3003",TRUE,"1",601,0,0,,10,0.1,,0,0,,0,0,10,0.1,0.7
"06_07_3004",6,"2018-10-01",7,"","3004",TRUE,"1",601,0,0,,10,0.1,,0,0,,0,0,10,0.1,0.7
"06_07_3005",6,"2018-10-01",7,"","3005",TRUE,"1",601,0,0,,10,0.1,,0,0,,0,0,10,0.1,0.7
"06_07_3006",6,"2018-10-02",7,"","3006",TRUE,"1",601,1,0,,10,0.1,,1,0,,1,0,10,0.1,1.4
"06_07_3007",6,"2018-10-02",7,"","3007",TRUE,"1",601,0,0,,10,0.1,,0,0,,0,0,10,0.1,0.7
"06_07_3008",6,"2018-10-02",7,"","3008",TRUE,"1",601,20,0,,10,0.1,,20,0,,20,0,10,0.1,28
"06_07_3009",6,"2018-10-02",7,"","3009",TRUE,"1",601,0,0,,10,0.1,,0,0,,0,0,10,0.1,0.7
"06_07_3010",6,"2018-10-02",7,"","3010",TRUE,"1",601,1,0,,10,0.1,,1,0,,1,0,10,0.1,1.4
"06_07_3101",6,"2018-10-08",7,"","3101",TRUE,"2",602,2,0,,10,0.1,,2,0,,2,0,10,0.1,2.8
"06_07_3102",6,"2018-10-08",7,"","3102",TRUE,"2",602,0,0,,10,0.1,,0,0,,0,0,10,0.1,0.7
"06_07_3103",6,"2018-10-08",7,"","3103",TRUE,"2",602,23,0,,10,0.1,,23,0,,23,0,10,0.1,32.2
"06_07_3104",6,"2018-10-08",7,"","3104",TRUE,"2",602,0,0,,10,0.1,,0,0,,0,0,10,0.1,0.7
"06_07_3105",6,"2018-10-08",7,"","3105",TRUE,"2",602,999,3,,10,0.1,,999,3,,999,3,10,0.1,420
"06_07_3106",6,"2018-10-09",7,"","3106",TRUE,"2",602,0,0,,10,0.1,,0,0,,0,0,10,0.1,0.7
"06_07_3107",6,"2018-10-09",7,"","3107",TRUE,"2",602,2,0,,10,0.1,,2,0,,2,0,10,0.1,2.8
"06_07_3108",6,"2018-10-09",7,"","3108",TRUE,"2",602,0,0,,10,0.1,,0,0,,0,0,10,0.1,0.7
"06_07_3109",6,"2018-10-09",7,"","3109",TRUE,"2",602,21,0,,10,0.1,,21,0,,21,0,10,0.1,29.4
"06_07_3110",6,"2018-10-09",7,"","3110",TRUE,"2",602,0,0,,10,0.1,,0,0,,0,0,10,0.1,0.7
"06_08_6001",6,"2018-10-03",8,"","6001",TRUE,"1",601,2,0,0,1,0.1,0.01,2,0,0,2,0,1,0.1,4
"06_08_6002",6,"2018-10-03",8,"","6002",TRUE,"1",601,3,0,0,1,0.1,0.01,3,0,0,3,0,1,0.1,6
"06_08_6003",6,"2018-10-03",8,"","6003",TRUE,"1",601,2,0,0,1,0.1,0.01,2,0,0,2,0,1,0.1,4
"06_08_6004",6,"2018-10-03",8,"","6004",TRUE,"1",601,5,2,0,1,0.1,0.01,5,2,0,5,2,1,0.1,25
"06_08_6005",6,"2018-10-03",8,"","6005",TRUE,"1",601,999,40,0,1,0.1,0.01,999,40,0,999,40,1,0.1,800
"06_08_6006",6,"2018-10-04",8,"","6006",TRUE,"1",601,16,2,0,1,0.1,0.01,16,2,0,16,2,1,0.1,32
"06_08_6007",6,"2018-10-04",8,"","6007",TRUE,"1",601,3,0,0,1,0.1,0.01,3,0,0,3,0,1,0.1,6
"06_08_6008",6,"2018-10-04",8,"","6008",TRUE,"1",601,27,3,1,1,0.1,0.01,27,3,1,27,3,1,0.1,54
"06_08_6009",6,"2018-10-04",8,"","6009",TRUE,"1",601,4,0,0,1,0.1,0.01,4,0,0,4,0,1,0.1,8
"06_08_6010",6,"2018-10-04",8,"","6010",TRUE,"1",601,0,0,0,1,0.1,0.01,0,0,0,0,0,1,0.1,1
"06_08_6101",6,"2018-10-10",8,"","6101",TRUE,"2",602,998,4,0,1,0.1,0.01,998,4,0,998,4,1,0.1,80
"06_08_6102",6,"2018-10-10",8,"","6102",TRUE,"2",602,0,0,0,1,0.1,0.01,0,0,0,0,0,1,0.1,1
"06_08_6103",6,"2018-10-10",8,"","6103",TRUE,"2",602,0,0,0,1,0.1,0.01,0,0,0,0,0,1,0.1,1
"06_08_6104",6,"2018-10-10",8,"","6104",TRUE,"2",602,999,999,30,1,0.1,0.01,999,999,30,999,999,1,0.1,6000
"06_08_6105",6,"2018-10-10",8,"","6105",TRUE,"2",602,6,0,0,1,0.1,0.01,6,0,0,6,0,1,0.1,12
"06_08_6106",6,"2018-10-11",8,"","6106",TRUE,"2",602,1,0,0,1,0.1,0.01,1,0,0,1,0,1,0.1,2
"06_08_6107",6,"2018-10-11",8,"","6107",TRUE,"2",602,1,0,0,1,0.1,0.01,1,0,0,1,0,1,0.1,2
"06_08_6108",6,"2018-10-11",8,"","6108",TRUE,"2",602,1,0,0,1,0.1,0.01,1,0,0,1,0,1,0.1,2
"06_08_6109",6,"2018-10-11",8,"","6109",TRUE,"2",602,0,0,0,1,0.1,0.01,0,0,0,0,0,1,0.1,1
"06_08_6110",6,"2018-10-11",8,"","6110",TRUE,"2",602,0,0,0,1,0.1,0.01,0,0,0,0,0,1,0.1,1
"06_09_8001",6,"2018-10-04",9,"","8001",TRUE,"1",601,1,0,,100,10,,1,0,,1,0,100,10,1
"06_09_8002",6,"2018-10-04",9,"","8002",TRUE,"1",601,0,0,,100,10,,0,0,,0,0,100,10,0.5
"06_09_8003",6,"2018-10-04",9,"","8003",TRUE,"1",601,1,0,,100,10,,1,0,,1,0,100,10,1
"06_09_8004",6,"2018-10-04",9,"","8004",TRUE,"1",601,0,0,,100,10,,0,0,,0,0,100,10,0.5
"06_09_8101",6,"2018-10-10",9,"","8101",TRUE,"2",602,0,0,,100,10,,0,0,,0,0,100,10,0.5
"06_09_8102",6,"2018-10-10",9,"","8102",TRUE,"2",602,0,0,,100,10,,0,0,,0,0,100,10,0.5
"06_09_8103",6,"2018-10-10",9,"","8103",TRUE,"2",602,45,5,,100,10,,45,5,,45,5,100,10,45
"06_09_8104",6,"2018-10-10",9,"","8104",TRUE,"2",602,0,0,,100,10,,0,0,,0,0,100,10,0.5
"06_09_8105",6,"2018-10-10",9,"","8105",TRUE,"2",602,9,3,,100,10,,9,3,,9,3,100,10,19.5
"07_01_1001",7,"2018-10-12",1,"","1001",TRUE,"1",701,30,4,,0.001,1e-04,,30,4,,30,4,0.001,1e-04,3e+06
"07_01_1002",7,"2018-10-12",1,"","1002",TRUE,"1",701,68,6,,0.001,1e-04,,68,6,,68,6,0.001,1e-04,6800000
"07_01_1003",7,"2018-10-12",1,"","1003",TRUE,"1",701,113,74,,0.001,1e-04,,113,74,,113,74,0.001,1e-04,42650000
"07_01_1004",7,"2018-10-12",1,"","1004",TRUE,"1",701,34,10,,0.001,1e-04,,34,10,,34,10,0.001,1e-04,6700000
"07_01_1005",7,"2018-10-12",1,"","1005",TRUE,"1",701,14,2,,0.001,1e-04,,14,2,,14,2,0.001,1e-04,1400000
"07_01_1006",7,"2018-10-15",1,"","1006",TRUE,"1",701,49,27,,0.001,1e-04,,49,27,,49,27,0.001,1e-04,15950000
"07_01_1007",7,"2018-10-15",1,"","1007",TRUE,"1",701,7,1,,0.001,1e-04,,7,1,,7,1,0.001,1e-04,850000
"07_01_1008",7,"2018-10-15",1,"","1008",TRUE,"1",701,81,19,,0.001,1e-04,,81,19,,81,19,0.001,1e-04,13550000
"07_01_1009",7,"2018-10-15",1,"","1009",TRUE,"1",701,999,108,,0.001,1e-04,,999,108,,999,108,0.001,1e-04,1.08e+08
"07_01_1010",7,"2018-10-15",1,"","1010",TRUE,"1",701,62,55,,0.001,1e-04,,62,55,,62,55,0.001,1e-04,30600000
"07_01_1101",7,"2018-10-22",1,"","1101",TRUE,"2",702,127,62,,0.001,1e-04,,127,62,,127,62,0.001,1e-04,37350000
"07_01_1102",7,"2018-10-22",1,"","1102",TRUE,"2",702,999,111,,0.001,1e-04,,999,111,,999,111,0.001,1e-04,1.11e+08
"07_01_1103",7,"2018-10-22",1,"","1103",TRUE,"2",702,183,64,,0.001,1e-04,,183,64,,183,64,0.001,1e-04,41150000
"07_01_1104",7,"2018-10-22",1,"","1104",TRUE,"2",702,183,64,,0.001,1e-04,,183,64,,183,64,0.001,1e-04,41150000
"07_01_1105",7,"2018-10-22",1,"","1105",TRUE,"2",702,86,52,,0.001,1e-04,,86,52,,86,52,0.001,1e-04,30300000
"07_01_1106",7,"2018-10-23",1,"","1106",TRUE,"2",702,37,3,,0.001,1e-04,,37,3,,37,3,0.001,1e-04,3700000
"07_01_1107",7,"2018-10-23",1,"","1107",TRUE,"2",702,119,9,,0.001,1e-04,,119,9,,119,9,0.001,1e-04,11900000
"07_01_1108",7,"2018-10-23",1,"","1108",TRUE,"2",702,43,2,,0.001,1e-04,,43,2,,43,2,0.001,1e-04,4300000
"07_01_1109",7,"2018-10-23",1,"","1109",TRUE,"2",702,998,114,,0.001,1e-04,,998,114,,998,114,0.001,1e-04,1.14e+08
"07_01_1110",7,"2018-10-23",1,"","1110",TRUE,"2",702,17,0,,0.001,1e-04,,17,0,,17,0,0.001,1e-04,1700000
"07_01_1201",7,"2018-10-29",1,"","1201",TRUE,"4",704,113,27,,0.001,1e-04,,113,27,,113,27,0.001,1e-04,19150000
"07_01_1202",7,"2018-10-29",1,"","1202",TRUE,"4",704,24,4,,0.001,1e-04,,24,4,,24,4,0.001,1e-04,2400000
"07_01_1203",7,"2018-10-29",1,"","1203",TRUE,"4",704,21,1,,0.001,1e-04,,21,1,,21,1,0.001,1e-04,2100000
"07_01_1204",7,"2018-10-29",1,"","1204",TRUE,"4",704,74,9,,0.001,1e-04,,74,9,,74,9,0.001,1e-04,7400000
"07_01_1205",7,"2018-10-29",1,"","1205",TRUE,"4",704,0,0,,0.001,1e-04,,0,0,,0,0,0.001,1e-04,50000
"07_01_1206",7,"2018-10-30",1,"","1206",TRUE,"4",704,133,27,,0.001,1e-04,,133,27,,133,27,0.001,1e-04,20150000
"07_01_1207",7,"2018-10-30",1,"","1207",TRUE,"4",704,67,34,,0.001,1e-04,,67,34,,67,34,0.001,1e-04,20350000
"07_01_1208",7,"2018-10-30",1,"","1208",TRUE,"4",704,17,3,,0.001,1e-04,,17,3,,17,3,0.001,1e-04,1700000
"07_01_1209",7,"2018-10-30",1,"","1209",TRUE,"4",704,0,0,,0.001,1e-04,,0,0,,0,0,0.001,1e-04,50000
"07_01_1210",7,"2018-10-30",1,"","1210",TRUE,"4",704,0,0,,0.001,1e-04,,0,0,,0,0,0.001,1e-04,50000
"07_01_1301",7,"2018-10-31",1,"","1301",TRUE,"3",703,4,0,,0.001,1e-04,,4,0,,4,0,0.001,1e-04,4e+05
"07_01_1302",7,"2018-10-31",1,"","1302",TRUE,"3",703,3,0,,0.001,1e-04,,3,0,,3,0,0.001,1e-04,3e+05
"07_01_1303",7,"2018-10-31",1,"","1303",TRUE,"3",703,4,1,,0.001,1e-04,,4,1,,4,1,0.001,1e-04,7e+05
"07_01_1304",7,"2018-10-31",1,"","1304",TRUE,"3",703,7,2,,0.001,1e-04,,7,2,,7,2,0.001,1e-04,1350000
"07_01_1305",7,"2018-10-31",1,"","1305",TRUE,"3",703,22,4,,0.001,1e-04,,22,4,,22,4,0.001,1e-04,2200000
"07_01_1306",7,"2018-10-31",1,"","1306",TRUE,"3",703,13,4,,0.001,1e-04,,13,4,,13,4,0.001,1e-04,1300000
"07_01_1307",7,"2018-11-01",1,"","1307",TRUE,"3",703,36,9,,0.001,1e-04,,36,9,,36,9,0.001,1e-04,3600000
"07_01_1308",7,"2018-11-01",1,"","1308",TRUE,"3",703,999,139,,0.001,1e-04,,999,139,,999,139,0.001,1e-04,1.39e+08
"07_01_1309",7,"2018-11-01",1,"","1309",TRUE,"3",703,999,118,,0.001,1e-04,,999,118,,999,118,0.001,1e-04,1.18e+08
"07_01_1310",7,"2018-11-01",1,"","1310",TRUE,"3",703,999,999,,0.001,1e-04,,999,999,,999,999,0.001,1e-04,2e+08
